symbol,state,horizon,definition,n_total,nS,rateS,p0,pS,p_control,n_controls,uplift,uplift_matched,delta,CI_low,CI_high,p_perm,nS_train,pS_train,train_uplift,nS_test,pS_test,p0_test,test_uplift,delta_test,p_control_test,n_controls_test,uplift_matched_test,weeks_positive,weeks_total,n_syms_contributing,q_fdr,flag_PASS,weekly_stable
GUNUSDT,S01_fund_high,12h,B_adp,16848,624,0.037037,0.030627,0.000000,0.030449,6240.000000,0.000000,0.000000,-0.030627,0.000000,0.006119,1.000000,0.000000,,,624,0.000000,0.043370,0.000000,-0.043370,0.028526,6240.000000,0.000000,0.000000,3.000000,,1.000000,0,0
GUNUSDT,S01_fund_high,24h,A_k3.0,16704,624,0.037356,0.015386,0.000000,0.000000,6240.000000,0.000000,0.000000,-0.015386,0.000000,0.006119,1.000000,0.000000,,,624,0.000000,0.000000,0.000000,0.000000,0.000000,6240.000000,0.000000,0.000000,3.000000,,1.000000,0,0
GUNUSDT,S01_fund_high,24h,A_k4.0,16704,624,0.037356,0.002514,0.000000,0.000000,6240.000000,0.000000,0.000000,-0.002514,0.000000,0.006119,1.000000,0.000000,,,624,0.000000,0.000000,0.000000,0.000000,0.000000,6240.000000,0.000000,0.000000,3.000000,,1.000000,0,0
GUNUSDT,S01_fund_high,24h,B,16704,624,0.037356,0.457854,0.275641,0.391987,6240.000000,0.602028,0.703189,-0.182213,0.242034,0.311993,0.000500,0.000000,,,624,0.275641,0.365919,0.753285,-0.090278,0.404647,6240.000000,0.681188,0.000000,3.000000,,0.010351,0,0
GUNUSDT,S01_fund_high,24h,B_adp,16704,624,0.037356,0.032268,0.003205,0.066026,6240.000000,0.099329,0.048544,-0.029063,0.000879,0.011610,0.986507,0.000000,,,624,0.003205,0.046207,0.069364,-0.043002,0.077564,6240.000000,0.041322,0.000000,3.000000,,1.000000,0,0
GUNUSDT,S02_fund_low,12h,A_k3.0,16848,192,0.011396,0.005342,0.000000,0.000000,610.000000,0.000000,0.000000,-0.005342,0.000000,0.019616,1.000000,192.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S02_fund_low,12h,A_k4.0,16848,192,0.011396,0.000000,0.000000,0.000000,610.000000,0.000000,0.000000,0.000000,0.000000,0.019616,1.000000,192.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S02_fund_low,12h,B,16848,192,0.011396,0.479523,0.708333,0.513115,610.000000,1.477163,1.380458,0.228811,0.640456,0.768038,0.972014,192.000000,0.708333,1.220096,0,,,,,,0.000000,,1.000000,2.000000,,1.000000,0,0
GUNUSDT,S02_fund_low,12h,B_adp,16848,192,0.011396,0.030627,0.000000,0.003279,610.000000,0.000000,0.000000,-0.030627,0.000000,0.019616,1.000000,192.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S02_fund_low,24h,A_k3.0,16704,192,0.011494,0.015386,0.000000,0.000000,610.000000,0.000000,0.000000,-0.015386,0.000000,0.019616,1.000000,192.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S02_fund_low,24h,A_k4.0,16704,192,0.011494,0.002514,0.000000,0.000000,610.000000,0.000000,0.000000,-0.002514,0.000000,0.019616,1.000000,192.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S02_fund_low,24h,B,16704,192,0.011494,0.457854,0.562500,0.413115,610.000000,1.228556,1.361607,0.104646,0.491784,0.630764,1.000000,192.000000,0.562500,1.008508,0,,,,,,0.000000,,1.000000,2.000000,,1.000000,0,0
GUNUSDT,S02_fund_low,24h,B_adp,16704,192,0.011494,0.032268,0.000000,0.000000,610.000000,0.000000,0.000000,-0.032268,0.000000,0.019616,1.000000,192.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S03_oi_surge,12h,A_k3.0,16848,489,0.029024,0.005342,0.000000,0.000000,4250.000000,0.000000,0.000000,-0.005342,0.000000,0.007795,1.000000,229.000000,0.000000,0.000000,232,0.000000,0.000000,0.000000,0.000000,0.000000,2320.000000,0.000000,0.000000,9.000000,,1.000000,0,0
GUNUSDT,S03_oi_surge,12h,A_k4.0,16848,489,0.029024,0.000000,0.000000,0.000000,4250.000000,0.000000,0.000000,0.000000,0.000000,0.007795,1.000000,229.000000,0.000000,0.000000,232,0.000000,0.000000,0.000000,0.000000,0.000000,2320.000000,0.000000,0.000000,9.000000,,1.000000,0,0
GUNUSDT,S03_oi_surge,12h,B,16848,489,0.029024,0.479523,0.676892,0.503059,4250.000000,1.411594,1.345552,0.197369,0.634201,0.716825,0.000500,229.000000,0.825328,1.421617,232,0.560345,0.377358,1.484914,0.182986,0.424138,2320.000000,1.321138,8.000000,9.000000,,0.010351,0,1
GUNUSDT,S03_oi_surge,12h,B_adp,16848,489,0.029024,0.030627,0.053170,0.033412,4250.000000,1.736054,1.591348,0.022543,0.036539,0.076766,0.300350,229.000000,0.013100,0.611826,232,0.099138,0.043370,2.285863,0.055768,0.046983,2320.000000,2.110092,2.000000,9.000000,,1.000000,0,0
GUNUSDT,S03_oi_surge,24h,A_k3.0,16704,489,0.029274,0.015386,0.000000,0.000000,4250.000000,0.000000,0.000000,-0.015386,0.000000,0.007795,1.000000,229.000000,0.000000,0.000000,232,0.000000,0.000000,0.000000,0.000000,0.000000,2320.000000,0.000000,0.000000,9.000000,,1.000000,0,0
GUNUSDT,S03_oi_surge,24h,A_k4.0,16704,489,0.029274,0.002514,0.000000,0.000000,4250.000000,0.000000,0.000000,-0.002514,0.000000,0.007795,1.000000,229.000000,0.000000,0.000000,232,0.000000,0.000000,0.000000,0.000000,0.000000,2320.000000,0.000000,0.000000,9.000000,,1.000000,0,0
GUNUSDT,S03_oi_surge,24h,B,16704,489,0.029274,0.457854,0.564417,0.467294,4250.000000,1.232744,1.207841,0.106563,0.520136,0.607694,0.004998,229.000000,0.537118,0.963000,232,0.616379,0.365919,1.684470,0.250461,0.402586,2320.000000,1.531049,6.000000,9.000000,,0.067486,1,1
GUNUSDT,S03_oi_surge,24h,B_adp,16704,489,0.029274,0.032268,0.022495,0.028941,4250.000000,0.697133,0.777262,-0.009773,0.012606,0.039828,0.999000,229.000000,0.000000,0.000000,232,0.047414,0.046207,1.026111,0.001207,0.040948,2320.000000,1.157895,1.000000,9.000000,,1.000000,0,0
GUNUSDT,S04_fund_hi_oi_hi,12h,A_k3.0,16848,19,0.001128,0.005342,0.000000,0.000000,190.000000,0.000000,0.000000,-0.005342,0.000000,0.168184,1.000000,0.000000,,,19,0.000000,0.000000,0.000000,0.000000,0.000000,190.000000,0.000000,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S04_fund_hi_oi_hi,12h,A_k4.0,16848,19,0.001128,0.000000,0.000000,0.000000,190.000000,0.000000,0.000000,0.000000,0.000000,0.168184,1.000000,0.000000,,,19,0.000000,0.000000,0.000000,0.000000,0.000000,190.000000,0.000000,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S04_fund_hi_oi_hi,12h,B,16848,19,0.001128,0.479523,0.157895,0.547368,190.000000,0.329275,0.288462,-0.321628,0.055204,0.375659,0.994003,0.000000,,,19,0.157895,0.377358,0.418421,-0.219464,0.436842,190.000000,0.361446,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S04_fund_hi_oi_hi,12h,B_adp,16848,19,0.001128,0.030627,0.000000,0.031579,190.000000,0.000000,0.000000,-0.030627,0.000000,0.168184,1.000000,0.000000,,,19,0.000000,0.043370,0.000000,-0.043370,0.026316,190.000000,0.000000,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S04_fund_hi_oi_hi,24h,A_k3.0,16704,19,0.001137,0.015386,0.000000,0.000000,190.000000,0.000000,0.000000,-0.015386,0.000000,0.168184,1.000000,0.000000,,,19,0.000000,0.000000,0.000000,0.000000,0.000000,190.000000,0.000000,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S04_fund_hi_oi_hi,24h,A_k4.0,16704,19,0.001137,0.002514,0.000000,0.000000,190.000000,0.000000,0.000000,-0.002514,0.000000,0.168184,1.000000,0.000000,,,19,0.000000,0.000000,0.000000,0.000000,0.000000,190.000000,0.000000,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S04_fund_hi_oi_hi,24h,B,16704,19,0.001137,0.457854,0.473684,0.515789,190.000000,1.034574,0.918367,0.015830,0.273295,0.682925,0.072964,0.000000,,,19,0.473684,0.365919,1.294506,0.107765,0.473684,190.000000,1.000000,1.000000,2.000000,,0.592127,0,0
GUNUSDT,S04_fund_hi_oi_hi,24h,B_adp,16704,19,0.001137,0.032268,0.000000,0.021053,190.000000,0.000000,0.000000,-0.032268,0.000000,0.168184,1.000000,0.000000,,,19,0.000000,0.046207,0.000000,-0.046207,0.015789,190.000000,0.000000,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S06_compress_vol,12h,A_k3.0,16848,18,0.001068,0.005342,0.000000,0.000000,180.000000,0.000000,0.000000,-0.005342,0.000000,0.175885,1.000000,0.000000,,,18,0.000000,0.000000,0.000000,0.000000,0.000000,180.000000,0.000000,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S06_compress_vol,12h,A_k4.0,16848,18,0.001068,0.000000,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.175885,1.000000,0.000000,,,18,0.000000,0.000000,0.000000,0.000000,0.000000,180.000000,0.000000,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S06_compress_vol,12h,B,16848,18,0.001068,0.479523,0.111111,0.455556,180.000000,0.231712,0.243902,-0.368412,0.031019,0.328002,0.333833,0.000000,,,18,0.111111,0.377358,0.294444,-0.266247,0.488889,180.000000,0.227273,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S06_compress_vol,12h,B_adp,16848,18,0.001068,0.030627,0.000000,0.005556,180.000000,0.000000,0.000000,-0.030627,0.000000,0.175885,1.000000,0.000000,,,18,0.000000,0.043370,0.000000,-0.043370,0.022222,180.000000,0.000000,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S06_compress_vol,24h,A_k3.0,16704,18,0.001078,0.015386,0.000000,0.000000,180.000000,0.000000,0.000000,-0.015386,0.000000,0.175885,1.000000,0.000000,,,18,0.000000,0.000000,0.000000,0.000000,0.000000,180.000000,0.000000,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S06_compress_vol,24h,A_k4.0,16704,18,0.001078,0.002514,0.000000,0.000000,180.000000,0.000000,0.000000,-0.002514,0.000000,0.175885,1.000000,0.000000,,,18,0.000000,0.000000,0.000000,0.000000,0.000000,180.000000,0.000000,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S06_compress_vol,24h,B,16704,18,0.001078,0.457854,0.166667,0.327778,180.000000,0.364017,0.508475,-0.291188,0.058365,0.392225,0.015992,0.000000,,,18,0.166667,0.365919,0.455474,-0.199252,0.377778,180.000000,0.441176,1.000000,2.000000,,0.179963,0,0
GUNUSDT,S06_compress_vol,24h,B_adp,16704,18,0.001078,0.032268,0.000000,0.077778,180.000000,0.000000,0.000000,-0.032268,0.000000,0.175885,1.000000,0.000000,,,18,0.000000,0.046207,0.000000,-0.046207,0.116667,180.000000,0.000000,0.000000,2.000000,,1.000000,0,0
GUNUSDT,S07_compress_oi,12h,A_k3.0,16848,79,0.004689,0.005342,0.000000,0.000000,790.000000,0.000000,0.000000,-0.005342,0.000000,0.046373,1.000000,0.000000,,,77,0.000000,0.000000,0.000000,0.000000,0.000000,770.000000,0.000000,0.000000,5.000000,,1.000000,0,0
GUNUSDT,S07_compress_oi,12h,A_k4.0,16848,79,0.004689,0.000000,0.000000,0.000000,790.000000,0.000000,0.000000,0.000000,0.000000,0.046373,1.000000,0.000000,,,77,0.000000,0.000000,0.000000,0.000000,0.000000,770.000000,0.000000,0.000000,5.000000,,1.000000,0,0
GUNUSDT,S07_compress_oi,12h,B,16848,79,0.004689,0.479523,0.265823,0.356962,790.000000,0.554349,0.744681,-0.213700,0.180932,0.372432,1.000000,0.000000,,,77,0.246753,0.377358,0.653896,-0.130605,0.303896,770.000000,0.811966,2.000000,5.000000,,1.000000,0,0
GUNUSDT,S07_compress_oi,12h,B_adp,16848,79,0.004689,0.030627,0.025316,0.045570,790.000000,0.826612,0.555556,-0.005310,0.006970,0.087688,1.000000,0.000000,,,77,0.025974,0.043370,0.598894,-0.017396,0.067532,770.000000,0.384615,1.000000,5.000000,,1.000000,0,0
GUNUSDT,S07_compress_oi,24h,A_k3.0,16704,79,0.004729,0.015386,0.000000,0.000000,790.000000,0.000000,0.000000,-0.015386,0.000000,0.046373,1.000000,0.000000,,,77,0.000000,0.000000,0.000000,0.000000,0.000000,770.000000,0.000000,0.000000,5.000000,,1.000000,0,0
GUNUSDT,S07_compress_oi,24h,A_k4.0,16704,79,0.004729,0.002514,0.000000,0.000000,790.000000,0.000000,0.000000,-0.002514,0.000000,0.046373,1.000000,0.000000,,,77,0.000000,0.000000,0.000000,0.000000,0.000000,770.000000,0.000000,0.000000,5.000000,,1.000000,0,0
GUNUSDT,S07_compress_oi,24h,B,16704,79,0.004729,0.457854,0.607595,0.424051,790.000000,1.327048,1.432836,0.149741,0.497338,0.707873,0.108446,0.000000,,,77,0.623377,0.365919,1.703593,0.257458,0.400000,770.000000,1.558442,3.000000,5.000000,,0.806416,0,0
GUNUSDT,S07_compress_oi,24h,B_adp,16704,79,0.004729,0.032268,0.265823,0.074684,790.000000,8.238040,3.559322,0.233555,0.180932,0.372432,0.047976,0.000000,,,77,0.272727,0.046207,5.902260,0.226520,0.061039,770.000000,4.468085,2.000000,5.000000,,0.429621,0,0
GUNUSDT,S08_stall_oi,12h,A_k3.0,16848,55,0.003264,0.005342,0.000000,0.000000,550.000000,0.000000,0.000000,-0.005342,0.000000,0.065287,1.000000,21.000000,0.000000,0.000000,27,0.000000,0.000000,0.000000,0.000000,0.000000,270.000000,0.000000,0.000000,5.000000,,1.000000,0,0
GUNUSDT,S08_stall_oi,12h,A_k4.0,16848,55,0.003264,0.000000,0.000000,0.000000,550.000000,0.000000,0.000000,0.000000,0.000000,0.065287,1.000000,21.000000,0.000000,0.000000,27,0.000000,0.000000,0.000000,0.000000,0.000000,270.000000,0.000000,0.000000,5.000000,,1.000000,0,0
GUNUSDT,S08_stall_oi,12h,B,16848,55,0.003264,0.479523,0.727273,0.505455,550.000000,1.516659,1.438849,0.247750,0.597676,0.827194,0.001999,21.000000,0.952381,1.640465,27,0.592593,0.377358,1.570370,0.215234,0.277778,270.000000,2.133333,5.000000,5.000000,,0.030399,0,0
GUNUSDT,S08_stall_oi,12h,B_adp,16848,55,0.003264,0.030627,0.036364,0.020000,550.000000,1.187315,1.818182,0.005737,0.010029,0.123237,0.724638,21.000000,0.000000,0.000000,27,0.074074,0.043370,1.707956,0.030704,0.025926,270.000000,2.857143,1.000000,5.000000,,1.000000,0,0
GUNUSDT,S08_stall_oi,24h,A_k3.0,16704,55,0.003293,0.015386,0.000000,0.000000,550.000000,0.000000,0.000000,-0.015386,0.000000,0.065287,1.000000,21.000000,0.000000,0.000000,27,0.000000,0.000000,0.000000,0.000000,0.000000,270.000000,0.000000,0.000000,5.000000,,1.000000,0,0
GUNUSDT,S08_stall_oi,24h,A_k4.0,16704,55,0.003293,0.002514,0.000000,0.000000,550.000000,0.000000,0.000000,-0.002514,0.000000,0.065287,1.000000,21.000000,0.000000,0.000000,27,0.000000,0.000000,0.000000,0.000000,0.000000,270.000000,0.000000,0.000000,5.000000,,1.000000,0,0
GUNUSDT,S08_stall_oi,24h,B,16704,55,0.003293,0.457854,0.600000,0.449091,550.000000,1.310460,1.336032,0.142146,0.468126,0.718817,0.014493,21.000000,0.571429,1.024516,27,0.629630,0.365919,1.720681,0.263711,0.366667,270.000000,1.717172,3.000000,5.000000,,0.165296,0,0
GUNUSDT,S08_stall_oi,24h,B_adp,16704,55,0.003293,0.032268,0.054545,0.023636,550.000000,1.690403,2.307692,0.022278,0.018723,0.148533,0.301349,21.000000,0.000000,0.000000,27,0.111111,0.046207,2.404624,0.064904,0.040741,270.000000,2.727273,1.000000,5.000000,,1.000000,0,0
GUNUSDT,S09_stall_fund,12h,A_k3.0,16848,123,0.007301,0.005342,0.000000,0.000000,1190.000000,0.000000,0.000000,-0.005342,0.000000,0.030287,1.000000,21.000000,0.000000,0.000000,102,0.000000,0.000000,0.000000,0.000000,0.000000,1020.000000,0.000000,0.000000,4.000000,,1.000000,0,0
GUNUSDT,S09_stall_fund,12h,A_k4.0,16848,123,0.007301,0.000000,0.000000,0.000000,1190.000000,0.000000,0.000000,0.000000,0.000000,0.030287,1.000000,21.000000,0.000000,0.000000,102,0.000000,0.000000,0.000000,0.000000,0.000000,1020.000000,0.000000,0.000000,4.000000,,1.000000,0,0
GUNUSDT,S09_stall_fund,12h,B,16848,123,0.007301,0.479523,0.276423,0.426891,1190.000000,0.576454,0.647526,-0.203100,0.205069,0.361320,0.988506,21.000000,1.000000,1.722488,102,0.127451,0.377358,0.337745,-0.249908,0.372549,1020.000000,0.342105,2.000000,4.000000,,1.000000,0,0
GUNUSDT,S09_stall_fund,12h,B_adp,16848,123,0.007301,0.030627,0.000000,0.026050,1190.000000,0.000000,0.000000,-0.030627,0.000000,0.030287,1.000000,21.000000,0.000000,0.000000,102,0.000000,0.043370,0.000000,-0.043370,0.031373,1020.000000,0.000000,0.000000,4.000000,,1.000000,0,0
GUNUSDT,S09_stall_fund,24h,A_k3.0,16704,123,0.007364,0.015386,0.000000,0.000000,1190.000000,0.000000,0.000000,-0.015386,0.000000,0.030287,1.000000,21.000000,0.000000,0.000000,102,0.000000,0.000000,0.000000,0.000000,0.000000,1020.000000,0.000000,0.000000,4.000000,,1.000000,0,0
GUNUSDT,S09_stall_fund,24h,A_k4.0,16704,123,0.007364,0.002514,0.000000,0.000000,1190.000000,0.000000,0.000000,-0.002514,0.000000,0.030287,1.000000,21.000000,0.000000,0.000000,102,0.000000,0.000000,0.000000,0.000000,0.000000,1020.000000,0.000000,0.000000,4.000000,,1.000000,0,0
GUNUSDT,S09_stall_fund,24h,B,16704,123,0.007364,0.457854,0.341463,0.386555,1190.000000,0.745790,0.883351,-0.116391,0.263600,0.428930,0.820590,21.000000,0.666667,1.195269,102,0.274510,0.365919,0.750193,-0.091409,0.394118,1020.000000,0.696517,1.000000,4.000000,,1.000000,0,0
GUNUSDT,S09_stall_fund,24h,B_adp,16704,123,0.007364,0.032268,0.000000,0.023529,1190.000000,0.000000,0.000000,-0.032268,0.000000,0.030287,1.000000,21.000000,0.000000,0.000000,102,0.000000,0.046207,0.000000,-0.046207,0.058824,1020.000000,0.000000,0.000000,4.000000,,1.000000,0,0
GUNUSDT,S10_thin_move,12h,A_k3.0,16848,124,0.007360,0.005342,0.000000,0.000000,1240.000000,0.000000,0.000000,-0.005342,0.000000,0.030050,1.000000,8.000000,0.000000,0.000000,109,0.000000,0.000000,0.000000,0.000000,0.000000,1090.000000,0.000000,0.000000,5.000000,,1.000000,0,0
GUNUSDT,S10_thin_move,12h,A_k4.0,16848,124,0.007360,0.000000,0.000000,0.000000,1240.000000,0.000000,0.000000,0.000000,0.000000,0.030050,1.000000,8.000000,0.000000,0.000000,109,0.000000,0.000000,0.000000,0.000000,0.000000,1090.000000,0.000000,0.000000,5.000000,,1.000000,0,0
GUNUSDT,S10_thin_move,12h,B,16848,124,0.007360,0.479523,0.282258,0.389516,1240.000000,0.588623,0.724638,-0.197265,0.210503,0.367099,1.000000,8.000000,0.125000,0.215311,109,0.311927,0.377358,0.826606,-0.065432,0.375229,1090.000000,0.831296,1.000000,5.000000,,1.000000,0,0
GUNUSDT,S10_thin_move,12h,B_adp,16848,124,0.007360,0.030627,0.040323,0.066935,1240.000000,1.316579,0.602410,0.009696,0.017344,0.090927,0.114943,8.000000,0.000000,0.000000,109,0.045872,0.043370,1.057679,0.002502,0.077982,1090.000000,0.588235,1.000000,5.000000,,0.838112,0,0
GUNUSDT,S10_thin_move,24h,A_k3.0,16704,120,0.007184,0.015386,0.000000,0.000833,1200.000000,0.000000,0.000000,-0.015386,0.000000,0.031020,1.000000,8.000000,0.000000,0.000000,105,0.000000,0.000000,0.000000,0.000000,0.000000,1050.000000,0.000000,0.000000,5.000000,,1.000000,0,0
GUNUSDT,S10_thin_move,24h,A_k4.0,16704,120,0.007184,0.002514,0.000000,0.000000,1200.000000,0.000000,0.000000,-0.002514,0.000000,0.031020,1.000000,8.000000,0.000000,0.000000,105,0.000000,0.000000,0.000000,0.000000,0.000000,1050.000000,0.000000,0.000000,5.000000,,1.000000,0,0
GUNUSDT,S10_thin_move,24h,B,16704,120,0.007184,0.457854,0.241667,0.377500,1200.000000,0.527824,0.640177,-0.216188,0.173857,0.325503,1.000000,8.000000,0.500000,0.896452,105,0.238095,0.365919,0.650678,-0.127824,0.360952,1050.000000,0.659631,2.000000,5.000000,,1.000000,0,0
GUNUSDT,S10_thin_move,24h,B_adp,16704,120,0.007184,0.032268,0.008333,0.041667,1200.000000,0.258256,0.200000,-0.023934,0.001473,0.045697,0.876062,8.000000,0.000000,0.000000,105,0.009524,0.046207,0.206111,-0.036683,0.043810,1050.000000,0.217391,1.000000,5.000000,,1.000000,0,0
HANAUSDT,S01_fund_high,12h,A_k3.0,16848,1215,0.072115,0.000000,0.000000,0.000000,10230.000000,0.000000,0.000000,0.000000,0.000000,0.003152,1.000000,351.000000,0.000000,0.000000,864,0.000000,0.000000,0.000000,0.000000,0.000000,8640.000000,0.000000,0.000000,7.000000,,1.000000,0,0
HANAUSDT,S01_fund_high,12h,A_k4.0,16848,1215,0.072115,0.000000,0.000000,0.000000,10230.000000,0.000000,0.000000,0.000000,0.000000,0.003152,1.000000,351.000000,0.000000,0.000000,864,0.000000,0.000000,0.000000,0.000000,0.000000,8640.000000,0.000000,0.000000,7.000000,,1.000000,0,0
HANAUSDT,S01_fund_high,12h,B,16848,1215,0.072115,0.469551,0.507819,0.449169,10230.000000,1.081498,1.130574,0.038268,0.479727,0.535862,0.050975,351.000000,0.509972,1.034308,864,0.506944,0.429245,1.181013,0.077699,0.378472,8640.000000,1.339450,5.000000,7.000000,,0.449321,0,0
HANAUSDT,S01_fund_high,12h,B_adp,16848,1215,0.072115,0.047958,0.025514,0.048680,10230.000000,0.532013,0.524121,-0.022444,0.018032,0.035988,0.000500,351.000000,0.088319,0.993590,864,0.000000,0.003014,0.000000,-0.003014,0.001736,8640.000000,0.000000,1.000000,7.000000,,0.010351,0,0
HANAUSDT,S01_fund_high,24h,A_k3.0,16704,1167,0.069864,0.006944,0.000000,0.012103,9750.000000,0.000000,0.000000,-0.006944,0.000000,0.003281,1.000000,351.000000,0.000000,0.000000,816,0.000000,0.000000,0.000000,0.000000,0.000000,8160.000000,0.000000,0.000000,7.000000,,1.000000,0,0
HANAUSDT,S01_fund_high,24h,A_k4.0,16704,1167,0.069864,0.003412,0.000000,0.009026,9750.000000,0.000000,0.000000,-0.003412,0.000000,0.003281,1.000000,351.000000,0.000000,0.000000,816,0.000000,0.000000,0.000000,0.000000,0.000000,8160.000000,0.000000,0.000000,7.000000,,1.000000,0,0
HANAUSDT,S01_fund_high,24h,B,16704,1167,0.069864,0.384279,0.348757,0.427179,9750.000000,0.907563,0.816419,-0.035522,0.321951,0.376557,1.000000,351.000000,0.065527,0.157879,816,0.470588,0.323184,1.456101,0.147404,0.352941,8160.000000,1.333333,4.000000,7.000000,,1.000000,0,0
HANAUSDT,S01_fund_high,24h,B_adp,16704,1167,0.069864,0.054717,0.000000,0.053333,9750.000000,0.000000,0.000000,-0.054717,0.000000,0.003281,1.000000,351.000000,0.000000,0.000000,816,0.000000,0.000134,0.000000,-0.000134,0.000123,8160.000000,0.000000,0.000000,7.000000,,1.000000,0,0
HANAUSDT,S02_fund_low,12h,A_k3.0,16848,192,0.011396,0.000000,0.000000,0.000000,1920.000000,0.000000,0.000000,0.000000,0.000000,0.019616,1.000000,192.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,1.000000,,1.000000,0,0
HANAUSDT,S02_fund_low,12h,A_k4.0,16848,192,0.011396,0.000000,0.000000,0.000000,1920.000000,0.000000,0.000000,0.000000,0.000000,0.019616,1.000000,192.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,1.000000,,1.000000,0,0
HANAUSDT,S02_fund_low,12h,B,16848,192,0.011396,0.469551,0.807292,0.635938,1920.000000,1.719283,1.269451,0.337740,0.745694,0.856834,1.000000,192.000000,0.807292,1.637324,0,,,,,,0.000000,,1.000000,1.000000,,1.000000,0,0
HANAUSDT,S02_fund_low,12h,B_adp,16848,192,0.011396,0.047958,0.218750,0.075521,1920.000000,4.561262,2.896552,0.170792,0.166105,0.282428,0.949525,192.000000,0.218750,2.460938,0,,,,,,0.000000,,1.000000,1.000000,,1.000000,0,0
HANAUSDT,S02_fund_low,24h,A_k3.0,16704,192,0.011494,0.006944,0.000000,0.033333,1920.000000,0.000000,0.000000,-0.006944,0.000000,0.019616,1.000000,192.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,1.000000,,1.000000,0,0
HANAUSDT,S02_fund_low,24h,A_k4.0,16704,192,0.011494,0.003412,0.000000,0.012500,1920.000000,0.000000,0.000000,-0.003412,0.000000,0.019616,1.000000,192.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,1.000000,,1.000000,0,0
HANAUSDT,S02_fund_low,24h,B,16704,192,0.011494,0.384279,0.875000,0.536458,1920.000000,2.276990,1.631068,0.490721,0.820744,0.914544,0.000500,192.000000,0.875000,2.108199,0,,,,,,0.000000,,1.000000,1.000000,,0.010351,0,0
HANAUSDT,S02_fund_low,24h,B_adp,16704,192,0.011494,0.054717,0.135417,0.144792,1920.000000,2.474836,0.935252,0.080699,0.094115,0.191022,0.000500,192.000000,0.135417,1.281490,0,,,,,,0.000000,,0.000000,1.000000,,0.010351,0,0
HANAUSDT,S03_oi_surge,12h,A_k3.0,16848,520,0.030864,0.000000,0.000000,0.000000,4440.000000,0.000000,0.000000,0.000000,0.000000,0.007334,1.000000,309.000000,0.000000,0.000000,198,0.000000,0.000000,0.000000,0.000000,0.000000,1980.000000,0.000000,0.000000,9.000000,,1.000000,0,0
HANAUSDT,S03_oi_surge,12h,A_k4.0,16848,520,0.030864,0.000000,0.000000,0.000000,4440.000000,0.000000,0.000000,0.000000,0.000000,0.007334,1.000000,309.000000,0.000000,0.000000,198,0.000000,0.000000,0.000000,0.000000,0.000000,1980.000000,0.000000,0.000000,9.000000,,1.000000,0,0
HANAUSDT,S03_oi_surge,12h,B,16848,520,0.030864,0.469551,0.651923,0.507432,4440.000000,1.388396,1.284749,0.182372,0.610000,0.691618,0.000500,309.000000,0.686084,1.391495,198,0.621212,0.429245,1.447219,0.191967,0.467172,1980.000000,1.329730,8.000000,9.000000,,0.010351,0,1
HANAUSDT,S03_oi_surge,12h,B_adp,16848,520,0.030864,0.047958,0.136538,0.050000,4440.000000,2.847030,2.730769,0.088580,0.109679,0.168728,0.581709,309.000000,0.229773,2.584951,198,0.000000,0.003014,0.000000,-0.003014,0.010101,1980.000000,0.000000,2.000000,9.000000,,1.000000,0,0
HANAUSDT,S03_oi_surge,24h,A_k3.0,16704,520,0.031130,0.006944,0.019231,0.010811,4440.000000,2.769231,1.778846,0.012286,0.010479,0.035034,0.983508,309.000000,0.032362,2.410445,198,0.000000,0.000000,0.000000,0.000000,0.000000,1980.000000,0.000000,1.000000,9.000000,,1.000000,0,0
