,tgt_ret_1,tgt_ret_2,tgt_ret_3,tgt_ret_5,tgt_ret_10,tgt_ret_magnitude_1,tgt_ret_magnitude_3,tgt_ret_magnitude_5,tgt_cum_ret_3,tgt_cum_ret_5,tgt_cum_ret_10,tgt_max_drawdown_long_3,tgt_max_drawup_long_3,tgt_max_drawdown_short_3,tgt_max_drawup_short_3,tgt_max_drawdown_long_5,tgt_max_drawup_long_5,tgt_max_drawdown_short_5,tgt_max_drawup_short_5,tgt_max_drawdown_long_10,tgt_max_drawup_long_10,tgt_max_drawdown_short_10,tgt_max_drawup_short_10,tgt_sharpe_5,tgt_sharpe_10,tgt_ret_risk_adj_1,tgt_ret_risk_adj_3,tgt_ret_risk_adj_5,tgt_realized_vol_5,tgt_realized_vol_10,tgt_range_bps_1,tgt_range_bps_3,tgt_range_bps_5,tgt_trend_strength_5,tgt_trend_strength_10,tgt_best_long_entry_pct,tgt_best_short_entry_pct,tgt_slippage_long_bps,tgt_slippage_short_bps,tgt_fwd_spread_bps_1,tgt_fwd_spread_bps_3,tgt_recovery_time_5,tgt_recovery_time_10,tgt_inventory_cost_3,tgt_inventory_cost_5,tgt_inventory_cost_10,tgt_relative_ret_1,tgt_relative_ret_3,tgt_relative_ret_5,tgt_alpha_1,tgt_alpha_3,tgt_alpha_5,tgt_kelly_5,tgt_kelly_10,tgt_optimal_horizon,tgt_pnl_long_bps_1,tgt_pnl_short_bps_1,tgt_pnl_long_bps_3,tgt_pnl_short_bps_3,tgt_pnl_long_bps_5,tgt_pnl_short_bps_5,tgt_pnl_long_bps_10,tgt_pnl_short_bps_10
sell_volume,0.01635075035988029,0.012119882193014997,0.016412309067810448,0.011275679999765118,0.0069820320230253325,0.22702979013476265,0.1308169247418436,0.06791073860423766,0.018044509555937307,0.021106512313612047,0.02475968209582792,-0.18109505563906575,0.1847741693147602,-0.1847741693147602,0.18109505563906575,-0.14812572824203338,0.15621353220012282,-0.15621353220012282,0.14812572824203338,-0.10093092958723276,0.11910937232779548,-0.11910937232779548,0.10093092958723276,0.028461771585116768,0.025508034007584494,0.008306461060892865,0.0022288631012384063,0.005801353212688803,0.2394706900789111,0.21654113129064737,0.4467758283205856,0.27153231211308704,0.1877094980427917,0.01775669719736222,0.028837164750385114,-0.013050019654050275,0.013050019654050275,0.004344686986868322,-0.004344686986868322,0.3928752696291753,0.378415082217587,-0.025942719922219262,-0.030010404583101048,0.27529633642810936,0.261797464595366,0.2280340489328359,0.012637221882764473,0.015043840283777553,0.014956514710781459,0.012637221882764473,0.015043840283777553,0.014956514710781459,0.021093918343102692,0.013748740456128191,-0.009690498352105663,0.01635075035988029,-0.01635075035988029,0.018044509555937307,-0.018044509555937307,0.021106512313612047,-0.021106512313612047,0.02475968209582792,-0.02475968209582792
net_volume_delta,-0.02818337883646641,0.01860536630374022,0.0025982733515816825,0.0010094633484964244,-0.004955288771928919,-0.046333775106952156,-0.03172833069947899,-0.009597369073948907,0.007952602799732124,0.0025224058051397315,0.0030658488574629612,0.04151527782914709,-0.019734247956670583,0.019734247956670583,-0.04151527782914709,0.028982987730161565,-0.018504808334143998,0.018504808334143998,-0.028982987730161565,0.017595992733678144,-0.0028568775512114596,0.0028568775512114596,-0.017595992733678144,-0.002518741224193865,-0.0005875573955338392,-0.027022562796655786,0.011910616182441857,0.006094092609034052,-0.04408761183973965,-0.028260903998563906,-0.08318362866412259,-0.04443425776718856,-0.021397996537135082,0.007280791461271365,0.0011974678544731559,0.018438767637973842,-0.018438767637973842,0.0010147083706781815,-0.0010147083706781815,-0.07714567505769757,-0.06991733531402668,-0.019188237765527735,-0.013524343245509624,-0.05612454661151594,-0.047029250508037544,-0.031019238708430822,-0.0394373798940688,-0.013573652250722495,-0.0159401798114001,-0.0394373798940688,-0.013573652250722495,-0.0159401798114001,0.01071144128464581,0.002950110485729179,0.012966050576056903,-0.02818337883646641,0.02818337883646641,0.007952602799732124,-0.007952602799732124,0.0025224058051397315,-0.0025224058051397315,0.0030658488574629612,-0.0030658488574629612
buy_sell_volume_ratio,-0.027179304356317196,0.007299919589672098,0.008850093918741602,-0.0002100315174152595,-0.0039776560851225,-0.0211675227438379,-0.009328924521085392,-0.0028033011273220767,0.0025317955951750415,-0.0009315521930786289,0.0032277391270769448,0.011995796077536163,-0.004179398296615097,0.004179398296615097,-0.011995796077536163,0.004599105035464512,-0.005603144241094029,0.005603144241094029,-0.004599105035464512,0.0003298514901684856,0.010173456146136716,-0.010173456146136716,-0.0003298514901684856,-0.003827183887644589,-0.0002457627345728566,-0.02982208114220776,0.01505867577631814,0.004605765655874336,-0.011801918612413562,0.002867612214067385,-0.036407780812661626,-0.007044441665327614,-0.001411888028437567,0.006883544948145645,0.0071130653697672915,0.024397099073687447,-0.024397099073687447,-0.005027194229036619,0.005027194229036619,-0.03500186571372818,-0.025819973072363816,-0.018442435958295485,-0.01598070475010745,-0.021137392619449538,-0.01448904159228685,0.00017641077356222862,-0.03652749624999539,-0.00449557621992795,-0.01502865363352518,-0.03652749624999539,-0.00449557621992795,-0.01502865363352518,0.01059829914072291,0.0014881747281195814,0.010453560139194478,-0.027179304356317196,0.027179304356317196,0.0025317955951750415,-0.0025317955951750415,-0.0009315521930786289,0.0009315521930786289,0.0032277391270769448,-0.0032277391270769448
buy_trades,0.009605061946419585,0.010534701053451822,0.018015019261561908,0.003091602517191698,-0.0017414554736044528,0.25666271106216393,0.15773495681044838,0.10440703480530217,0.013333255839653358,0.0067038371884394765,-0.002334367024489942,-0.21904147030822163,0.2121118305459832,-0.2121118305459832,0.21904147030822163,-0.19084978614894293,0.17609826046310062,-0.17609826046310062,0.19084978614894293,-0.1572071420799133,0.13429327514744926,-0.13429327514744926,0.1572071420799133,0.015014611313148152,0.0029068919505299082,0.00013294805905820825,0.005574746122135367,-0.003189110078477927,0.2985602994633288,0.2998182435972856,0.513313841186836,0.3347161499660521,0.2610983530515661,0.006944809920301199,0.0038541783174780215,-0.004188365912404281,0.004188365912404281,0.0011613954236444808,-0.0011613954236444808,0.45857565854613946,0.4521318254205812,-0.02031736701864808,-0.006205835917409093,0.3239048159829328,0.325514817432298,0.3188558348842214,0.011875328691749858,0.021084038521536334,0.010982992478684532,0.011875328691749858,0.021084038521536334,0.010982992478684532,0.01117327574672852,-0.01114656825375707,-0.02301136443245641,0.009605061946419585,-0.009605061946419585,0.013333255839653358,-0.013333255839653358,0.0067038371884394765,-0.0067038371884394765,-0.002334367024489942,0.002334367024489942
sell_trades,0.013061379542909486,0.01325992751883867,0.012318321867621338,0.006260376454045632,-0.0007912402109277203,0.2619360987654855,0.16056507860861033,0.10109333716836777,0.01100698340458338,0.005114709698372326,-0.00401068843148945,-0.22197198209511212,0.2071668074316886,-0.2071668074316886,0.22197198209511212,-0.19191435282770453,0.1702254759367656,-0.1702254759367656,0.19191435282770453,-0.15510761312777693,0.12488154666645057,-0.12488154666645057,0.15510761312777693,0.01328757387924086,-6.268986653677393e-05,0.004598498838608356,-0.001349765599675514,-0.0006192221301954237,0.2972392677405884,0.2903465986320998,0.5199575192218475,0.3325923413105278,0.25471618218358544,0.00409049879510089,0.0009599207564925585,-0.005412243908819894,0.005412243908819894,-0.0015854715496802765,0.0015854715496802765,0.46517256278662283,0.45484611252917223,-0.012515177317673749,-0.0014261694054978323,0.3288363019733798,0.32492336529555105,0.31035271405537573,0.015588210246205462,0.016773659933359317,0.015700811114187654,0.015588210246205462,0.016773659933359317,0.015700811114187654,0.0074111982870534625,-0.01339341595367581,-0.02798585828405567,0.013061379542909486,-0.013061379542909486,0.01100698340458338,-0.01100698340458338,0.005114709698372326,-0.005114709698372326,-0.00401068843148945,0.00401068843148945
buy_sell_trade_ratio,-0.018273915808401243,-0.0009251049774709081,0.01448888597001001,-0.006508088024004049,-0.0077821350279182995,-0.036373750016134396,-0.015117788174320296,0.008516026291048515,0.008035359686975633,0.0038071963999333665,0.0046012487761047825,0.02160106133327627,-0.002472460363379994,0.002472460363379994,-0.02160106133327627,0.012884367241863936,0.005070036502205823,-0.005070036502205823,-0.012884367241863936,0.0030613783491711343,0.021970414418808263,-0.021970414418808263,-0.0030613783491711343,0.0008795103893931916,0.006294011353308622,-0.023514970620530137,0.021833603894713106,-0.001218043311165284,-0.01260021290448349,0.007615686421798242,-0.057974680068947126,-0.012209025372260604,0.005975500631743694,0.009773408384499027,0.00720766231370555,0.0139254803576428,-0.0139254803576428,0.006878112383060045,-0.006878112383060045,-0.05425134125795429,-0.03830224574521111,-0.023765986342075662,-0.017590551225795375,-0.033558412603960745,-0.013861469701931688,0.00674441071552497,-0.022380264616083858,0.0050496618814068524,-0.016987997735684664,-0.022380264616083858,0.0050496618814068524,-0.016987997735684664,0.01254274431245649,0.010663735629372244,0.01891733612510058,-0.018273915808401243,0.018273915808401243,0.008035359686975633,-0.008035359686975633,0.0038071963999333665,-0.0038071963999333665,0.0046012487761047825,-0.0046012487761047825
order_flow_imbalance,-0.027179304356317196,0.007299919589672098,0.008850093918741602,-0.0002100315174152595,-0.0039776560851225,-0.0211675227438379,-0.009328924521085392,-0.0028033011273220767,0.0025317955951750415,-0.0009315521930786289,0.0032277391270769448,0.011995796077536163,-0.004179398296615097,0.004179398296615097,-0.011995796077536163,0.004599105035464512,-0.005603144241094029,0.005603144241094029,-0.004599105035464512,0.0003298514901684856,0.010173456146136716,-0.010173456146136716,-0.0003298514901684856,-0.003827183887644589,-0.0002457627345728566,-0.02982208114220776,0.01505867577631814,0.004605765655874336,-0.011801918612413562,0.002867612214067385,-0.036407780812661626,-0.007044441665327614,-0.001411888028437567,0.006883544948145645,0.0071130653697672915,0.024397099073687447,-0.024397099073687447,-0.005027194229036619,0.005027194229036619,-0.03500186571372818,-0.025819973072363816,-0.018442435958295485,-0.01598070475010745,-0.021137392619449538,-0.01448904159228685,0.00017641077356222862,-0.03652749624999539,-0.00449557621992795,-0.01502865363352518,-0.03652749624999539,-0.00449557621992795,-0.01502865363352518,0.01059829914072291,0.0014881747281195814,0.010453560139194478,-0.027179304356317196,0.027179304356317196,0.0025317955951750415,-0.0025317955951750415,-0.0009315521930786289,0.0009315521930786289,0.0032277391270769448,-0.0032277391270769448
trade_imbalance,-0.018273915808401243,-0.0009251049774709081,0.01448888597001001,-0.006508088024004049,-0.0077821350279182995,-0.036373750016134396,-0.015117788174320296,0.008516026291048515,0.008035359686975633,0.0038071963999333665,0.0046012487761047825,0.02160106133327627,-0.002472460363379994,0.002472460363379994,-0.02160106133327627,0.012884367241863936,0.005070036502205823,-0.005070036502205823,-0.012884367241863936,0.0030613783491711343,0.021970414418808263,-0.021970414418808263,-0.0030613783491711343,0.0008795103893931916,0.006294011353308622,-0.023514970620530137,0.021833603894713106,-0.001218043311165284,-0.01260021290448349,0.007615686421798242,-0.057974680068947126,-0.012209025372260604,0.005975500631743694,0.009773408384499027,0.00720766231370555,0.0139254803576428,-0.0139254803576428,0.006878112383060045,-0.006878112383060045,-0.05425134125795429,-0.03830224574521111,-0.023765986342075662,-0.017590551225795375,-0.033558412603960745,-0.013861469701931688,0.00674441071552497,-0.022380264616083858,0.0050496618814068524,-0.016987997735684664,-0.022380264616083858,0.0050496618814068524,-0.016987997735684664,0.01254274431245649,0.010663735629372244,0.01891733612510058,-0.018273915808401243,0.018273915808401243,0.008035359686975633,-0.008035359686975633,0.0038071963999333665,-0.0038071963999333665,0.0046012487761047825,-0.0046012487761047825
avg_trade_size,0.01938744605098115,0.009933858792225128,0.016661918607719022,0.022476740202538353,0.00994448426298867,-0.07019193182096317,-0.08079031971656013,-0.09735048254432735,0.03380928913988562,0.054835449660894486,0.07812083219268535,0.10841122088664555,-0.042560091443083536,0.042560091443083536,-0.10841122088664555,0.11873615661347166,-0.02519545808786315,0.02519545808786315,-0.11873615661347166,0.14726584832245668,-0.009027561110391706,0.009027561110391706,-0.14726584832245668,0.05145380961507641,0.07103412573846082,0.021308744080867144,0.01771075112583556,0.022146345085585346,-0.14194901252313732,-0.17400380742841018,-0.14736676150682296,-0.14794978166097902,-0.17045656579809162,0.04530845995066206,0.07581457352419749,-0.02490549527561735,0.02490549527561735,0.026249419226228688,-0.026249419226228688,-0.15201478282404357,-0.17152665590778554,-0.043961533175384655,-0.073771598530886,-0.12264796202978026,-0.15415759164912723,-0.19643776412743982,0.0019437053288607125,-7.243424835556528e-05,0.0058440325283436465,0.0019437053288607125,-7.243424835556528e-05,0.0058440325283436465,0.048755494865327015,0.06968073392903652,0.04165514480721962,0.01938744605098115,-0.01938744605098115,0.03380928913988562,-0.03380928913988562,0.054835449660894486,-0.054835449660894486,0.07812083219268535,-0.07812083219268535
median_trade_size,0.01956496299998594,0.005107889655444641,0.0076038048898629555,0.0050697799632982475,0.021593295945271113,-0.018006356677250524,-5.60821766800542e-05,0.00815388909430381,0.023589642194016484,0.028082193121545706,0.06558424269358701,0.04968757938999708,0.023034708387993937,-0.023034708387993937,-0.04968757938999708,0.05213389086200743,0.02818416711565357,-0.02818416711565357,-0.05213389086200743,0.06943112795015843,0.04242830541549459,-0.04242830541549459,-0.06943112795015843,0.020670297906440486,0.057777765394064304,0.021164241775787043,0.008449761673444998,0.008374240977897598,-0.026949586311041857,-0.045848962369961076,-0.05530514090085495,-0.004309126766767331,-0.0015915789296939945,0.023012821000201942,0.05267130566665734,-0.03221590374124608,0.03221590374124608,0.02909906755361894,-0.02909906755361894,-0.05898251630400295,-0.037866366864587025,-0.01564232815741168,-0.041745879448118334,-0.013212617693832786,-0.018417750664608185,-0.03222230401346817,-0.0048665926840652275,-0.018917699170982717,-0.020146486755759016,-0.0048665926840652275,-0.018917699170982717,-0.020146486755759016,0.022532348486678323,0.05553333461942171,0.035022731015859974,0.01956496299998594,-0.01956496299998594,0.023589642194016484,-0.023589642194016484,0.028082193121545706,-0.028082193121545706,0.06558424269358701,-0.06558424269358701
