,tgt_ret_sign_1,tgt_ret_sign_3,tgt_ret_sign_5,tgt_ret_sign_10,tgt_vol_regime_5,tgt_vol_regime_10,tgt_vol_expansion_5,tgt_vol_expansion_10,tgt_mean_reversion_5,tgt_mean_reversion_10,tgt_regime_change_5,tgt_regime_change_10,tgt_breakout_up_3,tgt_breakout_down_3,tgt_breakout_any_3,tgt_breakout_up_5,tgt_breakout_down_5,tgt_breakout_any_5,tgt_breakout_up_10,tgt_breakout_down_10,tgt_breakout_any_10,tgt_consolidation_3,tgt_consolidation_5,tgt_fill_prob_long_1,tgt_fill_prob_short_1,tgt_fill_prob_long_3,tgt_fill_prob_short_3,tgt_fill_prob_long_5,tgt_fill_prob_short_5,tgt_tail_event_1,tgt_tail_event_3,tgt_tail_event_5,tgt_crash_3,tgt_crash_5,tgt_crash_10,tgt_liquidation_cascade_3,tgt_liquidation_cascade_5,tgt_mid_reversion_1,tgt_mid_reversion_3,tgt_adverse_selection_1,tgt_adverse_selection_3,tgt_adverse_selection_5,tgt_autocorr_break_5,tgt_profitable_long_1,tgt_profitable_short_1,tgt_profitable_long_3,tgt_profitable_short_3,tgt_profitable_long_5,tgt_profitable_short_5,tgt_profitable_long_10,tgt_profitable_short_10,tgt_optimal_action_1,tgt_optimal_action_3,tgt_optimal_action_5,tgt_best_side_1,tgt_best_side_3,tgt_best_side_5
activity_centroid,,,,,,,0.49555649624390635,0.4789403436512647,0.5284097774439527,0.4773350079926924,0.48666789212468153,0.47588575450289944,0.46625566030392795,0.484565579961908,0.3631551637006822,0.4657852254452016,0.4819396086030864,0.3103078292883011,0.45994664915141226,0.4840248890732246,0.3501853250654347,0.597549921855707,0.6281237939775661,0.44586364405345963,0.5208052850070126,0.45428930243178445,0.5225116137384814,0.5249477325426692,0.5309105431309904,0.5084070029918735,0.497172175035029,0.49498716141820387,0.4964148696002937,0.48577507249234003,0.4861479636034625,0.5259436279784406,0.4986276941202095,0.48588940644208356,0.49146523083972965,0.5189287817644156,0.5133269532452909,0.5156024781815388,0.5171299319082632,0.4977929889203145,0.5002956638400571,0.5019944038644745,0.5012725068317077,0.4993128271708209,0.500831886506527,0.5011792159380475,0.5007013376264279,,,,,,
activity_centroid_vol,,,,,,,0.4931326628639548,0.47817117728222247,0.5274268079617261,0.49095771777890984,0.4857779761852659,0.47493554791934994,0.46821255728983047,0.48585423866910404,0.3780303577229903,0.46955986010562456,0.4814343893582764,0.33589857740250906,0.46439127781778844,0.48319561246227616,0.38266112740878666,0.5917902581426948,0.61456709446978,0.4432961477604068,0.5448423855142055,0.43538303459299005,0.5535831239052624,0.4589120766335956,0.5787482884527613,0.5081817410924006,0.4964744559926638,0.4924652781252668,0.49418689691931783,0.48281650881271376,0.48493332862762206,0.5248576609703985,0.49341134772837525,0.49762565202979714,0.49983857361563855,0.5184682573586439,0.5139970180173548,0.5162551087040144,0.5176253213959451,0.5006743817950647,0.49775072574874246,0.5048912245192643,0.4981929935633639,0.5042105868079414,0.4961692031008678,0.5045138474146627,0.4967193724818733,,,,,,
buy_centroid,,,,,,,0.49278193387210634,0.4773917867656064,0.5181032934376173,0.4844186414179563,0.48723823407786543,0.47578765647095,0.49674953183734954,0.4602593203601386,0.3719894957224849,0.4936678632109516,0.4589587457815736,0.3339565117349287,0.4838650150993344,0.4652338605328671,0.3647346601788255,0.5988507484966706,0.6234384947586432,0.4993854926507907,0.4798775994450483,0.5205388743007192,0.47176528824918135,0.569901547116737,0.47917047010497493,0.5046191695275275,0.4959122682768082,0.49418292684744525,0.4962956065165176,0.49054669766244713,0.4875620030929356,0.5298710969951868,0.5059930252358747,0.48888307368445544,0.49392307772420047,0.521985154140624,0.5130106619358625,0.5168931718123336,0.5202179575610008,0.48800742105399725,0.5116479157704394,0.4950678013290978,0.5072410078607221,0.4962495166087427,0.5049112740853346,0.4986991090506715,0.5026914385674965,,,,,,
sell_centroid,,,,,,,0.49435711859665954,0.4766242798131861,0.5211207811504988,0.47812988564301656,0.4859172858280025,0.47566250994477577,0.4417492342278407,0.5059093973541797,0.3624950366386312,0.4433651120125175,0.5033713087489777,0.30376633185938096,0.44085879481923645,0.5013791086318786,0.33675145361603454,0.5909070451583469,0.6235195305119758,0.4109437041607372,0.5480579933137832,0.37993834912661256,0.5620973269362578,0.45567339491390124,0.5701620264719306,0.5094772571320363,0.4964672863540457,0.49193401912234314,0.49235841235772965,0.4806997872462768,0.48351022529662024,0.5161898211047506,0.49104331877988655,0.48423207317853256,0.47920724023370376,0.5097685298472487,0.5092429019792444,0.5105492443918566,0.5134638655183592,0.5114615843690806,0.4870746414483518,0.510257956661588,0.49384445266991195,0.5036730992972778,0.4959213905639709,0.5047745129266868,0.49764503339022625,,,,,,
centroid_buy_sell_gap,,,,,,,0.4945619576473801,0.4983437416226225,0.5174403605309994,0.5400249442268168,0.5053380367579049,0.5040409154635755,0.5736576666498785,0.4395918183101403,0.5224258203082699,0.5671817453968373,0.44085606384328757,0.5505849956981932,0.5587259884314827,0.4505263614862111,0.5827638905967292,0.5091742538467537,0.4985200901511563,0.6237995959676377,0.4321794170846453,0.6840187235985842,0.41712360063970755,0.6440263047857984,0.4223870378822455,0.48989989111474475,0.49420998223753476,0.4966913423520316,0.4991296171503772,0.5058818053125453,0.502344166094495,0.5141039686013622,0.51242166384508,0.5213737838953729,0.5385975692310897,0.5137392114005582,0.5019181738155796,0.5090794389606683,0.5099194161828844,0.47507522250188117,0.5285380446500834,0.48393725083566524,0.513412393370107,0.49276982568039907,0.5086195394349272,0.49280142223416684,0.5062044277697443,,,,,,
activity_peak_to_mean,,,,,,,0.3813124454733744,0.3431324026040208,0.5483565468706628,0.5400029862806752,0.5038124741546396,0.45633984311225484,0.44401432875319935,0.4609650920434769,0.29935656788073495,0.4491923114887161,0.46066334115430185,0.28594384641549453,0.4378077607828617,0.4544227357180312,0.2121488924411966,0.6506328203477121,0.6845394527713781,0.5215649785544398,0.5376353613128669,0.5248042013928531,0.5621315969842358,0.522978674877409,0.5672352806937472,0.407821322053244,0.4030222416654995,0.3903335561285251,0.4165533271267557,0.4181330792336485,0.3968178697245234,0.4713332320928121,0.4495010246814577,0.5303361769683013,0.5453004092939938,0.49606918597658345,0.48941359871181667,0.491171680449203,0.5104018554399717,0.49415049689924495,0.4987028185195871,0.4965472275333021,0.5027538699163079,0.5014316576046365,0.4957387345157368,0.4996316570280565,0.5013184276117767,,,,,,
volume_peak_to_mean,,,,,,,0.40695541220464054,0.3814739195377786,0.5933412798197345,0.5749512533595657,0.5069078431700211,0.4758416994703894,0.46134418768629215,0.49268546771975713,0.39229009493556655,0.4672603013092631,0.49240221926149946,0.37731222113287577,0.46093530980438424,0.4936239161469471,0.33210076062325433,0.5878643705753567,0.6012644711499286,0.5936215629882472,0.5472648964976239,0.5848430186094302,0.6001941969385425,0.5694529973010986,0.610948197170242,0.4265761960080262,0.4247199580035273,0.4131418146402205,0.42974356492481347,0.4342834690083267,0.4224236230981975,0.45764464739469424,0.44824628491094676,0.5692038403610079,0.5935054520459493,0.494527779736304,0.4936195836214914,0.4950908332706053,0.5030660390390169,0.4964739614416565,0.49488752066313696,0.4938294483613659,0.5041619100200319,0.496477104681385,0.5007694794556818,0.4949401443966661,0.504016374692019,,,,,,
arrival_time_kurtosis,,,,,,,0.42199066096259896,0.39453690071506936,0.49701680192021946,0.5127839162436102,0.4830813319508469,0.4548661590835862,0.4629159092886217,0.46355387719370333,0.3446350575749919,0.4708880132151202,0.46051080550098233,0.3026721222913624,0.4661268344087067,0.45016266970071084,0.16291478560261385,0.6300726094490915,0.6659231673607685,0.5262123458755859,0.49125324424140393,0.49616166229021585,0.49913182545122226,0.5472611852358689,0.4593222272934733,0.43807248646997954,0.43318000578979765,0.4231716439282845,0.44753104891234013,0.4400263135557253,0.43508436591610566,0.46801320620339115,0.46168805132317564,0.5075463907933684,0.49777439881690083,0.4953816914201343,0.4942171206863122,0.4946038876436601,0.5079188070040372,0.502043851682711,0.4993908085367009,0.5022040981620344,0.49791548789069934,0.5093557992013464,0.49063992802075546,0.5099202720211551,0.4906781242767058,,,,,,
burstiness,,,,,,,0.3914525768201071,0.33806818425134405,0.5595872181310517,0.5410877088200678,0.4861450300383101,0.4386923472953234,0.42920608084905704,0.4445735938855382,0.2495726997076129,0.42798305989087426,0.4412123372499056,0.1974254186758439,0.423615064022214,0.43005944619532166,0.1065706958033973,0.7084910911037225,0.7698394328034519,0.5312552867535105,0.5148970378806379,0.5331978536362598,0.5058601782042496,0.584217128520926,0.5409002738475581,0.44995726266734026,0.41688983215058406,0.3961467965507983,0.4203291272210859,0.41342237774875346,0.3923491552178851,0.41425063200884205,0.3992567346817547,0.5226287050121247,0.5183474104083567,0.5154790221101484,0.500796560558821,0.5076699768393668,0.49398919363691285,0.503186019357015,0.4981202925285638,0.5074187072831503,0.4967668823567045,0.512921483982115,0.4927336508570879,0.5169268241194193,0.4831674561501271,,,,,,
trade_pct_q1,,,,,,,0.5261198145595247,0.5452919566898685,0.5054357232663325,0.5465113215170305,0.515251939048583,0.5313574111362483,0.5442775414707404,0.5236499284756192,0.6732935061184708,0.5431498354120747,0.5245827705878259,0.7270090938194042,0.546052112930347,0.5257367764696256,0.7535484040964745,0.37094966622294995,0.33382051789457473,0.5276578064824307,0.4942224949918205,0.5626258705331659,0.4877694006549387,0.48409928916258027,0.5214285714285715,0.5164352746608456,0.5214790109143912,0.5288160632281256,0.5145594946702149,0.5309840065058281,0.5276588337964181,0.4810253201460787,0.510299286188086,0.5098201357268715,0.5218737958112457,0.48916131989000916,0.49299467369789696,0.4901887169622971,0.4785454968652384,0.4997601909753756,0.5011145334115242,0.4968488802749812,0.5002024171242602,0.49964808909004604,0.49938059834822074,0.4978427181212507,0.5001263584964537,,,,,,
volume_pct_q1,,,,,,,0.526247650360292,0.5436617672123257,0.49335270969743483,0.5225025032058602,0.5177866212345349,0.5305984336276381,0.5417303474705482,0.5227864192101664,0.6489838645634047,0.5393685726574609,0.5246992821314433,0.6965900678284879,0.541714775825601,0.5245317839136734,0.7043099056686634,0.3801673838095069,0.3521578791376363,0.5357583568023725,0.46778233274193237,0.5717182326749628,0.4514545731475136,0.5251301934846239,0.4695287539936102,0.5171351212434456,0.5215408333245809,0.5284283186813022,0.5182380694245103,0.5355899740150214,0.527436889995444,0.4854004536333301,0.5152017929450434,0.4993771916051709,0.5061560732771639,0.4883954900440046,0.4919872695469688,0.48904774109692517,0.4819334498585489,0.4958582734372973,0.5057855741878229,0.49424945934866243,0.5029671920164775,0.49767624694197976,0.5019375755187566,0.4968286214464883,0.5017379803457436,,,,,,
trade_pct_q2,,,,,,,0.5161502610202057,0.531395948368376,0.4487418970331304,0.46557652783389253,0.5084476762583955,0.5201604413018521,0.5107889742544882,0.506846519365099,0.5421032920622315,0.5164538539411071,0.5114816773001819,0.593819404149743,0.5278507690756385,0.5142235266266424,0.5585267096456866,0.46885043674940596,0.45522035904658975,0.5683459054405047,0.46855598031736845,0.5326018951935153,0.48137613281547487,0.49582620595278826,0.41358397991784573,0.4840192809619359,0.5074573360905835,0.5080960837800771,0.5231302324787515,0.512581220171353,0.5202837944930344,0.49699608004281337,0.5118243042561407,0.5150276512970814,0.5046824066070257,0.489879998216589,0.4976016865413667,0.49451643131738987,0.504448691992176,0.5000184488440281,0.5007839753011063,0.5015313440849507,0.49601568530192036,0.5053521318591767,0.49589267709543994,0.5012350246937542,0.49884236636247103,,,,,,
volume_pct_q2,,,,,,,0.5162047096020139,0.5284487173887163,0.4569403850235945,0.48289036836650445,0.5054761262476396,0.5182153522286231,0.5097979345900086,0.5036077553149443,0.5388734974551493,0.5137843890057072,0.5083362120081835,0.5791332359591028,0.5231746983221943,0.5106473932402986,0.5291118449944666,0.475283283037044,0.4673582613040399,0.5489565814483467,0.4708207363482538,0.5233428473570042,0.48317721422587767,0.5011441821568403,0.42391602008215423,0.48554213984237915,0.5078000322382172,0.5101135637982442,0.5241543393937849,0.5097119199585993,0.5205567925872214,0.49800977106378075,0.5126610036928133,0.5071823589958305,0.5014445057748987,0.4882329093239214,0.49654816845506133,0.49348001941768915,0.5004431281126599,0.5028701834505307,0.49853605515586286,0.5002182003239759,0.49750499344039734,0.5023628081671131,0.4982651566131657,0.5000121830539629,0.5000401142199906,,,,,,
trade_pct_q3,,,,,,,0.5097329766626042,0.5041780363470052,0.5427673366752118,0.4900201134786657,0.48649773383104966,0.4838535876345298,0.48831175855169473,0.4957333558040994,0.44551537739594993,0.4854710550801775,0.49300694566247993,0.38561820964805216,0.488451569936203,0.48900242263390314,0.4453949795351942,0.5376234793143987,0.5726190039138925,0.4167180829361012,0.4844233192074219,0.41953191003539214,0.5258567511994517,0.5131105789333638,0.5648761980830671,0.5105756690096331,0.5082922216401957,0.5079509989692085,0.4992463955865746,0.4925814118413739,0.49944289458992935,0.5249440470167477,0.5067048570891126,0.4526840076062874,0.4774419646111707,0.5085079589898429,0.5073110158130102,0.5136170588670761,0.5007811003528908,0.5054833285762474,0.49561587345566815,0.5112102944910824,0.49015844099140976,0.5057685381584495,0.4939303825744159,0.5132542295415936,0.488436447277235,,,,,,
volume_pct_q3,,,,,,,0.5037740437445057,0.4990055812069248,0.5174762830037719,0.4736416814516838,0.4870726115703926,0.4803053488856236,0.4857793019454505,0.48934987438051036,0.4341962061870555,0.4844236212540627,0.48655925981790815,0.37202249944976895,0.4873275194485884,0.48398475648890793,0.41072338257768715,0.5470350547563323,0.5746269892934308,0.37838725407266605,0.48733098069554803,0.368430186094303,0.5185248648236996,0.46027293115900714,0.5603434504792332,0.5070126422388432,0.5068635139166144,0.5034456777555362,0.49408902341034955,0.4892203411178743,0.498807743889527,0.5242885890834024,0.5066360499767343,0.436329908177922,0.4501234130744957,0.5096513120512959,0.5098094372078026,0.5125424399060469,0.500934028187069,0.5054196528192221,0.49610762226275285,0.5118839562234239,0.49022498730868513,0.5067647287033994,0.4926074360983963,0.5159142827281414,0.4857251720075454,,,,,,
trade_pct_q4,,,,,,,0.5263116983337329,0.5228731310686472,0.498714955178551,0.479016986667135,0.49217062301277525,0.4951147504023261,0.48920587481170474,0.5043923395749483,0.46914413601415006,0.48505478477246045,0.503390643367297,0.4661495328037776,0.4796695643093744,0.508214374835839,0.5713457586031233,0.5203539576315251,0.5197960048030473,0.4864236169852817,0.5221451215901699,0.4740997830802603,0.5074937171578706,0.46377009921313717,0.5249429484253766,0.5373418419556271,0.5238773179237255,0.5253624538502011,0.5192297678928655,0.5181373233555396,0.5160275187854132,0.5297139576300298,0.5143347738275565,0.5055715473677477,0.4922859017486123,0.5118844640020571,0.5079200359994567,0.5114025008673054,0.5150782700425827,0.49485129349490126,0.5046427607930062,0.49390781790962535,0.5087548262307666,0.4922159485090803,0.5090411890685673,0.49480841188551783,0.506713958747646,,,,,,
volume_pct_q4,,,,,,,0.5179632453082128,0.5148461046318922,0.501405874957138,0.49804135120417375,0.4918492453221058,0.492167652290041,0.4911893849556104,0.5022622638580982,0.4658588420026712,0.4879350166050005,0.4986857812776026,0.47548970567638416,0.4818707949738766,0.5016023363722705,0.5749512533595658,0.5239454350784194,0.5257360150645913,0.483132146446804,0.544416663245041,0.4751729649503368,0.530766887518087,0.42608431216026155,0.5579244637151985,0.5325007920582955,0.5178085961828718,0.5169987975873389,0.514678757753991,0.5121844632281065,0.5094942536848928,0.5292744140569486,0.5089758630589959,0.5160191436529951,0.5055062018975411,0.5121546196565068,0.5094300016900667,0.5111301265115118,0.5156851466265397,0.49940792444017745,0.500661116220836,0.4984543927609981,0.5036866607842111,0.49869811116422186,0.5032476048246513,0.4983428972899082,0.5026827259767295,,,,,,
quartile_count_ratio,,,,,,,0.38209179120381476,0.33666011571807986,0.5604395604395604,0.5928118467511023,0.48345050780911186,0.43264039518227987,0.44448847221013976,0.4505724564435437,0.28533642565787104,0.4513198322520334,0.4472289933623059,0.2458807699233678,0.4416178068919284,0.44070090543482643,0.12931034482758622,0.6695609864364404,0.7000932806586012,0.4935140863992357,0.5679934650551169,0.4790455531453362,0.5443606732160535,0.575702284563044,0.5487790963030579,0.4157987407183514,0.40439000746082654,0.38948678889811345,0.4078946543995655,0.40878711210779517,0.39675017165151216,0.4411263359891375,0.43121374013682223,0.533561289347127,0.5147085472666868,0.5058054692651932,0.49378102127721346,0.48851276447632896,0.5036776352625685,0.5026849944212357,0.4964336753666242,0.5024034970556701,0.4981412987847079,0.5037466453061672,0.494046792734097,0.5010934420538701,0.5000742644641583,,,,,,
quartile_vol_ratio,,,,,,,0.402381991478862,0.3688903491755161,0.5938670541939488,0.6005278690252428,0.48385973651591674,0.45325042996847903,0.457604094648981,0.4683098957734591,0.35683815832220345,0.4649391037348076,0.4676610244639603,0.3251453110306329,0.45518787780718684,0.46383663758277544,0.2165097405449084,0.6202526770099374,0.6358658424002342,0.5490187785484689,0.5689832153052559,0.5331430528599155,0.5610844566293505,0.6484889953244384,0.552555910543131,0.42889241377229403,0.4163856933509086,0.4076835276279168,0.4105776416719043,0.4226707300711096,0.41327700383087673,0.4282876032064551,0.42958693456889124,0.5600414042555666,0.548531019902311,0.5020046264998279,0.4895132400651557,0.4894585836492025,0.5059612501473448,0.4991508861153636,0.4938218913111183,0.49979652962420784,0.49992418445320164,0.5010216048921685,0.4952225145964022,0.49494709132956416,0.5059258323078321,,,,,,
busiest_quartile,,,,,,,0.4782275131779616,0.4660026484289286,0.5516646800450664,0.5364326242380593,0.48847252493952953,0.47604998907262425,0.46119884550403606,0.4843907532048246,0.3727437010432083,0.46147514474425594,0.48286300982066355,0.3362280907981352,0.45093722686386206,0.4824507782442041,0.3647478349465104,0.5879798128218352,0.6065166848586709,0.40710738702518734,0.5533708775713517,0.45511131407694944,0.5660250552128551,0.5087543239441974,0.5836889548151529,0.48590064701668445,0.4823008036976216,0.4745799753470271,0.47914073540815094,0.4699479889707594,0.47611328839379097,0.5101236122401415,0.48804513548565936,0.48529800015119534,0.5156427373748946,0.5155628009505995,0.5049059887460223,0.5039925342261655,0.5166215921899864,0.5008340382469706,0.4937368690777392,0.4989037599126327,0.5011506567080349,0.49693202149659593,0.5030336674367168,0.4936346394396666,0.5079025791291236,,,,,,
busiest_vol_quartile,,,,,,,0.4847522638955487,0.4743436257846364,0.5657005698610453,0.5473127865511971,0.4885737180634899,0.4755726182424115,0.4685368371892843,0.4943579020766664,0.3892267985416742,0.47345685458331743,0.4930884407637993,0.3685472898617419,0.4632626040682314,0.4926149408145884,0.3866991937042177,0.5747193822424714,0.5827329151112428,0.42252231631952386,0.5708027998262535,0.45686265555428707,0.6018391592414896,0.49734291253278595,0.6167731629392972,0.49171707313520346,0.48711798325864225,0.48477091238783143,0.4917623129951606,0.4784829180939238,0.48650065131321424,0.5036820148921017,0.4808377142178265,0.5018858707977878,0.5360324519105594,0.5152967927634989,0.5055242109825301,0.5108726824591951,0.5111832723540549,0.4993076364202496,0.4971052598685684,0.4979559084934126,0.5037372910295046,0.49731282177675534,0.5048729635225341,0.49725298054526995,0.5025186907112736,,,,,,
front_back_vol_ratio,,,,,,,0.5066220713790991,0.5208227880083489,0.46491190829972406,0.5057310239429444,0.515709337273897,0.5254477740546956,0.5291147948554762,0.513724097181416,0.6127923871060896,0.5294630808330527,0.5195085983944709,0.675850107044959,0.5356488967342632,0.5194526696288781,0.6201231401619618,0.41908408228042376,0.3937285490302125,0.5969204971787394,0.45369243835130946,0.601315218632264,0.4444939456248572,0.5475804918842894,0.4029952076677316,0.48664204739656036,0.5003412810873801,0.50573456298677,0.5103809656118293,0.5186852258009753,0.5150390787928567,0.47338010428856475,0.5065608076667953,0.5203863621825625,0.5158479051021152,0.48345134606052814,0.4875206203685175,0.48349340899679355,0.48803053353568693,0.498207478139028,0.5025798323616755,0.4952815930418214,0.5015385363154392,0.49734726081053715,0.5029055332591711,0.49412481295123956,0.5048506571186353,,,,,,
middle_edge_vol_ratio,,,,,,,0.49422069797410695,0.48913108877429273,0.48248779452345575,0.4674012331582554,0.48830310934772475,0.49044723848371213,0.4835914141946,0.48628478469241654,0.43807574991878134,0.487296055328731,0.48749683135835775,0.40126478120810743,0.49317578638297904,0.486139267250843,0.35134470462170847,0.5457332705299139,0.5700032503843602,0.43646939405097185,0.47997700667541165,0.41475054229934927,0.49990480542228316,0.4838255977496484,0.4815438156093108,0.4766120402225151,0.4915130031773448,0.48965498187863826,0.494547062790069,0.47979277732598424,0.49464824273769725,0.5087391007405446,0.5011718247250191,0.4595244325814274,0.46106499755256775,0.4997679492018199,0.5033722014103245,0.503202964826486,0.5019028781052927,0.5070110277900308,0.49434181593949433,0.5097466614883638,0.4903827978886305,0.5063115234666746,0.49326475924158675,0.5087121278102936,0.4921564123708624,,,,,,
trade_time_entropy,,,,,,,0.6393957575787848,0.6841682661301719,0.41466616592916744,0.41490417552303827,0.5031402229007333,0.5627545581841724,0.5676788060822227,0.5525239446605295,0.747055824278959,0.5598111097125689,0.5519839554157557,0.7699221172892616,0.5691724082133045,0.5590074696577363,0.8322983821385284,0.31092682674587246,0.275785263312473,0.49723596087056043,0.42050987265069373,0.5029478250941888,0.40293199299367904,0.4411829551070058,0.39505933363760837,0.6068503548265093,0.6135367305303274,0.6270587351010596,0.6109782964953722,0.6103987831691817,0.6233368251849665,0.5452597915690467,0.5671839575474967,0.45592714711885696,0.448246701173726,0.4982845038177437,0.5072351442622237,0.5104177229337963,0.4924890389248247,0.5000195645969019,0.506090039716971,0.5032623204606035,0.49748074285111327,0.4976574714446469,0.5064603488528204,0.49736659400382227,0.5020383054239145,,,,,,
trade_time_uniformity,,,,,,,0.6393957575787848,0.6841682661301719,0.41466616592916744,0.41490417552303827,0.5031402229007333,0.5627545581841724,0.5676788060822227,0.5525239446605295,0.747055824278959,0.5598111097125689,0.5519839554157557,0.7699221172892616,0.5691724082133045,0.5590074696577363,0.8322983821385284,0.31092682674587246,0.275785263312473,0.49723596087056043,0.42050987265069373,0.5029478250941888,0.40293199299367904,0.4411829551070058,0.39505933363760837,0.6068503548265093,0.6135367305303274,0.6270587351010596,0.6109782964953722,0.6103987831691817,0.6233368251849665,0.5452597915690467,0.5671839575474967,0.45592714711885696,0.448246701173726,0.4982845038177437,0.5072351442622237,0.5104177229337963,0.4924890389248247,0.5000195645969019,0.506090039716971,0.5032623204606035,0.49748074285111327,0.4976574714446469,0.5064603488528204,0.49736659400382227,0.5020383054239145,,,,,,
volume_time_entropy,,,,,,,0.6079648519706172,0.6360655788601886,0.3904152311284555,0.39724559523600395,0.499498543641292,0.5359555471764611,0.5471348216861182,0.5196606179794198,0.6508067718297658,0.5394367380575227,0.5195746635886627,0.6738567698433342,0.5471073326130078,0.520564357830242,0.7289159801148841,0.38916092000128955,0.3763468276517271,0.45315065630380047,0.4145065403474499,0.47117250827720064,0.3850582590815627,0.419485308092903,0.36897535371976264,0.5807822726688645,0.5877025100590345,0.5967913446729627,0.5914625780746487,0.5859422361319895,0.5901384602057251,0.5524153173118855,0.5601721910362648,0.4320871350232317,0.4239765046501214,0.5039460041225826,0.5078993508277697,0.5056992804630551,0.4945402978944421,0.5023609330807753,0.507408886893608,0.5074342670875698,0.49532617925370914,0.5006034610814023,0.5038643089147979,0.5043444252004035,0.4960985485290527,,,,,,
volume_time_uniformity,,,,,,,0.6079648519706172,0.6360655788601886,0.3904152311284555,0.39724559523600395,0.499498543641292,0.5359555471764611,0.5471348216861182,0.5196606179794198,0.6508067718297658,0.5394367380575227,0.5195746635886627,0.6738567698433342,0.5471073326130078,0.520564357830242,0.7289159801148841,0.38916092000128955,0.3763468276517271,0.45315065630380047,0.4145065403474499,0.47117250827720064,0.3850582590815627,0.419485308092903,0.36897535371976264,0.5807822726688645,0.5877025100590345,0.5967913446729627,0.5914625780746487,0.5859422361319895,0.5901384602057251,0.5524153173118855,0.5601721910362648,0.4320871350232317,0.4239765046501214,0.5039460041225826,0.5078993508277697,0.5056992804630551,0.4945402978944421,0.5023609330807753,0.507408886893608,0.5074342670875698,0.49532617925370914,0.5006034610814023,0.5038643089147979,0.5043444252004035,0.4960985485290527,,,,,,
activity_ramp,,,,,,,0.5112541550537442,0.5031215500193135,0.4981989778423657,0.46076993342350725,0.48408482821969856,0.4860512642930507,0.47716136044174406,0.49243924868566535,0.3925319459986283,0.4797388257967246,0.4901032890578971,0.35507538166029734,0.47658090648615753,0.4956805939747405,0.40908092820629927,0.5653510045443815,0.59032710686243,0.4567779911829391,0.5084528561210002,0.45048978193857747,0.5187761785088721,0.499509636218497,0.4972215883158375,0.514738982326045,0.5079530474203042,0.5093209871154255,0.5079925711197961,0.4971606140012212,0.5038051290113514,0.5345083324468021,0.5138987891928283,0.48434372510365603,0.4876888949062165,0.5144838373197407,0.512826154351818,0.5162480064415964,0.5217189468435051,0.4983597394846778,0.4972878818969567,0.4975539468792426,0.5033021305622647,0.49789745549481,0.5000280650162154,0.5019933031566863,0.49989013319321274,,,,,,
volume_ramp,,,,,,,0.5128868060550361,0.5052819231075585,0.4977058602615809,0.4702118502643736,0.48374992274574746,0.48606225105667294,0.47891917383600346,0.4930988683537092,0.4020855142042378,0.48202243168010683,0.4895578890753423,0.37810380359751095,0.477536088345753,0.4941692976672818,0.4308807771356298,0.5600865189098123,0.5771366352343457,0.45717605262372246,0.5328940686298874,0.4340267153784678,0.5442540552890107,0.4441403428745201,0.5379107713372888,0.5192866845246116,0.512170241433807,0.5111225300448791,0.5132417672282763,0.5007672277121993,0.5059590346447296,0.5299827593347686,0.5066611719979803,0.4976838040741322,0.4941167893854341,0.5135491018659455,0.5130629192117032,0.5153378800254728,0.5203147677292685,0.503584836140014,0.4935472681952788,0.5011089472609764,0.5004697448194094,0.5023341262609665,0.4965263187600679,0.5044609677761852,0.4971064085824413,,,,,,
activity_curvature,,,,,,,0.5160976594758118,0.5228149711925274,0.4846888624006009,0.5114927890104871,0.5131714986051794,0.5150505704262885,0.5248792964511211,0.5065928800313497,0.599343933869978,0.5242897883357108,0.5027332663444439,0.6316365373456851,0.514198396126663,0.5068848073026937,0.6850659616702092,0.4412572394790353,0.40614425617684957,0.534907500472698,0.5377801501049179,0.5109624386345473,0.508997791485797,0.44135781350971226,0.5172581013235966,0.5226047454826666,0.5168285568970257,0.52075910523634,0.5086989672292269,0.5197232558712634,0.5162621359223302,0.4959268623857085,0.5070378166859723,0.5366514889830952,0.5099219946052344,0.5030667669662521,0.5024769326638043,0.5032248418683865,0.48782672568441676,0.4982689223903059,0.5002936326810361,0.4974325026057486,0.5042472025101801,0.4955096219755889,0.5044966017986096,0.4899580529675638,0.5086279801014799,,,,,,
eigen_ratio,,,,,,,0.6349555836929592,0.6789210301829683,0.5053475499240729,0.48902541851845344,0.516323657785279,0.5590936713650063,0.5530392798765608,0.527698938655427,0.6807908890733856,0.5519259519713999,0.5307432082429713,0.7331666800056023,0.5567772038113216,0.5343414680155796,0.829940098722926,0.3615152151284883,0.32434381186811145,0.5313000686655985,0.45945373565888625,0.5106199337823952,0.4834399512603762,0.43902383396054284,0.5551004107713373,0.5818086969821669,0.6062318750435132,0.6287088851843895,0.6092727479748501,0.608967692648907,0.6133653963385288,0.5849415417198923,0.5964842783173443,0.49281066275884927,0.49578520917735036,0.48917650998917517,0.5020117495922585,0.5001488364627872,0.5157816690119055,0.5013165883909806,0.49165704036173374,0.49366301032009213,0.500172973689305,0.48854928059762925,0.5056907137685829,0.4992789187337421,0.4987758550668823,,,,,,
