,max_|spearman|,max_|auc-0.5|,max_mi,max_|spearman|_norm,max_|auc-0.5|_norm,max_mi_norm,composite
escape_velocity_z,0.26094149741505673,0.43394077448747154,0.026974421811227778,0.5476664612406521,0.8678815489749431,0.26512765149202216,0.5602252205692059
manhattan_distance_z,0.2900807034481947,0.43430413979613064,0.019932676253184844,0.6088241000586245,0.8686082795922613,0.19591536307769916,0.5577825809095283
parkinson_vol_z,0.22436855479111725,0.44607863532348657,0.031256321242754126,0.47090682637065384,0.8921572706469731,0.30721381549399057,0.5567593041705391
large_trade_count_z,0.2795617385296528,0.4335552319534013,0.021754963961153173,0.5867467978666736,0.8671104639068026,0.2138263627550054,0.5558945415094939
market_inertia,0.3691449688532981,0.41142084460162265,0.007098680543818681,0.7747649215605792,0.8228416892032453,0.06977189407230869,0.5557928349453777
buy_trades_z,0.27793569225504655,0.4263990014562097,0.022798502543843746,0.5833340367004775,0.8527980029124194,0.224083151041563,0.5534050635514866
wave_energy_z,0.2271891151469361,0.4397961306428126,0.03074537012406431,0.4768266448897065,0.8795922612856252,0.3021917515893968,0.5528702192549095
escape_velocity,0.3565194193424696,0.39623465779072187,0.011728768149128932,0.7482662998759811,0.7924693155814437,0.11528034877020582,0.5520053214092102
sell_trades_z,0.27582700681753175,0.4401289785729145,0.01937998734905033,0.578908307934169,0.880257957145829,0.1904830645771289,0.549883109885709
vwap_buy,0.1234539942355181,0.26765375854214124,0.08676369753910684,0.2591064005486494,0.5353075170842825,0.8527877084554462,0.549067208696126
vwap,0.12348730294398597,0.26810933940774484,0.08575444830383905,0.2591763091782687,0.5362186788154897,0.8428679451556339,0.5460876443831307
max_visits_level_z,0.2563217002314936,0.44046182650301646,0.02194960403786439,0.5379703875987233,0.8809236530060329,0.2157394516354941,0.5448778307467501
vwap_sell,0.12342560279666737,0.26810933940774484,0.08482786325039626,0.2590468123306046,0.5362186788154897,0.8337606760231908,0.5430087223897617
fib_bounce_count_z,0.2851854609793524,0.3969419596421885,0.02375569836741498,0.5985499192695051,0.793883919284377,0.23349128896190133,0.5419750425052611
eigen_ratio,0.2657239254016602,0.328541710006241,0.04182782687204689,0.5577038659367525,0.657083420012482,0.41111960001250997,0.5419689619872481
range_z,0.22056699603081334,0.4423340961098398,0.028135417974499255,0.4629280792028838,0.8846681922196796,0.2765389131796144,0.5413783948673926
wave_amplitude_z,0.22056699603081334,0.4423340961098398,0.028135417974499255,0.4629280792028838,0.8846681922196796,0.2765389131796144,0.5413783948673926
poc_price,0.12341638585477362,0.2694760820045558,0.0838798535867955,0.2590274677265442,0.5389521640091116,0.8244428275272653,0.5408074864209736
fair_price,0.12336392428388804,0.27129840546697037,0.08276599246717264,0.25891736088971434,0.5425968109339407,0.813494849298091,0.5383363403739154
pv_work_z,0.26842061520895577,0.42972748075722905,0.019072691004542897,0.563363703787212,0.8594549615144581,0.18746269369757856,0.5367604529997495
total_volume_z,0.26842061520895577,0.42972748075722905,0.019072691004542897,0.563363703787212,0.8594549615144581,0.18746269369757856,0.5367604529997495
orbital_energy,0.27916198303676265,0.28258945481411474,0.04650622375439495,0.5859077872902744,0.5651789096282295,0.4571028795372725,0.5360631921519254
market_inertia_z,0.26880714693495666,0.4297690867484918,0.018764784428715764,0.5641749601976841,0.8595381734969836,0.18443632494353104,0.5360498195460662
flash_event_count_z,0.23580686045966737,0.4029332223840233,0.031063033268839746,0.4949136495480327,0.8058664447680466,0.30531401623437343,0.5353647035168175
kyle_lambda,0.19089185803437528,0.4699316628701594,0.026960093204780655,0.4006456213556887,0.9398633257403188,0.26498681771241184,0.5351652549361399
twap,0.12355313735981431,0.26765375854214124,0.08233570141903623,0.25931448306744204,0.5353075170842825,0.8092655814439433,0.5346291938652227
garman_klass_vol_z,0.23650886911076446,0.44295818597878095,0.0224384101383448,0.4963870318866614,0.8859163719575619,0.22054385539110682,0.53428241974511
max_down_sweep,0.2975146173787307,0.3662870159453303,0.024812482967358385,0.6244264683129477,0.7325740318906606,0.24387827041702592,0.5336262568735447
low,0.12345279705671736,0.26219790241678065,0.08304679100035273,0.2591038878985582,0.5243958048335613,0.8162547770609709,0.5332514899310302
potential_energy,0.31176785451730654,0.33023743357222957,0.028546648433084965,0.6543412960511028,0.6604748671444591,0.28058083728348654,0.5317990001596828
sell_volume_z,0.26447056045865147,0.43130850842521323,0.01727479887179939,0.5550732918433999,0.8626170168504265,0.1697914745653909,0.5291605944197392
high,0.12294089215424973,0.2640091116173121,0.0811919699291197,0.25802949708987727,0.5280182232346242,0.7980240117086905,0.5280239106777307
dominant_freq_power_pct_z,0.28303620565958076,0.42153110047846876,0.014701639264035116,0.5940390420539517,0.8430622009569375,0.1445002646742224,0.5272005025617039
total_notional_z,0.26386365414752716,0.42648221343873516,0.016936479763042023,0.5537995111875413,0.8529644268774703,0.16646618546791042,0.5244100411776407
max_up_sweep,0.29689202710132295,0.38838268792710706,0.017481283050017282,0.6231197700016079,0.7767653758542141,0.17182097738937294,0.5239020410817316
kinetic_energy,0.2754352030465588,0.42981069273975453,0.01267914855921104,0.5780859865062813,0.8596213854795091,0.12462149898697206,0.5207762903242541
buy_volume_z,0.2687259289836466,0.4263990014562097,0.014314171576789825,0.5640044992000128,0.8527980029124194,0.14069190137853055,0.5191648011636543
mi_side_return,0.18063489367153748,0.4763097949886105,0.022370115149043635,0.37911820838644467,0.952619589977221,0.21987259391796735,0.5172034640938776
te_volume_to_price,0.2209061442918407,0.4143507972665148,0.02628161259688344,0.46363988675282414,0.8287015945330296,0.2583181309315225,0.5168865374057922
ew_impulse_correction_ratio,0.05653329182709769,0.479498861047836,0.04725305867678031,0.11865260291652312,0.958997722095672,0.4644434108898978,0.5140312453006977
open,0.12275382114187558,0.2606779145766834,0.07725826972353644,0.25763687069521574,0.5213558291533668,0.759360247032709,0.5127843156270971
total_energy,0.3143567043356489,0.33495160195467355,0.02119788132675371,0.6597747983216897,0.6699032039093471,0.20835087892150794,0.512676293717515
realized_vol_z,0.2533402983038185,0.41279384231329314,0.01834533781486325,0.5317129932806831,0.8255876846265863,0.18031364544977782,0.5125381077856824
market_temperature_z,0.2533402983038185,0.41279384231329314,0.01834533781486325,0.5317129932806831,0.8255876846265863,0.18031364544977782,0.5125381077856824
max_drawup,0.3473824016182147,0.3610478359908884,0.008569238452909467,0.7290894414118929,0.7220956719817768,0.08422579293801018,0.5118036354438933
hilbert_std_freq,0.20513084308273113,0.479498861047836,0.01443219769143056,0.4305305366732692,0.958997722095672,0.14185196281778636,0.5104600738622426
volume_surprise_z,0.1663161297621843,0.4380410022779043,0.030592851919855057,0.3490658524474336,0.8760820045558086,0.3006926724404622,0.5086135098145682
avg_sell_size,0.2068926703611968,0.411617312072893,0.027206013624439862,0.4342282762833848,0.823234624145786,0.26740393359257647,0.5082889446739157
eigen_sum,0.17027119438660565,0.38473804100227793,0.04038350185253137,0.35736677916201276,0.7694760820045559,0.39692354038627803,0.5079221338509489
boltzmann_entropy_z,0.22344194720160082,0.44008737258165176,0.016725220414416597,0.46896205367433563,0.8801747451633035,0.1643897481915615,0.5045088490097336
value_area_high,0.12288170491472546,0.2694760820045558,0.07245089006333139,0.2579052743566517,0.5389521640091116,0.7121092146265146,0.5029888843307594
range_surprise,0.17532806230812334,0.44919908466819225,0.024656948888562624,0.3679801809665322,0.8983981693363845,0.24234954867734693,0.5029092996600878
trade_rate_std,0.267368611861813,0.4105471187851051,0.012766562902829293,0.5611557492991354,0.8210942375702102,0.12548068180069144,0.502576889556679
fib_size_ratio_pct,0.11870626642074994,0.4485193621867882,0.03633789017512434,0.24914182489852954,0.8970387243735763,0.3571598142020465,0.5011134544913841
max_up_sweep_z,0.1702151432706225,0.4380410022779043,0.026476888521343334,0.35724913855427815,0.8760820045558086,0.2602374694666467,0.4978562041922445
effective_spread_bps_z,0.20228423519225222,0.4244435198668608,0.02236559659988213,0.4245560493442624,0.8488870397337216,0.21982818175833982,0.4977570902787746
max_sell_run,0.18592033432044106,0.4168564920273349,0.027241677680672538,0.390211340774193,0.8337129840546698,0.2677544703913935,0.4972262650734187
energy_ratio,0.14524013685981305,0.4175785313085084,0.03560133331733173,0.3048313609452447,0.8351570626170168,0.3499203044448581,0.4966362426690399
sweep_count,0.29159467563340863,0.32893696692323693,0.021647873285634223,0.6120016390752495,0.6578739338464739,0.2127737841494015,0.4942164523570416
fvg_bearish_size_bps_z,0.12977358299201586,0.25006846188954823,0.07188189360517994,0.27237001268030736,0.5001369237790965,0.7065166315597597,0.4930078560063878
temporal_clustering_z,0.21319092503529838,0.4662870159453303,0.00941308376097183,0.44744711224289124,0.9325740318906606,0.09251982519993665,0.49084698977782953
centripetal_accel_z,0.2047157244508963,0.4339712918660287,0.017518845551121487,0.4296592817968153,0.8679425837320573,0.17219017372550272,0.48993067975145843
volume_surprise,0.19906551820687493,0.4228624921988766,0.020393145121491152,0.4178005759581614,0.8457249843977532,0.2004412443178459,0.48798893489125345
price_clustering_z,0.03738404485063115,0.46605922551252843,0.045878013837066245,0.07846198382789536,0.9321184510250569,0.4509282960303137,0.4871695769610886
path_length_over_range,0.3558335828936899,0.29179954441913436,0.012418778666810404,0.7468268599071992,0.5835990888382687,0.12206236135004678,0.4841627700318383
fib_respect_score_z,0.1948605461713742,0.4214894944872062,0.019550132004451548,0.40897514122619333,0.8429789889744124,0.1921553915399136,0.4813698405801731
volume_per_second_std_z,0.1780980437385892,0.4835990888382688,0.010456914568733211,0.37379384396284954,0.9671981776765376,0.10277948572402626,0.4812571691211378
reynolds_number,0.2341221446810169,0.39814853338880796,0.014736014062070257,0.4913777522766907,0.7962970667776159,0.14483812954255393,0.47750431619895356
inter_trade_skew,0.13735783211220007,0.44537133347201996,0.024805495039551317,0.2882879058401369,0.8907426669440399,0.2438095870954241,0.47428005329320033
max_trade_size_z,0.10801543445890086,0.48815489749430524,0.02215125342538471,0.2267038065447401,0.9763097949886105,0.21772143400798796,0.4735783451804462
volume_entropy,0.19765337514355283,0.4599088838268792,0.008259478549594412,0.4148367568572654,0.9198177676537584,0.08118120809882255,0.47194524420328215
zero_crossing_rate_z,0.17336073859871212,0.4571753986332574,0.013850452569109883,0.3638511435205092,0.9143507972665148,0.13613407499326882,0.47144533859343096
fib_size_max_med_dist_z,0.12329491693074966,0.4977220956719818,0.01624489168144372,0.2587725276099667,0.9954441913439636,0.1596686672427854,0.4712951287322385
ew_correction_quality_z,0.055024121931776575,0.42118451025056947,0.04638443918716506,0.1154851429909492,0.8423690205011389,0.455905876816562,0.47125334676955005
rle_compression_ratio_z,0.17332523272795736,0.4571753986332574,0.013602677920302675,0.3637766234660826,0.9143507972665148,0.13369873416567887,0.4706087182994254
spectral_centroid,0.17784652474618629,0.43029612756264235,0.018041999648463758,0.37326595354346936,0.8605922551252847,0.17733217892463,0.4703967958644613
range_surprise_z,0.13970972834513132,0.4251092157270647,0.027020126515998832,0.2932240877040966,0.8502184314541295,0.2655768763585601,0.4696731318389287
wavelet_energy_s5,0.19645198628995658,0.36469248291571754,0.02693622056415368,0.4123152706676753,0.7293849658314351,0.2647521770150639,0.46881747117139144
anchor_dist_100_bps_z,0.11431065004621607,0.4571753986332574,0.02533999918444252,0.23991626404040625,0.9143507972665148,0.24906315025386666,0.46777673718692925
std_trade_size,0.1937107447394918,0.4257403189066059,0.014543709031087815,0.40656192720095596,0.8514806378132118,0.14294799148542406,0.46699685216653064
trade_rate_std_z,0.1775447327767646,0.4334851936218679,0.016326049153216893,0.3726325497285862,0.8669703872437358,0.16046635217715885,0.46668976304982696
return_autocorr_1,0.17846590581735208,0.43211845102505697,0.01637081281078956,0.37456591634266057,0.8642369020501139,0.16090632762825433,0.46656971534034297
inter_trade_entropy,0.21252042906262378,0.43784064905346365,0.007851407160705648,0.44603986900918385,0.8756812981069273,0.07717033402951692,0.4662971670485427
volume_entropy_z,0.10803407917701532,0.5,0.017334064572319896,0.22674293825392294,1.0,0.1703739884781262,0.4657056422440164
max_monotonic_run,0.27364419979931603,0.3140628250468067,0.019069861059703985,0.574327012099356,0.6281256500936134,0.18743487858316227,0.46329584692537723
size_gini_z,0.07382078881701336,0.49817767653758543,0.02417715070844917,0.15493576367847722,0.9963553530751709,0.23763368245512162,0.46297493306958987
wavelet_energy_s4,0.21002119377765227,0.37835990888382687,0.019124909909986165,0.4407944505614198,0.7567198177676537,0.18797594569091305,0.4618300713399956
value_area_width_bps_z,0.20119000190985417,0.41670480549199085,0.013049897642103403,0.42225946227214384,0.8334096109839817,0.12826553756277423,0.4613115369396332
fractal_dimension,0.24471824025271702,0.3387243735763098,0.019376743629217152,0.5136169370066312,0.6774487471526196,0.19045118252873922,0.46050562222933
taylor_rate_a1,0.08253109289181228,0.44943052391799543,0.03119750302862201,0.17321703153441886,0.8988610478359909,0.30663569985959677,0.45957125974333546
consecutive_direction_z,0.06616057150514427,0.47494305239179957,0.02945308007645142,0.13885842776569707,0.9498861047835991,0.28949002149234965,0.45941151801388197
wavelet_energy_s1,0.1815488497308638,0.41890660592255125,0.016189623612937076,0.381036427932585,0.8378132118451025,0.1591254454711303,0.45932502841627265
vpin,0.28651220366432173,0.2617312072892939,0.025622936789746475,0.6013344992556402,0.5234624145785878,0.2518441026441711,0.45888033882613305
ew_wave_symmetry,0.051114574219009085,0.5,0.027371622644508875,0.10727974759729454,1.0,0.2690316804582578,0.45877047601851745
kinetic_energy_z,0.15090627930570738,0.4258581235697941,0.020947200974662294,0.3167235138338,0.8517162471395882,0.2058869783608099,0.45810891311139934
graph_asymmetry,0.27806700450974875,0.23738019169329072,0.03177534533674642,0.583609636091769,0.47476038338658144,0.31231522749351204,0.45689508232395415
volume_skewness,0.1222140864516735,0.47175398633257404,0.01729811191893571,0.25650407046711854,0.9435079726651481,0.17002061510006594,0.4566775527441109
max_trades_per_second,0.19443269447485942,0.39977220956719817,0.016372638418006513,0.40807716207420996,0.7995444191343963,0.16092427125490052,0.4561819508211689
hilbert_mean_freq,0.17058367279126635,0.41116173120728927,0.01913807419992697,0.3580226117673666,0.8223234624145785,0.18810533557366904,0.4561504699185381
golden_ratio_half_dist_z,0.07888625891704103,0.4895216400911162,0.022707628439207816,0.16556721981590342,0.9790432801822324,0.22318996274221137,0.45593348758011576
wavelet_entropy,0.19456478591670417,0.3956719817767654,0.017039636261763746,0.40835439683078156,0.7913439635535308,0.1674800956244887,0.45572615200293365
ew_first_wave_pct_z,0.05727384693395432,0.424373576309795,0.040449052732335566,0.12020688691789354,0.84874715261959,0.39756783040803817,0.4555072899818406
golden_ratio_half_dist,0.0839811254331461,0.4867881548974943,0.02180855290580208,0.176260373427,0.9735763097949885,0.21435308066355338,0.4547299212951807
down_volatility_z,0.11421070239114318,0.3902050113895216,0.03490358223148604,0.23970649296487662,0.7804100227790433,0.34306221095129247,0.45439290889840406
aggression_imbalance,0.07479494110350092,0.4813211845102506,0.024736535371858714,0.1569803236305554,0.9626423690205012,0.24313179259547305,0.45425149508217655
taylor_rate_a1_z,0.07104082813097937,0.46309794988610475,0.028885232241582237,0.14910115612701264,0.9261958997722095,0.2839087280760425,0.4530685946584215
taylor_price_a0,0.08362943494702442,0.4767653758542141,0.02320441762955383,0.1755222421374416,0.9535307517084282,0.22807283112192353,0.45237527498926444
avg_surprise_z,0.17450863295264468,0.4116173120728929,0.016937249390633013,0.3662603549526656,0.8232346241457859,0.16647375002507317,0.45198957637450826
herding_ratio,0.1565941540663104,0.3970387243735763,0.023659618167673813,0.3286612787082179,0.7940774487471526,0.23254693071427962,0.45176188605655
mi_side_return_z,0.0844640880649844,0.4703872437357631,0.02406573133065315,0.17727401992673486,0.9407744874715263,0.23653855766718399,0.4515290216884817
avg_trade_size,0.21194953966928654,0.3596810933940775,0.019271259497563697,0.4448416809980546,0.719362186788155,0.18941439440810137,0.4512060873981037
wavelet_hf_lf_ratio,0.19934317311901226,0.383371298405467,0.01713935377826381,0.4183833206909183,0.766742596810934,0.16846020452718535,0.4511953740096793
volume_kurtosis,0.14553569964086596,0.4599088838268793,0.012809805549861775,0.3054516908811776,0.9198177676537586,0.1259057074613804,0.45039172199877225
volume_skewness_z,0.06044353137374672,0.48906605922551255,0.02449717716584221,0.12685945033761467,0.9781321184510251,0.24077917575457805,0.4485902481810726
first_half_return,0.08578364576398188,0.43758542141230067,0.029368425291873557,0.18004351999694912,0.8751708428246013,0.288657961981315,0.44795744160095513
poc_migration_bps_z,0.07048112581407383,0.38337129840546696,0.04328095711695479,0.14792644765678306,0.7667425968109339,0.42540220491283426,0.44669041646018376
graph_self_loop_ratio_z,0.18498370108408094,0.4096733929685875,0.013164801159820883,0.38824552615628344,0.819346785937175,0.12939490745302806,0.4456624065154955
market_pressure,0.12142980434573057,0.43211845102505697,0.022056059233150016,0.2548580118301018,0.8642369020501139,0.2167857841987172,0.4452935660263109
absorption_ratio,0.12142980434573057,0.43211845102505697,0.022056059233150016,0.2548580118301018,0.8642369020501139,0.2167857841987172,0.4452935660263109
spectral_energy_ratio,0.1860204897338782,0.4330296127562642,0.008064262546565004,0.3904215478949254,0.8660592255125285,0.07926245852268508,0.445247743976713
sell_centroid,0.11968524896565526,0.4056947608200455,0.027706924043656045,0.25119652264226117,0.811389521640091,0.2723273089288141,0.44497111773705544
poc_migration_bps,0.1128424708457725,0.3865603644646925,0.03303191829138452,0.23683483576955097,0.773120728929385,0.3246658995013517,0.44487382140009596
volume_profile_skew,0.048134752836153816,0.46810933940774485,0.030015467206630397,0.10102567054154064,0.9362186788154897,0.29501764243997,0.4440873305990001
monotonicity_score_z,0.25038946967986575,0.3217183274391513,0.016554464475091457,0.5255197664991365,0.6434366548783026,0.1627114130083864,0.4438892781286085
volume_autocorr,0.08670225083753216,0.47357630979498866,0.02055852698538363,0.1819714969377297,0.9471526195899773,0.2020667584986516,0.44373029167545286
max_drawup_z,0.19555410498273748,0.36378132118451023,0.019477516889867985,0.410430788961967,0.7275626423690205,0.19144166818646804,0.44314503317248516
cvd_close_vs_range,0.03888622472204679,0.47813211845102505,0.029559194319033644,0.08161477302576126,0.9562642369020501,0.29053300288125816,0.44280400426968985
fvg_bullish_size_bps_z,0.10579695292211447,0.20341012773722633,0.07070553756428177,0.22204763669588332,0.40682025547445266,0.6949543998787839,0.44127409734970663
bernoulli,0.11963405871977399,0.43166287015945326,0.02117404283674329,0.25108908407426966,0.8633257403189065,0.20811657388558136,0.44084379942625257
dow_sin,0.20735068197269424,0.1407744874715262,0.06150785985013085,0.43518955534769915,0.2815489749430524,0.6045517692459996,0.44043009984558373
