signal,raw_n,raw_mean,raw_wr,raw_net,delayed_n,delayed_mean,delayed_net,delay_cost,declust_n,declust_mean,declust_net,cluster_ratio,declust_delayed_n,declust_delayed_mean,declust_delayed_net,shuffle_p,shuffle_effect_size,ci95_lo,ci95_hi,ci95_lo_profitable,effective_n,n_inflation,t_stat_raw,t_stat_adj,months_tested,months_profitable,months_pct_profitable,worst_month_net,best_month_net,monthly_sharpe,symbol,horizon_m
WIFUSDT_Idea5_spot_lead_60m,994,51.277366132828675,52.61569416498993,31.277366132828675,994.0,59.10478761848115,39.10478761848115,-7.827421485652472,661.0,18.59421293204431,-1.4057870679556892,1.5037821482602118,661.0,25.282507498124453,5.282507498124453,0.0,11.660281884919979,5.2504982260396815,66.66766839670849,True,273.1275564375402,3.63932520381667,3.264621545484396,1.7112852613184664,7.0,3.0,42.857142857142854,-15.188197301369442,632.2482278142561,0.4626966582401282,WIFUSDT,60
WIFUSDT_Idea3_high_IFR_60m,65,12.104753090928575,50.76923076923077,-7.895246909071425,65.0,11.536457717946647,-8.463542282053353,0.5682953729819289,59.0,-16.410858696591614,-36.41085869659162,1.1016949152542372,59.0,-15.087529618259579,-35.08752961825958,0.204,0.7120121673024592,-58.26671719665438,47.65091363937094,False,65.0,1.0,0.4326484604397003,0.4326484604397003,10.0,3.0,30.0,-168.90939597315466,432.153455680947,0.02504256120892057,WIFUSDT,60
WIFUSDT_Idea4_BTC_pump_240m,20,2604.579619829024,60.0,2584.579619829024,20.0,2479.6227883817965,2459.6227883817965,124.95683144722761,10.0,1305.7165154256431,1285.7165154256431,2.0,10.0,1299.8915543048083,1279.8915543048083,0.0,41.60004439094665,929.7598516593699,4763.684236048867,True,20.0,1.0,2.556412178352416,2.556412178352416,5.0,2.0,40.0,-853.1170516480657,5411.129070373254,0.33836160284958056,WIFUSDT,240
WIFUSDT_Idea5_spot_lead_240m,994,118.29259063306677,56.03621730382293,98.29259063306677,994.0,126.78789209149032,106.78789209149032,-8.495301458423555,661.0,49.692491440697765,29.692491440697765,1.5037821482602118,661.0,57.93882767590545,37.93882767590545,0.0,14.15650849307997,53.59062780016599,152.12510478570147,True,92.67214607945664,10.725984473778661,4.507575668281454,1.3763359186394997,7.0,5.0,71.42857142857143,-160.167409126285,1433.973469127466,0.4234783937731287,WIFUSDT,240
WIFUSDT_Idea3_high_IFR_240m,65,3.0084224969124813,40.0,-16.99157750308752,65.0,3.9900333344925047,-16.009966665507495,-0.9816108375800234,59.0,-17.261410570348307,-37.2614105703483,1.1016949152542372,59.0,-13.022385564737146,-33.02238556473715,0.415,0.20320910060904213,-98.46448641122494,69.14127450872346,False,65.0,1.0,0.07027155603867072,0.07027155603867072,10.0,4.0,40.0,-291.3260135135143,471.91206242704175,0.025947657228250275,WIFUSDT,240
OPUSDT_Idea4_BTC_pump_30m,20,1224.1480131229798,65.0,1204.1480131229798,20.0,1061.4816750734476,1041.4816750734476,162.66633804953221,10.0,735.4510274550296,715.4510274550296,2.0,10.0,644.2417560557235,624.2417560557235,0.0,57.32780584541587,416.32353225860425,2138.109459486363,True,20.0,1.0,2.619018959090139,2.619018959090139,5.0,4.0,80.0,-73.93788348881267,2398.0024139684524,0.5356307672222019,OPUSDT,30
OPUSDT_Idea5_spot_lead_30m,22,1036.3700616440567,36.36363636363637,1016.3700616440567,22.0,1170.759280159502,1150.759280159502,-134.38921851544524,16.0,62.22391695379068,42.22391695379068,1.375,16.0,359.7838976916353,339.7838976916353,0.0,46.060667418056475,173.57790620438502,2127.5347335546176,True,22.0,1.0,1.9727737971104737,1.9727737971104737,5.0,1.0,20.0,-92.40860391377447,2923.3086543505465,0.3946474846432294,OPUSDT,30
OPUSDT_Idea3_high_IFR_30m,6,-49.592688394177195,66.66666666666666,-69.5926883941772,,,,,,,,,,,,,,,,,,,,,,,,,,,OPUSDT,30
OPUSDT_Idea4_BTC_pump_60m,20,1278.5892400182845,65.0,1258.5892400182845,20.0,1171.3722224334663,1151.3722224334663,107.21701758481822,10.0,613.8194593079818,593.8194593079818,2.0,10.0,564.3742322248958,544.3742322248958,0.0,45.286925190544416,457.46286394938954,2215.351056199404,True,20.0,1.0,2.8726316224180692,2.8726316224180692,5.0,2.0,40.0,-319.66329966329863,2566.8202391068216,0.41727368185760666,OPUSDT,60
OPUSDT_Idea5_spot_lead_60m,22,1059.5363221821192,40.909090909090914,1039.5363221821192,22.0,1172.3644466264816,1152.3644466264816,-112.8281244443624,16.0,94.8080360510982,74.8080360510982,1.375,16.0,351.94559016374154,331.94559016374154,0.0,41.37001001239661,233.7285095878907,2192.6694909240023,True,22.0,1.0,2.156946041531201,2.156946041531201,5.0,1.0,20.0,-210.95963258399794,3030.2827137224267,0.3633835132179067,OPUSDT,60
OPUSDT_Idea3_high_IFR_60m,6,-103.63202945208447,16.666666666666664,-123.63202945208447,,,,,,,,,,,,,,,,,,,,,,,,,,,OPUSDT,60
OPUSDT_Idea4_BTC_pump_240m,20,1662.5387956485804,60.0,1642.5387956485804,20.0,1543.3651654779208,1523.3651654779208,119.17363017065964,10.0,610.911681651566,590.911681651566,2.0,10.0,572.3783980658666,552.3783980658666,0.0,33.27655047705695,586.5402672535324,2813.79368567413,True,20.0,1.0,2.8107856059666663,2.8107856059666663,5.0,2.0,40.0,-794.4107744107731,3576.938452826556,0.31289678952084315,OPUSDT,240
OPUSDT_Idea5_spot_lead_240m,22,1471.0748124369434,63.63636363636363,1451.0748124369434,22.0,1601.8245995932039,1581.8245995932039,-130.74978715626048,16.0,223.68890786767466,203.68890786767466,1.375,16.0,510.726717058892,490.726717058892,0.0,30.881553419812864,435.48923973537825,2699.167747708554,True,22.0,1.0,2.4349639993242977,2.4349639993242977,5.0,2.0,40.0,-132.4002900652643,4066.583902443034,0.40949068535288075,OPUSDT,240
OPUSDT_Idea3_high_IFR_240m,6,-143.97764822181344,50.0,-163.97764822181344,,,,,,,,,,,,,,,,,,,,,,,,,,,OPUSDT,240
INJUSDT_Idea4_BTC_pump_30m,20,955.1496344833116,70.0,935.1496344833116,20.0,483.8624551785641,463.8624551785641,471.2871793047475,10.0,1018.6507248268284,998.6507248268284,2.0,10.0,520.934186275528,500.93418627552796,0.0,53.69507847403678,134.38387520520632,2197.831045380299,True,20.0,1.0,1.812024597638731,1.812024597638731,5.0,4.0,80.0,-55.268489114519035,1863.9049320153026,0.5237783084263423,INJUSDT,30
INJUSDT_Idea5_spot_lead_30m,1004,20.5487548704038,45.51792828685259,0.5487548704038012,1004.0,33.22663879106453,13.22663879106453,-12.67788392066073,664.0,2.789215248057536,-17.210784751942462,1.5120481927710843,664.0,13.320750959036554,-6.679249040963446,0.0,6.964907380566644,-18.91883169125944,26.999940526308272,False,301.8258711633121,3.3264212777066917,1.6809525839769528,0.9216517204237288,8.0,3.0,37.5,-49.271601325150385,389.0054828100532,0.24917074011972012,INJUSDT,30
INJUSDT_Idea3_high_IFR_30m,6,-48.79182318082598,50.0,-68.79182318082599,,,,,,,,,,,,,,,,,,,,,,,,,,,INJUSDT,30
INJUSDT_Idea4_BTC_pump_60m,20,1049.033910944178,80.0,1029.033910944178,20.0,653.5376322799182,633.5376322799182,395.49627866425976,10.0,897.0700076109015,877.0700076109015,2.0,10.0,459.41212115272793,439.41212115272793,0.0,35.2928458141909,267.48067377117354,2121.1188927951625,True,20.0,1.0,2.1564467817609128,2.1564467817609128,5.0,2.0,40.0,-342.90413156839116,2089.934612967812,0.3971317258620338,INJUSDT,60
INJUSDT_Idea5_spot_lead_60m,1004,31.48186320061652,50.39840637450199,11.48186320061652,1004.0,42.98848129403139,22.988481294031388,-11.506618093414868,664.0,7.773034746667776,-12.226965253332224,1.5120481927710843,664.0,16.146315059146414,-3.8536849408535865,0.0,8.519267040171467,-10.19138603034845,41.0009844421335,False,154.43645965322696,6.501055529597031,2.451307667690635,0.961403914021739,8.0,3.0,37.5,-86.81316115002889,567.4136045935059,0.3491992920831412,INJUSDT,60
INJUSDT_Idea3_high_IFR_60m,6,-34.31233762964596,33.33333333333333,-54.31233762964596,,,,,,,,,,,,,,,,,,,,,,,,,,,INJUSDT,60
INJUSDT_Idea4_BTC_pump_240m,20,1664.4856647542522,65.0,1644.4856647542522,20.0,1208.1535731344286,1188.1535731344286,456.3320916198236,10.0,1069.5482127906275,1049.5482127906275,2.0,10.0,584.3383204127455,564.3383204127455,0.0,33.97919579393138,567.5968166031276,3095.5855793882583,True,20.0,1.0,2.5850813012628415,2.5850813012628415,5.0,3.0,60.0,-750.0441235459288,3418.2484795134333,0.35583586554103025,INJUSDT,240
INJUSDT_Idea5_spot_lead_240m,1004,51.48166620577092,51.69322709163347,31.48166620577092,1004.0,64.1124902047144,44.112490204714405,-12.630823998943484,664.0,4.581730505057816,-15.418269494942184,1.5120481927710843,664.0,14.903473151713165,-5.096526848286835,0.0,8.066085891995959,1.315666239776757,67.82504421152963,True,121.20691765188376,8.28335559925359,2.9038911211104783,1.0089674968022215,8.0,3.0,37.5,-196.23258698637179,858.6733969609419,0.28762143686853847,INJUSDT,240
INJUSDT_Idea3_high_IFR_240m,6,29.075231831843052,50.0,9.075231831843052,,,,,,,,,,,,,,,,,,,,,,,,,,,INJUSDT,240
TIAUSDT_Idea4_BTC_pump_30m,20,3253.1479681655305,75.0,3233.1479681655305,20.0,2726.8570807678675,2706.8570807678675,526.290887397663,10.0,2278.8755575161094,2258.8755575161094,2.0,10.0,1751.5526508949467,1731.5526508949467,0.0,176.05612652767508,1031.016444816884,5738.311206875428,True,20.0,1.0,2.391118582041593,2.391118582041593,5.0,4.0,80.0,-50.85551466507353,6467.772277207262,0.4630719128957538,TIAUSDT,30
TIAUSDT_Idea5_spot_lead_30m,77,1192.0925247085888,54.54545454545454,1172.0925247085888,77.0,969.6147891234538,949.6147891234538,222.47773558513506,50.0,555.7609132521762,535.7609132521762,1.54,50.0,532.0349247088087,512.0349247088087,0.0,102.23493134460071,366.77084767699245,2234.9873240484176,True,24.3761198469954,3.158829234649132,2.4206806706121515,1.3619915964157485,7.0,2.0,28.57142857142857,-134.51598299680288,1905.3812099913387,0.341772083228984,TIAUSDT,30
TIAUSDT_Idea3_high_IFR_30m,5,4089.4257768442294,100.0,4069.4257768442294,,,,,,,,,,,,,,,,,,,,,,,,,,,TIAUSDT,30
TIAUSDT_Idea4_BTC_pump_60m,20,3058.9646133693113,85.0,3038.9646133693113,20.0,2668.513544839054,2648.513544839054,390.45106853025754,10.0,2019.7084133331205,1999.7084133331205,2.0,10.0,1689.2044121073698,1669.2044121073698,0.0,114.49536232866839,959.411349137611,5801.46605330206,True,20.0,1.0,2.4493706710156666,2.4493706710156666,5.0,3.0,60.0,-323.4402783146495,6089.618860916915,0.4432071511478168,TIAUSDT,60
TIAUSDT_Idea5_spot_lead_60m,77,1237.4598104049155,62.33766233766234,1217.4598104049155,77.0,1049.279537447982,1029.279537447982,188.18027295693355,50.0,517.7753917645978,497.77539176459777,1.54,50.0,495.94302463908804,475.94302463908804,0.0,83.9602578568,485.87947012184765,2210.794936408166,True,24.474003466294686,3.1461955174617633,2.773497969520963,1.5636336148641095,7.0,3.0,42.857142857142854,-153.12563846046208,1990.4046051006478,0.35725225261174176,TIAUSDT,60
TIAUSDT_Idea3_high_IFR_60m,5,3989.489132863444,100.0,3969.489132863444,,,,,,,,,,,,,,,,,,,,,,,,,,,TIAUSDT,60
TIAUSDT_Idea4_BTC_pump_240m,20,4126.487404026057,55.00000000000001,4106.487404026057,20.0,3690.5839651905962,3670.5839651905962,435.9034388354612,10.0,2318.288763425461,2298.288763425461,2.0,10.0,1970.4391133738457,1950.4391133738457,0.0,69.51181179388583,1482.300907653604,7336.031310061752,True,20.0,1.0,2.695074794616549,2.695074794616549,5.0,3.0,60.0,-665.5353691534593,8345.183495430505,0.4217510138963389,TIAUSDT,240
TIAUSDT_Idea5_spot_lead_240m,77,1736.721452638084,68.83116883116884,1716.721452638084,77.0,1514.9402217867053,1494.9402217867053,221.78123085137872,50.0,640.0370780406791,620.0370780406791,1.54,50.0,599.6283481355767,579.6283481355767,0.0,62.32941011598831,783.747780208196,2834.6200120912777,True,20.570145768390176,3.743288981370502,3.192349436574873,1.6499992449855159,7.0,3.0,42.857142857142854,-253.19161920296318,2822.592795555445,0.33225743480457726,TIAUSDT,240
TIAUSDT_Idea3_high_IFR_240m,5,6320.435629408868,100.0,6300.435629408868,,,,,,,,,,,,,,,,,,,,,,,,,,,TIAUSDT,240
SEIUSDT_Idea4_BTC_pump_30m,20,1763.7922760787235,70.0,1743.7922760787235,20.0,1451.0413684537498,1431.0413684537498,312.7509076249737,10.0,1268.7220690310676,1248.7220690310676,2.0,10.0,1194.524961149395,1174.524961149395,0.0,102.49757345643805,361.28099871352356,3540.88149739492,True,20.0,1.0,2.1337065506001363,2.1337065506001363,5.0,3.0,60.0,-34.98553909186332,3485.294411652035,0.469566145479671,SEIUSDT,30
SEIUSDT_Idea5_spot_lead_30m,47,734.0445443596716,65.95744680851064,714.0445443596716,47.0,886.6731540474183,866.6731540474183,-152.6286096877467,17.0,288.8797795553528,268.8797795553528,2.764705882352941,17.0,403.2617735795351,383.2617735795351,0.0,52.77668273689569,230.03998981675844,1333.8832560203616,True,47.0,1.0,2.5018387229664136,2.5018387229664136,3.0,1.0,33.33333333333333,-64.21518054531947,871.5574598840068,0.4687585116575029,SEIUSDT,30
SEIUSDT_Idea3_high_IFR_30m,13,188.17126624621193,30.76923076923077,168.17126624621193,13.0,123.76095890321609,103.76095890321609,64.41030734299584,7.0,467.62355267320993,447.62355267320993,1.8571428571428572,7.0,373.75981358326015,353.75981358326015,0.0,9.116375697093755,-131.10275257813834,718.5870791495154,False,13.0,1.0,0.7018857175375499,0.7018857175375499,4.0,2.0,50.0,-17.90096593161833,279.4799132324114,0.4654190677373318,SEIUSDT,30
SEIUSDT_Idea4_BTC_pump_60m,20,1656.8112661773189,75.0,1636.8112661773189,20.0,1470.7344986946684,1450.7344986946684,186.07676748265044,10.0,1065.6467917333296,1045.6467917333296,2.0,10.0,1056.5287215894093,1036.5287215894093,0.0,59.048881806560374,445.1739852163344,3084.1783699893404,True,20.0,1.0,2.323849472350749,2.323849472350749,5.0,4.0,80.0,-284.0623690166821,3280.6400450482442,0.42984161981628033,SEIUSDT,60
SEIUSDT_Idea5_spot_lead_60m,47,921.4348916033487,78.72340425531915,901.4348916033487,47.0,1049.1179366678773,1029.1179366678773,-127.68304506452864,17.0,306.98009244431637,286.98009244431637,2.764705882352941,17.0,389.5303810395221,369.5303810395221,0.0,59.296607080297235,495.0455808189904,1403.6673751329076,True,47.0,1.0,3.871287048549737,3.871287048549737,3.0,2.0,66.66666666666666,-38.528297912403985,1092.2611388893279,0.5766000660354403,SEIUSDT,60
SEIUSDT_Idea3_high_IFR_60m,13,277.69930043502035,76.92307692307693,257.69930043502035,13.0,275.3987413312712,255.3987413312712,2.3005591037491513,7.0,407.9585644895016,387.9585644895016,1.8571428571428572,7.0,381.93489384878234,361.93489384878234,0.0,9.55711769969613,6.47895008466503,696.9393065350605,True,13.0,1.0,1.359806101664997,1.359806101664997,4.0,3.0,75.0,-3.4928470203650654,410.6360381412849,0.6209663779687088,SEIUSDT,60
SEIUSDT_Idea4_BTC_pump_240m,20,2601.3539645155333,65.0,2581.3539645155333,20.0,2370.508918044325,2350.508918044325,230.8450464712082,10.0,1402.8921461687423,1382.8921461687423,2.0,10.0,1392.7358348566036,1372.7358348566036,0.0,45.6881072897195,938.0437911424718,4474.029238893345,True,20.0,1.0,2.756335874023378,2.756335874023378,5.0,3.0,60.0,-566.5671892027834,5179.349659627023,0.46258803258195286,SEIUSDT,240
SEIUSDT_Idea5_spot_lead_240m,47,1525.5729378004237,93.61702127659575,1505.5729378004237,47.0,1670.7126281530159,1650.7126281530159,-145.1396903525922,17.0,585.169802019211,565.169802019211,2.764705882352941,17.0,678.460186710764,658.460186710764,0.0,45.834742744330185,959.9038877168462,2186.2638322860066,True,47.0,1.0,4.639631321295081,4.639631321295081,3.0,3.0,100.0,22.8926752273059,1807.222169529109,0.647890732348498,SEIUSDT,240
SEIUSDT_Idea3_high_IFR_240m,13,487.6961650511232,69.23076923076923,467.6961650511232,13.0,479.32233296254697,459.32233296254697,8.37383208857625,7.0,669.0518322975307,649.0518322975307,1.8571428571428572,7.0,637.749928799681,617.749928799681,0.0,7.720698467492974,30.315141404704,1205.02234854085,True,13.0,1.0,1.351259524509505,1.351259524509505,4.0,1.0,25.0,-117.84735812133127,806.5325583493639,0.334714939913595,SEIUSDT,240
