period,signal,horizon_m,n_signals,mean_ret,win_rate,net_fees,sharpe,symbol
full,Coiled_spring,60,8992,-12.697980539084563,45.629448398576514,-32.69798053908456,-0.10672762517220993,1000TURBOUSDT
full,High_IFR,60,92,13.839130489916931,45.65217391304348,-6.160869510083069,0.027570142827561442,1000TURBOUSDT
full,BTC_pump,240,19,3011.971874807155,73.68421052631578,2991.971874807155,0.7396137612742368,1000TURBOUSDT
full,Coiled_spring,240,8992,-54.39798687745938,33.90791814946619,-74.39798687745937,-0.2465428004096443,1000TURBOUSDT
full,High_IFR,240,92,-18.46986449768687,39.130434782608695,-38.46986449768687,-0.029606659332845276,1000TURBOUSDT
full,BTC_pump,30,19,856.5965514336133,63.1578947368421,836.5965514336133,0.6327356193692382,2ZUSDT
full,Coiled_spring,30,3775,-20.589398094332086,39.496688741721854,-40.58939809433208,-0.22950763786284595,2ZUSDT
full,High_IFR,30,10,144.2160738763043,50.0,124.2160738763043,0.1803912931439939,2ZUSDT
full,BTC_pump,60,19,734.2559289477639,73.68421052631578,714.2559289477639,0.6503655485028204,2ZUSDT
full,Coiled_spring,60,3775,-39.49864027578104,37.96026490066225,-59.49864027578104,-0.2892609875066501,2ZUSDT
full,High_IFR,60,10,59.96123403475484,40.0,39.96123403475484,0.05350823653258492,2ZUSDT
full,BTC_pump,240,19,1461.2280462857475,68.42105263157895,1441.2280462857475,0.7711702192592513,2ZUSDT
full,Coiled_spring,240,3775,-140.25544204523564,33.82781456953642,-160.25544204523564,-0.47444696021757354,2ZUSDT
full,High_IFR,240,10,-156.5519584042386,30.0,-176.5519584042386,-0.09459829092260766,2ZUSDT
full,BTC_pump,30,20,839.3200406358952,75.0,819.3200406358952,0.8069500367103247,AAVEUSDT
full,Spot_leads,30,23,1840.544751299872,91.30434782608695,1820.544751299872,0.5207074097627318,AAVEUSDT
full,Coiled_spring,30,4058,-3.91718525892531,47.95465746673238,-23.91718525892531,-0.06572549593017325,AAVEUSDT
full,BTC_pump,60,20,755.2823663074802,80.0,735.2823663074802,0.8258756185565129,AAVEUSDT
full,Spot_leads,60,23,2069.1326097698534,95.65217391304348,2049.1326097698534,0.5907127759243019,AAVEUSDT
full,Coiled_spring,60,4058,-9.706304247402237,48.102513553474616,-29.706304247402237,-0.11702257058591718,AAVEUSDT
full,BTC_pump,240,20,1112.4812486123938,75.0,1092.4812486123938,0.8099897798300053,AAVEUSDT
