pair,signal,direction,horizon_m,n_signals,mean_ret,median_ret,win_rate,net_fees,avg_corr
LINKUSDT/DOTUSDT,spread_z3.0_lb240,short_LINK,60,4143,10.121520995090984,5.444775392491323,55.73256094617427,-29.878479004909018,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z3.0_lb240,long_LINK,60,3516,-2.9860002221706945,2.4586633602324817,52.55972696245734,-42.986000222170695,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z3.0_lb240,short_LINK,240,4138,10.321752760117706,9.777469291015748,53.914934751087486,-29.678247239882296,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z3.0_lb240,long_LINK,240,3516,0.19144928767294256,16.206040444954333,56.85437997724687,-39.808550712327055,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z1.5_lb720,short_LINK,15,67617,1.0502278188248941,0.6473239325410773,51.3569072866291,-38.949772181175106,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z1.5_lb720,long_LINK,15,54548,0.7943439208492766,1.4682994758163916,53.015692601011956,-39.20565607915072,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z1.5_lb720,short_LINK,30,67602,1.4295720029149444,1.0245866078900665,51.48812165320553,-38.570427997085055,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z1.5_lb720,long_LINK,30,54548,1.3838619998877963,2.5911298411934744,53.89015179291633,-38.6161380001122,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z1.5_lb720,short_LINK,60,67588,2.1994068436550096,1.9825934072492615,52.1128010889507,-37.80059315634499,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z1.5_lb720,long_LINK,60,54548,2.221045183858642,3.55907148316847,53.66832881132214,-37.77895481614136,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z1.5_lb720,short_LINK,240,67411,6.394966261424895,4.047240875185722,52.16507691623029,-33.6050337385751,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z1.5_lb720,long_LINK,240,54548,8.122543179580752,8.489715964752895,54.33746425166825,-31.877456820419248,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z2.0_lb720,short_LINK,15,32862,1.5903978461434065,0.6732047007457229,51.32980342036395,-38.409602153856596,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z2.0_lb720,long_LINK,15,25232,-0.06999478189105007,1.5903021313634618,53.17850348763476,-40.06999478189105,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z2.0_lb720,short_LINK,30,32862,2.179976338863485,1.0045949333803428,51.39979307406731,-37.82002366113652,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z2.0_lb720,long_LINK,30,25232,-0.2952120221616212,2.8074053357152184,54.125713379835126,-40.29521202216162,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z2.0_lb720,short_LINK,60,32862,3.236737311135885,1.8986968202094907,51.80147282575619,-36.76326268886412,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z2.0_lb720,long_LINK,60,25232,-0.39728065404885327,3.585342335992147,53.64220038046924,-40.397280654048856,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z2.0_lb720,short_LINK,240,32850,7.8079999533407864,2.59317388718539,51.3972602739726,-32.19200004665922,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z2.0_lb720,long_LINK,240,25232,4.635867517910317,9.35312274850497,54.525998731769185,-35.36413248208969,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z2.5_lb720,short_LINK,15,13409,4.025703624247623,1.1701240682193692,52.13662465508241,-35.974296375752374,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z2.5_lb720,long_LINK,15,10243,0.5714636133381382,2.2725089415032116,53.85141071951577,-39.42853638666186,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z2.5_lb720,short_LINK,30,13409,5.63895004595353,1.86693766919932,52.434931762249235,-34.36104995404647,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z2.5_lb720,long_LINK,30,10243,0.6706344654094193,4.0224216680762055,55.23772332324515,-39.32936553459058,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z2.5_lb720,short_LINK,60,13409,6.128921639769972,2.6964905286330776,52.42001640689089,-33.87107836023003,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z2.5_lb720,long_LINK,60,10243,0.2710105110285241,4.203616721158994,53.890461778775745,-39.72898948897148,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z2.5_lb720,short_LINK,240,13409,13.173209834462787,4.832252717590336,52.78544261317026,-26.82679016553721,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z2.5_lb720,long_LINK,240,10243,0.7179069546023374,8.74719201768849,54.25168407693059,-39.282093045397666,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z3.0_lb720,short_LINK,15,5139,8.799698946602476,2.3188715607236343,53.10371667639618,-31.200301053397524,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z3.0_lb720,long_LINK,15,4002,0.6229836865840525,2.6506793361963377,53.823088455772115,-39.37701631341595,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z3.0_lb720,short_LINK,30,5139,12.639411974955946,3.023430237576463,53.45397937341896,-27.360588025044052,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z3.0_lb720,long_LINK,30,4002,0.8436309488930545,6.13884476324267,56.12193903048476,-39.15636905110694,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z3.0_lb720,short_LINK,60,5139,10.528657410025486,3.5791523730266395,53.14263475384317,-29.471342589974512,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z3.0_lb720,long_LINK,60,4002,-0.9825732081533116,6.5277222152176915,54.74762618690655,-40.98257320815331,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z3.0_lb720,short_LINK,240,5139,15.695026201380752,4.59688953162285,52.909126289161314,-24.304973798619248,0.8101123236199816
LINKUSDT/DOTUSDT,spread_z3.0_lb720,long_LINK,240,4002,-9.816623628373565,11.775516563504171,54.72263868065967,-49.81662362837356,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt50,short_LINK,15,2692,15.81960322794552,5.173041062223606,53.417533432392275,-24.18039677205448,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt50,long_LINK,15,2681,1.0449110417830594,3.305535057855913,52.40581872435658,-38.95508895821694,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt50,short_LINK,30,2692,15.92923983084734,1.8301532679643167,51.04011887072808,-24.07076016915266,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt50,long_LINK,30,2681,2.7044155367038414,7.813681256182427,54.6810891458411,-37.29558446329616,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt50,short_LINK,60,2692,17.84018122751795,6.069502104052438,53.417533432392275,-22.15981877248205,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt50,long_LINK,60,2681,2.60215066788094,9.07495317046481,54.08429690414025,-37.39784933211906,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt50,short_LINK,240,2685,26.533460864715263,16.42489909812861,53.78026070763501,-13.466539135284737,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt50,long_LINK,240,2680,-11.607934778382893,8.432510221028641,52.052238805970156,-51.60793477838289,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt100,short_LINK,15,322,102.53172130073783,10.94373245018266,55.590062111801245,62.53172130073783,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt100,long_LINK,15,360,5.099596605969121,10.184427846739453,55.27777777777778,-34.90040339403088,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt100,short_LINK,30,322,116.63134244280063,-5.017013456866117,48.4472049689441,76.63134244280063,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt100,long_LINK,30,360,10.631174212013851,26.781934237247178,63.05555555555556,-29.368825787986147,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt100,short_LINK,60,322,110.81402213417782,6.435546419373271,51.5527950310559,70.81402213417782,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt100,long_LINK,60,360,23.03244876186239,31.185442111605344,59.44444444444444,-16.96755123813761,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt100,short_LINK,240,322,148.23748585819214,49.944128573678995,58.69565217391305,108.23748585819214,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt100,long_LINK,240,360,-17.98515876147405,5.946381120313077,51.388888888888886,-57.985158761474054,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt150,short_LINK,15,105,321.8475516813556,34.90854080350215,60.952380952380956,281.8475516813556,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt150,long_LINK,15,95,24.67367479691952,37.63614814076254,64.21052631578948,-15.32632520308048,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt150,short_LINK,30,105,386.7051427839722,-5.59400247084227,47.61904761904761,346.7051427839722,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt150,long_LINK,30,95,28.081510488586666,59.189432793749205,71.57894736842105,-11.918489511413334,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt150,short_LINK,60,105,317.6892487101802,18.19168650512239,56.19047619047619,277.6892487101802,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt150,long_LINK,60,95,80.15440030085084,72.95815694963294,67.36842105263158,40.15440030085084,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt150,short_LINK,240,105,393.08394994939175,85.70886226328511,68.57142857142857,353.08394994939175,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_5m_gt150,long_LINK,240,95,60.784098254064375,47.83077988757765,60.0,20.784098254064375,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt50,short_LINK,15,11151,3.9755500296075756,1.069957150150458,51.1523630167698,-36.024449970392425,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt50,long_LINK,15,10570,0.6068895357639275,1.4909649626149157,51.627246925260174,-39.393110464236074,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt50,short_LINK,30,11150,3.7960625051339445,2.238803087987187,51.874439461883405,-36.203937494866054,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt50,long_LINK,30,10570,0.8013461165016124,3.5444502110698597,52.86660359508042,-39.19865388349839,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt50,short_LINK,60,11150,4.8346563404654095,4.374850346188786,52.681614349775785,-35.16534365953459,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt50,long_LINK,60,10564,1.4400124775055267,3.981873024516137,52.328663385081406,-38.559987522494474,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt50,short_LINK,240,11109,10.665642303485434,9.882869955759602,52.993068683049785,-29.334357696514566,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt50,long_LINK,240,10555,-2.155341029978002,13.498825456992307,54.26811937470393,-42.155341029978004,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt100,short_LINK,15,1609,29.070462540496774,9.31230464029209,55.12740832815414,-10.929537459503226,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt100,long_LINK,15,1712,-0.9582232712936154,4.036322427818373,52.80373831775701,-40.95822327129362,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt100,short_LINK,30,1609,32.13405099777528,6.5687799424707265,53.1385954008701,-7.865949002224717,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt100,long_LINK,30,1712,-0.59999888774728,15.254275133390056,56.717289719626166,-40.59999888774728,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt100,short_LINK,60,1609,31.344739494253282,7.00339827037655,53.01429459291486,-8.655260505746718,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt100,long_LINK,60,1712,1.9283508934657383,20.272100480320244,57.242990654205606,-38.07164910653426,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt100,short_LINK,240,1609,50.86088032627976,28.0304547591559,55.500310752019885,10.860880326279762,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt100,long_LINK,240,1712,-1.2346349610151197,25.671044272008743,55.490654205607484,-41.23463496101512,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt150,short_LINK,15,493,77.56464555821466,8.884580566566047,53.34685598377283,37.564645558214664,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt150,long_LINK,15,509,-0.4353784119650924,4.038845557445825,51.8664047151277,-40.43537841196509,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt150,short_LINK,30,493,96.20544494062173,6.07375954383204,52.33265720081136,56.20544494062173,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt150,long_LINK,30,509,17.67848587818127,29.638544042224197,59.921414538310415,-22.32151412181873,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt150,short_LINK,60,493,87.01145644074472,0.8141134556383349,50.30425963488844,47.01145644074472,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt150,long_LINK,60,509,26.208041645192615,44.60879250113513,62.47544204322201,-13.791958354807385,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt150,short_LINK,240,493,120.51826835057432,47.41949009580583,56.5922920892495,80.51826835057432,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_15m_gt150,long_LINK,240,509,3.956812933328117,41.04849108031772,57.56385068762279,-36.043187066671884,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt50,short_LINK,15,23748,2.1409009097651253,1.2786851178425707,51.726461175677954,-37.85909909023488,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt50,long_LINK,15,22964,1.0036245440669895,1.5849815177326718,52.037972478662255,-38.99637545593301,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt50,short_LINK,30,23748,2.863527890232886,2.4677102995612845,52.34546067037225,-37.13647210976711,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt50,long_LINK,30,22964,1.8428914482305665,4.524757313060235,54.568019508796375,-38.15710855176943,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt50,short_LINK,60,23748,3.85353495945738,4.67893706017631,53.68873168266801,-36.14646504054262,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt50,long_LINK,60,22955,3.60885115707636,4.283259031210292,53.11261163145284,-36.39114884292364,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt50,short_LINK,240,23673,5.627547008525813,5.984883919583069,52.19448316647658,-34.37245299147419,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt50,long_LINK,240,22952,5.697567862449233,15.373393834585137,56.0691878703381,-34.30243213755077,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt100,short_LINK,15,4506,7.7160622491148505,1.1006486597558984,50.93209054593875,-32.28393775088515,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt100,long_LINK,15,4216,-0.12602912385607098,4.303445336762412,53.2258064516129,-40.12602912385607,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt100,short_LINK,30,4506,7.8747045916925025,3.4492941843061677,52.0861074123391,-32.125295408307494,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt100,long_LINK,30,4216,1.031015988197675,8.771883922227275,55.1944971537002,-38.96898401180233,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt100,short_LINK,60,4506,9.081621674536311,6.305875498537894,52.92942743009321,-30.91837832546369,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt100,long_LINK,60,4216,5.271156256903191,12.471741733708907,55.05218216318786,-34.72884374309681,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt100,short_LINK,240,4492,20.012086030325545,15.432538497306403,52.960819234194126,-19.987913969674455,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt100,long_LINK,240,4216,-4.015015861485419,22.758561382816843,55.289373814041745,-44.015015861485416,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt150,short_LINK,15,1330,27.86486732803903,4.985871042915701,53.1578947368421,-12.135132671960971,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt150,long_LINK,15,1472,0.7120501359786814,6.29987692431777,52.785326086956516,-39.28794986402132,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt150,short_LINK,30,1330,36.54934476114069,8.019379443184874,53.83458646616541,-3.450655238859312,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt150,long_LINK,30,1472,5.377091625168947,21.02827251525108,58.152173913043484,-34.622908374831056,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt150,short_LINK,60,1330,32.52278637368413,3.8726352210122235,51.42857142857142,-7.477213626315873,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt150,long_LINK,60,1472,12.226654013737527,35.0891634593642,59.375,-27.773345986262473,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt150,short_LINK,240,1330,52.16905670233418,39.24672101189297,53.83458646616541,12.169056702334181,0.8101123236199816
LINKUSDT/DOTUSDT,momdiv_30m_gt150,long_LINK,240,1472,1.3010201594439255,31.041149488960627,55.09510869565217,-38.69897984055608,0.8101123236199816
XRPUSDT/ADAUSDT,spread_z1.5_lb60,short_XRPU,15,60324,1.440880637107782,1.701718852910595,53.42815463165572,-38.55911936289222,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z1.5_lb60,long_XRPU,15,58149,1.5129112097091673,2.2786934566143557,54.680218060499755,-38.487088790290834,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z1.5_lb60,short_XRPU,30,60324,1.5578107703727677,1.9494328642483127,52.85955838472249,-38.44218922962723,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z1.5_lb60,long_XRPU,30,58137,2.6465081855799317,3.5218591397345733,55.126683523401624,-37.35349181442007,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z1.5_lb60,short_XRPU,60,60324,1.1014600489813027,2.4742237041958104,52.60261255884888,-38.8985399510187,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z1.5_lb60,long_XRPU,60,58129,2.740451015820051,4.26464599320164,54.82461422009668,-37.25954898417995,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z1.5_lb60,short_XRPU,240,60297,-0.7304181738194924,0.6297782226005779,50.31925303083072,-40.730418173819494,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z1.5_lb60,long_XRPU,240,58116,3.4565265594205776,6.386389814885263,53.43106889668938,-36.54347344057942,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.0_lb60,short_XRPU,15,25863,1.499436478053134,2.002402883458654,54.00378919692225,-38.500563521946866,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.0_lb60,long_XRPU,15,25728,1.816811549087909,2.5177842370754906,55.021766169154226,-38.18318845091209,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.0_lb60,short_XRPU,30,25863,1.8363349311716568,2.2293117579441635,53.40061091134053,-38.163665068828344,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.0_lb60,long_XRPU,30,25723,3.575316129238862,4.462945410299568,56.36589822337985,-36.424683870761136,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.0_lb60,short_XRPU,60,25863,1.7240575162486682,2.6973961375920084,52.80516568070216,-38.27594248375133,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.0_lb60,long_XRPU,60,25718,4.009603994257863,5.301720224167305,55.81304922622288,-35.990396005742134,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.0_lb60,short_XRPU,240,25846,-0.5277509349311229,0.5407865942275158,50.24762052155073,-40.52775093493112,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.0_lb60,long_XRPU,240,25710,4.470537767578733,7.4743057458875946,54.04122909373784,-35.52946223242127,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.5_lb60,short_XRPU,15,8756,2.61570039815706,2.3150251136194733,54.53403380539059,-37.38429960184294,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.5_lb60,long_XRPU,15,9061,2.5174285584438008,2.873423584119905,55.75543538240812,-37.482571441556196,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.5_lb60,short_XRPU,30,8756,3.478179499265241,2.370714287790454,53.55185015989036,-36.52182050073476,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.5_lb60,long_XRPU,30,9057,4.572858972774923,5.366581123523728,57.72330793861102,-35.427141027225076,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.5_lb60,short_XRPU,60,8756,3.7625867197002147,2.8355328777990376,52.7866605756053,-36.23741328029978,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.5_lb60,long_XRPU,60,9052,4.677228113216603,6.085749676236762,56.451612903225815,-35.3227718867834,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.5_lb60,short_XRPU,240,8751,3.325272065605788,1.795073044643658,50.782767683693294,-36.67472793439421,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.5_lb60,long_XRPU,240,9049,4.352455637083983,8.724297244622193,54.65797325671345,-35.647544362916015,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z3.0_lb60,short_XRPU,15,2540,4.339762917427594,3.645053151238864,56.811023622047244,-35.66023708257241,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z3.0_lb60,long_XRPU,15,2608,4.128081249315471,3.884512377638755,57.170245398773,-35.87191875068453,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z3.0_lb60,short_XRPU,30,2540,7.4070357088561725,3.2568969986090917,54.803149606299215,-32.59296429114383,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z3.0_lb60,long_XRPU,30,2606,6.7827239134899555,6.343476559406147,59.171143514965465,-33.21727608651005,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z3.0_lb60,short_XRPU,60,2540,8.307566247625553,4.401722911663851,53.46456692913386,-31.69243375237445,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z3.0_lb60,long_XRPU,60,2602,7.638489833366424,7.6707730366665245,58.4934665641814,-32.36151016663358,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z3.0_lb60,short_XRPU,240,2539,9.268251131189139,1.031357014662504,50.45293422607325,-30.73174886881086,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z3.0_lb60,long_XRPU,240,2602,6.451626779562359,11.707821531359851,56.341275941583405,-33.54837322043764,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z1.5_lb240,short_XRPU,15,63245,1.217554102068322,1.5687986641887974,53.2136927820381,-38.78244589793168,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z1.5_lb240,long_XRPU,15,59439,1.3432701535220795,2.2562450090779507,54.47938222379246,-38.65672984647792,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z1.5_lb240,short_XRPU,30,63245,1.6652993422276638,2.3210177188703867,53.30856194165546,-38.33470065777234,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z1.5_lb240,long_XRPU,30,59424,1.6057116553539705,3.4342224971461963,54.76743403338718,-38.39428834464603,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z1.5_lb240,short_XRPU,60,63245,1.1650869728936601,3.1183937466827665,53.33860384220096,-38.83491302710634,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z1.5_lb240,long_XRPU,60,59419,1.3418200804277778,3.936292617938708,54.263787677342265,-38.65817991957222,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z1.5_lb240,short_XRPU,240,63212,-2.2440847379636377,-1.313820156044752,49.343479086249445,-42.24408473796364,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z1.5_lb240,long_XRPU,240,59419,1.5096981709672253,6.296661619981101,53.572089735606454,-38.490301829032774,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.0_lb240,short_XRPU,15,29353,1.718948373903724,1.8808622251698068,53.49027356658604,-38.28105162609628,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.0_lb240,long_XRPU,15,27706,1.9236788750621585,2.913203625188876,55.497004259005266,-38.07632112493784,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.0_lb240,short_XRPU,30,29353,2.5348049468814553,2.64683257696241,53.691275167785236,-37.46519505311854,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.0_lb240,long_XRPU,30,27691,2.73469334668879,4.2146694122768835,55.58484706222239,-37.26530665331121,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.0_lb240,short_XRPU,60,29353,2.29309165175006,4.442615784783243,54.505501992981976,-37.70690834824994,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.0_lb240,long_XRPU,60,27686,2.3801144603251387,4.755920824340287,55.12172217004985,-37.61988553967486,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.0_lb240,short_XRPU,240,29325,1.4333826148847308,0.7594139113775711,50.36317135549873,-38.56661738511527,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.0_lb240,long_XRPU,240,27686,3.0608094743178276,6.527581996446653,53.63721736617785,-36.93919052568217,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.5_lb240,short_XRPU,15,11224,3.1143259982517284,2.139627638523822,53.8399857448325,-36.88567400174827,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.5_lb240,long_XRPU,15,10477,3.1084107410847435,4.337166350814048,57.82189558079603,-36.89158925891525,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.5_lb240,short_XRPU,30,11224,4.258317082920848,3.1282001986243646,54.249821810406274,-35.74168291707915,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.5_lb240,long_XRPU,30,10467,5.1228173847121505,5.891658646587363,57.036400114646035,-34.87718261528785,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.5_lb240,short_XRPU,60,11224,3.5629515144559374,4.766439077943382,54.72202423378475,-36.43704848554406,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.5_lb240,long_XRPU,60,10464,4.526215472778591,6.476899036658712,56.74694189602446,-35.47378452722141,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.5_lb240,short_XRPU,240,11204,7.469250163936779,4.841328364247886,52.28489825062478,-32.53074983606322,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z2.5_lb240,long_XRPU,240,10464,5.5657682003137605,8.299373198878968,54.90252293577982,-34.43423179968624,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z3.0_lb240,short_XRPU,15,3636,6.229093051286181,3.12277662906258,55.528052805280524,-33.770906948713815,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z3.0_lb240,long_XRPU,15,3557,4.6004487574489605,5.179630781153577,58.813606972167555,-35.39955124255104,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z3.0_lb240,short_XRPU,30,3636,10.314355285842273,4.312535148118801,55.390539053905385,-29.685644714157725,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z3.0_lb240,long_XRPU,30,3554,8.635484997862864,7.2747935407302435,57.68148564997186,-31.364515002137136,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z3.0_lb240,short_XRPU,60,3636,9.427972640548795,6.272626711643078,55.940594059405946,-30.572027359451205,0.7891174365074098
XRPUSDT/ADAUSDT,spread_z3.0_lb240,long_XRPU,60,3554,7.522924544304313,9.04630368395998,59.28531232414181,-32.47707545569568,0.7891174365074098
