variant,leader_dir,fwd_horizon_m,n_followers,total_signals,mean_ret_bps,median_ret_bps,mean_wr,mean_sharpe,net_fees_bps
BTC_3m>150bps,up,30,125,2483,1451.5644697765858,117.7359450740036,68.17684210526316,0.5420579236332116,1431.5644697765858
SOL_1m>150bps,up,30,125,3598,1407.7561356617907,235.75674179236387,73.62850633291413,0.5197154059051469,1387.7561356617907
BTC_3m>150bps,up,15,125,2483,1117.8888503581918,73.86484634247897,62.50105263157894,0.6070194163292477,1097.8888503581918
ETH_1m>150bps,up,30,125,2204,1116.2570484544005,88.09563854112083,62.593333333333334,0.42033093120175113,1096.2570484544005
SOL_1m>150bps,up,15,125,3598,1078.1699238616397,179.63607293726662,70.70841437889115,0.5696578999720072,1058.1699238616397
BTC_1m>100bps,up,30,125,1849,1021.1480999728659,35.945364856536024,59.494505494505496,0.35315608497117074,1001.1480999728659
BTC_3m>150bps,up,10,125,2483,844.3005594264208,65.52592499498624,57.14736842105263,0.5231215493915563,824.3005594264208
SOL_1m>150bps,up,10,125,3598,810.9928638169638,148.27565866747307,68.31917427610982,0.4984912353040453,790.9928638169638
ETH_1m>150bps,up,15,125,2204,737.1330511814481,21.66142266720102,54.159448621553885,0.34444215111104076,717.1330511814481
BTC_1m>100bps,up,15,125,1849,675.9351006181132,17.547675512001412,53.57098901098901,0.3193797291399558,655.9351006181132
BTC_3m>150bps,down,3,125,1851,584.4235918083583,26.002562065723456,46.56820512820512,0.30262345023063625,564.4235918083583
BTC_1m>100bps,up,10,125,1849,555.322011537426,24.138816656367194,53.20586080586081,0.3054528339211983,535.322011537426
BTC_3m>150bps,down,5,125,1851,537.1863904570125,41.78648371548394,42.945641025641024,0.2509772717606801,517.1863904570125
SOL_1m>150bps,up,5,125,3598,515.7333084189701,84.05005545116578,61.86647939278224,0.43370508962310766,495.7333084189701
BTC_1m>75bps,up,30,141,4616,475.7215760499815,3.552117347720154,50.032241336394286,0.22614704155730117,455.7215760499815
BTC_5m>150bps,up,30,142,6867,440.39011100403576,58.98117888536586,64.54536185294988,0.35304699198284417,420.39011100403576
BTC_3m>100bps,up,30,145,10771,416.65924579317874,50.958581920312355,60.54130330334522,0.2819690099358224,396.65924579317874
BTC_3m>150bps,up,5,125,2483,416.2684001160885,7.962808167856754,51.90105263157895,0.3500907040363485,396.2684001160885
SOL_1m>100bps,up,30,142,12026,405.77386156897694,59.26070518787328,63.00929871454521,0.26711806717740627,385.77386156897694
SOL_3m>150bps,up,30,142,15059,392.89419563233736,47.63622607956813,60.55275245693148,0.29916447040062705,372.89419563233736
SOL_1m>150bps,up,3,125,3598,381.1913262236643,58.306533612507266,62.151880972822504,0.41226143560771816,361.1913262236643
ETH_1m>150bps,up,10,125,2204,370.8081525598028,6.5015590813300275,50.15498746867168,0.1722865196181525,350.8081525598028
BTC_1m>100bps,up,5,125,1849,361.0117993858295,39.63222605189232,55.19560439560439,0.29445263032831,341.0117993858295
BTC_5m>150bps,up,15,142,6867,351.7483941049491,33.01027107207996,58.88776518946195,0.3669553263809036,331.7483941049491
ETH_3m>150bps,up,30,142,12991,338.1293341794238,35.39591228171808,58.3912145027714,0.22553258524774403,318.1293341794238
BTC_1m>75bps,up,15,141,4616,334.0198951853414,3.246242892726436,50.54719134684854,0.2198003939714095,314.0198951853414
ETH_1m>100bps,up,30,141,8339,332.947267024241,30.724313081604148,56.878030539189254,0.1939290518566084,312.947267024241
BTC_3m>150bps,down,1,125,1851,332.4030137704796,107.68659462917589,55.515897435897436,0.3110975074461057,312.4030137704796
BTC_1m>100bps,down,5,125,1713,320.81449548450126,-77.05424897175854,34.315684315684315,0.15689966994059004,300.81449548450126
BTC_1m>50bps,up,30,145,20056,319.63533997199687,20.263818442583794,55.5348547133784,0.22088621974380868,299.63533997199687
SOL_1m>100bps,up,15,142,12026,306.84929223126215,34.621802667823104,58.60176440748551,0.26305542723510167,286.84929223126215
BTC_3m>100bps,up,15,145,10771,306.7559377137535,32.20884539195973,58.429636254444844,0.2924955537417371,286.7559377137535
SOL_3m>150bps,up,15,142,15059,274.3821116765968,17.464609025745887,54.04103388333537,0.29132060670712917,254.38211167659685
BTC_1m>100bps,down,3,125,1713,274.2208170991696,-71.24817865881164,31.069796869796868,0.16542539517676305,254.2208170991696
BTC_5m>150bps,down,5,141,5201,273.86338858905526,-19.12733208986449,46.37653530990597,0.15385075574889284,253.8633885890553
ETH_1m>150bps,down,3,125,2394,270.8510700886741,-61.599326847523464,37.886673130790776,0.18994588276035054,250.85107008867408
BTC_1m>75bps,down,5,141,3992,270.6009021076974,-54.85683310670055,40.23753005911019,0.141834359698187,250.6009021076974
BTC_5m>150bps,up,10,142,6867,268.78151109421924,34.649175287499276,57.90463409534371,0.3525829345631322,248.7815110942192
BTC_3m>150bps,up,3,125,2483,261.6821958347168,-3.7549314355075625,47.612631578947365,0.27536655254758585,241.68219583471682
BTC_1m>100bps,up,3,125,1849,256.57947349755085,6.694562249487781,51.101831501831505,0.24332402739710762,236.57947349755085
BTC_1m>75bps,up,10,141,4616,252.6198335705285,-2.993267148419918,48.12380206914624,0.1916985579757641,232.6198335705285
SOL_1m>100bps,up,10,142,12026,247.34883080392152,22.427343326394908,56.46635656891576,0.2621303260947376,227.34883080392152
BTC_3m>100bps,up,10,145,10771,241.82541960289868,21.878421625739428,55.990958324385,0.26411014753569084,221.82541960289868
BTC_1m>75bps,down,3,141,3992,237.89866671616164,-43.65604516376071,38.26589915516772,0.1437113782826811,217.89866671616164
ETH_1m>100bps,up,15,141,8339,237.40290141824732,6.067953204638836,51.280501537456885,0.18638030240271936,217.40290141824735
BTC_3m>100bps_lag,up,30,10,211,231.2913532264714,48.520991234556334,66.46219676549865,0.339361426398234,211.2913532264714
ETH_3m>150bps,up,15,142,12991,228.55663366340175,12.90091449192835,52.79023533577152,0.20260495116268634,208.55663366340175
BTC_1m>50bps,up,15,145,20056,225.10738242284242,9.77395411097019,52.963222559519856,0.20749340631515514,205.10738242284242
BTC_5m>150bps,down,3,141,5201,224.75541969403386,-32.827031294378926,41.85887429728415,0.15094118634643866,204.75541969403386
SOL_1m>75bps,up,30,145,27580,215.36125198046068,24.00213668599193,56.52894999606962,0.20229113573827404,195.36125198046068
SOL_3m>150bps,up,10,142,15059,212.6375639879959,0.623868426943622,49.75030829503995,0.24233195771666616,192.6375639879959
ETH_1m>150bps,down,5,125,2394,205.9675130070341,-95.69349248665677,37.283956043956046,0.14327122504826534,185.9675130070341
BTC_3m>100bps,down,5,141,7390,200.5916072243668,-27.3446096259191,42.497604838116544,0.13181460860321093,180.5916072243668
BTC_3m>100bps_lag,up,15,10,211,191.14013083079323,13.206150271660167,60.66334231805929,0.20186913711294374,171.14013083079323
ETH_3m>150bps,up,10,142,12991,184.2602830828859,9.055344182228282,52.13897091838105,0.17975031257669247,164.2602830828859
BTC_1m>50bps,up,10,145,20056,184.22205615546548,5.228094496434477,51.62999540488851,0.1952967568464824,164.22205615546548
ETH_5m>150bps,up,30,145,31730,170.9132094907208,23.821744769932113,56.02728781148172,0.17692225800891648,150.9132094907208
BTC_3m>75bps,up,30,145,30837,162.7867640823417,5.4293751464356115,51.3843895628356,0.1758266120002467,142.7867640823417
SOL_1m>100bps,up,5,142,12026,161.45938876329765,14.428893080956868,55.34585511781526,0.2458749407591981,141.45938876329765
SOL_1m>75bps,up,15,145,27580,161.30311912106558,12.166407839834642,53.60989006933477,0.19699935024676232,141.30311912106558
ETH_1m>150bps,down,1,125,2394,156.02414336635522,-35.42522192314864,38.843449687567336,0.1987983234876258,136.02414336635522
ETH_1m>100bps,up,10,141,8339,155.279538111158,10.177777310209722,52.87845717749783,0.14059457540913586,135.279538111158
SOL_1m>150bps,up,1,125,3598,151.27733786145265,19.983258203940355,58.202761659463306,0.3497863719381605,131.27733786145265
BTC_3m>100bps,down,3,141,7390,142.655329646557,-28.468625509367506,40.83174599613433,0.10267423755401921,122.65532964655699
BTC_5m>100bps,up,30,145,26706,135.68079661183253,16.098177901767848,53.758221555620516,0.19744149632452906,115.68079661183255
SOL_1m>100bps_lag,up,30,27,520,128.79684313863152,46.42986814486099,63.81989764624927,0.2821100843687489,108.79684313863153
SOL_5m>150bps,up,30,145,36627,126.72515877039791,6.083426991014852,51.77126167075289,0.19013133936478807,106.72515877039791
ETH_5m>150bps,up,15,145,31730,124.01244493418454,14.407518376573735,54.2381619310644,0.1728790929169074,104.01244493418454
SOL_1m>75bps,up,10,145,27580,123.24784268251487,5.687211612294264,51.746268757626126,0.17949655262842837,103.24784268251489
BTC_3m>100bps,up,5,145,10771,123.20164726762212,10.036021192313367,53.44439191803315,0.18405676401033777,103.20164726762212
SOL_3m>150bps,up,5,142,15059,123.04305538932442,-7.929149621949433,46.45606442140864,0.18361694330229664,103.04305538932441
BTC_3m>75bps,up,15,145,30849,119.97883356928945,0.7138123118331526,49.85976357800082,0.17561467048509816,99.97883356928945
SOL_1m>75bps_lag,up,30,70,1828,119.4835895334795,19.243897793996712,56.28942743717941,0.23256904787472463,99.4835895334795
BTC_5m>100bps,up,15,145,26724,117.9558155008209,10.04964611806743,53.34317681124842,0.21736988196351364,97.9558155008209
SOL_3m>150bps_lag,up,30,33,714,117.93628503401553,42.127013305874705,62.52806230297932,0.35134468249460565,97.93628503401553
ETH_1m>150bps,up,5,125,2204,117.69875409894654,-21.282217584223034,44.50358395989975,0.057882627262506245,97.69875409894654
BTC_5m>150bps,up,5,142,6867,116.96835752311499,19.056659563679617,56.32789017716937,0.22603330454604145,96.96835752311499
SOL_1m>100bps_lag,up,15,27,520,116.3591106869043,30.308590861723953,56.96318126891298,0.24089806759844876,96.3591106869043
SOL_1m>100bps,up,3,142,12026,115.09812719546441,7.591385252967771,53.001259476989,0.2150816547627469,95.09812719546441
BTC_3m>150bps,up,1,125,2483,114.87382703179685,3.3637697049565984,50.964210526315796,0.2338281045536147,94.87382703179685
BTC_1m>100bps,down,1,125,1713,112.43294462911668,-46.8845021543717,37.77982017982018,0.12865660606151674,92.43294462911668
BTC_1m>75bps,up,5,141,4616,108.68277581384395,-1.2442564396962204,48.379105859209886,0.09796212536072502,88.68277581384396
SOL_3m>100bps,up,30,145,63919,107.47799352224277,5.4144524098071445,51.545256599179766,0.14432464014494015,87.47799352224277
ETH_3m>100bps,up,30,145,54134,107.3776950997974,6.9304498742123615,51.89946871013497,0.13231743716349106,87.3776950997974
BTC_3m>100bps_lag,up,10,10,211,107.16523331513929,10.325448715051921,57.254380053908356,0.20794773555155724,87.16523331513928
ETH_1m>75bps,up,30,145,24632,105.27267099656589,5.977764702004579,51.500573595094444,0.09797739078583045,85.27267099656589
ETH_5m>150bps,up,10,145,31730,103.87153273748015,10.664502516612707,53.58725498694007,0.16454731016397864,83.87153273748015
SOL_1m>100bps_lag,up,10,27,520,102.86919865742455,21.829517133535393,57.3921052860723,0.30055631063649424,82.86919865742455
SOL_1m>75bps_lag,up,15,70,1828,102.36044453049286,4.928660750871505,50.115591151825306,0.18996256553542226,82.36044453049286
BTC_5m>150bps,down,1,141,5201,99.19391956321678,-19.358597136495728,42.39491782324929,0.11763501203352053,79.19391956321678
BTC_1m>50bps,down,5,145,14429,96.20843219210948,-7.498383266782791,46.850116895081854,0.09427562561806695,76.20843219210948
SOL_3m>150bps_lag,up,15,33,714,95.52554037266543,16.199885778077324,55.87081529615644,0.28580106214101003,75.52554037266543
SOL_3m>100bps_lag,up,30,135,5514,94.90666865502239,18.02099201483033,54.13375685371157,0.27765436116564374,74.90666865502239
SOL_1m>100bps_lag,down,5,18,363,94.5957601015567,-16.103364311625707,43.26820415184708,0.105194960523368,74.5957601015567
BTC_1m>50bps,up,5,145,20056,94.38418944783832,3.0807717561255945,51.00791662765419,0.1381163191956777,74.38418944783832
BTC_5m>100bps,up,10,145,26724,93.83892163387627,9.645519834912605,53.2254809058469,0.2122615370051875,73.83892163387627
SOL_5m>150bps,up,15,145,36627,93.08450722738289,1.4275426010386574,49.983242600418755,0.1887725799726025,73.08450722738289
BTC_3m>75bps,up,10,145,30849,91.59127374557151,0.08866518189279324,49.6151864686552,0.1580611105035602,71.59127374557151
ETH_3m>150bps,up,5,142,12991,88.76869812300657,-11.99004126601869,44.06230975984293,0.10431560445407193,68.76869812300657
ETH_3m>150bps,down,3,141,11156,88.10519504557983,-23.449147388494396,41.78758653479311,0.07496334977049916,68.10519504557983
BTC_3m>75bps_lag,down,30,35,1097,84.43299926548384,13.702674640788988,51.13156426578271,0.13803773222265348,64.43299926548384
BTC_5m>100bps,down,5,145,22404,83.50489022721172,-9.790298415379112,45.56271742407579,0.0989822050621019,63.50489022721172
BTC_1m>75bps,down,1,141,3992,82.22466887863123,-29.89807310113181,37.81478761185852,0.08363751628566711,62.224668878631235
SOL_3m>150bps,up,3,142,15059,80.7522907586743,-6.043378438225109,46.54446103447719,0.16154531121556778,60.752290758674306
ETH_3m>150bps,down,5,141,11156,80.75222119949225,-30.981525122606975,40.32254129934639,0.05041622334349096,60.752221199492254
SOL_1m>100bps_lag,down,10,18,363,80.30440546096706,-17.08090003896533,41.74888368902817,0.0906441683636928,60.304405460967054
BTC_3m>100bps,up,3,145,10771,78.60702747077615,3.2978087531941562,51.268444791716874,0.1453937185210973,58.60702747077614
BTC_3m>75bps_lag,up,30,36,1173,77.94426047007127,17.83026583970623,56.16420958918414,0.21717803752498177,57.94426047007127
SOL_5m>150bps_lag,up,30,92,2854,77.37666520762298,13.07555107552414,54.85188145240065,0.2738833671794568,57.376665207622985
SOL_1m>100bps_lag,up,5,27,520,77.35626077605015,12.487015012535451,55.42736078715601,0.26622817350051703,57.35626077605016
BTC_5m>150bps,up,3,142,6867,77.24518491714838,4.777837457512358,51.43964736420942,0.1795437972291974,57.24518491714838
ETH_1m>75bps,up,15,145,24632,76.61568767831736,-1.114608310814596,49.14304936636186,0.09178599397009035,56.61568767831736
SOL_1m>75bps_lag,up,10,70,1828,75.85381522802425,4.120961593525969,50.88956278588328,0.203570297403644,55.85381522802424
SOL_1m>75bps,up,5,145,27580,74.94049544201553,-0.8987876866969909,48.89835519482261,0.14862845944744502,54.94049544201554
BTC_1m>30bps,up,30,145,108554,74.70746346188459,1.3315073220615767,50.28640871929439,0.10736497989243815,54.70746346188459
BTC_3m>100bps,down,1,141,7390,74.3667619162409,-5.263704962205522,46.547929967779694,0.11068210492471922,54.366761916240904
BTC_3m>150bps_lag,up,15,2,23,74.35587998287643,9.425904687259678,56.43939393939394,0.4981604679557955,54.35587998287643
BTC_3m>150bps_lag,up,30,2,23,73.5704935596997,11.549650632143859,51.89393939393939,0.4802339820472854,53.5704935596997
ETH_3m>100bps,up,15,145,54134,73.13009301300154,-0.41793399020956057,49.430176989445,0.11523864405835316,53.13009301300155
BTC_1m>100bps,up,1,125,1849,72.79061347183364,-14.40406105749345,43.06930402930403,0.1403099150925129,52.79061347183364
SOL_1m>50bps,up,30,145,99122,72.30405107485839,4.872420758684793,51.44196302135829,0.1178512717280739,52.30405107485839
SOL_3m>100bps,up,15,145,63919,71.93632199290582,0.8733227959253124,49.98097111496159,0.13168554276804856,51.93632199290582
SOL_3m>100bps_lag,up,15,135,5514,71.16797170595518,14.298898587641457,54.62188714650697,0.26601939005717234,51.16797170595518
SOL_5m>150bps,up,10,145,36627,69.34915225263352,-1.966548043267894,48.621804378785754,0.17176097162853743,49.349152252633516
BTC_3m>100bps_lag,up,3,10,211,68.82141716207173,10.82605311460333,62.05199910152741,0.22404882492817055,48.82141716207173
BTC_1m>50bps,down,3,145,14429,67.79675106576666,-8.020209702650464,45.312231827118204,0.0758705963830137,47.79675106576665
BTC_1m>50bps,down,10,145,14429,67.72278979190757,-17.567561809684683,43.68845676659689,0.050459798850436034,47.72278979190759
BTC_5m>100bps,down,3,145,22404,66.29289841909362,-5.111153885238954,46.672536778783794,0.09274711916940888,46.2928984190936
ETH_1m>150bps_lag,up,30,2,28,65.71341596922018,18.87093761069103,60.41666666666667,0.46497598048182176,45.71341596922018
BTC_3m>100bps_lag,up,5,10,211,64.3101871636467,12.118875836327202,59.51684636118598,0.244848139983988,44.3101871636467
BTC_3m>150bps_lag,up,10,2,23,63.82437607942953,5.863631134380709,65.15151515151514,0.5144386708744785,43.82437607942953
SOL_3m>150bps_lag,up,10,33,714,62.87589587229327,13.70622099571398,56.7934417584519,0.2699886066925505,42.87589587229326
BTC_5m>75bps,up,30,145,77657,62.31211231353838,0.07720690916131921,49.821152515722375,0.12275569127036616,42.31211231353838
SOL_1m>100bps_lag,down,3,18,363,61.74769795230932,-7.051813513764888,48.59796142110384,0.11236748574963282,41.74769795230932
SOL_3m>100bps,up,10,145,63919,61.39030816901389,2.8285301810956147,50.983689272983,0.1416623033969321,41.39030816901389
ETH_1m>150bps_lag,down,30,2,26,61.11641859882103,18.4557853296341,61.53846153846153,0.21658536477913493,41.11641859882103
ETH_3m>150bps,up,3,142,12991,60.98619932672977,-10.798548860928394,43.018247431901194,0.08842982563179703,40.98619932672977
BTC_5m>100bps_lag,down,10,30,940,60.77805811142236,6.674476530071564,51.11295034287196,0.15428925253206713,40.77805811142236
BTC_3m>75bps_lag,up,15,36,1173,60.47337615248502,12.869256263077114,56.33647047278082,0.21768714808700126,40.47337615248501
BTC_3m>50bps_lag,down,30,131,6959,60.22079320534596,6.061724159807416,51.47457002788704,0.10383528670845625,40.22079320534597
ETH_1m>100bps,up,5,141,8339,59.77241212477287,-2.067724096951833,48.02397705898039,0.054134357052168965,39.77241212477286
ETH_1m>100bps_lag,up,15,15,278,58.718748367372335,9.754126639304157,52.590401661830235,0.1368123421204783,38.718748367372335
SOL_3m>150bps,down,3,142,15439,58.143094856132144,-24.465498650049103,42.031341640899356,0.054873583656788925,38.143094856132144
BTC_5m>100bps_lag,down,15,30,940,58.01902670897636,5.540782208725337,49.333969663982344,0.15201027298198078,38.01902670897636
SOL_3m>150bps,down,5,142,15439,57.308870672125295,-32.40631183643611,40.36931178025263,0.03959603058404044,37.308870672125295
SOL_3m>100bps_lag,up,10,135,5514,56.67380284062381,12.932643113747545,55.14526009889594,0.279681262035148,36.67380284062381
ETH_1m>75bps,up,10,145,24632,56.66850699880262,-1.2048471147392692,49.0727564268886,0.08065074224240232,36.66850699880263
BTC_3m>50bps_lag,down,15,131,6959,56.347017547700794,-2.3102480412208943,47.93731946327174,0.0905918623382007,36.347017547700794
SOL_1m>50bps,up,15,145,99122,56.261805419635614,4.290150550590325,51.384622502654054,0.12522215486558566,36.261805419635614
ETH_3m>100bps,up,10,145,54134,56.17772957222236,1.6905946869614985,50.28194605220211,0.10499727081068486,36.17772957222236
BTC_3m>75bps,down,5,145,24658,54.90219487972183,-8.54468698062594,45.6433801602752,0.0664938705803465,34.90219487972184
SOL_3m>75bps_lag,up,30,145,13883,54.78551486248635,13.543197677998164,54.85109176928856,0.2254183095665096,34.78551486248635
SOL_5m>150bps_lag,up,15,92,2854,53.935624834600596,4.749733351815979,52.28513923629756,0.2130472891644452,33.935624834600596
BTC_1m>50bps_lag,up,30,26,661,53.781807114939674,25.608508143791532,58.47433316484565,0.22561824076109344,33.781807114939674
BTC_1m>30bps,up,15,145,108560,53.64650218288505,0.2488691959500878,49.736425329714535,0.10138530124914018,33.64650218288505
BTC_3m>50bps,up,30,145,120321,53.436688417550435,1.245889764165585,50.186553470153804,0.10335231499185822,33.436688417550435
SOL_1m>50bps_lag,up,30,142,9700,53.26906602870118,5.22030091623116,51.1670460997995,0.1723854394291628,33.26906602870118
BTC_1m>50bps,up,3,145,20056,53.14992937259223,2.5085602496780375,50.864253694631586,0.08492895427290752,33.14992937259223
SOL_1m>150bps_lag,up,15,3,54,51.84942036801893,-2.6157048164811756,57.870370370370374,0.34833195785811344,31.84942036801894
SOL_3m>75bps,up,30,145,161891,51.25952010231192,1.4178685116098506,50.289866785569195,0.10659532634752598,31.25952010231192
BTC_5m>75bps,up,15,145,77681,50.181260095692124,-1.9523433221880309,48.78947715293765,0.1253228044346258,30.181260095692124
ETH_1m>100bps,down,3,141,6748,48.20064470404891,-35.65931392157441,35.980115462964015,0.021496814177035195,28.200644704048912
ETH_5m>100bps,up,30,145,122264,47.68450767722147,-0.4345407155897202,49.56455705863849,0.08578635954362267,27.684507677221468
SOL_1m>75bps,up,3,145,27580,47.34782776043039,-2.2903628308936317,47.798674085507066,0.11188245156400238,27.347827760430395
ETH_5m>150bps_lag,up,30,62,2113,46.72715305881568,21.22183642916357,60.358903744055176,0.22611094245322563,26.727153058815684
SOL_1m>50bps_lag,up,15,142,9700,46.53014294735304,11.212223361107718,55.82012586894454,0.18684461402328315,26.530142947353042
BTC_3m>75bps_lag,up,10,36,1173,46.450812539886215,12.607529676385674,55.013379785211384,0.209724234511393,26.450812539886215
SOL_1m>100bps_lag,up,3,27,520,45.83134207540707,1.3123268050629089,48.98120146383599,0.12959211742737106,25.83134207540707
ETH_3m>150bps_lag,up,30,30,636,45.759934467644484,21.611943767441538,56.13636573547045,0.133535797626738,25.759934467644488
ETH_5m>150bps,up,5,145,31730,45.45191036498756,-2.4191548376848293,47.97290049946654,0.09583163897062887,25.451910364987565
BTC_5m>150bps_lag,down,10,2,46,45.371277686712226,12.351879771140828,80.80357142857143,0.5197008863379711,25.37127768671223
BTC_1m>75bps_lag,down,5,2,36,45.347470123262454,2.654101949372545,62.876254180602004,0.2618472374305093,25.347470123262458
ETH_3m>75bps,up,30,145,133731,44.82194589325035,-2.216106983006155,48.94857031694046,0.08212159463919703,24.82194589325035
ETH_1m>150bps,down,10,125,2394,44.35673588345562,-115.17837752408248,36.379510881275586,0.026500316789174735,24.356735883455617
BTC_3m>50bps_lag,up,15,115,6437,44.31296210060937,7.225421375018857,52.582558100474245,0.19911273886034492,24.31296210060936
BTC_3m>50bps_lag,down,10,131,6959,44.07042455275953,-4.535940009415042,47.61704680824752,0.053192443634075305,24.070424552759533
ETH_1m>150bps_lag,down,10,2,26,43.909787743595665,7.016110323908031,53.84615384615385,0.16875510392955745,23.909787743595665
BTC_5m>150bps_lag,down,5,2,46,43.43987092008534,8.426653622918002,76.78571428571428,0.3801155962288094,23.439870920085337
SOL_1m>50bps,up,10,145,99122,43.13129805985049,1.6609365213005736,50.46778812280337,0.11614555180837166,23.13129805985049
BTC_3m>50bps_lag,up,30,115,6437,42.959397288800744,5.062267523554431,49.98008019656953,0.13560791091114294,22.959397288800748
ETH_1m>50bps,up,30,145,88216,42.825163745690766,2.245412932043485,50.5992372580093,0.07516432855888754,22.825163745690762
ETH_3m>150bps_lag,up,15,30,636,42.801864754029246,12.239401840497246,55.41527791140647,0.14207449724344157,22.801864754029246
BTC_1m>30bps,up,10,145,108566,42.77214789111742,-1.1350028360513562,48.88606988843899,0.09462693736396462,22.77214789111742
BTC_3m>75bps,up,5,145,30849,42.5124428896389,-6.474860906292423,45.89181653903849,0.0953935328134035,22.512442889638898
SOL_1m>100bps,down,5,141,10466,42.3450329934324,-42.9254863071216,38.696919362015976,0.03438984141871168,22.3450329934324
SOL_1m>100bps,up,1,142,12026,41.95125940065324,-1.3248123508736547,48.04124600865845,0.15285940378040422,21.951259400653242
SOL_1m>150bps_lag,up,10,3,54,41.92757902791159,13.717334675669527,65.27777777777779,0.34627380497055044,21.92757902791159
BTC_3m>50bps,up,15,145,120339,41.90907225972731,0.10589053925134782,49.67099851929615,0.11053449715159502,21.90907225972731
BTC_3m>75bps,down,3,145,24658,41.8253274824463,-6.840310193743748,45.9037810776191,0.060169947758122774,21.825327482446298
SOL_3m>75bps_lag,up,15,145,13884,41.7652909124125,12.01010802670976,54.78539131967307,0.20833527186866765,21.7652909124125
SOL_5m>100bps,up,30,145,149480,41.19917532690295,0.03443363141486901,49.728162958043576,0.1033154214413591,21.199175326902957
ETH_5m>150bps,down,5,142,24935,40.732887519725466,-25.660286327671454,41.11213593061597,0.03691609016509419,20.732887519725466
BTC_1m>75bps_lag,down,10,2,36,40.68235587143347,1.4880888014684457,52.50836120401338,0.23734811321844657,20.68235587143347
BTC_1m>30bps_lag,up,30,121,6867,40.39031355788222,6.285675257386124,51.490345397538306,0.13799773564440884,20.390313557882227
ETH_5m>150bps,down,3,142,24935,39.98806900032594,-16.533313925729693,42.19773812718177,0.044651961456193746,19.988069000325936
BTC_5m>75bps,up,10,145,77681,39.46586879911603,-0.556085365586053,49.192962936778926,0.12666461464641146,19.465868799116027
BTC_3m>150bps_lag,up,5,2,23,39.323498096812585,8.027863986650452,82.19696969696969,0.4850828837235951,19.323498096812585
BTC_5m>50bps_lag,down,10,145,15991,39.27208580290694,-0.16175552181276456,48.9840410687172,0.03068458189559493,19.272085802906943
SOL_5m>150bps_lag,up,10,92,2854,39.12497786772162,-0.8689594048780348,49.03239084450592,0.19654281367348808,19.124977867721615
SOL_1m>100bps,down,1,141,10466,38.834351609267955,-13.537554493933534,43.108023230451,0.09318107912968791,18.834351609267955
SOL_1m>100bps,down,3,141,10466,38.74445857494528,-28.056509097158532,38.886078943975114,0.03150378805800324,18.744458574945273
ETH_1m>75bps_lag,up,15,57,1587,38.69693516950186,3.4707992149237037,52.31077023980862,0.10597240450590718,18.696935169501863
BTC_5m>100bps_lag,down,30,30,940,38.45833916796267,-8.348978075663352,46.91360665030456,0.04588357272594924,18.458339167962666
SOL_1m>150bps_lag,up,30,3,54,38.40891081237401,3.117072769682205,62.03703703703704,0.29639064844054636,18.408910812374014
BTC_5m>100bps,up,5,145,26724,38.16525282853413,0.2648160680801958,49.55594066165805,0.13050955586366353,18.16525282853413
BTC_5m>100bps,down,10,145,22404,37.96846410055033,-19.799134084601075,43.981666943279876,0.04603876534484292,17.968464100550328
BTC_5m>50bps_lag,down,15,145,15991,37.49439524528699,-0.25878537559033166,49.68154842162401,0.0478507474181102,17.494395245286988
SOL_3m>100bps,up,5,145,63919,37.38963228685834,0.3736741318114986,49.69723280379032,0.11943637456350278,17.389632286858337
ETH_3m>150bps,down,1,141,11156,37.12777001177734,-9.506796340394486,43.06376377014445,0.05208525968330085,17.127770011777343
BTC_5m>50bps_lag,down,30,145,15991,37.05413840738653,1.5317254517288144,49.847301194370004,0.08338396861655996,17.054138407386535
SOL_5m>100bps_lag,up,30,143,12606,36.77039607176405,4.4832356013596195,50.84481403268687,0.16911049480688883,16.770396071764043
SOL_1m>100bps_lag,down,15,18,363,36.37925323041328,-27.73433588341179,38.130406005148004,-0.005984881111403106,16.379253230413283
SOL_5m>150bps,down,3,142,31541,35.91274250817971,-14.30557129089017,41.603160884817704,0.05270906483711882,15.912742508179706
SOL_1m>75bps_lag,up,5,70,1828,35.906085937647134,-1.2770871109683715,47.54614020997207,0.06861310339982407,15.906085937647136
BTC_3m>50bps_lag,up,10,115,6437,35.56495726575072,10.341305406740405,53.10014506130439,0.19727328112427325,15.564957265750726
ETH_3m>100bps_lag,up,30,80,3550,35.49177617080822,21.45893881491913,57.382727664247525,0.16909407044319522,15.491776170808226
SOL_5m>150bps,up,5,145,36627,34.98806858545919,-3.4807714385034036,47.70818627561388,0.11995502696311063,14.988068585459194
SOL_3m>75bps_lag,up,10,145,13884,34.784424277836884,8.461219496871808,53.79090969734261,0.21490088210475514,14.784424277836887
BTC_5m>150bps_lag,up,30,6,126,34.55415127481384,30.409612038142146,58.70851370851371,0.298888165078608,14.554151274813838
SOL_3m>75bps,up,15,145,161903,34.509300909512085,-0.8077595071459324,49.18011562053398,0.09675638644161906,14.509300909512083
BTC_5m>100bps_lag,down,5,30,940,34.48441889348313,2.89940137359318,52.346183796857225,0.1877670047069929,14.484418893483126
ETH_1m>50bps,up,15,145,88216,34.41155757430258,3.5527765337584447,51.148979554141,0.08350356726444498,14.411557574302577
ETH_1m>150bps_lag,up,15,2,28,34.00207935769132,8.489726143363075,57.29166666666667,0.2078315611873346,14.002079357691322
