follower,direction,horizon_m,n_signals,raw_alt_ret,raw_btc_fwd,excess_ret,beta_adj_ret,alt_already_moved,raw_net_fees,excess_net_fees,beta_adj_net_fees,raw_wr,excess_wr,lag_1m,lag_2m,lag_3m,lag_5m
GPSUSDT,down,30,15,-1060.3766366284647,-290.8398314579224,-769.5368051705419,-121.69538496662298,1507.2148733179713,-1080.3766366284647,-789.5368051705419,-141.69538496662298,26.666666666666668,46.666666666666664,,,,
GRASSUSDT,up,1,20,241.18197387161763,-2.380852355945096,243.56282622756265,233.01631882827132,718.827451576877,221.18197387161763,223.56282622756265,213.01631882827132,50.0,60.0,93.91180093165437,-24.04137973986375,5.951490064006024,104.61663973378623
GRASSUSDT,up,3,20,329.49724691320375,-13.225277502998017,342.72252441620174,334.388070899866,718.827451576877,309.49724691320375,322.72252441620174,314.388070899866,35.0,50.0,82.21312365805588,-58.00484819606495,77.64362409217634,332.39273554767465
GRASSUSDT,up,5,20,303.51867158008815,23.278436586443966,280.2402349936443,244.5691431406141,718.827451576877,283.51867158008815,260.2402349936443,224.5691431406141,30.0,40.0,139.37785426817456,200.5687637839249,298.62323676726794,348.8699946596622
GRASSUSDT,up,10,20,675.1414981238738,44.15531188304378,630.98618624083,570.3339028426215,718.827451576877,655.1414981238738,610.98618624083,550.3339028426215,45.0,55.00000000000001,462.396590168288,472.084712763569,547.7661702261969,440.52737558082083
GRASSUSDT,up,15,20,779.9207187401764,91.02041998680915,688.9002987533672,588.5398207836813,718.827451576877,759.9207187401764,668.9002987533672,568.5398207836813,45.0,55.00000000000001,442.5577780784068,391.6911781176242,420.1885641745938,497.6250498667434
GRASSUSDT,up,30,20,859.7540407456133,129.79371281087066,729.9603279347426,594.2557577866495,718.827451576877,839.7540407456133,709.9603279347426,574.2557577866495,50.0,55.00000000000001,,,,
GRASSUSDT,down,1,15,450.82075256630895,-7.703849333397628,458.5246018997066,422.7421752528711,1849.1256236784661,430.82075256630895,438.5246018997066,402.7421752528711,60.0,66.66666666666666,78.1968765062927,1.235288785731487,-184.98857430349764,-438.4849167751456
GRASSUSDT,down,3,15,159.85165990747115,-0.9633323316777137,160.81499223914872,-48.894987459464964,1849.1256236784661,139.85165990747115,140.81499223914872,-68.89498745946497,33.33333333333333,53.333333333333336,-375.03677780891604,-678.1156555603801,-1051.5503053843333,-1405.2226411222305
GRASSUSDT,down,5,15,-495.0004545384512,-12.953192249738352,-482.0472622887129,-541.8166558892214,1849.1256236784661,-515.0004545384512,-502.0472622887129,-561.8166558892214,33.33333333333333,53.333333333333336,-1236.6088537474614,-1745.9057835848175,-2051.197899415697,-2180.616652940767
GRASSUSDT,down,10,15,-2112.2465600608853,-70.96305092865354,-2041.2835091322318,-2045.138831398688,1849.1256236784661,-2132.2465600608853,-2061.2835091322318,-2065.138831398688,20.0,33.33333333333333,-2904.702072294758,-3248.64874220748,-3486.069058413399,-3378.2401236063206
GRASSUSDT,down,15,15,-3088.3408936916626,-169.29114963283862,-2919.0497440588233,-2701.5995241166065,1849.1256236784661,-3108.3408936916626,-2939.0497440588233,-2721.5995241166065,26.666666666666668,40.0,-3765.1556850054576,-3971.611303507504,-3988.643600616823,-3545.488008114656
GRASSUSDT,down,30,15,-3569.7321158197205,-290.8398314579224,-3278.8922843617975,-2785.1172856979606,1849.1256236784661,-3589.7321158197205,-3298.8922843617975,-2805.1172856979606,26.666666666666668,40.0,,,,
GUNUSDT,up,1,20,168.014330776258,-2.380852355945096,170.3951831322031,198.43005516626872,-148.57007951483283,148.014330776258,150.3951831322031,178.43005516626872,50.0,65.0,197.15321743686988,222.34382373345306,123.79679399873892,135.7370282444985
GUNUSDT,up,3,20,602.1797429250036,-13.225277502998017,615.4050204280016,631.7850686625167,-148.57007951483283,582.1797429250036,595.4050204280016,611.7850686625167,65.0,80.0,564.7664407432142,305.1490768796568,212.9081569095039,713.5634881703297
GUNUSDT,up,5,20,670.7632542609146,23.278436586443966,647.4848176744706,743.04090361148,-148.57007951483283,650.7632542609146,627.4848176744706,723.04090361148,60.0,85.0,632.2180918635765,724.9982188359554,791.403119967308,1087.2022039118854
GUNUSDT,up,10,20,1914.4486750226406,44.15531188304378,1870.2933631395965,2040.9812583637372,-148.57007951483283,1894.4486750226406,1850.2933631395965,2020.9812583637372,55.00000000000001,70.0,1809.9607961553454,1896.5140019064634,1931.5809754921745,2205.28161268342
GUNUSDT,up,15,20,3241.559089538581,91.02041998680915,3150.5386695517714,3416.9961517931392,-148.57007951483283,3221.559089538581,3130.5386695517714,3396.9961517931392,60.0,60.0,2937.6374486718187,2548.6291229417084,2361.8628182341154,2709.1135439584327
GUNUSDT,up,30,20,3802.798161027902,129.79371281087066,3673.0044482170315,4035.8994265580427,-148.57007951483283,3782.798161027902,3653.0044482170315,4015.8994265580427,70.0,70.0,,,,
GUNUSDT,down,1,15,576.537823765752,-7.703849333397628,584.2416730991497,581.0728766485316,1051.5869463499225,556.537823765752,564.2416730991497,561.0728766485316,66.66666666666666,60.0,570.4137211999129,583.0540780105661,577.9034550887438,314.46622329565287
GUNUSDT,down,3,15,1509.427544939034,-0.9633323316777137,1510.3908772707114,1456.7316108355005,1051.5869463499225,1489.427544939034,1490.3908772707114,1436.7316108355005,53.333333333333336,60.0,1517.9133655636401,1341.6434796142444,1069.7365045579302,499.26211546475975
GUNUSDT,down,5,15,2223.115364733039,-12.953192249738352,2236.0685569827774,2235.7364103787863,1051.5869463499225,2203.115364733039,2216.0685569827774,2215.7364103787863,53.333333333333336,66.66666666666666,1974.2444463845832,1573.2971324109521,1274.0928330990434,375.3667680925358
GUNUSDT,down,10,15,2659.6765501000064,-70.96305092865354,2730.63960102866,2679.9941688406707,1051.5869463499225,2639.6765501000064,2710.63960102866,2659.9941688406707,53.333333333333336,60.0,2075.261051071386,1512.3517011308343,858.9510827120042,-587.1799416411766
GUNUSDT,down,15,15,2131.549125726992,-169.29114963283862,2300.8402753598293,2241.800733431597,1051.5869463499225,2111.549125726992,2280.8402753598293,2221.800733431597,46.666666666666664,60.0,1407.383277995096,618.6581982189946,-68.6675639350405,-1550.1231050800027
GUNUSDT,down,30,15,-37.678578867868396,-290.8398314579224,253.161252590054,187.4671199983163,1051.5869463499225,-57.678578867868396,233.161252590054,167.4671199983163,40.0,60.0,,,,
HANAUSDT,up,1,10,-3.3542986195596045,-23.506139279654953,20.151840660095345,10.910243362123982,107.76614687650688,-23.354298619559604,0.15184066009534547,-9.089756637876018,40.0,70.0,-19.161865208508154,-6.706781608508683,4.9254729247805145,-9.713765746389939
HANAUSDT,up,3,10,-29.310343100668938,-36.87765877098026,7.567315670311324,-7.7165831056363405,107.76614687650688,-49.31034310066894,-12.432684329688676,-27.71658310563634,10.0,60.0,-21.080054292980655,4.775447384616555,1.656915850494877,-29.486990602664907
HANAUSDT,up,5,10,-17.710571804426586,-22.849410579660614,5.138838775234022,-4.663345057148603,107.76614687650688,-37.710571804426586,-14.86116122476598,-24.663345057148604,30.0,50.0,-24.21818005902954,-26.042661741116472,-18.321873607516583,-48.081534882235204
HANAUSDT,up,10,10,-66.2951740028368,-34.880359469516065,-31.414814533320737,-45.39326507072106,107.76614687650688,-86.2951740028368,-51.41481453332074,-65.39326507072106,30.0,40.0,-40.599045361002666,-33.836192463308265,-28.185398508635103,-42.3255951161301
HANAUSDT,up,15,10,-60.55999408541779,-19.552177031481712,-41.00781705393609,-48.3193702865576,107.76614687650688,-80.5599940854178,-61.00781705393609,-68.3193702865576,40.0,30.0,-61.51293143726665,-44.03224377531479,-38.9578487650255,-26.58207296392235
HANAUSDT,up,30,10,-18.37855687214584,-14.23254577249322,-4.146011099652627,-9.010760246568136,107.76614687650688,-38.378556872145836,-24.146011099652625,-29.010760246568136,40.0,40.0,,,,
HBARUSDT,up,1,20,86.33639026731093,-2.380852355945096,88.71724262325603,80.98730908152723,277.27698362944534,66.33639026731093,68.71724262325603,60.98730908152723,50.0,70.0,56.10414721041085,43.46776445263184,62.63209608174708,58.24628110717206
HBARUSDT,up,3,20,194.0787460208637,-13.225277502998017,207.30402352386176,204.68341181206546,277.27698362944534,174.0787460208637,187.30402352386176,184.68341181206546,45.0,60.0,166.85241141733087,142.23585196629318,157.5758832989701,227.8639941311613
HBARUSDT,up,5,20,300.4718852059016,23.278436586443966,277.19344861945757,255.21146207981215,277.27698362944534,280.4718852059016,257.19344861945757,235.21146207981215,55.00000000000001,50.0,263.6571403187562,301.40861753284736,329.2393002797171,363.0776212444939
HBARUSDT,up,10,20,681.8449600205214,44.15531188304378,637.6896481374777,596.343015632435,277.27698362944534,661.8449600205214,617.6896481374777,576.343015632435,55.00000000000001,75.0,639.032274979195,665.2242032730043,685.5015866584032,637.546672257222
HBARUSDT,up,15,20,967.2092608145147,91.02041998680915,876.1888408277058,810.2667178029694,277.27698362944534,947.2092608145147,856.1888408277058,790.2667178029694,70.0,80.0,873.5012270777783,868.4895571762547,853.0689726829487,848.8928620053769
HBARUSDT,up,30,20,1384.7576510364133,129.79371281087066,1254.963938225543,1164.341856352914,277.27698362944534,1364.7576510364133,1234.963938225543,1144.341856352914,75.0,90.0,,,,
HBARUSDT,down,1,15,368.24088346279024,-7.703849333397628,375.94473279618785,399.0217929986749,1317.4866256972693,348.24088346279024,355.94473279618785,379.0217929986749,60.0,66.66666666666666,265.7800746275422,261.783557574083,114.67483784505913,-69.60834493422291
HBARUSDT,down,3,15,769.0788036862407,-0.9633323316777137,770.0421360179188,755.5737114325348,1317.4866256972693,749.0788036862407,750.0421360179188,735.5737114325348,46.666666666666664,53.333333333333336,525.4035774630419,314.452872474099,20.279727977549822,-398.5272632888053
HBARUSDT,down,5,15,816.7303315296075,-12.953192249738352,829.6835237793456,852.4328770851404,1317.4866256972693,796.7303315296075,809.6835237793456,832.4328770851404,40.0,60.0,422.7723144439728,66.44913586458627,-301.21523007924185,-766.8695038834913
HBARUSDT,down,10,15,230.45386359697187,-70.96305092865354,301.41691452562543,365.8644129985105,1317.4866256972693,210.45386359697187,281.41691452562543,345.8644129985105,33.33333333333333,46.666666666666664,-264.6458406075852,-628.0046590690968,-1002.1433376685562,-1303.4390200343164
HBARUSDT,down,15,15,-156.15422558903893,-169.29114963283862,13.136924043799725,196.8920064095271,1317.4866256972693,-176.15422558903893,-6.863075956200275,176.8920064095271,26.666666666666668,40.0,-597.9032692796014,-913.4217169496015,-1201.9802852799758,-1490.6593549224708
HBARUSDT,down,30,15,-1267.6228004023246,-290.8398314579224,-976.7829689444023,-665.5688077432931,1317.4866256972693,-1287.6228004023246,-996.7829689444023,-685.5688077432931,26.666666666666668,46.666666666666664,,,,
HUSDT,up,1,20,144.2655739983158,-2.380852355945096,146.6464263542609,149.96608703451145,205.72079923980223,124.2655739983158,126.64642635426091,129.96608703451145,60.0,75.0,140.83240886094453,79.76410878458296,67.47777696445051,68.54310534282925
HUSDT,up,3,20,373.92591801317263,-13.225277502998017,387.1511955161706,383.14745023649505,205.72079923980223,353.92591801317263,367.1511955161706,363.14745023649505,70.0,80.0,294.4243751406489,201.41853734039998,190.0475999857901,284.2045603012909
HUSDT,up,5,20,501.1972509251501,23.278436586443966,477.9188143387062,503.8982606851963,205.72079923980223,481.1972509251501,457.9188143387062,483.8982606851963,60.0,75.0,419.48765693723124,383.88472873378134,412.60428912978233,444.6125699374841
HUSDT,up,10,20,998.5092535588996,44.15531188304378,954.3539416758558,1002.6315948696235,205.72079923980223,978.5092535588996,934.3539416758558,982.6315948696235,65.0,75.0,962.3724855326002,897.3768198441073,929.2914025548491,970.9667904946742
HUSDT,up,15,20,1579.3287693878906,91.02041998680915,1488.3083494010814,1572.1546236479562,205.72079923980223,1559.3287693878906,1468.3083494010814,1552.1546236479562,70.0,80.0,1383.5449239753634,1217.6745941480467,1085.1753495304572,1003.3841962914282
HUSDT,up,30,20,1988.4259756748943,129.79371281087066,1858.6322628640235,1977.2372345593558,205.72079923980223,1968.4259756748943,1838.6322628640235,1957.2372345593558,70.0,75.0,,,,
HUSDT,down,1,15,311.447363528053,-7.703849333397628,319.15121286145074,292.0140094688083,1144.8972589772893,291.447363528053,299.15121286145074,272.0140094688083,60.0,53.333333333333336,248.68531871967676,278.09796761926185,164.69816446885758,-114.7417470697535
HUSDT,down,3,15,776.8451989882102,-0.9633323316777137,777.808531319888,694.8676048298972,1144.8972589772893,756.8451989882102,757.808531319888,674.8676048298972,53.333333333333336,60.0,635.8596279067887,597.1237221417712,245.4730480691868,-128.61355497552304
HUSDT,down,5,15,1115.6071405142504,-12.953192249738352,1128.5603327639885,1076.4628601874613,1144.8972589772893,1095.6071405142504,1108.5603327639885,1056.4628601874613,46.666666666666664,60.0,739.9162615478874,585.380168090857,261.63474306384467,-357.84959903510486
HUSDT,down,10,15,881.7832008395794,-70.96305092865354,952.7462517682329,870.9625699998668,1144.8972589772893,861.7832008395794,932.7462517682329,850.9625699998668,40.0,60.0,487.83836632529085,138.81011420272566,-250.35639386399617,-1025.0162255872804
HUSDT,down,15,15,306.443665974567,-169.29114963283862,475.73481560740584,394.0466474046897,1144.8972589772893,286.443665974567,455.73481560740584,374.0466474046897,53.333333333333336,60.0,-214.8764124567605,-671.2882746411782,-1112.3806060720337,-1915.7550111678072
HUSDT,down,30,15,-1177.278467454397,-290.8398314579224,-886.4386359964745,-956.3598654522692,1144.8972589772893,-1197.278467454397,-906.4386359964745,-976.3598654522692,40.0,46.666666666666664,,,,
HYPEUSDT,up,1,20,81.15117008980778,-2.380852355945096,83.53202244575286,49.64435099778275,576.9286984372822,61.15117008980778,63.53202244575286,29.64435099778275,55.00000000000001,65.0,37.1643548108741,-11.316141093102363,38.29538581448306,3.523889628447017
HYPEUSDT,up,3,20,105.11861977489153,-13.225277502998017,118.34389727788951,96.32049686091254,576.9286984372822,85.11861977489153,98.34389727788951,76.32049686091254,55.00000000000001,85.0,60.73146202253626,56.98347626920546,72.97187538431422,60.66423015118799
HYPEUSDT,up,5,20,172.94754706047522,23.278436586443966,149.66911047403127,47.608301418705246,576.9286984372822,152.94754706047522,129.66911047403127,27.608301418705246,70.0,85.0,95.8879770944771,105.9304536262518,132.51551524365905,128.89171585348987
HYPEUSDT,up,10,20,305.5350568504257,44.15531188304378,261.3797449673819,80.00934474518976,576.9286984372822,285.5350568504257,241.3797449673819,60.009344745189765,80.0,90.0,263.23305125360105,252.05069552427116,299.6798758506176,232.26414318728493
HYPEUSDT,up,15,20,414.61103132948193,91.02041998680915,323.5906113426728,38.30640599665013,576.9286984372822,394.61103132948193,303.5906113426728,18.306405996650128,90.0,90.0,342.75277713383696,334.3093138081367,317.36477503215525,290.9395293877465
HYPEUSDT,up,30,20,498.01474369916843,129.79371281087066,368.22103088829783,-16.244104114916816,576.9286984372822,478.01474369916843,348.22103088829783,-36.244104114916816,80.0,85.0,,,,
HYPEUSDT,down,1,15,-22.87345564033535,-7.703849333397628,-15.169606306937684,-58.59948805566213,773.7995421488085,-42.87345564033535,-35.16960630693768,-78.59948805566214,46.666666666666664,46.666666666666664,-145.55084729123743,-112.92641839791894,-159.67540343005066,-317.1457168798386
HYPEUSDT,down,3,15,-202.57492350897417,-0.9633323316777137,-201.6115911772965,-279.4311677743098,773.7995421488085,-222.57492350897417,-221.6115911772965,-299.4311677743098,33.33333333333333,33.33333333333333,-334.75794338934935,-388.6113537782551,-587.2785631454159,-548.0255429953901
HYPEUSDT,down,5,15,-478.69042802733685,-12.953192249738352,-465.7372357775986,-503.8736831135978,773.7995421488085,-498.69042802733685,-485.7372357775986,-523.8736831135977,26.666666666666668,33.33333333333333,-740.1545239924297,-630.176911218833,-805.1873808677063,-610.4487547411572
HYPEUSDT,down,10,15,-938.6055793123008,-70.96305092865354,-867.6425283836476,-816.8340993701921,773.7995421488085,-958.6055793123008,-887.6425283836476,-836.8340993701921,13.333333333333334,26.666666666666668,-998.6617913412986,-972.9161824322539,-920.1221586185509,-818.6563641815643
HYPEUSDT,down,15,15,-1189.2270182219117,-169.29114963283862,-1019.9358685890733,-806.0386406957838,773.7995421488085,-1209.2270182219117,-1039.9358685890734,-826.0386406957838,20.0,26.666666666666668,-1278.9499775602555,-1291.0347197803835,-1262.8322673194184,-1112.059902036243
HYPEUSDT,down,30,15,-1751.3895165521492,-290.8398314579224,-1460.5496850942266,-1042.8268431638655,773.7995421488085,-1771.3895165521492,-1480.5496850942266,-1062.8268431638655,26.666666666666668,26.666666666666668,,,,
ICPUSDT,up,1,20,24.19989125280326,-2.380852355945096,26.58074360874835,30.24774669684526,145.2615940177481,4.199891252803258,6.5807436087483495,10.247746696845262,50.0,40.0,55.44361621656519,39.78042468788856,86.54224173976415,18.16597608684578
ICPUSDT,up,3,20,120.37992467899308,-13.225277502998017,133.60520218199105,137.0034323270752,145.2615940177481,100.37992467899308,113.60520218199105,117.00343232707519,40.0,65.0,188.5241976895203,206.92877615948117,179.39763965477914,151.62442249606949
ICPUSDT,up,5,20,291.3994753578063,23.278436586443966,268.12103877136235,281.5179639267389,145.2615940177481,271.3994753578063,248.12103877136235,261.5179639267389,50.0,65.0,285.288734375339,304.82006716036653,319.27972703310166,309.33490191473373
ICPUSDT,up,10,20,612.7835317106758,44.15531188304378,568.6282198276319,592.4429740406806,145.2615940177481,592.7835317106758,548.6282198276319,572.4429740406806,60.0,75.0,662.0254037892488,673.6576866925145,662.1107331614419,593.2210717767997
ICPUSDT,up,15,20,909.0852257950392,91.02041998680915,818.06480580823,851.6488604685904,145.2615940177481,889.0852257950392,798.06480580823,831.6488604685904,60.0,70.0,921.7867974083296,898.1867519404238,834.5703282523045,765.8185860587955
ICPUSDT,up,30,20,1200.154312486179,129.79371281087066,1070.3605996753085,1114.314074025002,145.2615940177481,1180.154312486179,1050.3605996753085,1094.314074025002,65.0,75.0,,,,
ICPUSDT,down,1,15,325.91743587455323,-7.703849333397628,333.62128520795085,330.37817686903026,1200.153664924545,305.91743587455323,313.62128520795085,310.37817686903026,66.66666666666666,66.66666666666666,301.34825036752585,360.1787302865852,209.45954664804688,-20.231117883667988
ICPUSDT,down,3,15,901.2713617883222,-0.9633323316777137,902.2346941199999,830.5585908048289,1200.153664924545,881.2713617883222,882.2346941199999,810.5585908048289,53.333333333333336,60.0,796.5467345333842,685.7040370412176,323.2826232649049,-143.34178849466477
ICPUSDT,down,5,15,1180.1839775954732,-12.953192249738352,1193.137169845211,1170.1816679578706,1200.153664924545,1160.1839775954732,1173.137169845211,1150.1816679578706,46.666666666666664,53.333333333333336,867.4509880010155,581.402823735348,180.0521820636767,-486.9096450142918
ICPUSDT,down,10,15,778.9467476910729,-70.96305092865354,849.9097986197264,842.607971099629,1200.153664924545,758.9467476910729,829.9097986197264,822.607971099629,40.0,46.666666666666664,410.09333311634214,-11.591483855418103,-435.2141913829589,-975.6859325035933
ICPUSDT,down,15,15,456.1598174192156,-169.29114963283862,625.4509670520541,704.0759797454465,1200.153664924545,436.1598174192156,605.4509670520541,684.0759797454465,40.0,53.333333333333336,115.28813842041761,-233.11615896560676,-613.8260643425215,-1091.6516520605699
ICPUSDT,down,30,15,-505.3467895266956,-290.8398314579224,-214.50695806877326,-25.007246271918362,1200.153664924545,-525.3467895266956,-234.50695806877326,-45.00724627191836,26.666666666666668,46.666666666666664,,,,
IMXUSDT,up,1,20,113.91836027121153,-2.380852355945096,116.29921262715666,117.3131811523502,369.77390142342927,93.91836027121153,96.29921262715666,97.3131811523502,55.00000000000001,70.0,130.21060093160608,84.46117063525676,100.83896394199392,64.93649629380121
IMXUSDT,up,3,20,350.8384276850661,-13.225277502998017,364.0637051880641,366.82891334145734,369.77390142342927,330.8384276850661,344.0637051880641,346.82891334145734,55.00000000000001,65.0,336.29304944301424,255.55520563838886,231.96543466635458,195.56643493210285
IMXUSDT,up,5,20,548.4874631847098,23.278436586443966,525.2090265982657,523.6491447854514,369.77390142342927,528.4874631847098,505.2090265982657,503.6491447854514,40.0,50.0,488.42854433232003,408.1304237641069,371.62283228477776,348.053157284922
IMXUSDT,up,10,20,968.7952244402117,44.15531188304378,924.6399125571679,921.0149755073646,369.77390142342927,948.7952244402117,904.6399125571679,901.0149755073646,60.0,70.0,887.4268574692838,758.4497030230146,692.9850984286815,524.7617119818293
IMXUSDT,up,15,20,1144.3338220864139,91.02041998680915,1053.313402099605,1038.8810101171052,369.77390142342927,1124.3338220864139,1033.313402099605,1018.8810101171052,60.0,70.0,1039.2893370861943,921.7243654119648,815.9542726158361,733.2864799238025
IMXUSDT,up,30,20,1534.4524355942335,129.79371281087066,1404.6587227833631,1384.5505226622986,369.77390142342927,1514.4524355942335,1384.6587227833631,1364.5505226622986,75.0,75.0,,,,
IMXUSDT,down,1,15,479.57861569727925,-7.703849333397628,487.28246503067686,510.4329941381967,1571.9411764594988,459.57861569727925,467.28246503067686,490.4329941381967,66.66666666666666,73.33333333333333,423.62049577285944,359.49954722573517,117.88174253697052,-101.87639438334978
IMXUSDT,down,3,15,1097.7708927518604,-0.9633323316777137,1098.7342250835381,1028.476414472301,1571.9411764594988,1077.7708927518604,1078.7342250835381,1008.476414472301,53.333333333333336,60.0,755.9056093400407,464.18786832020373,42.27032288464387,-616.8147777910868
IMXUSDT,down,5,15,1153.2346561904403,-12.953192249738352,1166.187848440178,1145.5823668942296,1571.9411764594988,1133.2346561904403,1146.187848440178,1125.5823668942296,46.666666666666664,53.333333333333336,613.5630632276675,15.883981581410938,-517.274376456311,-1248.7121021162386
IMXUSDT,down,10,15,144.0645806198202,-70.96305092865354,215.02763154847378,228.58070965212895,1571.9411764594988,124.06458061982019,195.02763154847378,208.58070965212895,26.666666666666668,33.33333333333333,-618.3719996284013,-1320.4304370804248,-1897.7534603069266,-2497.635471369082
IMXUSDT,down,15,15,-671.6261290938911,-169.29114963283862,-502.3349794610523,-373.2360195073729,1571.9411764594988,-691.6261290938911,-522.3349794610523,-393.2360195073729,33.33333333333333,40.0,-1322.577953501181,-1897.0733090915564,-2360.047562847078,-2711.7260884607904
IMXUSDT,down,30,15,-1538.3937853160019,-290.8398314579224,-1247.5539538580792,-974.6846479795834,1571.9411764594988,-1558.3937853160019,-1267.5539538580792,-994.6846479795834,33.33333333333333,46.666666666666664,,,,
INITUSDT,up,1,20,336.4483547825976,-2.380852355945096,338.82920713854276,318.2397963497069,404.57529551841475,316.4483547825976,318.82920713854276,298.2397963497069,55.00000000000001,70.0,101.10490909648574,-58.31050338277017,80.26807114770995,84.95959528027906
INITUSDT,up,3,20,394.8903102996253,-13.225277502998017,408.1155878026233,382.4879773753164,404.57529551841475,374.8903102996253,388.1155878026233,362.4879773753164,45.0,60.0,109.1247492871657,118.2765933520271,283.73925110215674,232.26005307671258
INITUSDT,up,5,20,626.3419676287841,23.278436586443966,603.0635310423402,534.3870937733017,404.57529551841475,606.3419676287841,583.0635310423402,514.3870937733017,25.0,35.0,318.11942556222914,302.370239249597,446.45536881249717,448.7895773049545
INITUSDT,up,10,20,1182.6542816452888,44.15531188304378,1138.498969762245,1031.1942609212422,404.57529551841475,1162.6542816452888,1118.498969762245,1011.1942609212422,55.00000000000001,70.0,803.1409496430347,778.6275496426208,906.0215079845863,727.7802443106773
INITUSDT,up,15,20,1472.2584104564244,91.02041998680915,1381.237990469615,1203.159340473041,404.57529551841475,1452.2584104564244,1361.237990469615,1183.159340473041,60.0,60.0,1051.9613635560047,970.4665745965847,1015.777612636684,917.9035309598005
INITUSDT,up,30,20,2007.0187725412586,129.79371281087066,1877.225059730387,1644.3349445124938,404.57529551841475,1987.0187725412586,1857.225059730387,1624.3349445124938,65.0,70.0,,,,
INITUSDT,down,1,15,678.5624259542194,-7.703849333397628,686.2662752876171,607.321799229725,1858.407891250457,658.5624259542194,666.2662752876171,587.321799229725,66.66666666666666,73.33333333333333,301.64729646815255,164.0657025163063,225.73163648728342,-266.29763368244727
INITUSDT,down,3,15,919.329745053409,-0.9633323316777137,920.2930773850869,764.5968968756823,1858.407891250457,899.329745053409,900.2930773850869,744.5968968756823,46.666666666666664,53.333333333333336,446.93182849388836,219.5037518507865,-153.96366733460516,-1039.5800794064894
INITUSDT,down,5,15,1169.2805753520638,-12.953192249738352,1182.2337676018021,1136.5846198710635,1858.407891250457,1149.2805753520638,1162.2337676018021,1116.5846198710635,46.666666666666664,46.666666666666664,293.28476349356254,-167.52818157073636,-678.619980460899,-1671.0388909178391
INITUSDT,down,10,15,-55.9162110137734,-70.96305092865354,15.046839914880442,64.44756295311552,1858.407891250457,-75.91621101377339,-4.953160085119558,44.44756295311552,33.33333333333333,40.0,-1202.437873192372,-1836.6871907004281,-2238.9434007157074,-3120.4109505807382
INITUSDT,down,15,15,-828.1762071872009,-169.29114963283862,-658.8850575543621,-324.21283426598416,1858.407891250457,-848.1762071872009,-678.8850575543621,-344.21283426598416,40.0,53.333333333333336,-1875.1115942284027,-2362.636505826687,-2680.455850155022,-3303.8212343018295
INITUSDT,down,30,15,-2049.744382838091,-290.8398314579224,-1758.9045513801684,-1097.432748324523,1858.407891250457,-2069.744382838091,-1778.9045513801684,-1117.432748324523,40.0,40.0,,,,
INJUSDT,up,1,20,320.37257600979063,-2.380852355945096,322.75342836573566,278.2709643923212,792.2951794666448,300.37257600979063,302.75342836573566,258.2709643923212,60.0,55.00000000000001,62.21920006443637,-39.1018216129706,92.12801271092,56.97986445226737
INJUSDT,up,3,20,310.06311138920995,-13.225277502998017,323.288388892208,290.6980793811816,792.2951794666448,290.06311138920995,303.288388892208,270.6980793811816,45.0,55.00000000000001,83.63671542247602,76.09516957962636,182.5275959114841,157.4539530025858
INJUSDT,up,5,20,460.4943232789186,23.278436586443966,437.21588669247467,285.2458178107182,792.2951794666448,440.4943232789186,417.21588669247467,265.2458178107182,50.0,45.0,172.30386889209353,211.81549560715158,284.80183072452326,250.78229984760887
INJUSDT,up,10,20,742.708628281642,44.15531188304378,698.5533163985981,435.1995405855472,792.2951794666448,722.708628281642,678.5533163985981,415.1995405855472,60.0,70.0,408.4513286407399,398.2013917442115,480.2083845015751,360.1489204670367
INJUSDT,up,15,20,855.3311279144461,91.02041998680915,764.310707927637,340.15825199376144,792.2951794666448,835.3311279144461,744.310707927637,320.15825199376144,60.0,65.0,469.08042448797715,481.9146878920669,543.2972428335108,478.9115972962828
INJUSDT,up,30,20,955.1496344833116,129.79371281087066,825.3559216724409,253.85969505727047,792.2951794666448,935.1496344833116,805.3559216724409,233.85969505727047,70.0,65.0,,,,
INJUSDT,down,1,15,396.36095395272383,-7.703849333397628,404.0648032861213,460.30576207875436,1885.2126933058528,376.36095395272383,384.0648032861213,440.30576207875436,53.333333333333336,60.0,147.17686766339523,-107.18991315651445,-56.51414948838298,-429.2492634209468
INJUSDT,down,3,15,-78.42298692459981,-0.9633323316777137,-77.45965459292236,3.6818227042232023,1885.2126933058528,-98.42298692459981,-97.45965459292236,-16.3181772957768,40.0,46.666666666666664,-488.1268153140999,-871.3722235900776,-1115.211355969514,-1597.9349070793587
INJUSDT,down,5,15,-499.59883455533287,-12.953192249738352,-486.64564230559444,-370.86217245735696,1885.2126933058528,-519.5988345553328,-506.64564230559444,-390.86217245735696,40.0,53.333333333333336,-1195.1659383177227,-1674.5818448357268,-1999.5934012895164,-2010.8021470554338
INJUSDT,down,10,15,-1594.3128346433584,-70.96305092865354,-1523.3497837147047,-1261.1738992521744,1885.2126933058528,-1614.3128346433584,-1543.3497837147047,-1281.1738992521744,26.666666666666668,26.666666666666668,-2399.3204161913095,-2689.0410083689485,-2819.2965800187512,-2674.711129632998
INJUSDT,down,15,15,-2033.9213358041136,-169.29114963283862,-1864.6301861712748,-1334.9008745621554,1885.2126933058528,-2053.9213358041134,-1884.6301861712748,-1354.9008745621554,33.33333333333333,40.0,-2686.5061635574707,-3017.26998718493,-3037.8040371115776,-2903.1898673070345
