ts,btc_vol_7d,btc_vol_30d,btc_trend_7d,btc_trend_30d,btc_trend_90d,btc_vol_ratio,btc_vol_trend,alt_dispersion_7d,alt_dispersion_30d,btc_alt_corr,alt_alt_corr,alt_avg_mom_30d,avg_fr_bps,avg_oi_growth_7d,avg_premium_bps,xexch_spread_bps,taker_ratio,bn_oi_growth_7d
2024-10-31,48.22849178571994,36.444567737426205,3.1701070246673124,15.697154137193614,14.437755251468465,1.3233382855078402,11.783924048293734,4.4469743947566425,3.2457356177810497,0.7172491929036182,0.6486231987935087,5.789559886442297,0.9317885714285714,-0.15539775672934733,-1.5147928670634916,,,
2024-11-01,45.257087133866364,36.826268915434326,4.2430415139169675,14.64593557965934,14.524076332355552,1.2289349007305648,8.430818218432037,3.4408735302057707,3.106733483574132,0.7392229668382008,0.6608602555963671,8.684659045878652,0.9347609523809524,1.5866402861628082,-0.964895962301587,,,
2024-11-02,45.63490559902005,36.88590733823452,3.421098538671319,14.224079017355029,19.321677022480046,1.2371908105868026,8.748998260785534,3.3265861938682653,3.0921541592318547,0.7453758148569666,0.6685792232678986,8.913240236203603,0.9449866666666666,2.0472123022854567,-0.7168501554232802,,,
2024-11-03,45.92315760265714,36.626880105465915,1.0918941017130646,10.76261723804015,27.330787097921405,1.253810247294416,9.296277497191227,3.2910411857450512,3.053027901883162,0.7420914556925435,0.6641201780515443,1.6050734655260166,0.9514542857142858,-1.1351413057032822,-0.49625024470899437,,,
2024-11-04,40.68839841474109,37.06891929674146,-3.014971207017836,9.355525106794538,21.162604617269555,1.097641884000589,3.6194791179996244,2.964462956499697,3.0903364552192936,0.7395572344149203,0.656283730264245,0.7468273561768112,0.9656552380952382,-3.2263182238410693,-0.3783861111111108,,,
2024-11-05,29.23832748469659,37.53722459155327,-4.689276019654331,10.435574722619911,25.832569702138475,0.7789155379184821,-8.298897106856678,3.3350470404177623,3.1726536114528003,0.7485109960875989,0.6775058557622764,3.391712951575508,0.9482419047619048,-3.7592604435374515,-0.777423677248677,,,
2024-11-06,76.02107068272517,47.870796450077,4.439514106951159,21.56044585085992,22.58740850524239,1.5880469162865345,28.150274232648165,5.79944922559021,3.804580082533055,0.8323892331544869,0.7757922487175064,17.29693350495217,0.9281495238095239,4.169428648794337,-0.6053213624338619,,,
2024-11-07,70.28929490697367,47.79985300734424,7.880447532641477,22.140928869120934,24.76350368084137,1.4704918631480732,22.489441899629426,5.379776530454105,3.8429294729137164,0.8164453175237757,0.7630092400983225,21.15724854256577,0.9607495238095238,9.89780173421041,-0.006545942460317049,,,
2024-11-08,67.66578115994193,46.44311419130753,10.09950284550798,26.24501507234229,25.652078950696055,1.456960463099318,21.2226669686344,5.322678325118813,3.850113324361242,0.803042967274959,0.7516379221575361,28.25800958170392,0.9893333333333334,14.674427926841954,0.6970116137566142,,,
2024-11-09,67.100988842136,46.245949223386404,10.579179858023501,27.20944811893404,30.6597232868965,1.4509592725194467,20.8550396187496,5.220116291112272,3.9172699331760747,0.7839474819193064,0.7438165111099846,33.82516409542563,0.997497142857143,13.616928556100028,1.6022243948412702,,,
2024-11-10,67.48699693519752,47.347790672237394,16.997800522521356,28.686423593110998,35.593034606118756,1.4253462722764136,20.13920626296013,5.15439694763193,4.170316187822583,0.77974883411149,0.721069755250435,40.37120365849741,1.189082857142857,9.590608313874968,3.067370532407408,,,
2024-11-11,80.64214770057356,57.786063747275385,30.847731457118122,40.5016026275177,46.57721090906688,1.3955293451593827,22.856083953298175,5.040462972744851,4.620963132386273,0.7980801932167028,0.7385846637819447,56.49408450298949,1.3801495238095238,12.454019297970726,4.50942406415344,,,
2024-11-12,87.64246322252616,57.93520623537541,26.854296661508936,39.9901652962267,49.993946906698824,1.5127669152752823,29.70725698715075,6.45740270590802,4.835136670050931,0.7484873482482238,0.6303125784701381,58.50655881337148,1.874409523809524,15.212996625284593,6.305325257936508,,,
2024-11-13,74.52321979975966,56.448645131251766,19.591692581603958,36.82061619156143,57.19340217226887,1.3201950131217806,18.074574668507893,6.0395582884825725,4.793279507629126,0.7286477178181319,0.632527292652341,51.800382175868336,2.0497142857142854,-1.5594853673548066,6.678399166666667,,,
2024-11-14,85.5413050913934,58.52188614077899,15.146662660066323,30.287335924148586,48.45760407816484,1.4616976781236524,27.01941895061441,6.594232294476657,4.971778856064187,0.6998389854583874,0.5813715916343535,48.00295442894482,2.04434,0.5924032002614377,6.657221154100529,,,
2024-11-15,86.04931956227739,59.68717589756214,19.095801825020708,34.81036347309197,53.21571548429511,1.441671820927818,26.362143664715248,6.629170845991225,5.112618291414261,0.7102985230121285,0.5870271793163917,54.433342806969435,2.0157561904761905,-1.2349250943675365,6.545952886904763,,,
2024-11-16,87.55470035463347,59.76315271072197,18.153052670279802,34.478204610745756,55.163475235590596,1.465028138298425,27.7915476439115,7.116799398922642,5.3936469045635,0.6718610679938314,0.5575214400215871,62.40713683174068,2.1882514285714287,-1.79616897816938,7.003248511904762,,,
2024-11-17,87.81022681056977,60.076964020176305,11.776298202751523,31.4281370244319,51.33686508798243,1.4616288995742113,27.733262790393468,7.30403741552507,5.49057806509062,0.662179961551694,0.5333671235047918,55.923953331238025,2.275608571428571,5.950379156179619,7.055888630952381,,,
2024-11-18,48.78547328043849,59.974983721567554,1.9935695665203035,32.42015811143859,53.50639221404592,0.8134303713515605,-11.189510441129066,5.916358115010978,5.553792393983833,0.6516086877559267,0.5273923791734286,59.95767532645693,2.472135238095238,1.7728244399687538,7.322516190476191,,,
2024-11-19,48.89948430068306,60.078012497690004,4.971580574754442,33.76220413129762,51.08065038628546,0.8139331224141818,-11.17852819700694,5.731195530579918,5.5695875399121375,0.6414121964040884,0.5346400707125624,55.376228910475696,2.2903952380952384,0.6539295189534694,7.049301511243386,,,
2024-11-20,47.461915899630014,58.88970354831533,4.3181596970286895,39.999940624717034,56.26680672616986,0.8059459131202872,-11.427787648685317,5.707779632820318,5.572297560297726,0.6218816140224037,0.5349876406206892,54.32732793033772,2.1846590476190477,7.240042541216352,6.86147472883598,,,
2024-11-21,39.89315381061212,59.741355190452474,12.608378649677853,45.948123039037526,53.71127255683148,0.6677644603714583,-19.848201379840354,5.698864165048543,5.69591763440505,0.6309042681354464,0.5438275960182538,67.19126510850083,2.269724761904762,8.443810639671478,7.052558422619048,,,
2024-11-22,33.9044340970058,59.165837459383155,8.58357512521235,48.43734763895702,54.29056155982428,0.5730407199979364,-25.261403362377358,6.523711691337608,5.939755105123057,0.5867269170211777,0.5169692773868607,85.47305329752437,2.6593895238095238,5.323742973160261,7.540368964947091,,,
2024-11-23,36.26985420225889,59.74736811081996,7.850779141388631,43.37462154106133,52.28860922797902,0.6070535882850142,-23.477513908561072,5.985957722739146,5.9585637062854655,0.58419475547028,0.5131345132676036,84.81919960572714,2.9318057142857143,5.019998751701552,7.659249328703704,,,
2024-11-24,33.53782290600988,58.54898884416667,9.040823136818688,47.04125591748816,56.065242310386544,0.5728164323259923,-25.011165938156793,5.675659607884096,5.775690211905307,0.5567990524236174,0.46244215679155304,99.9951375693181,2.901660952380952,-0.9657764572199885,7.629725899470899,,,
2024-11-25,57.344802969419106,62.7135433133192,2.7272325619926097,38.669074133990165,56.66038368310855,0.914392648537212,-5.368740343900093,6.22593115540091,5.911487134597663,0.5722838579019502,0.47452879752030885,87.12282811496634,2.8186476190476193,1.672628847881299,7.505091868386243,,,
2024-11-26,56.48122887363267,63.17094526064122,-0.3419917826673502,35.329575550983726,55.94096903907777,0.8941013727211616,-6.689716387008545,5.9707815064737195,5.933431589940156,0.5752975011751855,0.4766956841681415,82.66488505268869,2.575813333333333,-0.3398322150149893,7.263773511904761,,,
2024-11-27,62.93220345220901,63.830923369732986,1.6894395713102695,37.115068994504455,61.69165719757635,0.9859203052364095,-0.8987199175239766,5.9320433948297255,5.9804047231016515,0.5825849880393197,0.4774256076469179,86.17563166060503,2.677534285714285,4.748746232809886,7.6267879993386245,,,
2024-11-28,53.02156864512458,63.1078284584622,-2.7241522662982964,31.53668006734702,61.93120578536029,0.8401741897999797,-10.08625981333762,5.60201296205471,5.995126485913193,0.585195976563942,0.4775663957994252,79.81369885461994,2.8348190476190473,-1.2352332025085366,7.713399887566138,,,
2024-11-29,55.274422076411355,62.957553071690576,-1.4354149190981103,34.73088139606526,65.45541221897244,0.8779633162278346,-7.683130995279221,4.630356525071783,6.001859727184374,0.5847612097205649,0.47479776663378326,93.3349407289779,2.8066257142857145,2.5102072314851513,7.704567175925926,,,
2024-11-30,55.11104335259391,61.87621396972093,-1.2852439426152107,37.18305813971674,68.48362294621076,0.8906660543187476,-6.765170617127019,4.513955287245535,5.871791227557259,0.5585138052540709,0.44471324386937056,107.33519218967447,2.649968571428572,2.729432545169149,7.615955710978836,,,
2024-12-01,55.487698442267956,61.332112564743255,-0.7776373412821114,39.95927793885934,64.53117308645442,0.9047087426459371,-5.8444141224753,4.406816964215319,5.891455407064229,0.5499500646947081,0.4301976839411286,120.35750316807695,2.6472933333333337,3.555912664599129,7.597765704365079,,,
2024-12-02,38.96056834624726,61.823571391591805,3.0993257286506815,38.23763472484127,66.90385760188826,0.6301895453349047,-22.86300304534455,5.8091537725770435,6.384362936054799,0.4813571298809288,0.3592289708500339,146.0471573176756,2.674209523809524,1.7389765829953716,7.581325013227513,,,
2024-12-03,37.152577319915764,61.524370670187565,4.231431253911944,39.53240738046886,65.55616540496878,0.6038676530163767,-24.3717933502718,6.31519366909117,6.410356377051768,0.474788179917415,0.34928592971266814,143.12689999395712,2.9982666666666664,4.568264621080736,7.953768981481482,,,
2024-12-04,29.704163320616424,61.130525896867326,2.880969088310037,45.450605627761156,75.7273755353915,0.4859137539685166,-31.426362576250902,6.339008385225231,6.405540010631462,0.4560366569152364,0.33213971693456984,146.11925640080997,3.391592380952381,3.3752273098313728,8.286855403439153,,,
2024-12-05,33.3973818075812,61.92540685114507,1.3323539123202055,39.84702728503713,79.80846961100603,0.5393163082135429,-28.528025043563872,6.5550576811696,6.46111988946693,0.4652216456668846,0.336610440139088,130.19369496727788,4.050688571428572,3.0265964740487563,8.856857470238095,,,
2024-12-06,37.05226143919359,55.51449395131127,2.3205952831378385,31.997396821953462,84.31995123708198,0.6674340123083912,-18.46223251211768,6.454377652568303,6.206676983738425,0.4051690386327659,0.2842845046474253,120.03119661817747,4.093772380952381,5.384788282275869,8.87788681878307,,,
