date,signal,n_trades,mean_ret,net_ret,win_rate
2026-01-04,idea5,22,276.12129563559955,256.12129563559955,68.18181818181817
2026-01-06,idea5,8,3.1150099735235983,-16.8849900264764,50.0
2026-01-07,idea5,11,-87.78276505646825,-107.78276505646825,18.181818181818183
2026-01-09,idea5,18,17.814212861745037,-2.1857871382549625,66.66666666666666
2026-01-10,idea5,8,-24.593652745767137,-44.59365274576714,25.0
2026-01-11,idea5,22,70.53702451028514,50.537024510285136,68.18181818181817
2026-01-12,idea5,21,-43.222425285779465,-63.222425285779465,28.57142857142857
2026-01-13,idea5,15,221.59284788240163,201.59284788240163,100.0
2026-01-14,idea5,9,-6.696865929564456,-26.696865929564456,55.55555555555556
2026-01-17,idea5,11,-32.211822035025676,-52.211822035025676,18.181818181818183
2026-01-20,idea5,27,-21.455482059045547,-41.45548205904555,44.44444444444444
2026-01-21,idea5,40,15.168693922665483,-4.831306077334517,35.0
2026-01-22,idea5,31,-38.37365296259956,-58.37365296259956,41.935483870967744
2026-01-25,idea5,30,7.047896381042491,-12.952103618957509,56.666666666666664
2026-01-26,idea5,29,34.99439560351531,14.994395603515308,62.06896551724138
2026-01-27,idea5,23,-2.527244049693102,-22.527244049693103,43.47826086956522
2026-01-28,idea5,30,-23.778613689267264,-43.77861368926726,53.333333333333336
2026-01-29,idea5,23,-123.98765419092382,-143.98765419092382,13.043478260869565
2026-01-30,idea5,28,-51.67649293222511,-71.6764929322251,39.285714285714285
2026-02-02,idea5,40,7.271125283601021,-12.728874716398979,40.0
2026-02-03,idea5,49,-20.06640551027213,-40.06640551027213,44.89795918367347
2026-02-18,idea5,40,-36.80800522200317,-56.80800522200317,37.5
2026-02-24,idea5,41,-1.5537176930408139,-21.553717693040813,41.46341463414634
2026-02-21,idea5,39,-24.39339102132497,-44.39339102132497,33.33333333333333
2025-01-09,idea5,1,-51.94805194805197,-71.94805194805197,0.0
2025-01-15,idea5,2,116.61543733997026,96.61543733997026,50.0
2025-01-23,idea5,1,266.8832675794852,246.88326757948522,100.0
2025-01-30,idea5,2,-20.3032268451786,-40.3032268451786,50.0
2025-02-01,idea5,1,4.897159647405669,-15.102840352594331,100.0
2025-02-06,idea5,5,79.99846232310448,59.99846232310448,100.0
2025-02-07,idea5,6,71.28140695316864,51.28140695316864,50.0
2025-03-26,idea5,3,30.891256058727112,10.891256058727112,66.66666666666666
2025-05-16,idea5,3,-64.18223889185005,-84.18223889185005,33.33333333333333
2025-06-22,idea5,3,-185.18678725052973,-205.18678725052973,0.0
2025-03-18,idea5,1,56.1206594177488,36.1206594177488,100.0
2025-03-21,idea5,1,-44.202652159128775,-64.20265215912877,0.0
2025-03-22,idea5,2,81.99464524765722,61.99464524765722,100.0
2025-03-24,idea5,1,-22.371364653244186,-42.371364653244186,0.0
2025-06-04,idea5,1,31.201248049921304,11.201248049921304,100.0
2025-06-05,idea5,1,93.10198899703748,73.10198899703748,100.0
2025-06-20,idea5,1,258.0353100950661,238.0353100950661,100.0
2025-06-25,idea5,1,-152.77171540811986,-172.77171540811986,0.0
2025-06-26,idea5,1,27.186225645674522,7.186225645674522,100.0
2025-07-12,idea5,2,1.9503421821132072,-18.049657817886793,50.0
2025-07-14,idea5,2,-194.278295544118,-214.278295544118,0.0
2025-07-19,idea5,2,-19.959791422126116,-39.959791422126116,0.0
2025-07-22,idea5,1,62.43496357960288,42.43496357960288,100.0
2025-07-23,idea5,1,-371.85563251913914,-391.85563251913914,0.0
2025-07-29,idea5,1,66.8501769563501,46.8501769563501,100.0
2025-07-31,idea5,2,-293.76946086353826,-313.76946086353826,0.0
2025-08-02,idea5,2,103.90265426940104,83.90265426940104,100.0
2025-08-03,idea5,2,139.97604161538612,119.97604161538612,100.0
2025-09-15,idea5,1,24.968789013732895,4.968789013732895,100.0
2025-09-30,idea5,4,-42.674115637331695,-62.674115637331695,25.0
2025-10-06,idea5,1,29.761904761904656,9.761904761904656,100.0
2025-10-19,idea5,1,-155.8441558441559,-175.8441558441559,0.0
2025-10-20,idea5,2,-2.253023884775665,-22.253023884775665,50.0
2025-11-01,idea5,2,433.30767825388915,413.30767825388915,100.0
2025-11-05,idea5,9,243.0444885657674,223.0444885657674,88.88888888888889
2026-02-14,idea5,37,164.25933264145007,144.25933264145007,81.08108108108108
2025-01-28,idea5,2,-202.3724100622132,-222.3724100622132,0.0
2025-02-19,idea5,4,68.13926639586798,48.13926639586798,50.0
2025-05-10,idea5,1,146.84619555394906,126.84619555394906,100.0
2025-08-07,idea5,1,-281.52943985989884,-301.52943985989884,0.0
2025-09-22,idea5,1,177.0046773256695,157.0046773256695,100.0
2025-01-03,idea5,1,-130.53797468354443,-150.53797468354443,0.0
