event_ts,symbol,window_sec,entry_price,exit_price,ret_bps,net_bps
2025-01-20 17:09:00,ARBUSDT,3600,0.7172,0.7026,-203.56943669826987,-223.56943669826987
2025-01-20 17:09:00,ARBUSDT,14400,0.7172,0.7098,-103.17902955939707,-123.17902955939707
2025-01-20 17:09:00,NEARUSDT,1,5.161,5.162,1.937608990505435,-18.062391009494565
2025-01-20 17:09:00,NEARUSDT,5,5.161,5.163,3.8752179810130905,-16.12478201898691
2025-01-20 17:09:00,NEARUSDT,10,5.161,5.173,23.25130788606966,3.251307886069661
2025-01-20 17:09:00,NEARUSDT,30,5.161,5.178,32.93935283859683,12.939352838596832
2025-01-20 17:09:00,NEARUSDT,60,5.161,5.2,75.56675062972306,55.56675062972306
2025-01-20 17:09:00,NEARUSDT,300,5.161,5.181,38.752179810115365,18.752179810115365
2025-01-20 17:09:00,NEARUSDT,900,5.161,5.193,62.0034876961828,42.0034876961828
2025-01-20 17:09:00,NEARUSDT,1800,5.161,5.06,-195.6985080410778,-215.6985080410778
2025-01-20 17:09:00,NEARUSDT,3600,5.161,5.062,-191.82329006006472,-211.82329006006472
2025-01-20 17:09:00,NEARUSDT,14400,5.161,5.096,-125.94458438287104,-145.94458438287103
2025-01-20 17:52:00,ETHUSDT,1,3291.47,3292.89,4.314181809343953,-15.685818190656047
2025-01-20 17:52:00,ETHUSDT,5,3291.47,3290.09,-4.192655561191527,-24.19265556119153
2025-01-20 17:52:00,ETHUSDT,10,3291.47,3296.25,14.522386653987862,-5.477613346012138
2025-01-20 17:52:00,ETHUSDT,30,3291.47,3306.95,47.03065803425277,27.030658034252767
2025-01-20 17:52:00,ETHUSDT,60,3291.47,3312.06,62.55563623548177,42.55563623548177
2025-01-20 17:52:00,ETHUSDT,300,3291.47,3297.48,18.25931878461695,-1.7406812153830487
2025-01-20 17:52:00,ETHUSDT,900,3291.47,3301.76,31.26262733672336,11.262627336723359
2025-01-20 17:52:00,ETHUSDT,1800,3291.47,3303.5,36.54901913127118,16.54901913127118
2025-01-20 17:52:00,ETHUSDT,3600,3291.47,3307.88,49.856143303752546,29.856143303752546
2025-01-20 17:52:00,ETHUSDT,14400,3291.47,3311.71,61.492281564166085,41.492281564166085
2025-01-20 17:52:00,SOLUSDT,1,241.28,241.24,-1.6578249336862694,-21.65782493368627
2025-01-20 17:52:00,SOLUSDT,5,241.28,241.33,2.0722811671092245,-17.927718832890776
2025-01-20 17:52:00,SOLUSDT,10,241.28,241.76,19.893899204244114,-0.10610079575588571
2025-01-20 17:52:00,SOLUSDT,30,241.28,242.52,51.39257294429767,31.39257294429767
2025-01-20 17:52:00,SOLUSDT,60,241.28,243.58,95.32493368700213,75.32493368700213
2025-01-20 17:52:00,SOLUSDT,300,241.28,242.06,32.32758620689724,12.327586206897237
2025-01-20 17:52:00,SOLUSDT,900,241.28,244.07,115.63328912466808,95.63328912466808
2025-01-20 17:52:00,SOLUSDT,1800,241.28,246.52,217.17506631299787,197.17506631299787
2025-01-20 17:52:00,SOLUSDT,3600,241.28,248.9,315.81564986737476,295.81564986737476
2025-01-20 17:52:00,SOLUSDT,14400,241.28,247.11,241.62798408488007,221.62798408488007
2025-01-20 17:52:00,XRPUSDT,1,3.1454,3.1468,4.450944236027432,-15.549055763972568
2025-01-20 17:52:00,XRPUSDT,5,3.1454,3.1476,6.994340942330091,-13.00565905766991
2025-01-20 17:52:00,XRPUSDT,10,3.1454,3.1523,21.936796591848218,1.9367965918482177
2025-01-20 17:52:00,XRPUSDT,30,3.1454,3.1687,74.07642907102385,54.07642907102385
2025-01-20 17:52:00,XRPUSDT,60,3.1454,3.1752,94.74152730972074,74.74152730972074
2025-01-20 17:52:00,XRPUSDT,300,3.1454,3.1449,-1.5896229414391616,-21.58962294143916
2025-01-20 17:52:00,XRPUSDT,900,3.1454,3.1419,-11.12736059006747,-31.127360590067468
2025-01-20 17:52:00,XRPUSDT,1800,3.1454,3.166,65.49246518725793,45.492465187257935
2025-01-20 17:52:00,XRPUSDT,3600,3.1454,3.1767,99.51039613403711,79.51039613403711
2025-01-20 17:52:00,XRPUSDT,14400,3.1454,3.1088,-116.36039931328224,-136.36039931328224
2025-01-20 17:52:00,DOGEUSDT,1,0.35717,0.35725,2.239829772938684,-17.760170227061316
2025-01-20 17:52:00,DOGEUSDT,5,0.35717,0.35717,0.0,-20.0
2025-01-20 17:52:00,DOGEUSDT,10,0.35717,0.35771,15.118850967326125,-4.881149032673875
2025-01-20 17:52:00,DOGEUSDT,30,0.35717,0.3601,82.03376543382657,62.033765433826574
2025-01-20 17:52:00,DOGEUSDT,60,0.35717,0.36063,96.87263767953702,76.87263767953702
2025-01-20 17:52:00,DOGEUSDT,300,0.35717,0.35818,28.277850883333677,8.277850883333677
2025-01-20 17:52:00,DOGEUSDT,900,0.35717,0.35836,33.317467872442386,13.317467872442386
2025-01-20 17:52:00,DOGEUSDT,1800,0.35717,0.36148,120.67082901699555,100.67082901699555
2025-01-20 17:52:00,DOGEUSDT,3600,0.35717,0.36227,142.78914802474895,122.78914802474895
2025-01-20 17:52:00,DOGEUSDT,14400,0.35717,0.3562,-27.157935996863223,-47.15793599686322
2025-01-20 17:52:00,AVAXUSDT,1,36.0,35.995,-1.388888888889106,-21.388888888889106
2025-01-20 17:52:00,AVAXUSDT,5,36.0,35.995,-1.388888888889106,-21.388888888889106
2025-01-20 17:52:00,AVAXUSDT,10,36.0,36.05,13.88888888888884,-6.1111111111111605
2025-01-20 17:52:00,AVAXUSDT,30,36.0,36.21,58.33333333333357,38.33333333333357
2025-01-20 17:52:00,AVAXUSDT,60,36.0,36.275,76.38888888888751,56.38888888888751
2025-01-20 17:52:00,AVAXUSDT,300,36.0,36.105,29.166666666666785,9.166666666666785
2025-01-20 17:52:00,AVAXUSDT,900,36.0,36.215,59.722222222222676,39.722222222222676
