symbol,lookback,zscore_thresh,direction,horizon_m,n_signals,mean_ret_bps,median_ret_bps,win_rate,sharpe,net_of_fees_bps,avg_premium_bps
CCUSDT,60,3.5,short,60,438,19.320006687988027,26.46047912795879,59.589041095890416,0.11651914033613561,-0.6799933120119732,7.4078116438356165
CCUSDT,60,3.5,long,60,1838,18.701961918070705,5.647693193919778,52.611534276387374,0.10457013304543482,-1.2980380819292954,-9.933207889009795
CCUSDT,60,3.5,short,240,438,62.7907155200982,57.28729626707396,62.55707762557078,0.24214846135636237,42.7907155200982,7.4078116438356165
CCUSDT,60,3.5,long,240,1838,18.685922989353625,4.3684745502459155,50.761697497279656,0.05916982522521613,-1.3140770106463755,-9.933207889009795
CCUSDT,120,1.5,short,5,4305,2.245888328221001,3.7367212939720673,55.052264808362374,0.04465473019625614,-17.754111671779,2.6255464111498257
CCUSDT,120,1.5,long,5,13201,4.7429646550932025,2.1112635912601263,52.973259601545344,0.0885417284928859,-15.257035344906797,-10.89228003181577
CCUSDT,120,1.5,short,15,4305,3.3258125788151847,7.372214941021582,56.30662020905923,0.0415001297938222,-16.674187421184815,2.6255464111498257
CCUSDT,120,1.5,long,15,13201,9.780846722483858,4.978220286246948,54.07923642148322,0.10782020093797343,-10.219153277516142,-10.89228003181577
CCUSDT,120,1.5,short,30,4305,6.519520738225616,9.22509225092294,55.86527293844367,0.057677152686692705,-13.480479261774384,2.6255464111498257
CCUSDT,120,1.5,long,30,13200,12.438417130532338,6.804406414300246,54.46212121212122,0.10133565758587992,-7.561582869467662,-10.891678795454544
CCUSDT,120,1.5,short,60,4305,7.666231944907722,14.86160133754355,57.8397212543554,0.050415785707506135,-12.333768055092278,2.6255464111498257
CCUSDT,120,1.5,long,60,13183,17.59599821080134,10.202594373998064,54.95714177349617,0.10282760922890628,-2.4040017891986594,-10.88250182811196
CCUSDT,120,1.5,short,240,4288,7.5079957436818825,29.200274506338552,57.78917910447762,0.02628620243525185,-12.492004256318118,2.639758978544776
CCUSDT,120,1.5,long,240,13169,24.055209050176938,11.26284668450106,52.851393423950185,0.07740007386714255,4.055209050176938,-10.879248545827322
CCUSDT,120,2.0,short,5,1654,3.404522371466106,5.972391759712092,58.46432889963724,0.056455060416656044,-16.595477628533892,5.726351027811366
CCUSDT,120,2.0,long,5,7870,5.638019724213545,2.934542653219019,53.73570520965693,0.10112651753501456,-14.361980275786454,-11.71613662007624
CCUSDT,120,2.0,short,15,1654,5.621011407468613,10.748089304071229,59.4316807738815,0.06600309446252545,-14.378988592531387,5.726351027811366
CCUSDT,120,2.0,long,15,7870,11.820352287008241,6.173601773338255,55.057179161372304,0.12383239712279179,-8.179647712991759,-11.71613662007624
CCUSDT,120,2.0,short,30,1654,13.699849657972736,13.761225486824124,57.98065296251511,0.12202809322350461,-6.300150342027264,5.726351027811366
CCUSDT,120,2.0,long,30,7870,14.681042241623667,7.783519322890342,54.81575603557815,0.11428313398283527,-5.3189577583763334,-11.71613662007624
CCUSDT,120,2.0,short,60,1654,17.406403087562325,22.680854860372968,61.12454655380895,0.10924398516747894,-2.5935969124376754,5.726351027811366
CCUSDT,120,2.0,long,60,7859,19.552777348390727,11.40323091542772,55.22331085379819,0.11044444332477871,-0.4472226516092732,-11.70634758875175
CCUSDT,120,2.0,short,240,1647,47.13064954200681,55.58806319485132,63.752276867030965,0.17418836322126968,27.130649542006807,5.751786156648452
CCUSDT,120,2.0,long,240,7849,25.33580636128269,13.80156417727152,53.24245126767742,0.08006528769565184,5.335806361282689,-11.702377716906613
CCUSDT,120,2.5,short,5,1013,2.365240389421056,7.369875633348455,58.73642645607108,0.035083557205536055,-17.634759610578943,7.133848075024679
CCUSDT,120,2.5,long,5,4772,5.701980594746471,3.1217186944731967,53.918692372170995,0.09816226925922404,-14.29801940525353,-12.202341953059513
CCUSDT,120,2.5,short,15,1013,5.723644747902723,12.650221378873727,61.40177690029615,0.062305841463748526,-14.276355252097277,7.133848075024679
CCUSDT,120,2.5,long,15,4772,13.210494773200388,6.416155930651923,54.98742665549036,0.13099335418097324,-6.789505226799612,-12.202341953059513
CCUSDT,120,2.5,short,30,1013,15.45465655668234,18.558614290132837,59.526159921026654,0.13660060161055929,-4.545343443317661,7.133848075024679
CCUSDT,120,2.5,long,30,4772,16.263557544751595,6.599406406192498,54.128248113998325,0.12407713828253336,-3.7364424552484046,-12.202341953059513
CCUSDT,120,2.5,short,60,1013,19.17454136258996,25.300442757748563,60.11846001974334,0.11848635676562275,-0.8254586374100406,7.133848075024679
CCUSDT,120,2.5,long,60,4766,21.292763849117776,10.8024399652773,54.59504825849769,0.11908823356090684,1.292763849117776,-12.192102832563995
CCUSDT,120,2.5,short,240,1013,58.497649531638274,60.29203956664952,64.26456071076012,0.23088401033296374,38.497649531638274,7.133848075024679
CCUSDT,120,2.5,long,240,4761,22.698896691373484,12.056181807220678,52.65700483091788,0.07172695956007269,2.698896691373484,-12.188083028775468
CCUSDT,120,3.0,short,5,691,0.8456356372309922,7.451564828614421,58.32127351664255,0.011169936238014797,-19.15436436276901,8.156749493487698
CCUSDT,120,3.0,long,5,3023,6.0473128026812395,3.5369016741326753,54.18458484948726,0.10159854025389278,-13.95268719731876,-12.219931921931856
CCUSDT,120,3.0,short,15,691,6.035346509641511,13.99637740820081,61.794500723588996,0.06219301289200211,-13.96465349035849,8.156749493487698
CCUSDT,120,3.0,long,15,3023,13.298989555388996,6.737306302444512,55.34237512404896,0.12324603469874171,-6.701010444611004,-12.219931921931856
CCUSDT,120,3.0,short,30,691,18.182665357609274,24.4167118827987,61.21562952243126,0.1537310297333499,-1.8173346423907262,8.156749493487698
CCUSDT,120,3.0,long,30,3023,17.153457442267573,6.431902235086717,53.754548461792915,0.126372725485221,-2.846542557732427,-12.219931921931856
CCUSDT,120,3.0,short,60,691,20.808579965988145,30.1230742748948,60.202604920405214,0.12096975276333882,0.8085799659881445,8.156749493487698
CCUSDT,120,3.0,long,60,3020,23.10192959247638,11.852022135643292,54.66887417218543,0.12302086892158601,3.101929592476381,-12.212281225165565
CCUSDT,120,3.0,short,240,691,58.96170258683707,57.096975644571614,62.80752532561505,0.23003832326248982,38.96170258683707,8.156749493487698
CCUSDT,120,3.0,long,240,3018,17.22147247565693,7.879723098498381,51.7561298873426,0.05407952757090949,-2.778527524343069,-12.208592080848243
CCUSDT,120,3.5,short,5,484,-2.3793490449732544,6.0948025728330135,55.99173553719008,-0.029427493232971263,-22.379349044973253,8.230671487603306
CCUSDT,120,3.5,long,5,1948,5.51533753211643,3.3957301694775843,54.05544147843943,0.08887092566488765,-14.48466246788357,-11.865796765913757
CCUSDT,120,3.5,short,15,484,4.881733475286329,12.42647361724969,61.36363636363637,0.05179636690474655,-15.118266524713672,8.230671487603306
CCUSDT,120,3.5,long,15,1948,11.97191984652509,6.242034835484134,54.7741273100616,0.10695885135188121,-8.02808015347491,-11.865796765913757
CCUSDT,120,3.5,short,30,484,15.09881411122768,23.300778966241495,59.09090909090909,0.1230665856598631,-4.90118588877232,8.230671487603306
CCUSDT,120,3.5,long,30,1948,16.061387816044093,4.6802390313172015,52.412731006160165,0.11790557672936189,-3.9386121839559074,-11.865796765913757
CCUSDT,120,3.5,short,60,484,12.012387284507543,28.918664854380992,57.85123966942148,0.06578612687366506,-7.987612715492457,8.230671487603306
CCUSDT,120,3.5,long,60,1948,25.83978910434939,11.934823585917353,54.31211498973306,0.136775483057073,5.839789104349389,-11.865796765913757
CCUSDT,120,3.5,short,240,484,46.387163976184766,49.52301681323435,60.74380165289256,0.1764320636306981,26.387163976184766,8.230671487603306
CCUSDT,120,3.5,long,240,1948,21.560420206970235,9.49363395084335,52.20739219712526,0.06857922672305222,1.5604202069702353,-11.865796765913757
CCUSDT,360,1.5,short,5,3627,3.4770746426997663,4.69648937419298,56.79625034463744,0.06942862046497321,-16.522925357300235,4.435459663633857
CCUSDT,360,1.5,long,5,13437,4.068693660184318,2.044989775051853,52.816848999032516,0.07847709554698294,-15.93130633981568,-11.571688546550568
