symbol,signal,direction,horizon_m,n_signals,mean_abs_ret,mean_ret,median_ret,win_rate,net_fees
JTOUSDT,coiled_v0.1_oi3.0,abs_move,240,367,198.8265969076796,-134.8428402007381,-106.19469026548867,25.885558583106267,178.8265969076796
JTOUSDT,coiled_v0.1_oi3.0_momup,long,240,157,216.6452600109046,-137.31287611757665,-85.51307847082468,29.29936305732484,-157.31287611757665
JTOUSDT,coiled_v0.1_oi3.0_momdn,short,240,159,188.95193020813102,141.73261996800431,121.18842845973643,77.35849056603774,121.73261996800431
JTOUSDT,coiled_v0.15_oi1.0,abs_move,15,2651,33.56648142181478,-4.477312233290252,-1.9305019305015936,44.13428894756696,13.566481421814778
JTOUSDT,coiled_v0.15_oi1.0_momup,long,15,1098,33.558598383066794,-4.786772938271432,-4.29970263047641,42.80510018214937,-24.786772938271433
JTOUSDT,coiled_v0.15_oi1.0_momdn,short,15,1233,34.895265995803975,4.36542223437014,0.0,49.310624493106246,-15.63457776562986
JTOUSDT,coiled_v0.15_oi1.0,abs_move,30,2651,48.744762166313244,-9.422538200372893,-5.959475566149619,42.66314598264806,28.744762166313244
JTOUSDT,coiled_v0.15_oi1.0_momup,long,30,1098,47.04993552462477,-10.573825281299605,-6.972492290989729,42.71402550091074,-30.573825281299605
JTOUSDT,coiled_v0.15_oi1.0_momdn,short,30,1233,51.49238933559122,9.166886390223814,5.549389567148788,53.52798053527981,-10.833113609776186
JTOUSDT,coiled_v0.15_oi1.0,abs_move,60,2651,68.73395578946543,-21.85385153159511,-17.21170395869165,39.53225198038476,48.733955789465426
JTOUSDT,coiled_v0.15_oi1.0_momup,long,60,1098,67.64144433699616,-23.746954580092684,-17.623733674298478,38.43351548269581,-43.746954580092684
JTOUSDT,coiled_v0.15_oi1.0_momdn,short,60,1233,72.28172912431994,20.83197781902288,16.926201760324446,57.09651257096513,0.8319778190228817
JTOUSDT,coiled_v0.15_oi1.0,abs_move,240,2651,167.6632324851079,-59.59848868543148,-52.1709861999331,38.43832516031686,147.6632324851079
JTOUSDT,coiled_v0.15_oi1.0_momup,long,240,1098,161.63439601977203,-49.358601664139634,-37.10899723396,42.4408014571949,-69.35860166413963
JTOUSDT,coiled_v0.15_oi1.0_momdn,short,240,1233,172.9426872414806,65.08152385424161,57.708161582853414,63.017031630170315,45.08152385424161
JTOUSDT,coiled_v0.15_oi2.0,abs_move,15,1116,36.70544620544735,-5.4482815035109535,0.0,44.713261648745515,16.705446205447352
JTOUSDT,coiled_v0.15_oi2.0_momup,long,15,459,39.15504192808253,-6.748823390273681,0.0,45.53376906318083,-26.74882339027368
JTOUSDT,coiled_v0.15_oi2.0_momdn,short,15,528,36.63280045981864,4.436362118667821,0.0,48.29545454545455,-15.563637881332179
JTOUSDT,coiled_v0.15_oi2.0,abs_move,30,1116,51.98820572695857,-12.124100043736245,-8.845016944202811,41.21863799283154,31.98820572695857
JTOUSDT,coiled_v0.15_oi2.0_momup,long,30,459,53.79755259508771,-16.002859838933038,-10.700909577313622,41.17647058823529,-36.002859838933034
JTOUSDT,coiled_v0.15_oi2.0_momdn,short,30,528,52.92001597260321,10.15448923397644,8.900278593308997,56.81818181818182,-9.84551076602356
JTOUSDT,coiled_v0.15_oi2.0,abs_move,60,1116,72.5882818743154,-23.979550896588496,-23.685268971831984,37.72401433691756,52.5882818743154
JTOUSDT,coiled_v0.15_oi2.0_momup,long,60,459,74.95866676364197,-27.686074303297964,-21.505376344086446,38.344226579520694,-47.686074303297964
JTOUSDT,coiled_v0.15_oi2.0_momdn,short,60,528,74.66361914552046,22.890004102986385,25.352940006882484,61.5530303030303,2.890004102986385
JTOUSDT,coiled_v0.15_oi2.0,abs_move,240,1116,179.9753806173488,-69.09163053552136,-61.13579086754028,36.64874551971326,159.9753806173488
JTOUSDT,coiled_v0.15_oi2.0_momup,long,240,459,186.982863321927,-63.127133480956026,-49.41985388912662,42.70152505446623,-83.12713348095602
JTOUSDT,coiled_v0.15_oi2.0_momdn,short,240,528,176.2886928257862,72.03668722405743,59.33741798900883,65.53030303030303,52.03668722405743
JTOUSDT,coiled_v0.15_oi3.0,abs_move,15,501,40.6387697147401,-8.712769682828432,-4.466279589101507,43.31337325349301,20.6387697147401
JTOUSDT,coiled_v0.15_oi3.0_momup,long,15,213,43.248746657302675,-13.948392094756619,-8.822232024701115,41.78403755868544,-33.94839209475662
JTOUSDT,coiled_v0.15_oi3.0_momdn,short,15,222,41.94154700186449,3.4520546416857765,0.0,45.4954954954955,-16.547945358314223
JTOUSDT,coiled_v0.15_oi3.0,abs_move,30,501,56.54105319689785,-17.777778351298153,-14.72320376914027,40.31936127744511,36.54105319689785
JTOUSDT,coiled_v0.15_oi3.0_momup,long,30,213,58.53045365359534,-22.304995071239038,-19.278435692645644,38.497652582159624,-42.304995071239034
JTOUSDT,coiled_v0.15_oi3.0_momdn,short,30,222,59.08949193903712,14.9775440557102,11.007256800351083,55.85585585585585,-5.022455944289799
JTOUSDT,coiled_v0.15_oi3.0,abs_move,60,501,77.29398133472779,-39.29900854423037,-29.489826010026256,31.936127744510976,57.29398133472779
JTOUSDT,coiled_v0.15_oi3.0_momup,long,60,213,77.14126764455041,-43.01400433634071,-26.17801047120394,30.046948356807512,-63.01400433634071
JTOUSDT,coiled_v0.15_oi3.0_momdn,short,60,222,85.63832305294231,40.86307895214273,31.38418709702828,65.76576576576578,20.86307895214273
JTOUSDT,coiled_v0.15_oi3.0,abs_move,240,501,193.97345599438674,-119.59497440413078,-104.97667185069947,27.744510978043913,173.97345599438674
JTOUSDT,coiled_v0.15_oi3.0_momup,long,240,213,205.16231610037758,-127.81294847300312,-96.90893901420306,29.107981220657276,-147.81294847300313
JTOUSDT,coiled_v0.15_oi3.0_momdn,short,240,222,191.11124675143063,120.71316334239283,112.92073807664838,72.97297297297297,100.71316334239283
JTOUSDT,coiled_v0.2_oi1.0,abs_move,15,3349,34.137770381432865,-4.745113074017654,-2.409058058300273,44.013138250223946,14.137770381432865
JTOUSDT,coiled_v0.2_oi1.0_momup,long,15,1391,34.38190245945161,-5.6683341612608595,-5.216484089723972,41.9841840402588,-25.66833416126086
JTOUSDT,coiled_v0.2_oi1.0_momdn,short,15,1560,35.06191620024863,4.238445681765842,0.0,48.91025641025641,-15.761554318234158
JTOUSDT,coiled_v0.2_oi1.0,abs_move,30,3349,49.55894216757726,-8.914162682239523,-7.1292775665399155,42.69931322782921,29.558942167577257
JTOUSDT,coiled_v0.2_oi1.0_momup,long,30,1391,49.45110002499943,-9.590884669383236,-8.822232024701115,42.27174694464414,-29.590884669383236
JTOUSDT,coiled_v0.2_oi1.0_momdn,short,30,1560,50.84137890241329,8.723178340731689,5.433306567792506,53.333333333333336,-11.276821659268311
JTOUSDT,coiled_v0.2_oi1.0,abs_move,60,3349,69.510905711004,-18.770959264835092,-16.198704103672632,39.98208420424007,49.510905711004
JTOUSDT,coiled_v0.2_oi1.0_momup,long,60,1391,70.77680443656315,-18.41510961760195,-15.856236786468969,39.89935298346513,-38.41510961760195
JTOUSDT,coiled_v0.2_oi1.0_momdn,short,60,1560,71.08539621492257,19.376718873292578,17.536252608142956,58.01282051282052,-0.6232811267074219
JTOUSDT,coiled_v0.2_oi1.0,abs_move,240,3349,165.09001067724705,-53.029180265259164,-47.14201532115547,39.77306658704091,145.09001067724705
JTOUSDT,coiled_v0.2_oi1.0_momup,long,240,1391,164.53587059011602,-44.495875005174554,-36.4741641337385,42.99065420560748,-64.49587500517455
JTOUSDT,coiled_v0.2_oi1.0_momdn,short,240,1560,165.06387763447677,56.648134368592004,49.17307108318336,60.96153846153847,36.648134368592004
JTOUSDT,coiled_v0.2_oi2.0,abs_move,15,1447,37.05932840126124,-5.425008995172532,-1.7892288423682068,44.16033172080166,17.05932840126124
JTOUSDT,coiled_v0.2_oi2.0_momup,long,15,592,39.92265908516905,-7.2240255249729675,-3.198237157585604,44.42567567567568,-27.224025524972966
JTOUSDT,coiled_v0.2_oi2.0_momdn,short,15,691,36.177116927756806,3.807389286780352,0.0,48.914616497829236,-16.192610713219647
JTOUSDT,coiled_v0.2_oi2.0,abs_move,30,1447,53.3690744221435,-9.528445063108856,-8.795074758136678,41.9488597097443,33.3690744221435
JTOUSDT,coiled_v0.2_oi2.0_momup,long,30,592,58.203616706537495,-11.785359923354331,-10.555061230310692,42.22972972972973,-31.78535992335433
JTOUSDT,coiled_v0.2_oi2.0_momdn,short,30,691,51.23917990341188,7.329373125556214,7.923930269414514,55.861070911722145,-12.670626874443787
JTOUSDT,coiled_v0.2_oi2.0,abs_move,60,1447,74.56827497350884,-17.53882235870053,-20.986358866736943,38.977194194885975,54.568274973508835
JTOUSDT,coiled_v0.2_oi2.0_momup,long,60,592,81.72238254861898,-17.15878747632326,-16.868038704765944,41.0472972972973,-37.158787476323255
JTOUSDT,coiled_v0.2_oi2.0_momdn,short,60,691,72.56168961155144,18.092521448640685,23.600809170599703,61.3603473227207,-1.9074785513593149
JTOUSDT,coiled_v0.2_oi2.0,abs_move,240,1447,176.89841985786182,-61.35459955083502,-54.47470817120714,38.35521769177609,156.89841985786182
JTOUSDT,coiled_v0.2_oi2.0_momup,long,240,592,188.37236907298563,-60.81415310523612,-49.496487120823105,42.39864864864865,-80.81415310523613
JTOUSDT,coiled_v0.2_oi2.0_momdn,short,240,691,167.28088149136485,58.12831326948987,47.20910858094896,62.22865412445731,38.12831326948987
JTOUSDT,coiled_v0.2_oi3.0,abs_move,15,650,41.58876732513395,-7.071798522594938,-2.4534573857043496,44.30769230769231,21.58876732513395
JTOUSDT,coiled_v0.2_oi3.0_momup,long,15,279,43.40019665550473,-12.693103618948705,-8.822232024701115,41.935483870967744,-32.693103618948705
JTOUSDT,coiled_v0.2_oi3.0_momdn,short,15,290,42.76580124147844,0.9531890486822884,0.0,44.48275862068966,-19.046810951317713
JTOUSDT,coiled_v0.2_oi3.0,abs_move,30,650,60.401534314363715,-10.720495307856725,-9.707891276636849,42.92307692307693,40.401534314363715
JTOUSDT,coiled_v0.2_oi3.0_momup,long,30,279,65.50127017976268,-12.742997931884466,-13.2275132275117,40.86021505376344,-32.74299793188447
JTOUSDT,coiled_v0.2_oi3.0_momdn,short,30,290,60.00759751099589,7.65765731231415,5.593279080918778,52.06896551724138,-12.34234268768585
JTOUSDT,coiled_v0.2_oi3.0,abs_move,60,650,84.65339952605314,-22.022443937339833,-23.588223838737488,36.30769230769231,64.65339952605314
JTOUSDT,coiled_v0.2_oi3.0_momup,long,60,279,94.6033191114138,-17.65534903206413,-19.09307875894939,37.27598566308244,-37.65534903206413
JTOUSDT,coiled_v0.2_oi3.0_momdn,short,60,290,84.19931500834842,26.496622340100163,26.35640246973381,63.10344827586207,6.4966223401001635
JTOUSDT,coiled_v0.2_oi3.0,abs_move,240,650,184.23892897007042,-94.01910564830354,-77.43050627050607,34.46153846153846,164.23892897007042
JTOUSDT,coiled_v0.2_oi3.0_momup,long,240,279,191.7413934194249,-104.67523556580895,-74.29420505200679,35.842293906810035,-124.67523556580895
JTOUSDT,coiled_v0.2_oi3.0_momdn,short,240,290,181.96786803574278,86.79222489502679,83.55071073334442,65.17241379310344,66.79222489502679
JTOUSDT,volbreak_c0.15_x2.0_up,long,15,35,63.994042570259936,16.25162592500321,31.16651825467498,60.0,-3.7483740749967893
JTOUSDT,volbreak_c0.15_x2.0_dn,short,15,14,92.10618806291424,42.417977924472254,64.32256482821307,64.28571428571429,22.417977924472254
JTOUSDT,volbreak_c0.15_x2.0_up,long,30,35,81.55066795262178,15.305512380743293,-8.88888888888828,45.714285714285715,-4.694487619256707
JTOUSDT,volbreak_c0.15_x2.0_dn,short,30,14,104.65351110818224,18.946754945540825,-21.214520119268165,42.857142857142854,-1.0532450544591754
JTOUSDT,volbreak_c0.15_x2.0_up,long,60,35,132.34232605509933,33.187718436592384,-13.333333333334085,45.714285714285715,13.187718436592384
JTOUSDT,volbreak_c0.15_x2.0_dn,short,60,14,140.30956559873718,23.655423959189314,31.108975713826652,50.0,3.6554239591893136
JTOUSDT,volbreak_c0.15_x2.0_up,long,240,35,308.28548804549945,156.86829406258127,104.99999999999955,65.71428571428571,136.86829406258127
JTOUSDT,volbreak_c0.15_x2.0_dn,short,240,14,154.47258138017236,139.0685331963096,121.83361367465618,92.85714285714286,119.0685331963096
JTOUSDT,volbreak_c0.2_x2.0_up,long,15,38,66.66799680318454,7.763334234244127,26.726063209222552,57.89473684210527,-12.236665765755873
JTOUSDT,volbreak_c0.2_x2.0_dn,short,15,17,85.90830033269775,24.876306951032323,2.1565667457401627,52.94117647058824,4.876306951032323
JTOUSDT,volbreak_c0.2_x2.0_up,long,30,38,90.79205474412234,-1.582414963391337,-10.061709151659159,42.10526315789473,-21.582414963391336
JTOUSDT,volbreak_c0.2_x2.0_dn,short,30,17,103.67114689806817,-1.882692500884458,-42.73504273504258,35.294117647058826,-21.88269250088446
JTOUSDT,volbreak_c0.2_x2.0_up,long,60,38,144.2481566632535,8.213726421199407,-18.736254718529356,42.10526315789473,-11.786273578800593
JTOUSDT,volbreak_c0.2_x2.0_dn,short,60,17,138.43537741760412,2.51110050027876,-23.72223420314734,47.05882352941176,-17.48889949972124
JTOUSDT,volbreak_c0.2_x2.0_up,long,240,38,324.73909579539236,103.69201930415574,80.13071895424773,60.526315789473685,83.69201930415574
JTOUSDT,volbreak_c0.2_x2.0_dn,short,240,17,169.39357248123716,93.25000831143711,113.44104503265618,88.23529411764706,73.25000831143711
JTOUSDT,oipricediv_p50_oi2.0_weak,short,15,3798,48.34207431847209,-1.8128376628528644,0.0,49.42074776197999,-21.812837662852864
JTOUSDT,oipricediv_p50_oi2.0_accum,long,15,4328,48.11239810476983,-0.8174427524935122,0.0,47.57393715341959,-20.817442752493513
JTOUSDT,oipricediv_p50_oi2.0_weak,short,30,3798,71.06831849914036,-3.0619983604430394,2.6843776626694904,50.23696682464455,-23.061998360443038
JTOUSDT,oipricediv_p50_oi2.0_accum,long,30,4328,68.09247940109466,-1.2198886462934149,0.0,47.89741219963031,-21.219888646293416
JTOUSDT,oipricediv_p50_oi2.0_weak,short,60,3798,99.12684292543409,-7.016994506357637,3.6765545709499525,50.71090047393365,-27.016994506357637
JTOUSDT,oipricediv_p50_oi2.0_accum,long,60,4328,92.9911111534342,-1.648909723273667,0.0,48.336414048059154,-21.64890972327367
JTOUSDT,oipricediv_p50_oi2.0_weak,short,240,3798,198.87347108989974,-28.397957125378987,-15.478472148817701,46.97209057398631,-48.39795712537899
JTOUSDT,oipricediv_p50_oi2.0_accum,long,240,4328,190.4262400799361,-4.149077887843486,0.0,49.029574861367834,-24.149077887843486
JTOUSDT,oipricediv_p50_oi5.0_weak,short,15,607,54.9984274425754,-1.9966173020363882,7.674597083652257,53.047775947281714,-21.996617302036388
JTOUSDT,oipricediv_p50_oi5.0_accum,long,15,1000,59.493092848952244,-6.96950743831348,-5.008768166662736,44.5,-26.969507438313478
JTOUSDT,oipricediv_p50_oi5.0_weak,short,30,607,84.115830754851,-1.8465755580784773,5.068423720223647,50.90609555189456,-21.846575558078477
JTOUSDT,oipricediv_p50_oi5.0_accum,long,30,1000,85.2290417416037,-11.96374515723468,-10.865074774848438,42.3,-31.96374515723468
JTOUSDT,oipricediv_p50_oi5.0_weak,short,60,607,118.14514023716103,-0.08139133438937543,18.08318264014508,56.01317957166392,-20.081391334389377
JTOUSDT,oipricediv_p50_oi5.0_accum,long,60,1000,117.21752680997801,-17.39077782465361,-15.64380172053681,43.8,-37.39077782465361
JTOUSDT,oipricediv_p50_oi5.0_weak,short,240,607,271.1516736335225,-48.82739146307482,-31.304347826086598,43.82207578253707,-68.82739146307482
JTOUSDT,oipricediv_p50_oi5.0_accum,long,240,1000,228.89944940297653,32.81809702246093,31.850581284543765,53.6,12.818097022460933
JTOUSDT,oipricediv_p100_oi2.0_weak,short,15,2921,49.88552567733796,-2.170591714076641,0.0,49.914412872304005,-22.17059171407664
JTOUSDT,oipricediv_p100_oi2.0_accum,long,15,3488,50.64835755502847,0.0031274604984019754,0.0,48.423165137614674,-19.9968725395016
JTOUSDT,oipricediv_p100_oi2.0_weak,short,30,2921,74.6826463708945,-3.7602702621776642,3.6941263391199186,50.94145840465594,-23.760270262177663
JTOUSDT,oipricediv_p100_oi2.0_accum,long,30,3488,71.26402364392214,0.6099608324629048,0.0,48.451834862385326,-19.390039167537097
JTOUSDT,oipricediv_p100_oi2.0_weak,short,60,2921,105.90027664679765,-7.878333688828456,4.67726847520944,51.04416295789114,-27.878333688828455
JTOUSDT,oipricediv_p100_oi2.0_accum,long,60,3488,97.33309172347171,-0.209206016144869,0.0,48.853211009174316,-20.20920601614487
JTOUSDT,oipricediv_p100_oi2.0_weak,short,240,2921,204.98350816302624,-32.50742390341142,-17.818253811126006,46.319753509072235,-52.50742390341142
JTOUSDT,oipricediv_p100_oi2.0_accum,long,240,3488,198.05128085505854,-3.729726980478482,-3.958914111191758,48.68119266055046,-23.729726980478482
JTOUSDT,oipricediv_p100_oi5.0_weak,short,15,467,55.47363050530454,-5.120535154510549,5.15729757607053,51.82012847965739,-25.12053515451055
JTOUSDT,oipricediv_p100_oi5.0_accum,long,15,841,61.35237081386706,-4.34444340334461,0.0,46.0166468489893,-24.34444340334461
JTOUSDT,oipricediv_p100_oi5.0_weak,short,30,467,88.26950728667049,-4.67880114777071,2.1222410865873176,50.107066381156315,-24.67880114777071
JTOUSDT,oipricediv_p100_oi5.0_accum,long,30,841,86.48496768471081,-7.541359836294545,-9.2994420334791,43.51961950059453,-27.541359836294546
JTOUSDT,oipricediv_p100_oi5.0_weak,short,60,467,132.10214307434183,-4.304611504697078,18.1818181818183,54.81798715203426,-24.30461150469708
JTOUSDT,oipricediv_p100_oi5.0_accum,long,60,841,120.37394150350701,-13.837423228634217,-14.600908500971288,44.1141498216409,-33.837423228634215
JTOUSDT,oipricediv_p100_oi5.0_weak,short,240,467,289.2275114153825,-61.80727280531818,-55.922724961869896,39.82869379014989,-81.80727280531818
JTOUSDT,oipricediv_p100_oi5.0_accum,long,240,841,233.67472687491352,41.00622285645626,36.90036900368953,54.4589774078478,21.00622285645626
JUPUSDT,coiled_v0.1_oi1.0,abs_move,15,1573,31.17996172985116,0.28302363554995685,0.0,48.569612205975844,11.179961729851161
JUPUSDT,coiled_v0.1_oi1.0_momup,long,15,661,31.072197117519686,-1.1735392988422364,-3.937007874015297,45.688350983358546,-21.173539298842236
JUPUSDT,coiled_v0.1_oi1.0_momdn,short,15,688,32.407880082890834,-1.830097768841969,-3.587161626826818,44.0406976744186,-21.83009776884197
JUPUSDT,coiled_v0.1_oi1.0,abs_move,30,1573,43.54069240863638,0.04285304140742949,-1.9681165124973976,47.361729179911,23.54069240863638
JUPUSDT,coiled_v0.1_oi1.0_momup,long,30,661,42.96540344555977,-2.163023889944518,-4.992511233150587,45.08320726172466,-22.16302388994452
JUPUSDT,coiled_v0.1_oi1.0_momdn,short,30,688,46.016194679179385,-1.9245794029440189,-0.7693096727867665,47.52906976744186,-21.92457940294402
JUPUSDT,coiled_v0.1_oi1.0,abs_move,60,1573,62.50886681488432,2.405952975324515,2.024291497975117,50.858232676414495,42.50886681488432
JUPUSDT,coiled_v0.1_oi1.0_momup,long,60,661,61.86860796573343,3.6759172208758653,2.828254260058838,50.832072617246595,-16.324082779124133
JUPUSDT,coiled_v0.1_oi1.0_momdn,short,60,688,63.527933474393166,0.8971466804312468,-1.818683250173203,48.401162790697676,-19.10285331956875
JUPUSDT,coiled_v0.1_oi1.0,abs_move,240,1573,131.8376654244404,17.655076017429153,33.28578221588163,58.67768595041323,111.83766542444039
JUPUSDT,coiled_v0.1_oi1.0_momup,long,240,661,123.3195159783869,17.192733358181137,23.572076155937705,57.639939485627835,-2.807266641818863
JUPUSDT,coiled_v0.1_oi1.0_momdn,short,240,688,141.16478540245924,-14.009696627233854,-38.4693273514658,39.098837209302324,-34.00969662723385
JUPUSDT,coiled_v0.1_oi2.0,abs_move,15,584,32.994497554695016,-1.4725904241589578,-0.803858520900258,46.74657534246575,12.994497554695016
JUPUSDT,coiled_v0.1_oi2.0_momup,long,15,263,33.44527776095315,0.6766433320911901,0.0,47.52851711026616,-19.32335666790881
JUPUSDT,coiled_v0.1_oi2.0_momdn,short,15,244,33.879341109207715,4.688924248412009,0.0,48.77049180327869,-15.31107575158799
JUPUSDT,coiled_v0.1_oi2.0,abs_move,30,584,44.57864615027106,-1.8628934918319802,-4.032263965006444,44.178082191780824,24.578646150271062
JUPUSDT,coiled_v0.1_oi2.0_momup,long,30,263,44.43822166084861,-3.0037715844090394,-6.061830672863255,42.585551330798474,-23.00377158440904
JUPUSDT,coiled_v0.1_oi2.0_momdn,short,30,244,46.381290461450455,2.0225080298118927,0.0,49.59016393442623,-17.977491970188108
JUPUSDT,coiled_v0.1_oi2.0,abs_move,60,584,65.94763640941461,4.63067039067223,1.9348093496118768,50.68493150684932,45.94763640941461
JUPUSDT,coiled_v0.1_oi2.0_momup,long,60,263,67.48878963778908,0.31389802509886394,0.0,49.80988593155893,-19.686101974901135
JUPUSDT,coiled_v0.1_oi2.0_momdn,short,60,244,64.41796251346801,-3.839786131081088,-2.096039093881785,47.540983606557376,-23.839786131081087
JUPUSDT,coiled_v0.1_oi2.0,abs_move,240,584,153.81429321944552,-1.4504897395552452,8.71700988672841,51.88356164383562,133.81429321944552
JUPUSDT,coiled_v0.1_oi2.0_momup,long,240,263,139.07286154721945,-5.618343802935115,-6.581834137778797,48.28897338403042,-25.618343802935115
JUPUSDT,coiled_v0.1_oi2.0_momdn,short,240,244,159.25585971163164,11.091859644541616,-19.24377745674999,46.31147540983606,-8.908140355458384
JUPUSDT,coiled_v0.1_oi3.0,abs_move,15,198,33.244493754313716,3.41455935457796,3.3561421738181885,52.02020202020202,13.244493754313716
JUPUSDT,coiled_v0.1_oi3.0_momup,long,15,83,30.186420003417858,1.3376373616707204,0.0,49.39759036144578,-18.66236263832928
JUPUSDT,coiled_v0.1_oi3.0_momdn,short,15,82,35.68182872577037,-2.6644383529634936,-8.012805723446315,39.02439024390244,-22.664438352963494
JUPUSDT,coiled_v0.1_oi3.0,abs_move,30,198,40.587515653439,5.10636514657469,0.0,46.464646464646464,20.587515653439
JUPUSDT,coiled_v0.1_oi3.0_momup,long,30,83,35.92421206824866,3.6381642941868475,-4.992511233150587,44.57831325301205,-16.361835705813153
JUPUSDT,coiled_v0.1_oi3.0_momdn,short,30,82,46.43458622737064,-7.85147067032115,-2.5092657204861535,40.243902439024396,-27.85147067032115
JUPUSDT,coiled_v0.1_oi3.0,abs_move,60,198,57.595352500484175,8.046859786762061,-4.20498285171933,45.95959595959596,37.595352500484175
JUPUSDT,coiled_v0.1_oi3.0_momup,long,60,83,46.456151945976565,-5.850270596441628,-7.883326763893361,36.144578313253014,-25.85027059644163
JUPUSDT,coiled_v0.1_oi3.0_momdn,short,60,82,62.218234867335525,-11.489680015638879,-6.803815917173495,45.1219512195122,-31.48968001563888
JUPUSDT,coiled_v0.1_oi3.0,abs_move,240,198,134.38035543793893,-19.370887944004636,-18.2863618961826,44.44444444444444,114.38035543793893
JUPUSDT,coiled_v0.1_oi3.0_momup,long,240,83,103.90182658137483,-35.67912794326262,-34.32494279176246,34.93975903614458,-55.67912794326262
JUPUSDT,coiled_v0.1_oi3.0_momdn,short,240,82,155.60963055773968,11.381081962129995,-11.294922568020338,48.78048780487805,-8.618918037870005
JUPUSDT,coiled_v0.15_oi1.0,abs_move,15,2176,30.939456556984517,1.0035106220987915,0.0,49.080882352941174,10.939456556984517
JUPUSDT,coiled_v0.15_oi1.0_momup,long,15,915,31.015278623672604,0.303187322863925,-2.828054298643634,46.557377049180324,-19.696812677136077
JUPUSDT,coiled_v0.15_oi1.0_momdn,short,15,934,31.951918023657754,-2.1468404672039036,-3.9233727475784796,43.46895074946467,-22.146840467203905
JUPUSDT,coiled_v0.15_oi1.0,abs_move,30,2176,43.60332278621655,0.7469832583166507,0.0,47.88602941176471,23.60332278621655
JUPUSDT,coiled_v0.15_oi1.0_momup,long,30,915,43.282245265221704,0.7172271820713269,-2.8288543140020384,46.44808743169399,-19.282772817928674
JUPUSDT,coiled_v0.15_oi1.0_momdn,short,30,934,45.531113420035794,-0.517122621565789,-1.776832795464811,47.21627408993576,-20.51712262156579
JUPUSDT,coiled_v0.15_oi1.0,abs_move,60,2176,61.57490387251293,1.922073606110109,0.0,49.63235294117647,41.57490387251293
JUPUSDT,coiled_v0.15_oi1.0_momup,long,60,915,60.820505109680596,6.441175001615156,3.125558135381734,51.038251366120214,-13.558824998384843
JUPUSDT,coiled_v0.15_oi1.0_momdn,short,60,934,62.71509674243514,3.753926530937029,1.1265456844344879,50.107066381156315,-16.24607346906297
JUPUSDT,coiled_v0.15_oi1.0,abs_move,240,2176,135.2206861343041,6.667945792530638,20.354170015527416,55.376838235294116,115.22068613430409
JUPUSDT,coiled_v0.15_oi1.0_momup,long,240,915,123.91993508838152,7.796009206103969,17.021276595745594,54.31693989071038,-12.20399079389603
JUPUSDT,coiled_v0.15_oi1.0_momdn,short,240,934,149.4488420627322,-1.911402184142726,-30.877818094646734,41.97002141327623,-21.911402184142727
JUPUSDT,coiled_v0.15_oi2.0,abs_move,15,821,32.008987162537196,-1.2547315449631915,-1.607717041800516,46.77222898903776,12.008987162537196
JUPUSDT,coiled_v0.15_oi2.0_momup,long,15,377,32.4366933584147,1.3462541040860754,-1.877934272300763,46.94960212201592,-18.653745895913925
JUPUSDT,coiled_v0.15_oi2.0_momdn,short,15,332,32.817405261658664,4.513850545081917,0.0,47.89156626506024,-15.486149454918083
JUPUSDT,coiled_v0.15_oi2.0,abs_move,30,821,44.56458772051647,-2.3994422189500977,-2.1659085986569515,45.55420219244824,24.56458772051647
JUPUSDT,coiled_v0.15_oi2.0_momup,long,30,377,43.53403603813905,-1.7756712833989614,-5.559673832468137,43.50132625994695,-21.77567128339896
JUPUSDT,coiled_v0.15_oi2.0_momdn,short,30,332,47.15087530438913,3.6581332086189797,0.0,46.3855421686747,-16.34186679138102
JUPUSDT,coiled_v0.15_oi2.0,abs_move,60,821,64.35813111652202,2.7657020615964574,1.8566654288898476,50.18270401948843,44.35813111652202
JUPUSDT,coiled_v0.15_oi2.0_momup,long,60,377,63.87384384736215,7.601484004158755,5.910165484632746,52.785145888594165,-12.398515995841244
JUPUSDT,coiled_v0.15_oi2.0_momdn,short,60,332,66.59606243050499,4.721031917926821,0.0,49.096385542168676,-15.27896808207318
JUPUSDT,coiled_v0.15_oi2.0,abs_move,240,821,156.47187001676164,-14.51273940220538,0.0,49.57369062119367,136.47187001676164
JUPUSDT,coiled_v0.15_oi2.0_momup,long,240,377,137.30548122959797,-9.711713628492028,-6.581834137778797,47.48010610079575,-29.711713628492028
JUPUSDT,coiled_v0.15_oi2.0_momdn,short,240,332,172.69027130338765,33.81095806973583,-3.9318457399406537,49.096385542168676,13.810958069735833
JUPUSDT,coiled_v0.15_oi3.0,abs_move,15,283,31.58645337176991,1.8312446322126485,1.6121231662102886,50.53003533568905,11.58645337176991
JUPUSDT,coiled_v0.15_oi3.0_momup,long,15,128,29.295606946456637,0.5379190904305191,-0.9389671361503815,47.65625,-19.46208090956948
JUPUSDT,coiled_v0.15_oi3.0_momdn,short,15,105,34.09220494973649,0.21993371291507074,-7.927070947284509,40.95238095238095,-19.780066287084928
JUPUSDT,coiled_v0.15_oi3.0,abs_move,30,283,42.46685456832842,1.4389710487843654,-1.9171779141102796,45.936395759717314,22.466854568328422
JUPUSDT,coiled_v0.15_oi3.0_momup,long,30,128,35.2088410535066,2.2943162195404945,-5.276092532809362,42.1875,-17.705683780459506
JUPUSDT,coiled_v0.15_oi3.0_momdn,short,30,105,52.37831970415996,2.4449350427167333,-2.1114864864868466,40.95238095238095,-17.555064957283268
