symbol,gross_bps,sig_str,hold,entry_time,exit_time,strategy,net_tk,net_mk,month
SOLUSDT,-33.922314172816215,2.703117426690097,24,2026-01-19 00:45:00,2026-01-19 02:45:00,long_vg,-53.922314172816215,-41.922314172816215,2026-01
SPXUSDT,-449.89195508165494,3.0994408605693557,3,2025-09-08 17:15:00,2025-09-08 17:30:00,long_vg,-469.89195508165494,-457.89195508165494,2025-09
SPXUSDT,-1615.7242680156048,5.0496450949633624,4,2025-10-10 21:10:00,2025-10-10 21:30:00,long_vg,-1635.7242680156048,-1623.7242680156048,2025-10
SPXUSDT,-263.0635796717074,2.7285653657033606,5,2025-11-04 06:10:00,2025-11-04 06:35:00,long_vg,-283.0635796717074,-271.0635796717074,2025-11
TIAUSDT,291.1040238854579,3.801773439820679,8,2025-09-22 06:00:00,2025-09-22 06:40:00,long_vg,271.1040238854579,283.1040238854579,2025-09
TIAUSDT,-7070.026853955795,3.340508748222981,4,2025-10-10 20:55:00,2025-10-10 21:15:00,long_vg,-7090.026853955795,-7078.026853955795,2025-10
TIAUSDT,978.7131399626126,3.3942277116145236,19,2025-10-10 21:45:00,2025-10-10 23:20:00,long_vg,958.7131399626126,970.7131399626126,2025-10
TIAUSDT,-230.67219318796072,2.5733783689591605,7,2025-11-17 14:45:00,2025-11-17 15:20:00,long_vg,-250.67219318796072,-238.67219318796072,2025-11
SUIUSDT,345.18668259364784,3.7578652430695585,11,2025-09-22 06:00:00,2025-09-22 06:55:00,long_vg,325.18668259364784,337.18668259364784,2025-09
SUIUSDT,6924.64424320828,11.288649325115868,24,2025-10-10 21:20:00,2025-10-10 23:20:00,long_vg,6904.64424320828,6916.64424320828,2025-10
SUIUSDT,19.169991192167224,4.991006247574902,4,2026-01-07 07:55:00,2026-01-07 08:15:00,long_vg,-0.8300088078327761,11.169991192167224,2026-01
SUIUSDT,-155.25341464173502,3.231282477071787,6,2026-01-19 00:05:00,2026-01-19 00:35:00,long_vg,-175.25341464173502,-163.25341464173502,2026-01
TAOUSDT,7289.700020977556,4.58782637149319,24,2025-10-10 21:15:00,2025-10-10 23:15:00,long_vg,7269.700020977556,7281.700020977556,2025-10
TAOUSDT,79.66218973439965,6.4121563160980415,3,2025-11-21 07:30:00,2025-11-21 07:45:00,long_vg,59.66218973439965,71.66218973439965,2025-11
TAOUSDT,-14.730472171351483,5.388465103163858,11,2026-01-19 00:00:00,2026-01-19 00:55:00,long_vg,-34.73047217135148,-22.730472171351483,2026-01
TONUSDT,-108.52427119326435,3.7504673020876838,4,2025-07-06 08:05:00,2025-07-06 08:25:00,long_vg,-128.52427119326435,-116.52427119326435,2025-07
TONUSDT,-126.15944833913927,3.5721004809113697,14,2025-07-22 13:25:00,2025-07-22 14:35:00,long_vg,-146.15944833913926,-134.15944833913926,2025-07
TONUSDT,-26.365745623284642,4.346299168347706,24,2025-07-26 03:25:00,2025-07-26 05:25:00,long_vg,-46.36574562328464,-34.36574562328464,2025-07
TONUSDT,444.1890213381283,3.418382181950611,10,2025-09-22 06:00:00,2025-09-22 06:50:00,long_vg,424.1890213381283,436.1890213381283,2025-09
TONUSDT,-2277.13277153176,4.3104302271487445,16,2025-10-10 21:00:00,2025-10-10 22:20:00,long_vg,-2297.13277153176,-2285.13277153176,2025-10
TONUSDT,206.85459338876555,5.303533170582638,3,2025-11-21 07:30:00,2025-11-21 07:45:00,long_vg,186.85459338876555,198.85459338876555,2025-11
TONUSDT,37.3192837206382,4.2119365350869895,4,2026-01-19 00:05:00,2026-01-19 00:25:00,long_vg,17.319283720638197,29.319283720638197,2026-01
TONUSDT,58.744794765019925,2.534834783306694,7,2026-01-31 14:25:00,2026-01-31 15:00:00,long_vg,38.744794765019925,50.744794765019925,2026-01
TONUSDT,-75.54560716284465,3.651451710074536,9,2026-02-28 06:40:00,2026-02-28 07:25:00,long_vg,-95.54560716284465,-83.54560716284465,2026-02
TRUMPUSDT,162.50416250416234,2.9827331332636255,3,2025-09-22 06:00:00,2025-09-22 06:15:00,long_vg,142.50416250416234,154.50416250416234,2025-09
TRUMPUSDT,24385.43247344461,4.235413642272954,3,2025-10-10 21:15:00,2025-10-10 21:30:00,long_vg,24365.43247344461,24377.43247344461,2025-10
TRUMPUSDT,933.8014042126397,6.375655958675797,15,2025-10-10 21:45:00,2025-10-10 23:00:00,long_vg,913.8014042126397,925.8014042126397,2025-10
TRUMPUSDT,430.2756067461955,4.167063152205102,3,2025-11-21 07:30:00,2025-11-21 07:45:00,long_vg,410.2756067461955,422.2756067461955,2025-11
TRUMPUSDT,-23.274640760979626,2.7123292631788676,6,2025-12-28 15:55:00,2025-12-28 16:25:00,long_vg,-43.27464076097962,-31.274640760979626,2025-12
WETUSDT,-45.07405022537103,2.6342240062190685,3,2026-01-29 15:50:00,2026-01-29 16:05:00,long_vg,-65.07405022537102,-53.07405022537103,2026-01
WETUSDT,-136.2299705935299,2.6724979218325773,24,2026-02-21 10:05:00,2026-02-21 12:05:00,long_vg,-156.2299705935299,-144.2299705935299,2026-02
TRXUSDT,-4.854772935334317,3.127479544660451,7,2025-08-14 12:35:00,2025-08-14 13:10:00,long_vg,-24.854772935334317,-12.854772935334317,2025-08
TRXUSDT,11.66111019749172,4.324356202289657,24,2025-09-22 06:05:00,2025-09-22 08:05:00,long_vg,-8.33888980250828,3.6611101974917197,2025-09
TRXUSDT,437.3153786491102,4.743932351037483,3,2025-10-10 21:20:00,2025-10-10 21:35:00,long_vg,417.3153786491102,429.3153786491102,2025-10
TRXUSDT,96.07042009118105,2.7237639733833703,10,2025-10-10 22:10:00,2025-10-10 23:00:00,long_vg,76.07042009118105,88.07042009118105,2025-10
UNIUSDT,-179.00732302685185,4.633295301316442,7,2025-07-05 22:50:00,2025-07-05 23:25:00,long_vg,-199.00732302685185,-187.00732302685185,2025-07
UNIUSDT,-14.674342476577173,3.827382079283753,9,2025-07-11 04:55:00,2025-07-11 05:40:00,long_vg,-34.67434247657717,-22.674342476577173,2025-07
UNIUSDT,-181.0033503023978,2.784727561705671,19,2025-07-21 13:50:00,2025-07-21 15:25:00,long_vg,-201.0033503023978,-189.0033503023978,2025-07
UNIUSDT,-6.74157303370837,2.5296311847474255,21,2025-08-10 14:30:00,2025-08-10 16:15:00,long_vg,-26.74157303370837,-14.74157303370837,2025-08
UNIUSDT,-59.92964780475174,3.05116423436383,14,2025-08-11 16:50:00,2025-08-11 18:00:00,long_vg,-79.92964780475174,-67.92964780475174,2025-08
UNIUSDT,305.2618328298062,4.494935676556356,21,2025-09-22 06:00:00,2025-09-22 07:45:00,long_vg,285.2618328298062,297.2618328298062,2025-09
UNIUSDT,-173.96945214365854,3.801164228708105,9,2025-10-10 03:30:00,2025-10-10 04:15:00,long_vg,-193.96945214365854,-181.96945214365854,2025-10
UNIUSDT,3313.3433283358318,10.94635529472508,3,2025-10-10 21:15:00,2025-10-10 21:30:00,long_vg,3293.3433283358318,3305.3433283358318,2025-10
UNIUSDT,833.7970691893903,5.51697726659507,19,2025-10-10 21:45:00,2025-10-10 23:20:00,long_vg,813.7970691893903,825.7970691893903,2025-10
UNIUSDT,52.11674150096046,2.8001423225632127,4,2025-11-22 22:50:00,2025-11-22 23:10:00,long_vg,32.11674150096046,44.11674150096046,2025-11
UNIUSDT,61.4088955171499,2.606122339141312,16,2025-12-20 07:30:00,2025-12-20 08:50:00,long_vg,41.4088955171499,53.4088955171499,2025-12
UNIUSDT,43.94481349003554,3.9469205230214066,10,2026-01-19 00:05:00,2026-01-19 00:55:00,long_vg,23.944813490035543,35.94481349003554,2026-01
UNIUSDT,-761.1091773987699,4.013905027575969,6,2026-02-11 14:05:00,2026-02-11 14:35:00,long_vg,-781.1091773987699,-769.1091773987699,2026-02
VIRTUALUSDT,311.6120918533705,3.275863558383968,7,2025-09-22 06:00:00,2025-09-22 06:35:00,long_vg,291.6120918533705,303.6120918533705,2025-09
VIRTUALUSDT,-2261.611591546876,4.847735080616179,24,2025-10-10 20:55:00,2025-10-10 22:55:00,long_vg,-2281.611591546876,-2269.611591546876,2025-10
VIRTUALUSDT,248.6766651962946,3.1683756896318815,3,2025-11-21 07:30:00,2025-11-21 07:45:00,long_vg,228.6766651962946,240.6766651962946,2025-11
VIRTUALUSDT,-6.022645145749017,2.998971608198045,8,2026-01-19 00:00:00,2026-01-19 00:40:00,long_vg,-26.022645145749017,-14.022645145749017,2026-01
VVVUSDT,-3267.509215376514,2.818980450187674,5,2025-10-10 21:10:00,2025-10-10 21:35:00,long_vg,-3287.509215376514,-3275.509215376514,2025-10
VVVUSDT,1019.8473282442744,5.780713570377417,22,2025-10-10 21:50:00,2025-10-10 23:40:00,long_vg,999.8473282442744,1011.8473282442744,2025-10
WLFIUSDT,-110.73825503356005,2.7767557207417513,6,2025-10-10 15:35:00,2025-10-10 16:05:00,long_vg,-130.73825503356005,-118.73825503356005,2025-10
WLFIUSDT,6083.38597599495,6.708319928806495,21,2025-10-10 21:15:00,2025-10-10 23:00:00,long_vg,6063.38597599495,6075.38597599495,2025-10
WLFIUSDT,7.202016564640257,2.6069917000965313,8,2025-12-25 19:05:00,2025-12-25 19:45:00,long_vg,-12.797983435359743,-0.7979834353597433,2025-12
WIFUSDT,12160.200250312893,8.307319045910903,6,2025-10-10 21:15:00,2025-10-10 21:45:00,long_vg,12140.200250312893,12152.200250312893,2025-10
WIFUSDT,570.802363255194,3.6135535346606753,11,2025-10-16 09:30:00,2025-10-16 10:25:00,long_vg,550.802363255194,562.802363255194,2025-10
WIFUSDT,333.91915641476146,3.2335472069869082,5,2025-11-21 07:30:00,2025-11-21 07:55:00,long_vg,313.91915641476146,325.91915641476146,2025-11
WLDUSDT,20157.009345794395,8.542230344290997,17,2025-10-10 21:15:00,2025-10-10 22:40:00,long_vg,20137.009345794395,20149.009345794395,2025-10
WLDUSDT,-186.1025572365782,2.5273531525903374,4,2025-11-03 15:25:00,2025-11-03 15:45:00,long_vg,-206.1025572365782,-194.1025572365782,2025-11
WLDUSDT,-204.66364703908945,2.5836257998908576,8,2025-12-05 15:20:00,2025-12-05 16:00:00,long_vg,-224.66364703908945,-212.66364703908945,2025-12
XLMUSDT,214.32093547477882,2.6380292030097623,16,2025-07-09 12:30:00,2025-07-09 13:50:00,long_vg,194.32093547477882,206.32093547477882,2025-07
XLMUSDT,125.3165548390478,2.8682197718572873,8,2025-09-17 18:45:00,2025-09-17 19:25:00,long_vg,105.3165548390478,117.3165548390478,2025-09
XLMUSDT,-1445.641470333191,2.7506441942749342,19,2025-10-10 20:55:00,2025-10-10 22:30:00,long_vg,-1465.641470333191,-1453.641470333191,2025-10
XLMUSDT,-10.086531825661549,2.584265318150388,11,2025-11-03 15:40:00,2025-11-03 16:35:00,long_vg,-30.08653182566155,-18.08653182566155,2025-11
XPLUSDT,7348.556331383278,4.978985608137638,15,2025-10-10 21:15:00,2025-10-10 22:30:00,long_vg,7328.556331383278,7340.556331383278,2025-10
XMRUSDT,-536.9138594087852,2.5761889319156954,18,2025-10-10 21:10:00,2025-10-10 22:40:00,long_vg,-556.9138594087852,-544.9138594087852,2025-10
XMRUSDT,43.74522960549632,2.829316791378875,6,2025-11-09 05:00:00,2025-11-09 05:30:00,long_vg,23.74522960549632,35.74522960549632,2025-11
ZECUSDT,-419.28224564728225,3.2439851714236965,24,2025-07-09 02:10:00,2025-07-09 04:10:00,long_vg,-439.28224564728225,-427.28224564728225,2025-07
ZECUSDT,1575.698412242672,9.058434062972946,3,2025-10-10 21:15:00,2025-10-10 21:30:00,long_vg,1555.698412242672,1567.698412242672,2025-10
ZECUSDT,494.0577249575573,5.601088360322664,4,2025-10-10 22:05:00,2025-10-10 22:25:00,long_vg,474.0577249575573,486.0577249575573,2025-10
ZECUSDT,100.59909624389185,3.007357311999125,14,2025-12-27 09:40:00,2025-12-27 10:50:00,long_vg,80.59909624389185,92.59909624389185,2025-12
XRPUSDT,46.1679110163038,2.90243766387167,4,2025-07-23 13:40:00,2025-07-23 14:00:00,long_vg,26.167911016303798,38.1679110163038,2025-07
XRPUSDT,145.1232467275232,3.521642444884465,8,2025-09-22 06:05:00,2025-09-22 06:45:00,long_vg,125.1232467275232,137.1232467275232,2025-09
XRPUSDT,-617.8682442594996,7.308037999034695,24,2025-10-10 20:55:00,2025-10-10 22:55:00,long_vg,-637.8682442594996,-625.8682442594996,2025-10
XRPUSDT,-30.156970899811732,3.840228878925397,3,2026-01-19 00:00:00,2026-01-19 00:15:00,long_vg,-50.15697089981173,-38.15697089981173,2026-01
ZROUSDT,313.8092168868822,4.89661196075782,7,2025-11-21 07:30:00,2025-11-21 08:05:00,long_vg,293.8092168868822,305.8092168868822,2025-11
