config,fee,n,nsym,avg_gross,avg_net,wr,pf,total,daily,avg_hold,pos_m,tot_m,is_avg,oos_avg,is_wr,oos_wr,oos_pf
sig_vol_adj_thr2.5_h12_ts150,taker,8518,116,29.550697536334123,9.550697536334125,0.3999765203099319,1.1163786592890332,81352.84161449407,332.052414753037,6.793613524301479,3,9,33.325486323870685,-14.224091251202433,0.4120685606949988,0.38788447992486497,0.8002339544506245
sig_vol_adj_thr2.5_h12_ts150,maker,8518,116,29.550697536334123,21.550697536334123,0.4548015966189246,1.2866756969054767,183568.84161449407,749.2605780183432,6.793613524301479,5,9,45.325486323870685,-2.224091251202431,0.467011035454332,0.44259215778351724,0.9653370189276514
sig_vol_adj_thr2.5_h12_ts300,taker,8395,116,30.982590479937556,10.982590479937556,0.4078618225134008,1.129607267232301,92198.84707907579,376.3218248125542,7.327099463966647,3,9,35.21609549325651,-13.245141902363454,0.4200619490111985,0.3956646021915198,0.8210585492898674
sig_vol_adj_thr2.5_h12_ts300,maker,8395,116,30.982590479937556,22.98259047993756,0.46301369863013697,1.2948621491482328,192938.84707907581,787.5054982819421,7.327099463966647,6,9,47.21609549325651,-1.2451419023634531,0.47629258994519896,0.4497379704621248,0.9814352465321998
sig_vol_adj_thr2.5_h24_ts0,taker,8187,116,7.941616401516079,-12.05838359848392,0.41284963967265176,0.8807764886420028,-98721.98652078785,-402.94688375831777,9.536215952119214,2,9,-14.888461617458288,-9.228996854062315,0.4229171756657708,0.40278456277479235,0.8797532941362659
sig_vol_adj_thr2.5_h24_ts0,maker,8187,116,7.941616401516079,-0.058383598483920315,0.4678148283864664,0.9993815796005752,-477.9865207878556,-1.9509653909708393,9.536215952119214,5,9,-2.888461617458287,2.7710031459376845,0.47935499633520645,0.4562774792379091,1.0396506480351522
sig_vol_adj_thr2.5_h24_ts150,taker,8475,116,29.403333687479787,9.403333687479787,0.40058997050147493,1.112033817507565,79693.25300139119,325.2785836791477,7.991858407079646,3,9,34.13555757040053,-15.323054371023085,0.4149162143025726,0.3862671071260028,0.7902602425702445
sig_vol_adj_thr2.5_h24_ts150,maker,8475,116,29.403333687479787,21.403333687479787,0.4538053097345133,1.2778135406292925,181393.2530013912,740.3806244954742,7.991858407079646,4,9,46.13555757040053,-3.3230543710230864,0.46849185744630634,0.4391222274657858,0.9496420031892093
sig_vol_adj_thr2.5_h24_ts300,taker,8320,116,31.0208732338081,11.020873233808102,0.4094951923076923,1.1259382949386116,91693.6653052834,374.2598583889118,8.946875,3,9,36.646442816480736,-14.604696348864536,0.4230769230769231,0.3959134615384615,0.809929289524169
sig_vol_adj_thr2.5_h24_ts300,maker,8320,116,31.0208732338081,23.0208732338081,0.4641826923076923,1.2851445510042967,191533.6653052834,781.7700624705444,8.946875,6,9,48.646442816480736,-2.604696348864537,0.47836538461538464,0.45,0.9627325928756353
sig_vol_adj_thr3.0_h12_ts0,taker,3206,116,14.419433483793151,-5.58056651620685,0.43730505302557704,0.9637598837882178,-17891.29625095916,-73.02569898350677,7.854647535870243,3,9,-8.280124239568273,-2.881008792845414,0.4379288833437305,0.4366812227074236,0.9669324585390753
sig_vol_adj_thr3.0_h12_ts0,maker,3206,116,14.419433483793151,6.419433483793149,0.48440424204616345,1.043524624983157,20580.703749040837,84.00287244506464,7.854647535870243,6,9,3.719875760431728,9.118991207154586,0.4840923268870867,0.4847161572052402,1.1131077496024655
sig_vol_adj_thr3.0_h12_ts150,taker,3326,116,69.36739924410696,49.36739924410697,0.4263379434756464,1.418058633518219,164195.96988589977,670.187632187346,6.59380637402285,4,9,109.9808835755144,-11.246085087300473,0.43716175586289835,0.41551413108839447,0.869594928591905
sig_vol_adj_thr3.0_h12_ts150,maker,3326,116,69.36739924410696,61.36739924410698,0.473541791942273,1.5505927888331348,204107.9698858998,833.0937546363257,6.59380637402285,5,9,121.9808835755144,0.7539149126995277,0.48226097414311486,0.46482260974143114,1.0094848405334804
sig_vol_adj_thr3.0_h12_ts300,taker,3278,116,74.79362039454966,54.793620394549656,0.43746186699206835,1.4469320750927492,179613.48765333378,733.1162761360563,7.299267846247712,4,9,117.47967776983923,-7.892436980739878,0.44600366076876147,0.42892007321537523,0.913250812963908
sig_vol_adj_thr3.0_h12_ts300,maker,3278,116,74.79362039454966,66.79362039454966,0.4838316046369738,1.5753008318062613,218949.48765333378,893.6713781768726,7.299267846247712,5,9,129.47967776983924,4.1075630192601205,0.4917632702867602,0.4758999389871873,1.0486804987167513
sig_vol_adj_thr3.0_h24_ts0,taker,3173,116,24.29721708418186,4.297217084181863,0.4440592499212102,1.027342111877428,13635.069808109052,55.653346155547155,9.994327135203278,5,9,7.0204028475625355,1.5757472538594008,0.4489281210592686,0.4391934467548834,1.0171964180285387
sig_vol_adj_thr3.0_h24_ts0,maker,3173,116,24.29721708418186,16.29721708418186,0.4913331232272298,1.1081018308712427,51711.069808109045,211.0655910535063,9.994327135203278,6,9,19.02040284756252,13.575747253859403,0.4943253467843632,0.48834278512917456,1.1593721146494087
sig_vol_adj_thr3.0_h24_ts150,taker,3312,116,70.43773257655478,50.43773257655478,0.4290458937198068,1.4209812267572839,167049.77029354943,681.8357971165283,7.743659420289855,4,9,111.75554609790781,-10.880080944798259,0.4426328502415459,0.41545893719806765,0.8758085187479392
sig_vol_adj_thr3.0_h24_ts150,maker,3312,116,70.43773257655478,62.43773257655478,0.4746376811594203,1.5515250647366332,206793.77029354943,844.0562052797936,7.743659420289855,5,9,123.75554609790781,1.1199190552017406,0.4855072463768116,0.463768115942029,1.0138505405423683
sig_vol_adj_thr3.0_h24_ts300,taker,3251,116,76.7048167577256,56.704816757725595,0.44201784066441097,1.4519676977465477,184347.35927936592,752.438201140269,8.956013534297139,4,9,121.60294971954661,-8.153403453196391,0.45476923076923076,0.42927429274292744,0.9133368542980648
sig_vol_adj_thr3.0_h24_ts300,maker,3251,116,76.7048167577256,68.7048167577256,0.4887726853275915,1.5772136172749789,223359.35927936592,911.6708542014935,8.956013534297139,5,9,133.60294971954661,3.846596546803606,0.4996923076923077,0.477859778597786,1.0439595748665957
sig_vol_adj_thr3.5_h12_ts0,taker,1454,116,81.81124108723752,61.81124108723751,0.468363136176066,1.2614035660408942,89873.54454084334,366.83079404425854,7.827372764786795,6,9,129.1878274370783,-5.565345262603285,0.4814305364511692,0.45529573590096284,0.9486034193580886
