entry_i,exit_i,entry_month,gross_bps,net_bps,fee_bps,sig_strength,hold_bars,exit_reason,position_size,pnl_sized,rvol_ratio,symbol,tier,month,entry_time,exit_time
28894,28902,2025-10,-2581.1123986095017,-2589.1123986095017,8.0,2.726926899822834,8,reversal,1.0,-2589.1123986095017,2.005310617926147,LDOUSDT,B,2025-10,2025-10-10 21:00:00,2025-10-10 21:40:00
28898,28902,2025-10,4097.731389631674,4089.7313896316737,8.0,7.886117264675034,4,cross,1.0,4089.7313896316737,2.4195147735353775,LINKUSDT,B,2025-10,2025-10-10 21:20:00,2025-10-10 21:40:00
28905,28921,2025-10,312.1262855776141,304.1262855776141,8.0,6.21868294825079,16,cross,1.0,304.1262855776141,2.5252165317108077,LINKUSDT,B,2025-10,2025-10-10 21:55:00,2025-10-10 23:15:00
28897,28904,2025-10,3722.643246688859,3714.643246688859,8.0,4.825083114085526,7,reversal,1.5,5571.964870033289,2.3865421371958337,LTCUSDT,A,2025-10,2025-10-10 21:15:00,2025-10-10 21:50:00
28548,28554,2025-10,6492.407959509121,6484.407959509121,8.0,11.130178038751419,6,cross,1.0,6484.407959509121,2.4149990014426184,MORPHOUSDT,B,2025-10,2025-10-10 21:20:00,2025-10-10 21:50:00
18701,18704,2025-10,-6714.860813704498,-6722.860813704498,8.0,4.517704014344636,3,cross,1.5,-10084.291220556746,2.3327553819949984,MYXUSDT,A,2025-10,2025-10-10 21:10:00,2025-10-10 21:25:00
18707,18726,2025-10,242.99474605954606,234.99474605954606,8.0,3.6990369167718185,19,cross,1.5,352.4921190893191,2.537953389126258,MYXUSDT,A,2025-10,2025-10-10 21:40:00,2025-10-10 23:15:00
28821,28825,2025-10,-6720.804331013147,-6728.804331013147,8.0,5.105375266042253,4,cross,1.0,-6728.804331013147,2.152817348752959,NOTUSDT,B,2025-10,2025-10-10 20:55:00,2025-10-10 21:15:00
28828,28838,2025-10,518.198642813077,510.19864281307696,8.0,3.009297011156458,10,cross,1.0,510.19864281307696,2.5383139927147247,NOTUSDT,B,2025-10,2025-10-10 21:30:00,2025-10-10 22:20:00
28608,28621,2025-10,-1236.405266170577,-1244.405266170577,8.0,2.9082026986750527,13,cross,1.0,-1244.405266170577,2.0012186270023387,NEARUSDT,B,2025-10,2025-10-10 21:10:00,2025-10-10 22:15:00
28893,28897,2025-10,-6337.04644648557,-6345.04644648557,8.0,6.976882468961645,4,cross,0.5,-3172.523223242785,2.045740565480547,ONDOUSDT,C,2025-10,2025-10-10 20:55:00,2025-10-10 21:15:00
19120,19132,2025-10,228.02664633225777,220.02664633225777,8.0,11.89161744778684,12,cross,0.5,110.01332316612888,2.483806926239403,PAXGUSDT,C,2025-10,2025-10-10 21:20:00,2025-10-10 22:20:00
28896,28902,2025-10,-2158.0601706331404,-2166.0601706331404,8.0,3.5660832000195706,6,reversal,0.5,-1083.0300853165702,2.222698092791512,OPUSDT,C,2025-10,2025-10-10 21:10:00,2025-10-10 21:40:00
28905,28917,2025-10,523.6824549699782,515.6824549699782,8.0,5.639127144934279,12,cross,0.5,257.8412274849891,2.524306089623353,OPUSDT,C,2025-10,2025-10-10 21:55:00,2025-10-10 22:55:00
28610,28616,2025-10,6364.522813147524,6356.522813147524,8.0,2.6798456183437365,6,reversal,0.5,3178.261406573762,2.5254207557745794,PENGUUSDT,C,2025-10,2025-10-10 21:20:00,2025-10-10 21:50:00
28619,28629,2025-10,1487.2285757468906,1479.2285757468906,8.0,4.0685972547134925,10,cross,0.5,739.6142878734453,2.519158328043733,PENGUUSDT,C,2025-10,2025-10-10 22:05:00,2025-10-10 22:55:00
26448,26468,2025-10,6323.722149410222,6315.722149410222,8.0,12.452991177293185,20,cross,0.5,3157.861074705111,2.298783742606424,PHAUSDT,C,2025-10,2025-10-10 21:20:00,2025-10-10 23:00:00
24478,24485,2025-10,34483.51648351648,34475.51648351648,8.0,3.65390254223589,7,cross,0.5,17237.75824175824,2.290504179757104,PIPPINUSDT,C,2025-10,2025-10-10 21:20:00,2025-10-10 21:55:00
28896,28902,2025-10,-1999.7013142174424,-2007.7013142174424,8.0,4.426735485517471,6,reversal,0.5,-1003.8506571087212,2.1522514971617577,POLUSDT,C,2025-10,2025-10-10 21:10:00,2025-10-10 21:40:00
28905,28917,2025-10,418.90785781103943,410.90785781103943,8.0,6.654871192020575,12,cross,0.5,205.45392890551972,2.5232993064504368,POLUSDT,C,2025-10,2025-10-10 21:55:00,2025-10-10 22:55:00
28832,28850,2025-10,-40.238210204409654,-48.238210204409654,8.0,2.659200851461291,18,cross,0.5,-24.119105102204827,2.008538057238086,RENDERUSDT,C,2025-10,2025-10-10 15:50:00,2025-10-10 17:20:00
28896,28903,2025-10,-2009.336310127866,-2017.336310127866,8.0,5.354213620895575,7,reversal,0.5,-1008.668155063933,2.237884899808227,RENDERUSDT,C,2025-10,2025-10-10 21:10:00,2025-10-10 21:45:00
28898,28904,2025-10,8378.879110699396,8370.879110699396,8.0,6.577911337616526,6,reversal,0.5,4185.439555349698,2.282964852304418,SEIUSDT,C,2025-10,2025-10-10 21:20:00,2025-10-10 21:50:00
28907,28921,2025-10,1068.3760683760668,1060.3760683760668,8.0,5.202146924945208,14,cross,0.5,530.1880341880334,2.5248483388357563,SEIUSDT,C,2025-10,2025-10-10 22:05:00,2025-10-10 23:15:00
28682,28693,2025-10,469.51646811492554,461.51646811492554,8.0,4.708409662453723,11,cross,0.5,230.75823405746277,2.1490125361955137,SAHARAUSDT,C,2025-10,2025-10-10 21:20:00,2025-10-10 22:15:00
28898,28906,2025-10,512.0173140448813,504.01731404488135,8.0,3.1216368238146974,8,reversal,0.5,252.00865702244067,2.495719679983606,SOLUSDT,C,2025-10,2025-10-10 21:20:00,2025-10-10 22:00:00
21425,21439,2025-10,-521.9179280776964,-529.9179280776964,8.0,2.5331406411586426,14,cross,0.5,-264.9589640388482,2.421804732810402,SIRENUSDT,C,2025-10,2025-10-06 08:55:00,2025-10-06 10:05:00
22732,22749,2025-10,-944.6830007577666,-952.6830007577666,8.0,3.098778747283581,17,cross,0.5,-476.3415003788833,2.5258177810068507,SIRENUSDT,C,2025-10,2025-10-10 21:50:00,2025-10-10 23:15:00
28896,28900,2025-10,-1615.7242680156048,-1623.7242680156048,8.0,5.0496450949633624,4,cross,0.5,-811.8621340078024,2.180216422868171,SPXUSDT,C,2025-10,2025-10-10 21:10:00,2025-10-10 21:30:00
28608,28615,2025-10,-1991.763384500188,-1999.763384500188,8.0,3.5963552734577138,7,reversal,0.5,-999.881692250094,2.1272372361696696,STRKUSDT,C,2025-10,2025-10-10 21:10:00,2025-10-10 21:45:00
28618,28633,2025-10,491.2998976458538,483.2998976458538,8.0,5.28524527358886,15,cross,0.5,241.6499488229269,2.5277971766465446,STRKUSDT,C,2025-10,2025-10-10 22:00:00,2025-10-10 23:15:00
28609,28617,2025-10,7857.892055500615,7849.892055500615,8.0,4.58782637149319,8,reversal,0.5,3924.9460277503076,2.3809844766964994,TAOUSDT,C,2025-10,2025-10-10 21:15:00,2025-10-10 21:55:00
28620,28633,2025-10,1042.759254296981,1034.759254296981,8.0,3.1364783041967637,13,cross,0.5,517.3796271484905,2.506944965833781,TAOUSDT,C,2025-10,2025-10-10 22:10:00,2025-10-10 23:15:00
28898,28922,2025-10,6924.64424320828,6916.64424320828,8.0,11.288649325115868,24,maxhold,0.5,3458.32212160414,2.5351743015552706,SUIUSDT,C,2025-10,2025-10-10 21:20:00,2025-10-10 23:20:00
28893,28897,2025-10,-7070.026853955795,-7078.026853955795,8.0,3.340508748222981,4,cross,0.5,-3539.0134269778973,2.00285794790049,TIAUSDT,C,2025-10,2025-10-10 20:55:00,2025-10-10 21:15:00
28903,28922,2025-10,978.7131399626126,970.7131399626126,8.0,3.3942277116145236,19,cross,0.5,485.3565699813063,2.5360949225310145,TIAUSDT,C,2025-10,2025-10-10 21:45:00,2025-10-10 23:20:00
28609,28612,2025-10,24385.43247344461,24377.43247344461,8.0,4.235413642272954,3,cross,0.5,12188.716236722305,2.4148550978637626,TRUMPUSDT,C,2025-10,2025-10-10 21:15:00,2025-10-10 21:30:00
28615,28630,2025-10,933.8014042126397,925.8014042126397,8.0,6.375655958675797,15,cross,0.5,462.90070210631984,2.5067665678806543,TRUMPUSDT,C,2025-10,2025-10-10 21:45:00,2025-10-10 23:00:00
28894,28910,2025-10,-2277.13277153176,-2285.13277153176,8.0,4.3104302271487445,16,cross,1.5,-3427.6991572976403,2.0870998990743583,TONUSDT,A,2025-10,2025-10-10 21:00:00,2025-10-10 22:20:00
28898,28901,2025-10,437.3153786491102,429.3153786491102,8.0,4.743932351037483,3,cross,0.5,214.6576893245551,2.3269150833098764,TRXUSDT,C,2025-10,2025-10-10 21:20:00,2025-10-10 21:35:00
28908,28918,2025-10,96.07042009118105,88.07042009118105,8.0,2.7237639733833703,10,cross,0.5,44.035210045590524,2.429313461515798,TRXUSDT,C,2025-10,2025-10-10 22:10:00,2025-10-10 23:00:00
28897,28900,2025-10,3313.3433283358318,3305.3433283358318,8.0,10.94635529472508,3,cross,1.5,4958.014992503748,2.3905857321162984,UNIUSDT,A,2025-10,2025-10-10 21:15:00,2025-10-10 21:30:00
28903,28922,2025-10,833.7970691893903,825.7970691893903,8.0,5.51697726659507,19,cross,1.5,1238.6956037840855,2.5332055493456895,UNIUSDT,A,2025-10,2025-10-10 21:45:00,2025-10-10 23:20:00
28608,28615,2025-10,-1630.2391360246847,-1638.2391360246847,8.0,6.7053168357473405,7,reversal,0.5,-819.1195680123424,2.2508921543526594,VIRTUALUSDT,C,2025-10,2025-10-10 21:10:00,2025-10-10 21:45:00
28618,28629,2025-10,1125.56607657472,1117.56607657472,8.0,5.034782647002403,11,cross,0.5,558.78303828736,2.525342542337022,VIRTUALUSDT,C,2025-10,2025-10-10 22:00:00,2025-10-10 22:55:00
24844,24849,2025-10,-3267.509215376514,-3275.509215376514,8.0,2.818980450187674,5,cross,0.5,-1637.754607688257,2.1980820261746183,VVVUSDT,C,2025-10,2025-10-10 21:10:00,2025-10-10 21:35:00
24852,24874,2025-10,1019.8473282442744,1011.8473282442744,8.0,5.780713570377417,22,cross,0.5,505.9236641221372,2.5168450848933412,VVVUSDT,C,2025-10,2025-10-10 21:50:00,2025-10-10 23:40:00
11331,11337,2025-10,5413.771320277953,5405.771320277953,8.0,6.708319928806495,6,reversal,0.5,2702.8856601389766,2.2308736411343255,WLFIUSDT,C,2025-10,2025-10-10 21:15:00,2025-10-10 21:45:00
11340,11352,2025-10,555.555555555558,547.555555555558,8.0,4.751778761207576,12,cross,0.5,273.777777777779,2.513307071356795,WLFIUSDT,C,2025-10,2025-10-10 22:00:00,2025-10-10 23:00:00
28609,28615,2025-10,12160.200250312893,12152.200250312893,8.0,8.307319045910903,6,cross,0.5,6076.100125156447,2.384970666948725,WIFUSDT,C,2025-10,2025-10-10 21:15:00,2025-10-10 21:45:00
30196,30207,2025-10,570.802363255194,562.802363255194,8.0,3.6135535346606753,11,cross,0.5,281.401181627597,2.078350169199686,WIFUSDT,C,2025-10,2025-10-16 09:30:00,2025-10-16 10:25:00
28897,28903,2025-10,17689.71962616823,17681.71962616823,8.0,8.542230344290997,6,reversal,0.5,8840.859813084115,2.392722883188197,WLDUSDT,C,2025-10,2025-10-10 21:15:00,2025-10-10 21:45:00
28906,28914,2025-10,629.8590064567122,621.8590064567122,8.0,3.474618023472428,8,cross,0.5,310.9295032283561,2.518627587484348,WLDUSDT,C,2025-10,2025-10-10 22:00:00,2025-10-10 22:40:00
28824,28830,2025-10,-823.1138693118988,-831.1138693118988,8.0,2.5761889319156954,6,reversal,0.5,-415.5569346559494,2.246951740605292,XMRUSDT,C,2025-10,2025-10-10 21:10:00,2025-10-10 21:40:00
28833,28842,2025-10,438.0279638799878,430.0279638799878,8.0,6.161617023579261,9,cross,0.5,215.0139819399939,2.2789415191317577,XMRUSDT,C,2025-10,2025-10-10 21:55:00,2025-10-10 22:40:00
28893,28899,2025-10,-2867.1791178588755,-2875.1791178588755,8.0,2.7506441942749342,6,reversal,1.5,-4312.768676788313,2.050794002075596,XLMUSDT,A,2025-10,2025-10-10 20:55:00,2025-10-10 21:25:00
28902,28911,2025-10,-240.4652137468577,-248.4652137468577,8.0,2.620863220308328,9,reversal,1.5,-372.69782062028656,2.5324443490341206,XLMUSDT,A,2025-10,2025-10-10 21:40:00,2025-10-10 22:25:00
4419,4434,2025-10,7348.556331383278,7340.556331383278,8.0,4.978985608137638,15,cross,0.5,3670.278165691639,2.3439192454723092,XPLUSDT,C,2025-10,2025-10-10 21:15:00,2025-10-10 22:30:00
28893,28900,2025-10,-1913.5666299007326,-1921.5666299007326,8.0,7.308037999034695,7,reversal,0.5,-960.7833149503663,2.1494680393799133,XRPUSDT,C,2025-10,2025-10-10 20:55:00,2025-10-10 21:30:00
28903,28923,2025-10,447.8102669764605,439.8102669764605,8.0,6.761293343741096,20,cross,0.5,219.90513348823026,2.5331133900647687,XRPUSDT,C,2025-10,2025-10-10 21:45:00,2025-10-10 23:25:00
27031,27034,2025-10,1575.698412242672,1567.698412242672,8.0,9.058434062972946,3,cross,0.5,783.849206121336,2.022220036342811,ZECUSDT,C,2025-10,2025-10-10 21:15:00,2025-10-10 21:30:00
27041,27045,2025-10,494.0577249575573,486.0577249575573,8.0,5.601088360322664,4,cross,0.5,243.02886247877865,2.3904260967676736,ZECUSDT,C,2025-10,2025-10-10 22:05:00,2025-10-10 22:25:00
40828,40831,2025-11,64.00538992757276,56.005389927572764,8.0,3.0035411106887397,3,cross,1.5,84.00808489135915,2.124041389547295,1000BONKUSDT,A,2025-11,2025-11-21 07:30:00,2025-11-21 07:45:00
35464,35475,2025-11,-151.33601324190172,-159.33601324190172,8.0,4.332584046379929,11,cross,1.5,-239.0040198628526,2.276982048139959,AAVEUSDT,A,2025-11,2025-11-02 16:30:00,2025-11-02 17:25:00
43377,43382,2025-11,-101.41987829614618,-109.41987829614618,8.0,4.332241817198621,5,cross,1.5,-164.12981744421927,2.348510398452399,AAVEUSDT,A,2025-11,2025-11-30 03:55:00,2025-11-30 04:20:00
12332,12337,2025-11,113.68057056408088,105.68057056408088,8.0,5.258704626467143,5,cross,1.5,158.52085584612132,2.3130931590047896,ASTERUSDT,A,2025-11,2025-11-02 14:40:00,2025-11-02 15:05:00
35774,35798,2025-11,486.0749609578341,478.0749609578341,8.0,3.004323767605208,24,maxhold,1.5,717.1124414367512,2.4625194279894522,ALCHUSDT,A,2025-11,2025-11-04 15:50:00,2025-11-04 17:50:00
43016,43029,2025-11,2748.5631622160536,2740.5631622160536,8.0,2.728489860057631,13,reversal,1.5,4110.84474332408,2.423931276936521,ALCHUSDT,A,2025-11,2025-11-29 19:20:00,2025-11-29 20:25:00
20562,20569,2025-11,348.1460515142953,340.1460515142953,8.0,2.99542944381402,7,cross,1.0,340.1460515142953,2.228683965206423,AVNTUSDT,B,2025-11,2025-11-21 07:30:00,2025-11-21 08:05:00
40307,40311,2025-11,-113.58220810166908,-121.58220810166908,8.0,2.5457000519663513,4,cross,1.0,-121.58220810166908,2.058981087569667,BANUSDT,B,2025-11,2025-11-30 08:05:00,2025-11-30 08:25:00
40828,40831,2025-11,196.70477471418923,188.70477471418923,8.0,3.6693363585885708,3,cross,1.5,283.05716207128387,2.2132876741586087,BIOUSDT,A,2025-11,2025-11-21 07:30:00,2025-11-21 07:45:00
32947,32956,2025-11,39.87313094698575,31.873130946985746,8.0,2.511155916202852,9,cross,1.5,47.809696420478616,2.1371598911353744,CAKEUSDT,A,2025-11,2025-11-03 15:40:00,2025-11-03 16:25:00
14015,14021,2025-11,-52.926208651398184,-60.926208651398184,8.0,3.552840071386232,6,cross,1.0,-60.926208651398184,2.468554531672271,COAIUSDT,B,2025-11,2025-11-21 07:35:00,2025-11-21 08:05:00
40828,40832,2025-11,328.53651914200424,320.53651914200424,8.0,3.7869746749731847,4,cross,1.5,480.8047787130064,2.240240274036829,EIGENUSDT,A,2025-11,2025-11-21 07:30:00,2025-11-21 07:50:00
42438,42452,2025-11,-479.79797979798013,-487.79797979798013,8.0,2.974139943008387,14,cross,1.5,-731.6969696969702,2.0754344809600167,FARTCOINUSDT,A,2025-11,2025-11-26 21:40:00,2025-11-26 22:50:00
9404,9415,2025-11,-129.1910181482614,-137.1910181482614,8.0,2.531344763272071,11,cross,1.0,-137.1910181482614,2.356101761578377,HANAUSDT,B,2025-11,2025-11-20 16:50:00,2025-11-20 17:45:00
42075,42079,2025-11,-597.7448362551808,-605.7448362551808,8.0,3.014838931782289,4,cross,1.5,-908.6172543827711,2.301162483040403,HUSDT,A,2025-11,2025-11-25 15:25:00,2025-11-25 15:45:00
40828,40849,2025-11,215.97501115573348,207.97501115573348,8.0,5.680065768653622,21,cross,1.0,207.97501115573348,2.1589063572025227,HYPEUSDT,B,2025-11,2025-11-21 07:30:00,2025-11-21 09:15:00
40828,40833,2025-11,105.97427264093851,97.97427264093851,8.0,4.47136600310113,5,cross,1.5,146.96140896140776,2.0000872547529385,IPUSDT,A,2025-11,2025-11-21 07:30:00,2025-11-21 07:55:00
36049,36072,2025-11,1815.1239722457447,1807.1239722457447,8.0,4.684659311592671,23,cross,1.0,1807.1239722457447,2.191111192427528,JELLYJELLYUSDT,B,2025-11,2025-11-04 17:15:00,2025-11-04 19:10:00
12378,12381,2025-11,484.9432929213915,476.9432929213915,8.0,3.4634463964582243,3,cross,1.0,476.9432929213915,2.2520667524043603,LYNUSDT,B,2025-11,2025-11-21 07:30:00,2025-11-21 07:45:00
35740,35748,2025-11,219.46470413517716,211.46470413517716,8.0,2.8518271673658715,8,cross,1.5,317.19705620276574,2.1087403873874044,LINKUSDT,A,2025-11,2025-11-03 15:30:00,2025-11-03 16:10:00
40828,40831,2025-11,193.62558468399848,185.62558468399848,8.0,3.210729826772641,3,cross,0.5,92.81279234199924,2.0976012777724677,ONDOUSDT,C,2025-11,2025-11-21 07:30:00,2025-11-21 07:45:00
40828,40831,2025-11,190.89798411728643,182.89798411728643,8.0,3.1223743188149835,3,cross,0.5,91.44899205864321,2.1246056288645976,OPUSDT,C,2025-11,2025-11-21 07:30:00,2025-11-21 07:45:00
35686,35690,2025-11,83.98549341477546,75.98549341477546,8.0,2.7051010441626704,4,cross,1.0,75.98549341477546,2.025975325778349,PHAUSDT,B,2025-11,2025-11-17 14:30:00,2025-11-17 14:50:00
37939,37951,2025-11,100.22499488647973,92.22499488647973,8.0,3.3954652451207346,12,cross,1.0,92.22499488647973,2.0136646550276187,PHAUSDT,B,2025-11,2025-11-25 10:15:00,2025-11-25 11:15:00
40828,40833,2025-11,163.7460499856358,155.7460499856358,8.0,4.351730649812938,5,cross,0.5,77.8730249928179,2.0965674992488297,RENDERUSDT,C,2025-11,2025-11-21 07:30:00,2025-11-21 07:55:00
26715,26725,2025-11,15.729929215320126,7.7299292153201264,8.0,2.788470987822474,10,cross,0.5,3.8649646076600632,2.0296647921668147,SIRENUSDT,C,2025-11,2025-11-09 00:30:00,2025-11-09 01:20:00
35916,35921,2025-11,-263.0635796717074,-271.0635796717074,8.0,2.7285653657033606,5,cross,0.5,-135.5317898358537,2.026798631470412,SPXUSDT,C,2025-11,2025-11-04 06:10:00,2025-11-04 06:35:00
40540,40543,2025-11,79.66218973439965,71.66218973439965,8.0,6.4121563160980415,3,cross,1.5,107.49328460159947,2.074833172032301,TAOUSDT,A,2025-11,2025-11-21 07:30:00,2025-11-21 07:45:00
40540,40545,2025-11,333.91915641476146,325.91915641476146,8.0,3.2335472069869082,5,cross,1.5,488.8787346221422,2.210168706627604,WIFUSDT,A,2025-11,2025-11-21 07:30:00,2025-11-21 07:55:00
35739,35743,2025-11,-186.1025572365782,-194.1025572365782,8.0,2.5273531525903374,4,cross,1.5,-291.15383585486734,2.0529811284527937,WLDUSDT,A,2025-11,2025-11-03 15:25:00,2025-11-03 15:45:00
37270,37276,2025-11,43.74522960549632,35.74522960549632,8.0,2.829316791378875,6,cross,0.5,17.87261480274816,2.07814122738127,XMRUSDT,C,2025-11,2025-11-09 05:00:00,2025-11-09 05:30:00
40828,40835,2025-11,313.8092168868822,305.8092168868822,8.0,4.89661196075782,7,cross,0.5,152.9046084434411,2.2388018727471124,ZROUSDT,C,2025-11,2025-11-21 07:30:00,2025-11-21 08:05:00
43834,43837,2025-12,236.1612124672363,228.1612124672363,8.0,2.894831930123638,3,cross,1.5,342.2418187008545,2.2712470548157975,ALCHUSDT,A,2025-12,2025-12-02 15:30:00,2025-12-02 15:45:00
45864,45876,2025-12,187.88323463130973,179.88323463130973,8.0,3.256190928831898,12,cross,1.5,269.8248519469646,2.392673474188849,ALCHUSDT,A,2025-12,2025-12-10 16:40:00,2025-12-10 17:40:00
46771,46790,2025-12,502.59828880373726,494.59828880373726,8.0,2.749138212833661,19,cross,1.5,741.8974332056059,2.263508274326682,ALCHUSDT,A,2025-12,2025-12-17 20:15:00,2025-12-17 21:50:00
3920,3944,2025-12,214.07297096053713,206.07297096053713,8.0,2.5797780867734526,24,maxhold,1.0,206.07297096053713,2.283542295788039,BEATUSDT,B,2025-12,2025-12-06 08:45:00,2025-12-06 10:45:00
42523,42533,2025-12,-174.2781548372252,-182.2781548372252,8.0,2.862439474513461,10,cross,1.0,-182.2781548372252,2.1052918696930694,CYBERUSDT,B,2025-12,2025-12-10 15:00:00,2025-12-10 15:50:00
19718,19722,2025-12,11.671014691747583,3.671014691747583,8.0,3.0046913802555277,4,cross,1.0,3.671014691747583,2.1976195705593256,ENSOUSDT,B,2025-12,2025-12-25 00:30:00,2025-12-25 00:50:00
22490,22497,2025-12,59.94321169418227,51.94321169418227,8.0,2.555696777177071,7,cross,1.0,51.94321169418227,2.1642855376275354,FFUSDT,B,2025-12,2025-12-18 11:40:00,2025-12-18 12:15:00
48370,48382,2025-12,-286.90095846645505,-294.90095846645505,8.0,7.860370391390541,12,cross,1.0,-294.90095846645505,2.3694360209978798,HUSDT,B,2025-12,2025-12-17 12:00:00,2025-12-17 13:00:00
44022,44034,2025-12,-182.0728291316509,-190.0728291316509,8.0,2.968112297108515,12,cross,0.5,-95.03641456582545,2.0107216259294978,ICPUSDT,C,2025-12,2025-12-02 15:40:00,2025-12-02 16:40:00
43637,43661,2025-12,-169.79774562315143,-177.79774562315143,8.0,2.7795557136538322,24,maxhold,1.0,-177.79774562315143,2.055295597962588,HYPEUSDT,B,2025-12,2025-12-01 01:35:00,2025-12-01 03:35:00
48404,48407,2025-12,93.71490531696392,85.71490531696392,8.0,2.6216730716110868,3,cross,1.5,128.57235797544587,2.3210017650199695,LINKUSDT,A,2025-12,2025-12-17 14:50:00,2025-12-17 15:05:00
39479,39483,2025-12,-52.57743742142162,-60.57743742142162,8.0,2.612460270916181,4,cross,1.5,-90.86615613213243,2.0253193583279168,PHAUSDT,A,2025-12,2025-12-01 00:35:00,2025-12-01 00:55:00
14253,14277,2025-12,1531.9293478260865,1523.9293478260865,8.0,2.8832186907315775,24,maxhold,0.5,761.9646739130433,2.0460754953331914,RIVERUSDT,C,2025-12,2025-12-12 21:40:00,2025-12-12 23:40:00
51297,51303,2025-12,-23.274640760979626,-31.274640760979626,8.0,2.7123292631788676,6,cross,1.5,-46.91196114146944,2.2265803875759502,TRUMPUSDT,A,2025-12,2025-12-28 15:55:00,2025-12-28 16:25:00
44954,44962,2025-12,-204.66364703908945,-212.66364703908945,8.0,2.5836257998908576,8,cross,1.5,-318.99547055863417,2.0488396412184193,WLDUSDT,A,2025-12,2025-12-05 15:20:00,2025-12-05 16:00:00
52787,52794,2026-01,-46.85059864653951,-54.85059864653951,8.0,2.6684575050095725,7,cross,1.0,-54.85059864653951,2.1070075783497217,AUCTIONUSDT,B,2026-01,2026-01-20 22:50:00,2026-01-20 23:25:00
47446,47452,2026-01,-278.5923753665698,-286.5923753665698,8.0,2.7743539511676096,6,cross,1.0,-286.5923753665698,2.3025214901958493,BANUSDT,B,2026-01,2026-01-01 18:35:00,2026-01-01 19:05:00
20952,20955,2026-01,-91.58672326770811,-99.58672326770811,8.0,2.8573593715359995,3,cross,1.0,-99.58672326770811,2.0708404089819843,CCUSDT,B,2026-01,2026-01-23 11:45:00,2026-01-23 12:00:00
30509,30528,2026-01,-553.2373132319291,-561.2373132319291,8.0,3.2270888215937186,19,cross,1.0,-561.2373132319291,2.101623313871468,BTRUSDT,B,2026-01,2026-01-05 05:15:00,2026-01-05 06:50:00
58202,58205,2026-01,-3.8968709120101863,-11.896870912010186,8.0,2.5370655526679244,3,cross,1.0,-11.896870912010186,2.1909546836332656,BTCUSDT,B,2026-01,2026-01-20 15:20:00,2026-01-20 15:35:00
30917,30930,2026-01,671.727298768261,663.727298768261,8.0,2.869669746209392,13,cross,1.0,663.727298768261,2.348399788357201,COAIUSDT,B,2026-01,2026-01-19 00:05:00,2026-01-19 01:10:00
50824,50844,2026-01,182.81915446141107,174.81915446141107,8.0,2.5443561570034685,20,cross,1.0,174.81915446141107,2.1214138480740354,CHZUSDT,B,2026-01,2026-01-12 00:30:00,2026-01-12 02:10:00
22395,22419,2026-01,221.50506087722067,213.50506087722067,8.0,3.0182557568724446,24,maxhold,1.0,213.50506087722067,2.094089398139167,ENSOUSDT,B,2026-01,2026-01-03 07:35:00,2026-01-03 09:35:00
57737,57747,2026-01,59.93260796872235,51.93260796872235,8.0,2.5404969954484895,10,cross,1.0,51.93260796872235,2.02888519961481,HUSDT,B,2026-01,2026-01-19 00:35:00,2026-01-19 01:25:00
23872,23896,2026-01,185.1175697385732,177.1175697385732,8.0,2.7610282578832153,24,maxhold,1.0,177.1175697385732,2.366838338879134,KITEUSDT,B,2026-01,2026-01-28 06:35:00,2026-01-28 08:35:00
57731,57740,2026-01,232.6343381389262,224.6343381389262,8.0,3.2000321862729235,9,cross,1.0,224.6343381389262,2.2480949736509683,JELLYJELLYUSDT,B,2026-01,2026-01-19 00:05:00,2026-01-19 00:50:00
29138,29143,2026-01,158.22784810126666,150.22784810126666,8.0,4.7754377541326924,5,cross,1.5,225.3417721519,2.410575957944607,LYNUSDT,A,2026-01,2026-01-19 00:10:00,2026-01-19 00:35:00
32655,32659,2026-01,468.1840540177973,460.1840540177973,8.0,2.78696542214702,4,cross,1.5,690.2760810266959,2.13573206468516,LYNUSDT,A,2026-01,2026-01-31 05:15:00,2026-01-31 05:35:00
57731,57742,2026-01,-101.52748559407176,-109.52748559407176,8.0,2.531222033163122,11,cross,0.5,-54.76374279703588,2.1190099184909337,LDOUSDT,C,2026-01,2026-01-19 00:05:00,2026-01-19 01:00:00
57730,57754,2026-01,-50.8013737836277,-58.8013737836277,8.0,4.832712467870112,24,cross,1.5,-88.20206067544156,2.165227881255881,LTCUSDT,A,2026-01,2026-01-19 00:00:00,2026-01-19 02:00:00
56680,56683,2026-01,-26.973490116745104,-34.973490116745104,8.0,2.850299339523647,3,cross,1.0,-34.973490116745104,2.056426221834217,MORPHOUSDT,B,2026-01,2026-01-29 15:50:00,2026-01-29 16:05:00
57734,57758,2026-01,245.2943071471303,237.2943071471303,8.0,2.754319008548391,24,maxhold,1.5,355.94146072069543,2.144303636617574,SEIUSDT,A,2026-01,2026-01-19 00:20:00,2026-01-19 02:20:00
57739,57763,2026-01,-33.922314172816215,-41.922314172816215,8.0,2.703117426690097,24,maxhold,1.0,-41.922314172816215,2.160413498799855,SOLUSDT,B,2026-01,2026-01-19 00:45:00,2026-01-19 02:45:00
57442,57453,2026-01,-14.730472171351483,-22.730472171351483,8.0,5.388465103163858,11,cross,1.5,-34.095708257027226,2.067256468400668,TAOUSDT,A,2026-01,2026-01-19 00:00:00,2026-01-19 00:55:00
