symbol,gross_bps,signal_strength,hold_bars,direction,entry_time,exit_time,net_bps_taker,net_bps_maker
BANUSDT,-20.370370370370594,4.064253055432905,4,-1,2025-08-08 02:25:00,2025-08-08 02:45:00,-40.370370370370594,-28.370370370370594
BANUSDT,2472.023771891003,3.5832365620699638,24,1,2025-09-03 08:50:00,2025-09-03 10:50:00,2452.023771891003,2464.023771891003
BANUSDT,1101.1679053541634,11.945714457991306,16,1,2025-10-10 21:25:00,2025-10-10 22:45:00,1081.1679053541634,1093.1679053541634
BANUSDT,-237.83232820861255,4.62940344084832,3,1,2025-10-17 08:20:00,2025-10-17 08:35:00,-257.8323282086126,-245.83232820861255
BANUSDT,-210.82854799015726,3.503154587893897,17,1,2025-11-13 01:20:00,2025-11-13 02:45:00,-230.82854799015726,-218.82854799015726
BANUSDT,180.49049324882827,6.095457609476535,6,1,2026-01-17 21:25:00,2026-01-17 21:55:00,160.49049324882827,172.49049324882827
BANUSDT,47.14122163108403,3.8089070450938123,23,1,2026-02-03 15:55:00,2026-02-03 17:50:00,27.14122163108403,39.14122163108403
BREVUSDT,-687.1327497301838,4.357629240447031,17,-1,2026-01-07 02:25:00,2026-01-07 03:50:00,-707.1327497301838,-695.1327497301838
BREVUSDT,34.20929870937562,3.852737826911662,24,-1,2026-01-13 00:05:00,2026-01-13 02:05:00,14.209298709375616,26.209298709375616
BREVUSDT,78.11113083614485,6.13706293347979,24,-1,2026-01-19 00:00:00,2026-01-19 02:00:00,58.11113083614485,70.11113083614485
BREVUSDT,427.29031123615255,4.918700894547778,24,-1,2026-01-20 06:30:00,2026-01-20 08:30:00,407.29031123615255,419.29031123615255
BREVUSDT,304.62800234329234,5.50686228002764,24,-1,2026-01-24 00:40:00,2026-01-24 02:40:00,284.62800234329234,296.62800234329234
BREVUSDT,719.287496170511,9.317285481196892,24,-1,2026-01-27 11:30:00,2026-01-27 13:30:00,699.287496170511,711.287496170511
BREVUSDT,-171.05223947313507,7.224855643571345,24,-1,2026-02-01 00:55:00,2026-02-01 02:55:00,-191.05223947313507,-179.05223947313507
BREVUSDT,-632.4982104509669,4.542700630910547,24,-1,2026-02-01 03:15:00,2026-02-01 05:15:00,-652.4982104509669,-640.4982104509669
BREVUSDT,-569.1717112062599,4.452086098414015,24,-1,2026-02-06 12:45:00,2026-02-06 14:45:00,-589.1717112062599,-577.1717112062599
BREVUSDT,539.1198867848245,3.751712170249515,24,-1,2026-02-07 06:05:00,2026-02-07 08:05:00,519.1198867848245,531.1198867848245
BREVUSDT,9.133015852303972,4.246052337241006,24,-1,2026-02-07 13:55:00,2026-02-07 15:55:00,-10.866984147696028,1.1330158523039717
BREVUSDT,439.2582905810949,7.370771415822054,24,-1,2026-02-17 12:35:00,2026-02-17 14:35:00,419.2582905810949,431.2582905810949
BREVUSDT,99.7195387971328,4.64141410387098,18,-1,2026-02-21 14:30:00,2026-02-21 16:00:00,79.7195387971328,91.7195387971328
BEATUSDT,2294.2759833003724,3.54335621644592,24,-1,2025-12-12 11:25:00,2025-12-12 13:25:00,2274.2759833003724,2286.2759833003724
BEATUSDT,-1294.3915491000091,3.7717287991617225,24,-1,2025-12-14 16:00:00,2025-12-14 18:00:00,-1314.3915491000091,-1302.3915491000091
BEATUSDT,-117.13237369460839,4.031586186490916,24,-1,2025-12-14 18:40:00,2025-12-14 20:40:00,-137.1323736946084,-125.13237369460839
BEATUSDT,-6.716167307190268,3.6883525995972586,24,-1,2025-12-18 05:45:00,2025-12-18 07:45:00,-26.71616730719027,-14.716167307190268
BEATUSDT,784.4628043320323,3.639267111603977,8,-1,2025-12-18 16:45:00,2025-12-18 17:25:00,764.4628043320323,776.4628043320323
BEATUSDT,163.46238258274082,3.596723886892899,15,-1,2025-12-21 09:55:00,2025-12-21 11:10:00,143.46238258274082,155.46238258274082
BEATUSDT,-260.87689307297654,4.067045983400654,24,-1,2025-12-22 06:15:00,2025-12-22 08:15:00,-280.87689307297654,-268.87689307297654
BEATUSDT,-663.0376418745021,4.506613951705755,24,-1,2025-12-24 08:30:00,2025-12-24 10:30:00,-683.0376418745021,-671.0376418745021
BEATUSDT,-820.2162536398628,4.173044267256645,12,-1,2025-12-29 10:00:00,2025-12-29 11:00:00,-840.2162536398628,-828.2162536398628
BEATUSDT,-111.9699062509183,3.676784017845133,12,1,2025-12-31 05:15:00,2025-12-31 06:15:00,-131.9699062509183,-119.9699062509183
BCHUSDT,21.317290597639982,3.6009611790644542,24,-1,2025-09-08 06:35:00,2025-09-08 08:35:00,1.3172905976399818,13.317290597639982
BCHUSDT,355.67871635997506,9.956153920497187,2,1,2025-10-10 21:20:00,2025-10-10 21:30:00,335.67871635997506,347.67871635997506
BCHUSDT,421.787484385705,3.598769942559348,13,1,2025-10-10 21:35:00,2025-10-10 22:40:00,401.787484385705,413.787484385705
BCHUSDT,103.49857354297609,4.12860562636487,24,-1,2025-10-17 08:10:00,2025-10-17 10:10:00,83.49857354297609,95.49857354297609
BCHUSDT,56.77043455526665,4.5388214966155696,14,-1,2025-11-29 00:40:00,2025-11-29 01:50:00,36.77043455526665,48.77043455526665
BCHUSDT,-131.84966468250846,4.308842748696627,24,1,2026-01-03 01:55:00,2026-01-03 03:55:00,-151.84966468250846,-139.84966468250846
BCHUSDT,30.18562604054642,3.5097082749768407,24,1,2026-01-10 22:55:00,2026-01-11 00:55:00,10.18562604054642,22.18562604054642
BCHUSDT,-254.43508053853316,3.9257437475994097,1,1,2026-02-06 00:10:00,2026-02-06 00:15:00,-274.43508053853316,-262.43508053853316
BCHUSDT,123.17045488191236,4.198196135209292,24,-1,2026-02-23 20:05:00,2026-02-23 22:05:00,103.17045488191236,115.17045488191236
BCHUSDT,-222.10306182637197,4.042926089610797,21,1,2026-02-28 22:35:00,2026-03-01 00:20:00,-242.10306182637197,-230.10306182637197
CCUSDT,67.87475187295833,3.5595044654387435,4,1,2025-12-02 20:40:00,2025-12-02 21:00:00,47.87475187295833,59.87475187295833
CCUSDT,-60.417196642074124,3.8829824547064526,24,1,2025-12-02 22:00:00,2025-12-03 00:00:00,-80.41719664207412,-68.41719664207412
CCUSDT,-83.175547741412,3.596555287311733,8,-1,2025-12-04 04:00:00,2025-12-04 04:40:00,-103.175547741412,-91.175547741412
CCUSDT,-90.56054997355956,3.549340168166052,16,1,2025-12-11 23:25:00,2025-12-12 00:45:00,-110.56054997355956,-98.56054997355956
CCUSDT,536.9854026570464,4.245684011232349,12,-1,2026-01-13 23:25:00,2026-01-14 00:25:00,516.9854026570464,528.9854026570464
CCUSDT,169.79257609055497,4.174475101493611,14,1,2026-02-09 02:10:00,2026-02-09 03:20:00,149.79257609055497,161.79257609055497
CCUSDT,76.02619389873722,3.580464197613111,4,1,2026-03-02 03:55:00,2026-03-02 04:15:00,56.02619389873722,68.02619389873722
BERAUSDT,91.24441855950293,3.915724454951704,18,-1,2025-08-26 10:25:00,2025-08-26 11:55:00,71.24441855950293,83.24441855950293
BERAUSDT,447.1898381764394,4.123562535923154,18,-1,2025-08-27 01:05:00,2025-08-27 02:35:00,427.1898381764394,439.1898381764394
BERAUSDT,-207.64303070466062,3.7455920202744504,1,-1,2025-09-17 17:55:00,2025-09-17 18:00:00,-227.64303070466062,-215.64303070466062
BERAUSDT,-32.349373230893264,3.7480828767521097,1,1,2025-10-10 20:55:00,2025-10-10 21:00:00,-52.349373230893264,-40.349373230893264
BERAUSDT,9180.672268907563,11.720749136687319,6,1,2025-10-10 21:20:00,2025-10-10 21:50:00,9160.672268907563,9172.672268907563
BERAUSDT,-131.21924548933794,3.963142720650832,1,-1,2025-10-29 18:35:00,2025-10-29 18:40:00,-151.21924548933794,-139.21924548933794
BERAUSDT,15.819030293443559,3.9806739284664037,4,-1,2025-12-31 02:35:00,2025-12-31 02:55:00,-4.180969706556441,7.819030293443559
BERAUSDT,-837.9799267165832,4.4183154699208895,22,-1,2026-01-14 00:20:00,2026-01-14 02:10:00,-857.9799267165832,-845.9799267165832
BERAUSDT,521.4416327493665,4.0386067536848875,15,-1,2026-01-14 12:50:00,2026-01-14 14:05:00,501.4416327493665,513.4416327493665
BERAUSDT,152.284263959388,4.017853614921173,24,-1,2026-01-16 07:35:00,2026-01-16 09:35:00,132.284263959388,144.284263959388
BERAUSDT,5.507745266782882,6.217457970825941,24,-1,2026-01-17 00:00:00,2026-01-17 02:00:00,-14.492254733217118,-2.492254733217118
BERAUSDT,-1314.936943191023,3.523918898223788,17,-1,2026-01-18 01:05:00,2026-01-18 02:30:00,-1334.936943191023,-1322.936943191023
BERAUSDT,77.01523190141945,3.867275397018265,24,-1,2026-01-30 02:15:00,2026-01-30 04:15:00,57.015231901419455,69.01523190141945
BERAUSDT,-64.34898880160355,3.732519861566778,19,-1,2026-01-30 04:45:00,2026-01-30 06:20:00,-84.34898880160355,-72.34898880160355
BERAUSDT,1108.4426380934788,9.98405386540819,24,-1,2026-02-06 18:25:00,2026-02-06 20:25:00,1088.4426380934788,1100.4426380934788
BERAUSDT,-554.7574317604153,4.392908549942104,24,-1,2026-02-08 18:45:00,2026-02-08 20:45:00,-574.7574317604153,-562.7574317604153
BERAUSDT,64.56315734666207,3.8089444394566363,13,-1,2026-02-09 15:55:00,2026-02-09 17:00:00,44.56315734666207,56.56315734666207
BERAUSDT,361.1452256677927,4.306878430986594,2,-1,2026-02-11 22:20:00,2026-02-11 22:30:00,341.1452256677927,353.1452256677927
BERAUSDT,1087.5521143537815,3.7159948093061272,24,-1,2026-02-12 12:05:00,2026-02-12 14:05:00,1067.5521143537815,1079.5521143537815
BERAUSDT,-170.55909412597492,4.671076538198028,24,-1,2026-02-17 08:45:00,2026-02-17 10:45:00,-190.55909412597492,-178.55909412597492
BERAUSDT,39.364118092355405,3.5927262380956417,24,-1,2026-02-18 00:05:00,2026-02-18 02:05:00,19.364118092355405,31.364118092355405
BERAUSDT,204.97094899935342,4.128010957858924,24,-1,2026-02-22 08:35:00,2026-02-22 10:35:00,184.97094899935342,196.97094899935342
BIOUSDT,910.2935617991692,3.7951211420383975,20,1,2025-08-07 10:55:00,2025-08-07 12:35:00,890.2935617991692,902.2935617991692
BIOUSDT,29.276117906555932,3.6821473073770123,9,1,2025-08-24 19:40:00,2025-08-24 20:25:00,9.276117906555932,21.276117906555932
BIOUSDT,239.80367574488514,4.047204790623662,24,1,2025-08-27 12:50:00,2025-08-27 14:50:00,219.80367574488514,231.80367574488514
BIOUSDT,-324.0349394195552,3.6161131153907977,1,1,2025-08-29 06:15:00,2025-08-29 12:30:00,-344.0349394195552,-332.0349394195552
BIOUSDT,60.7840107144697,5.513797567676586,1,1,2025-10-10 20:55:00,2025-10-10 21:00:00,40.7840107144697,52.7840107144697
BIOUSDT,7028.985507246379,9.537954374469097,3,1,2025-10-10 21:15:00,2025-10-10 21:30:00,7008.985507246379,7020.985507246379
BIOUSDT,-6.129184347003491,4.1033408221606145,24,-1,2025-10-20 06:35:00,2025-10-20 08:35:00,-26.12918434700349,-14.129184347003491
BIOUSDT,-732.6295114166447,3.6445340102810464,23,-1,2025-10-20 12:05:00,2025-10-20 14:00:00,-752.6295114166447,-740.6295114166447
BIOUSDT,-314.5537268999621,3.872029509411624,19,-1,2025-10-25 16:45:00,2025-10-25 18:20:00,-334.5537268999621,-322.5537268999621
BIOUSDT,-317.83205085312625,4.7190539657807395,24,-1,2025-11-02 10:00:00,2025-11-02 12:00:00,-337.83205085312625,-325.83205085312625
BIOUSDT,134.6863468634685,3.568639492321365,15,-1,2025-11-11 13:10:00,2025-11-11 14:25:00,114.68634686346849,126.68634686346849
BIOUSDT,279.4900532361999,4.1254736440634465,13,-1,2025-11-14 17:25:00,2025-11-14 18:30:00,259.4900532361999,271.4900532361999
BIOUSDT,277.30152814014144,4.951379683968116,24,-1,2025-11-16 14:20:00,2025-11-16 16:20:00,257.30152814014144,269.30152814014144
BIOUSDT,260.59179556153333,3.6693363585885708,1,1,2025-11-21 07:30:00,2025-11-21 07:35:00,240.59179556153333,252.59179556153333
BIOUSDT,654.602529775643,4.124134998155671,17,-1,2025-12-07 00:00:00,2025-12-07 01:25:00,634.602529775643,646.602529775643
BIOUSDT,340.4841566620753,3.6273598519268204,12,-1,2025-12-11 13:25:00,2025-12-11 14:25:00,320.4841566620753,332.4841566620753
BIOUSDT,457.2387912304965,4.6570821637646915,22,-1,2025-12-13 00:10:00,2025-12-13 02:00:00,437.2387912304965,449.2387912304965
BIOUSDT,-65.06309148264889,3.9298194536473137,5,-1,2025-12-14 09:50:00,2025-12-14 10:15:00,-85.06309148264889,-73.06309148264889
BIOUSDT,150.71507150715146,3.5605837826922992,18,-1,2025-12-26 05:40:00,2025-12-26 07:10:00,130.71507150715146,142.71507150715146
BIOUSDT,465.75342465753454,5.372457967787571,7,-1,2026-01-11 00:00:00,2026-01-11 00:35:00,445.75342465753454,457.75342465753454
BIOUSDT,-43.47826086956496,4.24651099601491,12,-1,2026-01-20 17:20:00,2026-01-20 18:20:00,-63.47826086956496,-51.47826086956496
BIOUSDT,-2272.636815920397,4.345683352313358,24,-1,2026-02-20 06:30:00,2026-02-20 08:30:00,-2292.636815920397,-2280.636815920397
BIOUSDT,191.1834413019442,5.100539381116284,24,-1,2026-02-20 08:35:00,2026-02-20 10:35:00,171.1834413019442,183.1834413019442
BTRUSDT,-532.5112107623331,3.8499353549598108,14,1,2025-09-25 03:20:00,2025-09-25 04:30:00,-552.5112107623331,-540.5112107623331
BTRUSDT,-210.4029751897696,4.085019706792081,24,-1,2025-10-06 19:35:00,2025-10-06 21:35:00,-230.4029751897696,-218.4029751897696
BTRUSDT,-2095.9959366799285,4.803947146068249,1,1,2025-10-10 21:10:00,2025-10-10 21:15:00,-2115.9959366799285,-2103.9959366799285
BTRUSDT,2338.844034345764,7.928914932175809,9,1,2025-10-10 21:25:00,2025-10-10 22:10:00,2318.844034345764,2330.844034345764
BTRUSDT,-254.34955400512217,4.112294611559182,3,-1,2025-10-12 16:25:00,2025-10-12 16:40:00,-274.3495540051222,-262.3495540051222
BTRUSDT,-360.633636670038,3.7618319445580597,12,1,2025-10-12 21:40:00,2025-10-12 22:40:00,-380.633636670038,-368.633636670038
BTRUSDT,675.2360549075598,3.761633441837682,19,1,2025-10-20 04:40:00,2025-10-20 06:15:00,655.2360549075598,667.2360549075598
BTRUSDT,-146.84641309581136,3.8870432275140736,5,-1,2025-10-30 18:20:00,2025-10-30 18:45:00,-166.84641309581136,-154.84641309581136
BTRUSDT,2891.3573905226654,3.971472946035437,3,-1,2025-10-30 19:35:00,2025-10-30 19:50:00,2871.3573905226654,2883.3573905226654
BTRUSDT,11.025358324143752,3.533811570322212,4,1,2026-01-15 13:50:00,2026-01-15 14:10:00,-8.974641675856248,3.0253583241437525
BTRUSDT,-358.7878787878784,3.8484229192110404,19,-1,2026-01-17 06:15:00,2026-01-17 07:50:00,-378.7878787878784,-366.7878787878784
BTRUSDT,-168.80436385080299,4.494037280831801,23,-1,2026-01-17 10:30:00,2026-01-17 12:25:00,-188.80436385080299,-176.80436385080299
BTRUSDT,1231.5759637188216,4.178396591495711,17,-1,2026-01-19 02:40:00,2026-01-19 04:05:00,1211.5759637188216,1223.5759637188216
BTRUSDT,-244.876231035398,4.194530596418276,3,-1,2026-01-26 04:15:00,2026-01-26 04:30:00,-264.876231035398,-252.876231035398
BTRUSDT,289.47250682295976,6.197385567244212,12,-1,2026-01-26 07:50:00,2026-01-26 08:50:00,269.47250682295976,281.47250682295976
BTRUSDT,162.54823085132708,3.6736642760886724,24,-1,2026-01-26 15:50:00,2026-01-26 17:50:00,142.54823085132708,154.54823085132708
BTRUSDT,788.9948322294205,5.202548016314478,24,-1,2026-01-26 23:30:00,2026-01-27 01:30:00,768.9948322294205,780.9948322294205
BTRUSDT,-2019.7615367630829,3.813641417565805,1,-1,2026-01-27 04:40:00,2026-01-27 04:45:00,-2039.7615367630829,-2027.7615367630829
BTRUSDT,-2003.040668947167,3.533842940590659,2,-1,2026-01-27 05:00:00,2026-01-27 05:10:00,-2023.040668947167,-2011.040668947167
BTRUSDT,-5794.719541936164,3.6578850872334128,2,-1,2026-02-04 15:45:00,2026-02-04 15:55:00,-5814.719541936164,-5802.719541936164
BTRUSDT,962.4275027317797,5.0171405025885285,21,1,2026-02-12 09:30:00,2026-02-12 11:15:00,942.4275027317797,954.4275027317797
BTRUSDT,479.9701881870688,4.493658363958485,3,-1,2026-02-12 15:00:00,2026-02-12 15:15:00,459.9701881870688,471.9701881870688
BTRUSDT,553.6487426251202,4.1740022443540425,24,-1,2026-02-15 19:05:00,2026-02-15 21:05:00,533.6487426251202,545.6487426251202
BNBUSDT,996.0020680723413,9.810639418837468,12,1,2025-10-10 21:25:00,2025-10-10 22:25:00,976.0020680723413,988.0020680723413
BNBUSDT,111.81243695484567,3.5257901105656493,4,-1,2025-10-13 09:50:00,2025-10-13 10:10:00,91.81243695484567,103.81243695484567
BNBUSDT,-100.69445924687948,3.9024573329690253,9,-1,2025-10-16 09:30:00,2025-10-16 10:15:00,-120.69445924687948,-108.69445924687948
BNBUSDT,11.282046206908536,3.6656653239637387,24,1,2025-11-03 11:10:00,2025-11-03 13:10:00,-8.717953793091464,3.282046206908536
BNBUSDT,97.02371555901036,4.802867901129477,1,1,2025-11-21 07:30:00,2025-11-21 07:35:00,77.02371555901036,89.02371555901036
BTCUSDT,-43.70921453978882,5.615033043215243,13,1,2025-07-10 21:15:00,2025-07-10 22:20:00,-63.70921453978882,-51.70921453978882
BTCUSDT,-20.34486435553373,3.5126218055122074,7,1,2025-08-09 10:10:00,2025-08-09 10:45:00,-40.34486435553373,-28.34486435553373
BTCUSDT,960.0687796596529,6.035235515481405,12,1,2025-10-10 21:15:00,2025-10-10 22:15:00,940.0687796596529,952.0687796596529
BTCUSDT,-152.96683803974753,4.347315013517016,24,-1,2025-10-12 14:55:00,2025-10-12 16:55:00,-172.96683803974753,-160.96683803974753
BTCUSDT,-18.900924912652606,6.332785288597011,1,-1,2025-10-16 09:30:00,2025-10-16 09:35:00,-38.900924912652606,-26.900924912652606
BTCUSDT,-121.14637716103438,6.260695275520061,17,-1,2025-10-29 18:35:00,2025-10-29 20:00:00,-141.14637716103437,-129.14637716103437
BTCUSDT,106.61330100424138,3.5708518327053462,24,1,2025-11-03 15:25:00,2025-11-03 17:25:00,86.61330100424138,98.61330100424138
BTCUSDT,-14.010271126398965,5.34884618209681,5,-1,2025-11-14 04:30:00,2025-11-14 04:55:00,-34.01027112639896,-22.010271126398965
BTCUSDT,10.42594704509181,4.077933435854831,17,1,2026-01-15 16:00:00,2026-01-15 17:25:00,-9.57405295490819,2.42594704509181
BTCUSDT,83.67683651040237,3.5761138994618538,13,1,2026-03-01 22:45:00,2026-03-01 23:50:00,63.67683651040237,75.67683651040237
BTCUSDT,12.390094232296311,4.049118695310056,4,-1,2026-03-02 00:40:00,2026-03-02 01:00:00,-7.6099057677036885,4.3900942322963115
CAKEUSDT,15.326489877387495,3.6787423385876186,18,-1,2025-09-24 16:30:00,2025-09-24 18:00:00,-4.673510122612505,7.326489877387495
CAKEUSDT,3088.422010876075,4.475178133431081,23,1,2025-10-10 21:15:00,2025-10-10 23:10:00,3068.422010876075,3080.422010876075
CAKEUSDT,723.3298957259093,3.5154956950576746,24,-1,2025-10-15 08:40:00,2025-10-15 10:40:00,703.3298957259093,715.3298957259093
CAKEUSDT,-595.2233122231876,4.145960951772146,7,-1,2026-02-06 00:10:00,2026-02-06 00:45:00,-615.2233122231876,-603.2233122231876
CAKEUSDT,60.8571323825946,3.666205887752801,12,1,2026-02-08 04:15:00,2026-02-08 05:15:00,40.8571323825946,52.8571323825946
COAIUSDT,9805.47160598102,3.963443632930827,24,1,2025-10-06 07:15:00,2025-10-06 09:15:00,9785.47160598102,9797.47160598102
COAIUSDT,-568.7973504676557,3.711963394038122,21,1,2025-10-06 09:50:00,2025-10-06 11:35:00,-588.7973504676557,-576.7973504676557
COAIUSDT,-653.4277427735246,3.6358440730646113,7,-1,2025-10-09 23:55:00,2025-10-10 00:30:00,-673.4277427735246,-661.4277427735246
COAIUSDT,-661.2553355258555,5.482238525724157,1,1,2025-10-10 21:15:00,2025-10-10 21:20:00,-681.2553355258555,-669.2553355258555
COAIUSDT,384.66622604097836,6.8624947022746765,5,-1,2025-10-10 21:45:00,2025-10-10 22:10:00,364.66622604097836,376.66622604097836
COAIUSDT,-1833.3490729373248,3.7792360754875727,24,-1,2025-10-12 10:35:00,2025-10-12 12:35:00,-1853.3490729373248,-1841.3490729373248
COAIUSDT,-2123.6543005090857,4.2355829848112405,6,-1,2025-10-12 18:50:00,2025-10-12 19:20:00,-2143.6543005090857,-2131.6543005090857
COAIUSDT,2623.300694597146,5.310355969265633,12,-1,2025-10-12 21:00:00,2025-10-12 22:00:00,2603.300694597146,2615.300694597146
COAIUSDT,295.25367243351974,3.665456545540982,24,-1,2025-10-15 12:20:00,2025-10-15 14:20:00,275.25367243351974,287.25367243351974
COAIUSDT,1386.3576110744348,4.1418157943529685,4,-1,2025-10-15 15:50:00,2025-10-15 16:10:00,1366.3576110744348,1378.3576110744348
COAIUSDT,1656.8562053796786,3.8317656198880248,24,-1,2025-10-19 07:50:00,2025-10-19 09:50:00,1636.8562053796786,1648.8562053796786
COAIUSDT,606.0969515242376,3.7018816662072296,24,-1,2025-10-23 16:35:00,2025-10-23 18:35:00,586.0969515242376,598.0969515242376
COAIUSDT,272.2670781985048,4.019836985742112,16,-1,2025-10-26 18:35:00,2025-10-26 19:55:00,252.2670781985048,264.2670781985048
COAIUSDT,-760.9700277276543,6.282108472718415,8,-1,2025-11-02 10:15:00,2025-11-02 10:55:00,-780.9700277276543,-768.9700277276543
COAIUSDT,565.45145788922,3.9275528090348404,3,-1,2025-11-06 19:20:00,2025-11-06 19:35:00,545.45145788922,557.45145788922
COAIUSDT,431.51264454263537,4.183210549959287,19,1,2025-11-07 14:15:00,2025-11-07 15:50:00,411.51264454263537,423.51264454263537
COAIUSDT,-122.27460223924513,3.8099959451500327,10,1,2025-11-14 12:45:00,2025-11-14 13:35:00,-142.27460223924513,-130.27460223924513
COAIUSDT,-52.926208651398184,3.552840071386232,6,1,2025-11-21 07:35:00,2025-11-21 08:05:00,-72.92620865139818,-60.926208651398184
COAIUSDT,87.98091261556618,3.670838004906987,5,1,2025-11-25 08:45:00,2025-11-25 09:10:00,67.98091261556618,79.98091261556618
COAIUSDT,-376.65452607266724,4.006337296323525,15,1,2025-12-14 10:05:00,2025-12-14 11:20:00,-396.65452607266724,-384.65452607266724
COAIUSDT,-273.0819245773719,3.7530848350994277,3,-1,2025-12-18 03:45:00,2025-12-18 04:00:00,-293.0819245773719,-281.0819245773719
COAIUSDT,-173.98815399802592,3.836300352485988,24,-1,2025-12-25 14:25:00,2025-12-25 16:25:00,-193.98815399802592,-181.98815399802592
COAIUSDT,280.75184392100994,4.557853150886543,24,-1,2025-12-26 04:55:00,2025-12-26 06:55:00,260.75184392100994,272.75184392100994
COAIUSDT,93.16770186335476,4.014344970773833,13,1,2026-01-03 11:45:00,2026-01-03 12:50:00,73.16770186335476,85.16770186335476
COAIUSDT,243.82207578253823,3.547442641072132,9,1,2026-02-04 03:25:00,2026-02-04 04:10:00,223.82207578253823,235.82207578253823
CYBERUSDT,-138.92994383683188,4.454261775867066,12,-1,2025-07-27 10:00:00,2025-07-27 11:00:00,-158.92994383683188,-146.92994383683188
CYBERUSDT,-2911.491551974936,6.129470405849917,15,1,2025-08-12 07:30:00,2025-08-12 08:45:00,-2931.491551974936,-2919.491551974936
CYBERUSDT,-219.61026909990576,3.5203870670393784,19,-1,2025-10-02 22:20:00,2025-10-02 23:55:00,-239.61026909990576,-227.61026909990576
CYBERUSDT,-2029.384756657484,10.902740750490688,1,-1,2025-10-10 21:15:00,2025-10-10 21:20:00,-2049.384756657484,-2037.384756657484
CYBERUSDT,-614.0164021727545,3.5589064550475955,24,-1,2025-11-20 00:15:00,2025-11-20 02:15:00,-634.0164021727545,-622.0164021727545
CYBERUSDT,-386.2841991081112,4.192630014094939,24,-1,2025-11-27 00:05:00,2025-11-27 02:05:00,-406.2841991081112,-394.2841991081112
CYBERUSDT,115.2507559764937,3.553588848958299,2,-1,2025-11-29 13:25:00,2025-11-29 13:35:00,95.2507559764937,107.2507559764937
CYBERUSDT,552.7419267004308,4.821727350624218,24,-1,2025-11-29 22:45:00,2025-11-30 00:45:00,532.7419267004308,544.7419267004308
CYBERUSDT,11.568718186025784,3.5296107342249328,10,-1,2025-12-10 16:35:00,2025-12-10 17:25:00,-8.431281813974216,3.5687181860257837
CYBERUSDT,-27.320627073441628,3.8134938055505283,22,1,2025-12-14 17:15:00,2025-12-14 19:05:00,-47.32062707344163,-35.32062707344163
CYBERUSDT,-239.3458278620031,8.75233615465935,24,-1,2025-12-31 00:00:00,2025-12-31 02:00:00,-259.3458278620031,-247.3458278620031
CYBERUSDT,388.40579710144874,4.7274022393737525,24,-1,2026-02-03 00:00:00,2026-02-03 02:00:00,368.40579710144874,380.40579710144874
CYBERUSDT,177.06437200066262,4.436382005318102,3,-1,2026-02-06 15:25:00,2026-02-06 15:40:00,157.06437200066262,169.06437200066262
CYBERUSDT,-1746.2482946794,8.549461343945055,24,-1,2026-02-18 00:00:00,2026-02-18 02:00:00,-1766.2482946794,-1754.2482946794
CYBERUSDT,248.8870902468643,3.6425761194229294,19,-1,2026-02-18 06:30:00,2026-02-18 08:05:00,228.8870902468643,240.8870902468643
CYBERUSDT,-613.9995133425269,4.172961456582459,24,-1,2026-02-22 00:05:00,2026-02-22 02:05:00,-633.9995133425269,-621.9995133425269
CYBERUSDT,210.77074216307778,3.5488936127936874,11,-1,2026-02-27 20:25:00,2026-02-27 21:20:00,190.77074216307778,202.77074216307778
CRVUSDT,11026.21876280213,11.00235874466995,24,1,2025-10-10 21:15:00,2025-10-10 23:15:00,11006.21876280213,11018.21876280213
CHZUSDT,-941.3037598052488,3.620756561074502,3,1,2025-10-10 20:55:00,2025-10-10 21:10:00,-961.3037598052488,-949.3037598052488
CHZUSDT,-384.3995510662168,6.196879924662653,1,-1,2025-10-10 21:15:00,2025-10-10 21:20:00,-404.3995510662168,-392.3995510662168
CHZUSDT,2726.8760907504366,8.137521790637257,14,1,2025-10-10 21:30:00,2025-10-10 22:40:00,2706.8760907504366,2718.8760907504366
CHZUSDT,38.32794346628088,5.484442864828185,1,1,2025-12-31 06:50:00,2025-12-31 06:55:00,18.32794346628088,30.32794346628088
CHZUSDT,314.88639577637366,3.6770138048250067,24,-1,2026-01-25 15:15:00,2026-01-25 17:15:00,294.88639577637366,306.88639577637366
DASHUSDT,-844.3964186477305,4.497954726586186,4,-1,2025-10-10 21:15:00,2025-10-10 21:35:00,-864.3964186477305,-852.3964186477305
DASHUSDT,-26.364053186613834,3.8319969683013166,24,1,2025-10-30 14:25:00,2025-10-30 16:25:00,-46.36405318661383,-34.36405318661383
DASHUSDT,285.1283669203764,5.414889684906749,12,-1,2025-11-04 16:00:00,2025-11-04 17:00:00,265.1283669203764,277.1283669203764
DASHUSDT,-282.4812430814649,3.7600229105781766,3,-1,2025-11-06 11:20:00,2025-11-06 11:35:00,-302.4812430814649,-290.4812430814649
DASHUSDT,-473.08847308847436,4.754005509806365,24,-1,2025-11-06 16:30:00,2025-11-06 18:30:00,-493.08847308847436,-481.08847308847436
DASHUSDT,-44.418370767682624,3.611688820704302,10,-1,2026-01-13 13:35:00,2026-01-13 14:25:00,-64.41837076768263,-52.418370767682624
DASHUSDT,-56.537952604354125,3.597838901454235,24,1,2026-01-18 19:25:00,2026-01-18 21:25:00,-76.53795260435413,-64.53795260435413
DASHUSDT,-8.008328661808228,3.831064038843572,2,-1,2026-01-25 09:20:00,2026-01-25 09:30:00,-28.00832866180823,-16.00832866180823
