feature,target,is_binary,full_r,mean_r,std_r,sign_pct,snr,max_wrong_streak,regime_high_r,regime_low_r,regime_consistent,n_windows,tier2_pass
vol_of_vol,tgt_profitable_long_5,True,-0.01188120375364754,-0.025318289024820334,0.010655000655434364,1.0,2.3761884061365364,0,-0.04265367440779533,0.007265737434038688,False,10,False
absorption_ratio,tgt_profitable_long_5,True,0.035626157847013395,0.035871595204809356,0.0273569898979131,0.9,1.3112405764914137,1,0.03681047791371328,0.03478625872821273,True,10,True
aggression_imbalance,tgt_profitable_long_5,True,0.018349771401833248,0.027165859919455516,0.02136600436184185,1.0,1.2714525121024403,0,0.008457694925383064,0.030168967539043745,True,10,True
response_asymmetry,tgt_profitable_long_5,True,-0.006555003602883358,-0.01810105162047413,0.02034838051762054,0.8,0.8895573583755056,2,0.001733038960176625,-0.01672685357923348,False,10,False
max_up_sweep,tgt_profitable_long_5,True,-0.005174937230043475,-0.021451862962198302,0.035640557625915024,0.6,0.6018947062320985,2,-0.03098886140668311,0.0025884814242311815,False,10,False
max_down_sweep,tgt_profitable_long_5,True,-0.00742393428207877,-0.01851927183767869,0.023809609468558864,0.6,0.7778066188835988,2,-0.0559203864477682,0.01595563935824318,False,10,False
sweep_count,tgt_profitable_long_5,True,-0.010703513870892856,-0.025549192384832487,0.03317872320619507,0.6,0.7700474857351349,2,-0.0543018874188676,0.007264071744576439,False,10,False
sub_regime_trending_pct,tgt_profitable_long_5,True,-0.008547601693147389,-0.010772709914065504,0.019092360505530526,0.6,0.564241907696272,3,-0.00522401686558982,-0.014921246202228011,True,10,False
sub_regime_transitions,tgt_profitable_long_5,True,-0.015167847819528402,-0.01289052855752203,0.02541899177033436,0.6,0.507121945433183,4,-0.0037764977341013806,-0.02724401684345179,True,10,False
max_drawup,tgt_profitable_long_5,True,0.01489898213352192,0.004836603500695947,0.0215396381951219,0.6,0.22454432413777944,2,0.012943012234192697,0.00956772027077446,True,10,False
flash_event_count,tgt_profitable_long_5,True,0.02123540250481426,0.006466761800288573,0.018524533860686344,0.5,0.3490917422765841,3,0.025729984562009256,0.018833950748893935,True,10,False
flash_event_pct,tgt_profitable_long_5,True,0.0271521098268539,0.01311739337183424,0.028002583358587234,0.7,0.4684351155698525,3,0.029941402035158826,0.02568826288577375,True,10,False
hour_sin,tgt_profitable_long_5,True,0.01901175445872394,0.023582357619589357,0.012244294679136477,1.0,1.9259874282323701,0,0.023754585747248536,0.014436530568733064,True,10,True
hour_cos,tgt_profitable_long_5,True,-0.01247171092492283,-0.013788625315978931,0.01181137976524738,0.9,1.1674017422205998,1,-0.0159492704304377,-0.005188622674697552,True,10,True
dow_sin,tgt_profitable_long_5,True,0.013187300896025045,0.02109461670742868,0.05235917323888351,0.7,0.40288292198936365,2,0.01241679254992445,0.011303368690368298,True,10,False
dow_cos,tgt_profitable_long_5,True,-0.007372820712714334,-0.005377002599894565,0.02564239507802941,0.5,0.2096919021617298,4,-0.023515545890672507,0.011939662064921919,False,10,False
dist_to_funding_hrs,tgt_profitable_long_5,True,0.008669360033178086,0.00652494979915722,0.0061741197921617915,0.8,1.0568226757506092,2,-0.003296758021945234,0.02015817387132879,False,10,False
session_europe,tgt_profitable_long_5,True,0.00613695278352866,0.012651038251925146,0.013885708827360914,0.7,0.9110833598207873,2,0.018208529074882573,-0.008315121795213543,False,10,False
session_us,tgt_profitable_long_5,True,-0.011052166592004864,-0.010080249292106564,0.00804243928616282,0.9,1.2533820814102803,1,-0.010831493501103906,-0.012505996482063853,True,10,True
overlap_europe_us,tgt_profitable_long_5,True,-0.006030570070054697,-0.004293663250700031,0.0050465786330831895,0.9,0.8508067668960173,1,-0.005292076824753911,-0.007125819519215371,True,10,True
poc_price,tgt_profitable_long_5,True,-0.029513307397006194,-0.07225482771575037,0.03678612479845471,1.0,1.9641869892961819,0,-0.062318022609186396,-0.003561244070145575,True,10,True
close_to_poc,tgt_profitable_long_5,True,-0.011393339278575554,-0.014604037084420967,0.014994364384553765,0.8,0.9739683997185711,1,-0.021262927242243657,0.0019055487447364738,False,10,False
close_to_poc_bps,tgt_profitable_long_5,True,-0.011393339278575554,-0.014604037084420967,0.014994364384553765,0.8,0.9739683997185711,1,-0.021262927242243657,0.0019055487447364738,False,10,False
value_area_low,tgt_profitable_long_5,True,-0.029640467984205443,-0.07255475786122154,0.036461771221449994,1.0,1.9898857194995097,0,-0.061927922843246275,-0.003559578380683326,True,10,True
value_area_high,tgt_profitable_long_5,True,-0.029570238771013724,-0.07293018754572146,0.03660766057340647,1.0,1.9922110947100888,0,-0.06233462259922645,-0.003894381962581961,True,10,True
low_volume_node_pct,tgt_profitable_long_5,True,-0.012217805307998764,-0.01882387306501749,0.026957290146610812,0.6,0.6982850636188337,3,0.008115735130558854,-0.03714154362773836,False,10,False
high_volume_node_pct,tgt_profitable_long_5,True,0.010150822429797701,0.015587206597404419,0.020051130369181488,0.7,0.7773729615444472,3,0.0038727776763333166,0.023213048344970955,True,10,True
volume_profile_skew,tgt_profitable_long_5,True,0.011424090531689135,0.016283463502710115,0.021390870313123752,0.8,0.76123426790727,1,0.0032187380687571654,0.020767816214487533,True,10,True
fair_price,tgt_profitable_long_5,True,-0.029808353203906568,-0.07293784406577905,0.036529363126824255,1.0,1.9966908213688321,0,-0.06240600255639844,-0.0038044347316240623,True,10,True
fair_value,tgt_profitable_long_5,True,-0.029719423904361886,-0.07280534239837053,0.03682644211847041,1.0,1.9769855085146766,0,-0.06231470261117844,-0.0037944405948509563,True,10,True
market_impulse,tgt_profitable_long_5,True,0.008461996853398768,0.016381467022533253,0.02411877417274124,0.6,0.6791998177522387,2,-0.0037798177321093362,0.028509940834710257,False,10,False
kinetic_energy,tgt_profitable_long_5,True,0.01506354289342704,-0.002287272504652971,0.029764629754575875,0.5,0.07684532021774389,5,0.017757009345794383,0.011393315921326197,True,10,False
potential_energy,tgt_profitable_long_5,True,0.011067542218561655,-0.0016484496831804807,0.028161304657642897,0.6,0.05853598415345775,4,0.007770455337726689,0.009631016470337372,True,10,False
total_energy,tgt_profitable_long_5,True,0.01142076607189313,-0.0015298005524650216,0.028685962483881822,0.6,0.053329239112147334,4,0.00892913464251921,0.009724295080219658,True,10,False
energy_ratio,tgt_profitable_long_5,True,0.017754693098338326,0.0025416336487964373,0.02699011526618914,0.5,0.09416905499401013,4,0.014795571122657392,0.015687463354831843,True,10,False
market_inertia,tgt_profitable_long_5,True,0.021870374325861808,0.0016307218720966687,0.0324747143872005,0.6,0.05021512591776318,4,0.016272970236217876,0.025021987100900756,True,10,False
market_temperature,tgt_profitable_long_5,True,0.013784456986892568,0.0004040007307375304,0.035420817633609804,0.6,0.011405742660050445,4,-0.0042778174333095165,0.021137599275091956,False,10,False
market_pressure,tgt_profitable_long_5,True,0.035626157847013395,0.035871595204809356,0.0273569898979131,0.9,1.3112405764914137,1,0.03681047791371328,0.03478625872821273,True,10,True
pv_work,tgt_profitable_long_5,True,0.021928552372292964,0.0015774432759371293,0.03247848781907932,0.6,0.04856886455811124,4,0.016435650138609925,0.025025318479825143,True,10,False
heat_capacity,tgt_profitable_long_5,True,0.023372199038732444,0.007601226416125434,0.026396564976456264,0.7,0.2879627111673489,3,0.017634169419498358,0.0259847556100421,True,10,False
temperature_change,tgt_profitable_long_5,True,-0.006562899194898941,0.002284752437754478,0.02065446613444743,0.3,0.11061784036838299,4,0.009403894357663312,-0.028816427695751823,False,10,False
ofi_field_gradient,tgt_profitable_long_5,True,0.006809740334756453,-0.0013667268111798082,0.024391526285664614,0.4,0.05603285317914118,5,0.014812171112697392,-0.0003564575449069851,False,10,False
temporal_dipole,tgt_profitable_long_5,True,0.0054001693812265605,0.0012416488218598253,0.015219212546964627,0.6,0.08158430129208387,3,0.014715891170465234,-0.003911038857203786,False,10,False
price_dipole,tgt_profitable_long_5,True,0.016557887571756358,0.025718912844267316,0.019194352136232322,1.0,1.3399208611849354,0,0.01644893013064197,0.01617384467778904,True,10,True
