feature,cluster,n_targets,mean_avg_r,mean_avg_sign,mean_avg_snr,composite
donchian_mid_dist_bps_20,28,2,0.045803050389210856,0.925,1.5100660666480743,0.04654580946486632
near_support_20,44,6,0.029810590006039167,0.7999999999999999,0.9095047841810237,0.0464069837136628
activity_centroid_vol_z,157,2,0.04683688639219327,0.8999999999999999,1.184522593285577,0.04631002105807413
turbulence_z,12,4,0.033032456022609034,0.8625,1.3882172162084072,0.04585368009235423
fair_value_change_bps_z,53,3,0.04212092610238296,0.7833333333333333,0.8809313576087293,0.0457404018336902
market_momentum_z,54,3,0.03964106591585178,0.8166666666666668,1.21651212884702,0.044879252020807225
near_support_5,45,3,0.04041724846531622,0.8000000000000002,0.8762016760755817,0.04482416291155955
max_trades_per_second,108,6,0.026486784378370955,0.8666666666666667,1.467323151810293,0.0446687821993502
volume_kurtosis,98,7,0.0264955261226284,0.8071428571428573,0.9400860152075062,0.04447026027678868
panic_sell_ratio,56,3,0.04004319067921697,0.7999999999999999,1.1004449639160707,0.04440931955187763
vol_asymmetry_z,59,1,0.0706935226600206,0.9,1.2581856982039592,0.0441009143240795
downtick_pct,50,2,0.04457221746024015,0.9,1.3184753414994161,0.044070827251506406
uptick_pct,50,2,0.04457221746024015,0.9,1.3184753414994161,0.044070827251506406
net_tick_direction,50,2,0.04457221746024015,0.9,1.3184753414994161,0.044070827251506406
close_vs_prev_fair_value_bps,54,1,0.07450935450466376,0.85,1.2195623572871208,0.043899056650211765
poc_migration_bps_z,53,3,0.04042415213803691,0.7833333333333333,0.8383575592594511,0.04389782309357696
buy_sell_volume_ratio,60,3,0.03435641897829151,0.9166666666666666,1.6507146507892827,0.043659100739721415
order_flow_imbalance,60,3,0.03435641897829151,0.9166666666666666,1.6507146507892827,0.043659100739721415
cvd_max_z,61,4,0.0338932185704396,0.8,1.0002537274379826,0.0436392247533448
return_reversal,7,3,0.033295835491889435,0.9333333333333332,1.7830340987545814,0.04308064039176971
taylor_complexity_z,163,4,0.030921041031119076,0.8625,1.23674680711878,0.0429227400648941
return_skewness,59,3,0.03703626430868372,0.8333333333333334,1.055722357469153,0.04278597030672842
dist_to_swing_high_bps,71,3,0.03688153059026423,0.8333333333333334,0.9672237691874125,0.042607214905628375
dist_to_support_10_bps_z,72,2,0.05000494856528812,0.775,0.8692372839747413,0.04257543951573278
price_slope_angle_z,54,5,0.030072733873370543,0.79,0.9663790266479586,0.042567653489717694
dist_to_s1_bps_z,54,2,0.046898963441216523,0.8250000000000001,1.098006154019042,0.042507116488911444
ll_streak_z,80,1,0.06123997870249645,1.0,1.9183344548154915,0.04244831857518651
stop_hunt_down_score_z,172,1,0.0759970203674485,0.8,0.9580766787951551,0.04214169631892293
close_vs_prev_poc_bps,54,2,0.04792374235376145,0.8,0.9472262570082002,0.04211968981504535
taylor_vol_a1,160,2,0.04112606792053547,0.925,1.1875044042766585,0.04179298333194213
large_trade_centroid_z,157,2,0.04706215162295725,0.8,1.1016652154737037,0.04136244648331413
resistance_touches_20,34,3,0.03504117390645212,0.85,1.2529232386831943,0.041290774524505615
max_buy_run,108,5,0.027101671710575963,0.85,1.151199449287062,0.0412757253814344
activity_centroid,157,2,0.04282614109971222,0.875,1.4157548961779183,0.041168159277330967
fib_wave_avg_dist_z,142,2,0.04775657506785988,0.775,0.7293756436897127,0.04066111918154525
signed_area,82,6,0.025639072501497735,0.8083333333333332,1.055470445002882,0.04032882620936546
volume_pct_q1_z,157,3,0.03458421503057759,0.8333333333333334,1.1053572991586653,0.03995325190053957
max_drawup_z,128,2,0.03821446439003748,0.95,2.8918807087661804,0.0398837361745768
overlap_asia_europe,151,2,0.04005252996532832,0.9,1.7018508530363046,0.03960198145094166
drawdown_drawup_asymmetry,54,2,0.0434928220467843,0.825,1.0928044829574457,0.039419942734798326
breakout_up_count_10,29,6,0.02492627989248485,0.8083333333333335,1.1628457578511044,0.03920764332529189
trade_pct_q1,157,2,0.0385321482883315,0.925,1.4655501106643318,0.039156999746967146
dist_to_pivot_bps,54,1,0.07054585555652629,0.8,1.1769307250133356,0.03911892870335628
taylor_rate_a1,160,2,0.04183782811287715,0.8500000000000001,1.250308958704624,0.03906901928159231
lower_low,80,1,0.06221606265932825,0.9,1.4216658380886513,0.03881239957606884
drawdown_drawup_asymmetry_z,54,2,0.0440407772147441,0.8,1.057399917684365,0.03870699124048989
higher_low,80,1,0.0619023224363658,0.9,1.5348934499346756,0.03861667824019164
return,54,2,0.0437766246147332,0.8,0.963801303657982,0.0384748302065254
drift_from_open_bps,54,2,0.0437765578950068,0.8,0.963801303657982,0.038474771567236346
price_slope_angle,54,2,0.04377377348185863,0.8,0.9636770018347298,0.0384723243748353
ew_net_direction,54,1,0.0578901467449562,0.95,1.6812941655604479,0.03812007239854449
taylor_vol_a1_z,160,2,0.037485314174581175,0.925,1.067957724521492,0.03809318978702128
range_compression_10_z,116,3,0.03583064453605492,0.7666666666666666,0.6484841946217909,0.038081729031311844
sell_urgency_ratio_z,46,1,0.0604967221002663,0.9,1.5344540862165512,0.03773981912122631
standing_wave_ratio,61,3,0.033315483620413554,0.8166666666666668,0.9738910657360478,0.037717804782785136
fomo_buy_ratio_z,56,4,0.026763450160030938,0.875,1.132783284078108,0.037689847435707496
trade_rate_decay_z,157,1,0.0543493248469151,1.0,1.766474471222469,0.03767208128297578
breakout_vol_confirm_20,122,3,0.032528765327113705,0.8333333333333334,1.3072870345350192,0.037578703289308284
trade_imbalance_z,46,1,0.060235832588942495,0.9,1.535436518717372,0.037577067774935725
predator_follows_prey,17,6,0.023387847493073387,0.8250000000000001,1.1089113003387048,0.03754628608609674
graph_transition_entropy,153,2,0.040125959866394875,0.8500000000000001,1.1216098840079805,0.037470441713251076
graph_transition_uniformity,153,2,0.040125959866394875,0.8500000000000001,1.1216098840079805,0.037470441713251076
ew_net_direction_z,54,1,0.05678052857672345,0.95,1.721655917317388,0.0373894001289763
ew_impulse_quality,175,1,0.0598264769124261,0.9,2.4120750355877667,0.03732169841521453
breakout_any_20,122,3,0.03285291746627838,0.8166666666666668,1.2491672703916397,0.037194114954368425
engulfing_bullish,39,4,0.029334190188040402,0.7875,0.917623190393986,0.03717910178260788
sell_urgency_ratio,46,1,0.05637404419281225,0.95,1.8348176649014079,0.03712173429955909
buy_sell_trade_ratio,46,1,0.05633151539102045,0.95,1.8286214157202383,0.03709372951645724
trade_imbalance,46,1,0.05633151539102045,0.95,1.8286214157202383,0.03709372951645724
ew_correction_quality_z,177,4,0.027258057412758063,0.8375,1.0257018308239148,0.03674125147874598
time_at_low_pct,84,5,0.024008319470978323,0.85,1.2280449628279972,0.03656456368952104
resistance_touches_10,29,5,0.02507756603500192,0.8099999999999999,1.0505571073415878,0.036395702790809295
hh_count_10_z,67,4,0.027160785807048365,0.8250000000000001,1.0013604697521803,0.03606371868772667
lh_count_10_z,67,4,0.026755288251259637,0.8375,1.0618210734990234,0.036063566788356934
volume_ramp_z,157,1,0.0572042562635266,0.9,1.1364456131678722,0.03568587205058285
return_skewness_z,59,1,0.0571826718977086,0.9,1.1332713060920936,0.03567240702250302
first_half_return,52,4,0.02855408852961874,0.775,0.9217625756690458,0.03561592529179026
vwap_flux_z,90,2,0.034970877151511225,0.925,1.3640486056486456,0.03553797773034158
high_volume_node_pct,154,5,0.02438689534268943,0.8099999999999999,0.8872434722642784,0.03539331503082324
hurst_exponent_z,143,2,0.0348019362476895,0.925,1.758443632273231,0.03536629721881912
hurst_regime_z,143,2,0.0348019362476895,0.925,1.758443632273231,0.03536629721881912
ew_impulse_quality_z,175,1,0.056689780971069845,0.9,2.16670529722085,0.03536492566199211
price_impact_asymmetry_z,46,1,0.05658680405810765,0.9,1.5135241873078056,0.035300685320797845
market_momentum,54,2,0.04010614651908957,0.8,0.9187759538747087,0.035248884333596436
volume_ramp,157,1,0.0531128230367006,0.95,1.2892629140579293,0.03497425336249491
close_to_fair_price_bps_z,49,4,0.026577132766427564,0.8125000000000001,1.0026991627925481,0.03475407412594252
max_drawup,128,2,0.03325444270790962,0.95,1.6674016660215412,0.03470705244113317
flow_velocity,60,3,0.02826604788527053,0.8833333333333333,1.3501164646096075,0.03461347213513755
activity_ramp,157,1,0.05544856832757605,0.9,1.3673256685948085,0.03459061692211034
sell_centroid,157,1,0.0550572714403787,0.9,1.4419219947069033,0.03434651322139989
fib_time_trade_pct_z,156,2,0.037751144872764,0.825,1.7211881271554577,0.03421594412651962
front_back_vol_ratio,157,2,0.0401586363376177,0.775,0.887421690211336,0.03419204781691189
first_half_volume_pct,157,2,0.0401586363376177,0.775,0.887421690211336,0.03419204781691189
volume_acceleration,157,2,0.0401586363376177,0.775,0.887421690211336,0.03419204781691189
close_to_vwap,49,1,0.051879602804682096,0.95,1.3335344962941265,0.034162190392003466
close_to_fair_price_bps,49,1,0.049192111539517594,1.0,1.2894317431154132,0.03409737341940697
close_to_fair_price,49,1,0.049192111539517594,1.0,1.2894317431154132,0.03409737341940697
max_sell_run,108,6,0.01979892601335124,0.8833333333333333,1.3545317308930072,0.034032122444968296
signed_area_bps,82,6,0.022291447298185774,0.7833333333333333,0.979504737030037,0.033978770268825884
twap_vwap_spread_bps,82,6,0.022281047782705957,0.7833333333333333,0.9791902542227083,0.03396291832603056
price_impact_asymmetry,46,1,0.051570441994805954,0.95,1.7604211269770502,0.03395861114548345
