test_day,train_start_day,train_end_day,variant,events,execution_pair_net_15m_bps,delayed_pair_net_15m_bps,execution_pair_win_15m,execution_extra_cost_bps,entry_decay_bps
2025-12-26,2025-11-26,2025-12-25,active_exec_model_top_quantile,12.0,-16.47897852626227,-15.321898031723933,0.0,1.157080494538336,13.726018089376678
2025-12-27,2025-11-27,2025-12-26,active_exec_baseline,12.0,-15.70019619289809,-12.869266111546537,0.25,2.8309300813515548,17.127415647582485
2025-12-27,2025-11-27,2025-12-26,active_exec_state_top_quantile,12.0,-8.751092863655508,-5.910234091094879,0.08333333333333333,2.840858772560629,15.08051335622901
2025-12-27,2025-11-27,2025-12-26,active_exec_model_top_quantile,12.0,-8.30790257860257,-7.010581990837032,0.08333333333333333,1.2973205877655398,13.057999541498111
2025-12-28,2025-11-28,2025-12-27,active_exec_baseline,12.0,-16.333788086312925,-14.093268330289169,0.3333333333333333,2.2405197560237586,16.828928801423856
2025-12-28,2025-11-28,2025-12-27,active_exec_state_top_quantile,12.0,-8.122867383834606,-5.954420959493381,0.3333333333333333,2.1684464243412234,11.290008760206822
2025-12-28,2025-11-28,2025-12-27,active_exec_model_top_quantile,12.0,-19.653020843296428,-18.28510789096502,0.08333333333333333,1.3679129523314077,16.227223099284277
2025-12-29,2025-11-29,2025-12-28,active_exec_baseline,12.0,-4.150846412488339,-2.2908683188732186,0.25,1.859978093615122,7.4075444621254
2025-12-29,2025-11-29,2025-12-28,active_exec_state_top_quantile,12.0,-3.0290256812154777,-0.9794947344716137,0.25,2.0495309467438636,12.72914576009569
2025-12-29,2025-11-29,2025-12-28,active_exec_model_top_quantile,12.0,-3.7537219408512246,-2.2538442555582203,0.25,1.4998776852930036,8.769868932828421
2025-12-30,2025-11-30,2025-12-29,active_exec_baseline,12.0,-15.45059754204928,-13.339340160283774,0.4166666666666667,2.1112573817655056,22.815460299340415
2025-12-30,2025-11-30,2025-12-29,active_exec_state_top_quantile,12.0,-20.169820099178327,-17.82875803594657,0.25,2.3410620632317536,23.95597816632937
2025-12-30,2025-11-30,2025-12-29,active_exec_model_top_quantile,12.0,-3.197421518776711,-1.713481748674188,0.5833333333333334,1.4839397701025234,7.873107122707928
2025-12-31,2025-12-01,2025-12-30,active_exec_baseline,12.0,-3.761796180004945,-1.0880904832087672,0.16666666666666666,2.6737056967961776,11.760016753292469
2025-12-31,2025-12-01,2025-12-30,active_exec_state_top_quantile,12.0,-16.215959646086166,-13.61629575233267,0.08333333333333333,2.599663893753492,16.68421136744471
2025-12-31,2025-12-01,2025-12-30,active_exec_model_top_quantile,12.0,-11.59276036507601,-9.440765655348065,0.0,2.1519947097279455,17.548649768745854
2026-01-01,2025-12-02,2025-12-31,active_exec_baseline,12.0,-7.183592831572446,-3.3741299949605548,0.16666666666666666,3.809462836611891,24.96700746115604
2026-01-01,2025-12-02,2025-12-31,active_exec_state_top_quantile,12.0,-13.355055301902096,-10.255365539365803,0.0,3.0996897625362934,12.476864767701398
2026-01-01,2025-12-02,2025-12-31,active_exec_model_top_quantile,12.0,-12.309300348171304,-10.666785974872097,0.25,1.642514373299206,17.277127235569846
2026-01-02,2025-12-03,2026-01-01,active_exec_baseline,12.0,-10.920085438726653,-7.842180356569486,0.08333333333333333,3.0779050821571676,17.649183266194488
2026-01-02,2025-12-03,2026-01-01,active_exec_state_top_quantile,12.0,-14.662311092786682,-12.99358987355869,0.08333333333333333,1.6687212192279919,18.592906080088326
2026-01-02,2025-12-03,2026-01-01,active_exec_model_top_quantile,12.0,-12.106745743409435,-10.537464525987355,0.16666666666666666,1.5692812174220796,15.734324628625671
2026-01-03,2025-12-04,2026-01-02,active_exec_baseline,12.0,-9.065017584362726,-6.776858549584165,0.16666666666666666,2.288159034778563,15.16036974240705
2026-01-03,2025-12-04,2026-01-02,active_exec_state_top_quantile,12.0,-11.9871479071199,-6.740339009919894,0.0,5.246808897200007,8.27320260874148
2026-01-03,2025-12-04,2026-01-02,active_exec_model_top_quantile,12.0,-4.420977559233643,-2.853789492678479,0.25,1.567188066555164,17.337230128971854
2026-01-04,2025-12-05,2026-01-03,active_exec_baseline,12.0,-9.714153601921513,-6.924202796500201,0.16666666666666666,2.789950805421311,15.747176771206588
2026-01-04,2025-12-05,2026-01-03,active_exec_state_top_quantile,12.0,-15.782854977336486,-11.560924465963177,0.08333333333333333,4.221930511373309,16.289882639421716
2026-01-04,2025-12-05,2026-01-03,active_exec_model_top_quantile,12.0,3.1595678095246664,4.8984678322835435,0.3333333333333333,1.7389000227588784,11.066501572641792
2026-01-05,2025-12-06,2026-01-04,active_exec_baseline,12.0,-14.319670506635669,-12.411988448238906,0.08333333333333333,1.9076820583967662,13.132402263396813
2026-01-05,2025-12-06,2026-01-04,active_exec_state_top_quantile,12.0,-10.510769497323242,-9.101038783690166,0.0,1.4097307136330743,13.735723984753626
2026-01-05,2025-12-06,2026-01-04,active_exec_model_top_quantile,12.0,-17.60175433552327,-15.787263707210167,0.08333333333333333,1.814490628313104,19.696257828628603
2026-01-06,2025-12-07,2026-01-05,active_exec_baseline,12.0,-15.143233788344872,-13.573991981135952,0.16666666666666666,1.5692418072089218,24.45141355079117
2026-01-06,2025-12-07,2026-01-05,active_exec_state_top_quantile,12.0,-7.4699086760925,-5.94127558037732,0.25,1.5286330957151837,15.315494067943506
2026-01-06,2025-12-07,2026-01-05,active_exec_model_top_quantile,12.0,-14.855801767845158,-13.364667272441487,0.16666666666666666,1.4911344954036727,20.78516435567233
2026-01-07,2025-12-08,2026-01-06,active_exec_baseline,12.0,-10.77579931484329,-8.24503669936495,0.16666666666666666,2.530762615478339,11.201111871441219
2026-01-07,2025-12-08,2026-01-06,active_exec_state_top_quantile,12.0,-20.599047611959964,-14.560817341862704,0.16666666666666666,6.038230270097261,15.707757070115477
2026-01-07,2025-12-08,2026-01-06,active_exec_model_top_quantile,12.0,-6.290575896409983,-5.40703291954108,0.3333333333333333,0.8835429768689016,10.468032714967451
2026-01-08,2025-12-09,2026-01-07,active_exec_baseline,12.0,-16.025126565471595,-12.253779035482964,0.0,3.7713475299886317,17.88392738447664
2026-01-08,2025-12-09,2026-01-07,active_exec_state_top_quantile,12.0,-2.0763777687652403,-0.8184622154610688,0.3333333333333333,1.2579155533041717,6.434028473932909
2026-01-08,2025-12-09,2026-01-07,active_exec_model_top_quantile,12.0,-11.599995016116118,-10.391041348690596,0.08333333333333333,1.2089536674255201,13.548132785247875
2026-01-09,2025-12-10,2026-01-08,active_exec_baseline,12.0,-22.399209145345555,-20.163702460077086,0.08333333333333333,2.2355066852684726,23.46812403287842
2026-01-09,2025-12-10,2026-01-08,active_exec_state_top_quantile,12.0,-7.551601310460434,-4.715920412533504,0.08333333333333333,2.8356808979269297,13.66418641762762
2026-01-09,2025-12-10,2026-01-08,active_exec_model_top_quantile,12.0,-17.28605809830417,-16.16018434371022,0.08333333333333333,1.1258737545939475,20.265841771682222
2026-01-10,2025-12-11,2026-01-09,active_exec_baseline,12.0,-10.798269624668238,-5.80679975731575,0.3333333333333333,4.991469867352488,12.907064498858533
2026-01-10,2025-12-11,2026-01-09,active_exec_state_top_quantile,12.0,-9.239901030605067,-7.319635597912851,0.3333333333333333,1.9202654326922153,14.377686054032148
2026-01-10,2025-12-11,2026-01-09,active_exec_model_top_quantile,12.0,-11.034852761306922,-9.679441433820687,0.25,1.3554113274862347,11.583621700955542
2026-01-11,2025-12-12,2026-01-10,active_exec_baseline,12.0,-11.456192165935766,-9.258272763616324,0.16666666666666666,2.1979194023194415,15.567273575977554
2026-01-11,2025-12-12,2026-01-10,active_exec_state_top_quantile,12.0,-6.127154329794608,-4.667582971973849,0.3333333333333333,1.4595713578207572,20.21799916884189
2026-01-11,2025-12-12,2026-01-10,active_exec_model_top_quantile,12.0,-15.334878920242316,-13.8033999148512,0.08333333333333333,1.5314790053911136,21.37759409729499
2026-01-12,2025-12-13,2026-01-11,active_exec_baseline,12.0,-12.197358371807033,-10.61151070688211,0.08333333333333333,1.5858476649249222,16.611062739472217
2026-01-12,2025-12-13,2026-01-11,active_exec_state_top_quantile,12.0,-12.21816247015787,-10.724514844590537,0.16666666666666666,1.4936476255673314,21.75473834594275
2026-01-12,2025-12-13,2026-01-11,active_exec_model_top_quantile,12.0,-8.440062039188314,-7.186505136696361,0.16666666666666666,1.2535569024919526,19.45580016548182
2026-01-13,2025-12-14,2026-01-12,active_exec_baseline,12.0,-8.936072872196904,-7.581225592736877,0.16666666666666666,1.354847279460025,12.776192528007511
2026-01-13,2025-12-14,2026-01-12,active_exec_state_top_quantile,12.0,-8.972376897837833,-7.553622988544184,0.16666666666666666,1.418753909293648,18.41063291890867
2026-01-13,2025-12-14,2026-01-12,active_exec_model_top_quantile,12.0,-2.52926881608307,-1.6456636243997655,0.16666666666666666,0.8836051916833041,17.269191402057388
2026-01-14,2025-12-15,2026-01-13,active_exec_baseline,12.0,-11.528115722919688,-10.147958727651371,0.16666666666666666,1.3801569952683173,19.040714875087627
2026-01-14,2025-12-15,2026-01-13,active_exec_state_top_quantile,12.0,-9.259273546511432,-7.488421026451467,0.25,1.770852520059963,14.961679328607163
2026-01-14,2025-12-15,2026-01-13,active_exec_model_top_quantile,12.0,-13.69219583292944,-12.561291856309731,0.16666666666666666,1.1309039766197106,26.028291899741664
2026-01-15,2025-12-16,2026-01-14,active_exec_baseline,12.0,-13.40489857607441,-11.877285071384463,0.25,1.5276135046899482,18.342513374634176
2026-01-15,2025-12-16,2026-01-14,active_exec_state_top_quantile,12.0,-11.939076198899416,-9.792948649116667,0.25,2.1461275497827508,14.124257549070023
2026-01-15,2025-12-16,2026-01-14,active_exec_model_top_quantile,12.0,-14.951607361879764,-13.962270610488188,0.16666666666666666,0.9893367513915745,19.934446673375756
2026-01-16,2025-12-17,2026-01-15,active_exec_baseline,12.0,-14.78843801887348,-13.759588895403825,0.16666666666666666,1.0288491234696535,21.969455301555367
2026-01-16,2025-12-17,2026-01-15,active_exec_state_top_quantile,12.0,-9.87702470045399,-8.62963722314152,0.25,1.2473874773124687,15.907730187173044
2026-01-16,2025-12-17,2026-01-15,active_exec_model_top_quantile,12.0,-10.919578737159009,-9.864672008748126,0.16666666666666666,1.0549067284108833,16.92773778814355
2026-01-17,2025-12-18,2026-01-16,active_exec_baseline,12.0,-11.052787583941333,-8.659570239741335,0.16666666666666666,2.393217344199998,11.763184653970177
2026-01-17,2025-12-18,2026-01-16,active_exec_state_top_quantile,12.0,-11.92523050541852,-9.154938656344841,0.16666666666666666,2.7702918490736788,8.30420400822947
2026-01-17,2025-12-18,2026-01-16,active_exec_model_top_quantile,12.0,-6.774421473770045,-5.116716652066359,0.4166666666666667,1.6577048217036852,12.449753970003677
2026-01-18,2025-12-19,2026-01-17,active_exec_baseline,12.0,-8.569498495776273,-6.934421085517165,0.4166666666666667,1.6350774102591066,15.194055428098261
2026-01-18,2025-12-19,2026-01-17,active_exec_state_top_quantile,12.0,-15.387325957846416,-13.542916804684252,0.08333333333333333,1.844409153162161,16.95041710469228
2026-01-18,2025-12-19,2026-01-17,active_exec_model_top_quantile,12.0,-2.173688396320897,-1.0988818840034893,0.25,1.0748065123174084,16.54074024704827
2026-01-19,2025-12-20,2026-01-18,active_exec_baseline,12.0,-0.18876620958808546,1.0202842999854527,0.4166666666666667,1.2090505095735375,27.049636868881066
2026-01-19,2025-12-20,2026-01-18,active_exec_state_top_quantile,12.0,-19.180969895223456,-15.18549863665772,0.16666666666666666,3.9954712585657384,29.616569975492723
2026-01-19,2025-12-20,2026-01-18,active_exec_model_top_quantile,12.0,-9.166086489341616,-7.779253438676832,0.16666666666666666,1.3868330506647826,30.089473696797707
2026-01-20,2025-12-21,2026-01-19,active_exec_baseline,12.0,-16.8463871051642,-14.585812823833765,0.16666666666666666,2.260574281330437,35.273967313968846
2026-01-20,2025-12-21,2026-01-19,active_exec_state_top_quantile,12.0,-13.102952990921253,-11.573160671540657,0.16666666666666666,1.5297923193805978,28.51928413682268
2026-01-20,2025-12-21,2026-01-19,active_exec_model_top_quantile,12.0,-7.906889693889643,-6.934455576071191,0.4166666666666667,0.9724341178184536,24.273502534738572
2026-01-21,2025-12-22,2026-01-20,active_exec_baseline,12.0,-10.54644345121068,-8.729066820024846,0.3333333333333333,1.817376631185833,16.605467980457348
2026-01-21,2025-12-22,2026-01-20,active_exec_state_top_quantile,12.0,2.1373575628974932,3.319108989636858,0.5833333333333334,1.1817514267393643,12.412591523501272
2026-01-21,2025-12-22,2026-01-20,active_exec_model_top_quantile,12.0,8.085625722721476,9.115802323777555,0.5833333333333334,1.0301766010560798,8.057723865196598
2026-01-22,2025-12-23,2026-01-21,active_exec_baseline,12.0,-12.058102338518689,-10.703986850366897,0.08333333333333333,1.3541154881517936,29.5186612432712
2026-01-22,2025-12-23,2026-01-21,active_exec_state_top_quantile,12.0,-5.234545776144243,-3.740074758488839,0.25,1.4944710176554035,15.01936404186471
2026-01-22,2025-12-23,2026-01-21,active_exec_model_top_quantile,12.0,-13.610796003762417,-12.312029695445752,0.08333333333333333,1.298766308316665,23.933805062025712
2026-01-23,2025-12-24,2026-01-22,active_exec_baseline,12.0,-8.774048829337403,-7.623546718730736,0.08333333333333333,1.1505021106066693,25.030045829978565
2026-01-23,2025-12-24,2026-01-22,active_exec_state_top_quantile,12.0,-8.323291570667472,-6.967003863883467,0.3333333333333333,1.3562877067840045,15.369347459875856
2026-01-23,2025-12-24,2026-01-22,active_exec_model_top_quantile,12.0,-7.096376902712481,-5.785537457841431,0.25,1.31083944487105,19.14933595598171
2026-01-24,2025-12-25,2026-01-23,active_exec_baseline,12.0,-5.1265793117111365,-3.91361663105323,0.5833333333333334,1.212962680657907,25.47385986624906
2026-01-24,2025-12-25,2026-01-23,active_exec_state_top_quantile,12.0,-0.3072441540917348,1.9641005312584017,0.5,2.2713446853501367,13.036938969572532
2026-01-24,2025-12-25,2026-01-23,active_exec_model_top_quantile,12.0,-6.65023664399871,-5.339780947619069,0.3333333333333333,1.3104556963796434,21.11421769093837
2026-01-25,2025-12-26,2026-01-24,active_exec_baseline,12.0,-7.792308357263361,-4.565225719542351,0.3333333333333333,3.227082637721009,25.63480158319281
2026-01-25,2025-12-26,2026-01-24,active_exec_state_top_quantile,12.0,-10.380047097614549,-7.455038408319083,0.25,2.925008689295467,23.855557006386693
2026-01-25,2025-12-26,2026-01-24,active_exec_model_top_quantile,12.0,-11.10304402964236,-8.793163065876309,0.25,2.3098809637660493,22.485690033520097
2026-01-26,2025-12-27,2026-01-25,active_exec_baseline,12.0,-4.594467749305462,-2.7771432899850303,0.3333333333333333,1.8173244593204314,19.611749158605548
2026-01-26,2025-12-27,2026-01-25,active_exec_state_top_quantile,12.0,-3.5705334203903987,-1.816508724303512,0.4166666666666667,1.7540246960868862,10.024101628746026
2026-01-26,2025-12-27,2026-01-25,active_exec_model_top_quantile,12.0,5.053708347903821,6.527649061898778,0.5,1.4739407139949563,9.586873688953816
2026-01-27,2025-12-28,2026-01-26,active_exec_baseline,12.0,-14.278202867271174,-12.542081629005473,0.25,1.7361212382657005,20.78768582758683
2026-01-27,2025-12-28,2026-01-26,active_exec_state_top_quantile,12.0,-15.993274678943422,-14.25810696320339,0.25,1.7351677157400298,26.56218099959547
2026-01-27,2025-12-28,2026-01-26,active_exec_model_top_quantile,12.0,-8.052230532014368,-6.192071279365749,0.3333333333333333,1.8601592526486188,18.5442340646926
2026-01-28,2025-12-29,2026-01-27,active_exec_baseline,12.0,-8.965842896953601,-7.386401968537822,0.3333333333333333,1.5794409284157795,16.955681087230946
2026-01-28,2025-12-29,2026-01-27,active_exec_state_top_quantile,12.0,-13.753976843453612,-12.022507525170044,0.25,1.7314693182835665,28.47761295075422
2026-01-28,2025-12-29,2026-01-27,active_exec_model_top_quantile,12.0,-3.18002343283104,-1.4292315945802418,0.25,1.7507918382507983,16.323943491077795
2026-01-29,2025-12-30,2026-01-28,active_exec_baseline,12.0,-14.742472271574321,-13.088426370903251,0.0,1.6540459006710717,18.555815276915713
2026-01-29,2025-12-30,2026-01-28,active_exec_state_top_quantile,12.0,-4.747987968471502,-2.8348742766104937,0.25,1.913113691861011,17.435322349861707
2026-01-29,2025-12-30,2026-01-28,active_exec_model_top_quantile,12.0,-0.9004669699764202,0.3998994652899803,0.3333333333333333,1.3003664352664004,14.547972367027391
2026-01-30,2025-12-31,2026-01-29,active_exec_baseline,12.0,-10.76395321331294,-7.763335674041927,0.25,3.0006175392710133,25.57408974084065
2026-01-30,2025-12-31,2026-01-29,active_exec_state_top_quantile,12.0,-3.8000735621322073,0.4059663177078276,0.3333333333333333,4.206039879840035,18.03752487121446
2026-01-30,2025-12-31,2026-01-29,active_exec_model_top_quantile,12.0,-15.689215764271125,-14.305261167688185,0.25,1.3839545965829376,24.033750925079314
2026-01-31,2026-01-01,2026-01-30,active_exec_baseline,12.0,-18.47933331978683,-16.566809228238807,0.16666666666666666,1.9125240915480177,24.622947963652923
2026-01-31,2026-01-01,2026-01-30,active_exec_state_top_quantile,12.0,-13.351682091760251,-11.452109436481907,0.16666666666666666,1.899572655278342,28.491394738290044
2026-01-31,2026-01-01,2026-01-30,active_exec_model_top_quantile,12.0,-10.6571207321813,-9.055258576219316,0.3333333333333333,1.6018621559619834,21.894698311343372
2026-02-01,2026-01-02,2026-01-31,active_exec_baseline,12.0,-23.94009722346186,-22.3896358269228,0.08333333333333333,1.5504613965390577,24.982289764535295
2026-02-01,2026-01-02,2026-01-31,active_exec_state_top_quantile,12.0,-12.782890529259296,-11.431732204279745,0.25,1.3511583249795542,21.903785718988825
2026-02-01,2026-01-02,2026-01-31,active_exec_model_top_quantile,12.0,-5.753911478809038,-4.244537608176552,0.3333333333333333,1.5093738706324877,19.748618473603702
2026-02-02,2026-01-03,2026-02-01,active_exec_baseline,12.0,-2.9454872106538286,-0.5888260215624727,0.25,2.356661189091356,16.98205236518101
2026-02-02,2026-01-03,2026-02-01,active_exec_state_top_quantile,12.0,4.7899991981185215,7.340090991879663,0.5,2.55009179376114,13.484535769402916
2026-02-02,2026-01-03,2026-02-01,active_exec_model_top_quantile,12.0,3.8875408912473666,5.404095298082396,0.4166666666666667,1.51655440683503,19.272718422902084
2026-02-03,2026-01-04,2026-02-02,active_exec_baseline,12.0,0.11703346348027122,1.516290212395749,0.25,1.3992567489154784,10.657221634898518
2026-02-03,2026-01-04,2026-02-02,active_exec_state_top_quantile,12.0,-12.467300991323084,-11.096051549533925,0.25,1.3712494417891563,24.841146500508472
2026-02-03,2026-01-04,2026-02-02,active_exec_model_top_quantile,12.0,-7.076275626744817,-5.566018466999179,0.25,1.5102571597456367,14.540595398832659
2026-02-04,2026-01-05,2026-02-03,active_exec_baseline,12.0,1.515380323299256,3.5365168736368067,0.5833333333333334,2.021136550337553,16.351343197951266
2026-02-04,2026-01-05,2026-02-03,active_exec_state_top_quantile,12.0,-5.746572931255699,-3.706015803033362,0.4166666666666667,2.040557128222337,21.387252889108197
2026-02-04,2026-01-05,2026-02-03,active_exec_model_top_quantile,12.0,7.098117531735874,8.497670661835459,0.6666666666666666,1.3995531300995847,28.545626788815024
2026-02-05,2026-01-06,2026-02-04,active_exec_baseline,12.0,-23.673429266685705,-21.507731075991046,0.16666666666666666,2.1656981906946546,32.44892703488656
2026-02-05,2026-01-06,2026-02-04,active_exec_state_top_quantile,12.0,-14.423098630940407,-11.611238205352882,0.16666666666666666,2.811860425587525,38.67667459778411
2026-02-05,2026-01-06,2026-02-04,active_exec_model_top_quantile,12.0,-8.657883936978445,-6.802354562337698,0.25,1.855529374640746,44.057996990038525
2026-02-06,2026-01-07,2026-02-05,active_exec_baseline,12.0,0.09503765690896178,2.4965138214765936,0.4166666666666667,2.4014761645676326,22.42336822426888
2026-02-06,2026-01-07,2026-02-05,active_exec_state_top_quantile,12.0,-20.008583876678106,-17.388183204096695,0.16666666666666666,2.620400672581407,29.160816159629714
2026-02-06,2026-01-07,2026-02-05,active_exec_model_top_quantile,12.0,8.905488457539896,11.06210311822069,0.5,2.1566146606807943,22.7002932209853
2026-02-07,2026-01-08,2026-02-06,active_exec_baseline,12.0,-14.061991918727088,-11.940485997283398,0.25,2.1215059214436898,24.205858137111946
2026-02-07,2026-01-08,2026-02-06,active_exec_state_top_quantile,12.0,-17.3364781520285,-13.825512842160727,0.3333333333333333,3.510965309867774,21.333208365304316
2026-02-07,2026-01-08,2026-02-06,active_exec_model_top_quantile,12.0,1.6027804245562638,3.19438896944667,0.4166666666666667,1.5916085448904074,26.849743678337983
2026-02-08,2026-01-09,2026-02-07,active_exec_baseline,12.0,-12.280263354586237,-9.76727691219014,0.25,2.5129864423960946,24.72376284870005
2026-02-08,2026-01-09,2026-02-07,active_exec_state_top_quantile,12.0,-17.57279693307438,-14.675697381983518,0.08333333333333333,2.8970995510908626,26.337509643845532
2026-02-08,2026-01-09,2026-02-07,active_exec_model_top_quantile,12.0,-3.82129614426641,-2.1080715343047505,0.4166666666666667,1.7132246099616595,13.651479217567006
2026-02-09,2026-01-10,2026-02-08,active_exec_baseline,12.0,-20.05822834507456,-16.899345168648747,0.16666666666666666,3.158883176425814,27.535977721227045
2026-02-09,2026-01-10,2026-02-08,active_exec_state_top_quantile,12.0,-7.877673516922694,-5.658719044740702,0.25,2.2189544721819914,6.64091952666035
2026-02-09,2026-01-10,2026-02-08,active_exec_model_top_quantile,12.0,-19.287392067418903,-17.704988177922186,0.3333333333333333,1.5824038894967238,23.753132872683008
2026-02-10,2026-01-11,2026-02-09,active_exec_baseline,12.0,-10.971052207080627,-8.94932759245131,0.4166666666666667,2.0217246146293166,17.913610690818242
2026-02-10,2026-01-11,2026-02-09,active_exec_state_top_quantile,12.0,-11.31887099969835,-8.863580308137584,0.3333333333333333,2.455290691560768,16.309181730454114
2026-02-10,2026-01-11,2026-02-09,active_exec_model_top_quantile,12.0,-8.954002769049724,-6.699558376776079,0.3333333333333333,2.2544443922736455,7.5028082260104405
2026-02-11,2026-01-12,2026-02-10,active_exec_baseline,12.0,-19.44204921147668,-14.319988209717296,0.4166666666666667,5.122061001759381,25.302535952572242
2026-02-11,2026-01-12,2026-02-10,active_exec_state_top_quantile,12.0,6.818748457265433,11.057543411891606,0.5833333333333334,4.2387949546261705,15.214685074954327
2026-02-11,2026-01-12,2026-02-10,active_exec_model_top_quantile,12.0,-12.868862505360438,-11.190867236567698,0.4166666666666667,1.6779952687927413,28.47015359630639
2026-02-12,2026-01-13,2026-02-11,active_exec_baseline,12.0,-13.33484526600713,-11.050350320270475,0.25,2.284494945736657,28.998588075009977
2026-02-12,2026-01-13,2026-02-11,active_exec_state_top_quantile,12.0,-0.41697599163832466,1.928125280599758,0.3333333333333333,2.3451012722380815,14.163817557092395
2026-02-12,2026-01-13,2026-02-11,active_exec_model_top_quantile,12.0,-1.9893421844095833,-0.1294562788392127,0.25,1.8598859055703703,15.053223621005287
2026-02-13,2026-01-14,2026-02-12,active_exec_baseline,12.0,-19.772964438366426,-17.576139442235657,0.08333333333333333,2.1968249961307698,14.0464178165355
2026-02-13,2026-01-14,2026-02-12,active_exec_state_top_quantile,12.0,-14.451806696857,-12.048142032691823,0.25,2.403664664165174,36.39280828084291
2026-02-13,2026-01-14,2026-02-12,active_exec_model_top_quantile,12.0,-25.95702956218116,-24.459984891060703,0.25,1.4970446711204481,36.99254449718572
2026-02-14,2026-01-15,2026-02-13,active_exec_baseline,12.0,-4.438821562147513,-2.646295595277877,0.4166666666666667,1.7925259668696343,16.038501635990315
2026-02-14,2026-01-15,2026-02-13,active_exec_state_top_quantile,12.0,-3.7748986686649064,-2.199722851908699,0.4166666666666667,1.5751758167562058,16.97457623229592
2026-02-14,2026-01-15,2026-02-13,active_exec_model_top_quantile,12.0,-4.959798161000737,-2.8248901412986562,0.4166666666666667,2.1349080197020815,8.793713299653598
2026-02-15,2026-01-16,2026-02-14,active_exec_baseline,12.0,-12.556149816986105,-10.7317954778965,0.16666666666666666,1.824354339089604,21.22242495203828
2026-02-15,2026-01-16,2026-02-14,active_exec_state_top_quantile,12.0,4.266933242561419,6.525088151931264,0.3333333333333333,2.2581549093698468,4.225090463282344
2026-02-15,2026-01-16,2026-02-14,active_exec_model_top_quantile,12.0,-5.588985888171977,-3.713232726894288,0.3333333333333333,1.8757531612776888,11.11899871420537
2026-02-16,2026-01-17,2026-02-15,active_exec_baseline,12.0,-17.07967402294083,-15.423350128525449,0.25,1.6563238944153824,36.283964673750994
2026-02-16,2026-01-17,2026-02-15,active_exec_state_top_quantile,12.0,-20.16685863834552,-18.34135636184337,0.25,1.8255022765021438,41.06604750942349
2026-02-16,2026-01-17,2026-02-15,active_exec_model_top_quantile,12.0,-20.767048345081594,-19.004525155103675,0.3333333333333333,1.7625231899779215,33.358741712100446
2026-02-17,2026-01-18,2026-02-16,active_exec_baseline,12.0,3.0575529110256077,4.8307421007176075,0.5833333333333334,1.7731891896919991,18.699305632047984
2026-02-17,2026-01-18,2026-02-16,active_exec_state_top_quantile,12.0,-2.194879553820154,1.3283292631615715,0.4166666666666667,3.523208816981724,28.759731870633683
2026-02-17,2026-01-18,2026-02-16,active_exec_model_top_quantile,12.0,8.80583498045514,10.717475395480799,0.5833333333333334,1.9116404150256583,21.830032832883074
2026-02-18,2026-01-19,2026-02-17,active_exec_baseline,12.0,-14.043963685415923,-12.2934134702044,0.08333333333333333,1.7505502152115238,39.6545296164752
2026-02-18,2026-01-19,2026-02-17,active_exec_state_top_quantile,12.0,-9.70890131902876,-7.983548789602623,0.25,1.7253525294261374,44.73736749115997
2026-02-18,2026-01-19,2026-02-17,active_exec_model_top_quantile,12.0,-12.511586297623152,-10.692885211323938,0.3333333333333333,1.8187010862992132,39.606070444668795
2026-02-19,2026-01-20,2026-02-18,active_exec_baseline,12.0,-6.321807109158411,-4.07124533465785,0.4166666666666667,2.250561774500559,29.599908921494517
2026-02-19,2026-01-20,2026-02-18,active_exec_state_top_quantile,12.0,-15.873705953616549,-13.61880461607702,0.4166666666666667,2.254901337539531,27.500868193967293
2026-02-19,2026-01-20,2026-02-18,active_exec_model_top_quantile,12.0,-15.240782965015619,-13.348231845104799,0.4166666666666667,1.8925511199108211,29.04467488796534
2026-02-20,2026-01-21,2026-02-19,active_exec_baseline,12.0,-17.77714598831741,-15.646009727082793,0.25,2.131136261234623,43.94912129858107
2026-02-20,2026-01-21,2026-02-19,active_exec_state_top_quantile,12.0,1.0072431882166302,2.7788119387024675,0.25,1.7715687504858384,38.5393634443577
2026-02-20,2026-01-21,2026-02-19,active_exec_model_top_quantile,12.0,-1.8834355653166355,0.06871883163242269,0.3333333333333333,1.9521543969490593,28.92420023443106
2026-02-21,2026-01-22,2026-02-20,active_exec_baseline,12.0,7.806819496127535,11.668081955500442,0.4166666666666667,3.8612624593729077,21.244892254018712
2026-02-21,2026-01-22,2026-02-20,active_exec_state_top_quantile,12.0,-16.998114767427676,-12.721034040637377,0.25,4.277080726790298,28.599831527715278
2026-02-21,2026-01-22,2026-02-20,active_exec_model_top_quantile,12.0,-9.917573117415595,-6.638011112883454,0.16666666666666666,3.279562004532138,19.464501278997258
2026-02-22,2026-01-23,2026-02-21,active_exec_baseline,12.0,-16.678876020491927,-14.547387262731595,0.08333333333333333,2.131488757760334,32.82372334618598
2026-02-22,2026-01-23,2026-02-21,active_exec_state_top_quantile,12.0,-15.683305820730967,-14.041166464896461,0.08333333333333333,1.6421393558345054,48.72805531431896
2026-02-22,2026-01-23,2026-02-21,active_exec_model_top_quantile,12.0,-16.758575013619705,-14.718383062545113,0.25,2.040191951074592,31.555503441946524
2026-02-23,2026-01-24,2026-02-22,active_exec_baseline,12.0,7.897507062637074,10.52118158329752,0.4166666666666667,2.6236745206604457,25.17690711841242
