test_day,train_start_day,train_end_day,variant,events,fast_pair_net_15m_bps,fast_gap_close_15m_bps,fast_pair_win_15m,fast_entry_decay_bps,bb_spread_bps_ob,entry_fill_lag_ms,exit_fill_lag_ms
2025-10-21,2025-09-21,2025-10-20,active_fast_exec_baseline,12.0,-17.769543193502418,-6.630824005172584,0.16666666666666666,16.770204513489134,3.138719188329834,11375.083333333334,5454.75
2025-10-21,2025-09-21,2025-10-20,active_fast_exec_state_top_quantile,12.0,-18.803522845618655,-6.980434159270522,0.16666666666666666,21.485612844070186,3.823088686348134,6017.166666666667,2983.5
2025-10-21,2025-09-21,2025-10-20,active_fast_exec_model_top_quantile,12.0,-12.496009892001275,-2.037744211092022,0.0,12.87036179103612,2.4582656809092542,3186.5833333333335,3385.4166666666665
2025-10-22,2025-09-22,2025-10-21,active_fast_exec_baseline,12.0,-11.54729848175792,-0.28645552741439023,0.16666666666666666,12.892911252341264,3.2608429543435284,8704.916666666666,5838.0
2025-10-22,2025-09-22,2025-10-21,active_fast_exec_state_top_quantile,12.0,-7.562380861846042,3.4406232916048274,0.16666666666666666,11.891625475185242,3.0030041534508687,3992.25,5157.166666666667
2025-10-22,2025-09-22,2025-10-21,active_fast_exec_model_top_quantile,12.0,-4.742637401527291,5.599558892297831,0.25,7.914607531828062,2.3421962938251233,8054.583333333333,2321.9166666666665
2025-10-23,2025-09-23,2025-10-22,active_fast_exec_baseline,12.0,-8.447459349545246,2.184384820156649,0.25,20.625063124729653,2.631844169701898,34518.75,7277.333333333333
2025-10-23,2025-09-23,2025-10-22,active_fast_exec_state_top_quantile,12.0,-11.471325981253491,-0.5354057855144747,0.16666666666666666,15.884578772166664,2.9359201957390173,17277.333333333332,12744.916666666666
2025-10-23,2025-09-23,2025-10-22,active_fast_exec_model_top_quantile,12.0,-6.368628973332172,4.257014543885736,0.25,18.514218090628457,2.625643517217909,3566.6666666666665,5259.75
2025-10-24,2025-09-24,2025-10-23,active_fast_exec_baseline,12.0,-4.570470762488006,6.69621407353447,0.25,15.412013694063958,3.266684836022477,3785.25,2616.9166666666665
2025-10-24,2025-09-24,2025-10-23,active_fast_exec_state_top_quantile,12.0,-8.963934693683688,2.640899177952516,0.0,12.515100659056719,3.604833871636204,18949.416666666668,6075.333333333333
2025-10-24,2025-09-24,2025-10-23,active_fast_exec_model_top_quantile,12.0,-5.246453622702748,5.279297393252225,0.25,14.12612051586502,2.5257510159549734,3948.25,4513.666666666667
2025-10-25,2025-09-25,2025-10-24,active_fast_exec_baseline,12.0,-12.86649714140666,-1.3176706502506426,0.25,15.522268824324968,3.548826491156015,20723.333333333332,19346.75
2025-10-25,2025-09-25,2025-10-24,active_fast_exec_state_top_quantile,12.0,-13.891478003811812,-2.1278861157108158,0.08333333333333333,11.830357477767471,3.7635918881009967,10831.833333333334,13039.333333333334
2025-10-25,2025-09-25,2025-10-24,active_fast_exec_model_top_quantile,12.0,-2.201156062784453,8.629971214852613,0.4166666666666667,4.8410145792648915,2.8311272776370657,8130.833333333333,19768.083333333332
2025-10-26,2025-09-26,2025-10-25,active_fast_exec_baseline,12.0,-11.110202322373333,1.0788457681833639,0.16666666666666666,16.182384366413743,4.189048090556697,16948.333333333332,13212.0
2025-10-26,2025-09-26,2025-10-25,active_fast_exec_state_top_quantile,12.0,-15.889361212825548,-3.6463687228952915,0.08333333333333333,18.52765406709922,4.242992489930256,25173.5,16405.0
2025-10-26,2025-09-26,2025-10-25,active_fast_exec_model_top_quantile,12.0,-4.818718872312348,5.617638948661464,0.25,10.562718312573754,2.4363578209738117,4392.583333333333,3180.4166666666665
2025-10-27,2025-09-27,2025-10-26,active_fast_exec_baseline,12.0,-7.234074793821168,4.024714243240543,0.25,12.096337354291313,3.2587890370617103,19151.083333333332,25321.75
2025-10-27,2025-09-27,2025-10-26,active_fast_exec_state_top_quantile,12.0,-11.602322668366645,-0.3945904059232673,0.08333333333333333,14.12189402095985,3.207732262443377,17734.166666666668,18201.25
2025-10-27,2025-09-27,2025-10-26,active_fast_exec_model_top_quantile,12.0,-8.829176574465452,1.5580698607979098,0.3333333333333333,11.27009557472941,2.387246435263361,4931.5,2784.5833333333335
2025-10-28,2025-09-28,2025-10-27,active_fast_exec_baseline,12.0,-12.599337350707144,-1.4670740326669378,0.3333333333333333,18.582782165160648,3.1322633180402053,3371.1666666666665,4272.75
2025-10-28,2025-09-28,2025-10-27,active_fast_exec_state_top_quantile,12.0,-18.66291719620589,-8.026008143922162,0.3333333333333333,22.481990132480572,2.636909052283728,2818.5,5688.75
2025-10-28,2025-09-28,2025-10-27,active_fast_exec_model_top_quantile,12.0,-10.51360491136766,-0.09250141222281538,0.3333333333333333,15.120241356549139,2.4211034991448437,2543.1666666666665,3689.75
2025-10-29,2025-09-29,2025-10-28,active_fast_exec_baseline,12.0,-17.14612089281299,-6.26960391330126,0.08333333333333333,18.222834386474688,2.8765169795117296,18238.666666666668,11022.5
2025-10-29,2025-09-29,2025-10-28,active_fast_exec_state_top_quantile,12.0,-7.3932574346164595,3.4713693071369853,0.4166666666666667,14.353961239363484,2.8646267417534457,13241.25,10886.666666666666
2025-10-29,2025-09-29,2025-10-28,active_fast_exec_model_top_quantile,8.0,-4.723829137352684,6.168980042486478,0.375,8.636862439569406,2.8928091798391624,8476.5,5209.0
2025-10-30,2025-09-30,2025-10-29,active_fast_exec_baseline,12.0,-19.429113901623065,-8.244624830562504,0.0,22.486139159270113,3.1844890710605633,2611.5833333333335,2880.25
2025-10-30,2025-09-30,2025-10-29,active_fast_exec_state_top_quantile,12.0,-14.262133463642499,-2.4565984259740845,0.0,17.563439263333645,3.8055350376684163,6122.5,3662.3333333333335
2025-10-30,2025-09-30,2025-10-29,active_fast_exec_model_top_quantile,12.0,-8.492802819343767,2.064054033418157,0.16666666666666666,15.63203011891001,2.5568568527619235,3184.3333333333335,1652.9166666666667
2025-10-31,2025-10-01,2025-10-30,active_fast_exec_baseline,12.0,-6.93661848971115,4.073698724838815,0.25,22.01584766366837,3.0103172145499637,8134.916666666667,3959.25
2025-10-31,2025-10-01,2025-10-30,active_fast_exec_state_top_quantile,12.0,-8.525100531510388,3.5056598783541237,0.25,15.814941896263775,4.030760409864514,4306.833333333333,2732.3333333333335
2025-10-31,2025-10-01,2025-10-30,active_fast_exec_model_top_quantile,12.0,-6.2244714660833,4.345656527981189,0.3333333333333333,13.716499269430708,2.5701279940644883,2094.0,6242.25
2025-11-01,2025-10-02,2025-10-31,active_fast_exec_baseline,12.0,-12.724208854729852,-1.054357575263805,0.16666666666666666,19.408269194071405,3.6698512794660476,14903.916666666666,4742.5
2025-11-01,2025-10-02,2025-10-31,active_fast_exec_state_top_quantile,12.0,-7.393332236616799,4.78787952202464,0.3333333333333333,16.13514229627697,4.181211758641439,18256.5,9198.166666666666
2025-11-01,2025-10-02,2025-10-31,active_fast_exec_model_top_quantile,12.0,-17.194582241094366,-6.509706699524554,0.16666666666666666,19.998629980954952,2.6848755415698125,3273.5,3079.4166666666665
2025-11-02,2025-10-03,2025-11-01,active_fast_exec_baseline,12.0,-9.758929528826828,2.605706350544875,0.08333333333333333,13.852612689831401,4.364635879371702,3430.8333333333335,13533.416666666666
2025-11-02,2025-10-03,2025-11-01,active_fast_exec_state_top_quantile,12.0,-8.130971269190239,3.9914961101270023,0.25,16.242715401982945,4.122467379317243,1535.8333333333333,7076.5
2025-11-02,2025-10-03,2025-11-01,active_fast_exec_model_top_quantile,12.0,-10.223930026136793,0.19639153471889884,0.08333333333333333,15.81542633600876,2.4203215608556934,874.1666666666666,1768.75
2025-11-03,2025-10-04,2025-11-02,active_fast_exec_baseline,12.0,-10.514211848923123,0.45319768301170055,0.25,14.493309751824519,2.9674095319348233,5978.833333333333,5020.75
2025-11-03,2025-10-04,2025-11-02,active_fast_exec_state_top_quantile,12.0,-13.517279756313028,-1.8400707405543297,0.08333333333333333,15.098486682770899,3.6772090157586956,5845.25,3956.5833333333335
2025-11-03,2025-10-04,2025-11-02,active_fast_exec_model_top_quantile,12.0,-11.617236363741997,-1.479612605700953,0.25,15.988285055822113,2.1376237580410424,1102.4166666666667,1288.25
2025-11-04,2025-10-05,2025-11-03,active_fast_exec_baseline,12.0,-15.925068763314277,-2.1150517525984447,0.16666666666666666,17.875397776025146,5.810017010715833,10982.083333333334,7053.0
2025-11-04,2025-10-05,2025-11-03,active_fast_exec_state_top_quantile,12.0,-9.31847042408922,4.01446417764878,0.3333333333333333,9.641296962973703,5.332934601738001,4456.5,3936.5
2025-11-04,2025-10-05,2025-11-03,active_fast_exec_model_top_quantile,12.0,-12.113400956227471,-1.1025979903364629,0.3333333333333333,17.472713486129944,3.010802965891008,3074.25,1682.3333333333333
2025-11-05,2025-10-06,2025-11-04,active_fast_exec_baseline,12.0,-15.185385116870656,-1.5045764352576245,0.16666666666666666,18.648287535636317,5.6808086816130325,7175.5,3286.8333333333335
2025-11-05,2025-10-06,2025-11-04,active_fast_exec_state_top_quantile,12.0,-10.885485881254924,3.0880841854359176,0.3333333333333333,16.99933604037427,5.973570066690843,5760.833333333333,4801.333333333333
2025-11-05,2025-10-06,2025-11-04,active_fast_exec_model_top_quantile,12.0,0.13932561374094257,10.933885662395001,0.4166666666666667,13.785363149720618,2.7945600486540614,1477.0833333333333,6031.75
2025-11-06,2025-10-07,2025-11-05,active_fast_exec_baseline,12.0,-2.508666588089295,10.507201932511515,0.3333333333333333,11.126423984516665,5.01586852060081,11366.416666666666,9479.25
2025-11-06,2025-10-07,2025-11-05,active_fast_exec_state_top_quantile,12.0,-15.15952955702417,-2.6559248076660213,0.25,20.968514227640657,4.503604749358147,9456.416666666666,5668.666666666667
2025-11-06,2025-10-07,2025-11-05,active_fast_exec_model_top_quantile,12.0,-3.0289261807852426,7.608676493892631,0.5,19.92569912546242,2.637602674677872,1952.6666666666667,2870.0833333333335
2025-11-07,2025-10-08,2025-11-06,active_fast_exec_baseline,12.0,-14.46789339881149,-3.7143965827225283,0.16666666666666666,19.240012415080443,2.7534968160889615,3378.9166666666665,4293.166666666667
2025-11-07,2025-10-08,2025-11-06,active_fast_exec_state_top_quantile,12.0,-9.454173164968205,0.7671902345641558,0.25,12.58183511812986,2.22136339953236,4395.666666666667,3598.0833333333335
2025-11-07,2025-10-08,2025-11-06,active_fast_exec_model_top_quantile,12.0,-8.234428092236941,1.9286800767790806,0.16666666666666666,11.959994288288739,2.1631081690160205,2151.0833333333335,3062.5
2025-11-08,2025-10-09,2025-11-07,active_fast_exec_baseline,12.0,-14.39978294485356,-4.005349566008435,0.16666666666666666,14.883013062797952,2.394433378845126,2791.75,2383.4166666666665
2025-11-08,2025-10-09,2025-11-07,active_fast_exec_state_top_quantile,12.0,-9.342508651264817,1.3156537273479691,0.25,13.577150428008741,2.658162378612785,9756.666666666666,3956.9166666666665
2025-11-08,2025-10-09,2025-11-07,active_fast_exec_model_top_quantile,12.0,-7.326550442641608,2.9836800050914163,0.16666666666666666,8.972783221967335,2.3102304477330233,5809.083333333333,3521.25
2025-11-09,2025-10-10,2025-11-08,active_fast_exec_baseline,12.0,-18.991881739232756,-8.682637735237991,0.08333333333333333,19.607234091847022,2.309244003994761,6054.916666666667,2993.3333333333335
2025-11-09,2025-10-10,2025-11-08,active_fast_exec_state_top_quantile,12.0,-6.259760731235819,3.90064329417091,0.25,15.247697626188014,2.160404025406728,1996.0,2682.25
2025-11-09,2025-10-10,2025-11-08,active_fast_exec_model_top_quantile,12.0,-12.312980607959906,-2.400850544616491,0.08333333333333333,17.66396111817568,1.9121300633434124,2893.8333333333335,2903.6666666666665
2025-11-10,2025-10-11,2025-11-09,active_fast_exec_baseline,12.0,-13.904154054675402,0.7094723170988916,0.16666666666666666,13.718582937709648,6.613626371774292,8022.916666666667,6567.666666666667
2025-11-10,2025-10-11,2025-11-09,active_fast_exec_state_top_quantile,12.0,-4.857009807983213,6.684716274940697,0.4166666666666667,7.205156310378473,3.5417260829239106,2924.6666666666665,3085.75
2025-11-10,2025-10-11,2025-11-09,active_fast_exec_model_top_quantile,12.0,-7.403820053949045,2.5903484898113596,0.3333333333333333,10.454213550387484,1.9941685437604049,1450.5,4120.833333333333
2025-11-11,2025-10-12,2025-11-10,active_fast_exec_baseline,12.0,-14.656815776107019,-2.5541206767244287,0.08333333333333333,14.099423499236151,4.102695099382592,7356.75,6646.75
2025-11-11,2025-10-12,2025-11-10,active_fast_exec_state_top_quantile,12.0,-4.5438122656088344,8.530880169037488,0.16666666666666666,12.559158086949408,5.074692434646321,9102.166666666666,3061.5
2025-11-11,2025-10-12,2025-11-10,active_fast_exec_model_top_quantile,12.0,-14.556683029159672,-4.227628245716171,0.16666666666666666,11.011497473078776,2.3290547834434996,2465.8333333333335,1069.75
2025-11-12,2025-10-13,2025-11-11,active_fast_exec_baseline,12.0,-6.860508778879248,7.409570256414756,0.25,11.749096908579745,6.270079035294003,12746.416666666666,3692.3333333333335
2025-11-12,2025-10-13,2025-11-11,active_fast_exec_state_top_quantile,12.0,-7.081359728240714,5.934333203247711,0.25,11.097091299860638,5.015692931488423,16508.0,7250.75
2025-11-12,2025-10-13,2025-11-11,active_fast_exec_model_top_quantile,12.0,-3.037514680156393,7.041318549649012,0.25,13.020967633194566,2.078833229805405,5301.666666666667,6044.583333333333
2025-11-13,2025-10-14,2025-11-12,active_fast_exec_baseline,12.0,-8.797095552462293,4.295259771490238,0.16666666666666666,16.07012636469044,5.092355323952534,3555.25,4980.916666666667
2025-11-13,2025-10-14,2025-11-12,active_fast_exec_state_top_quantile,12.0,-5.064431962461332,6.371320914521083,0.4166666666666667,15.07781043888064,3.435752876982417,8090.916666666667,3933.75
2025-11-13,2025-10-14,2025-11-12,active_fast_exec_model_top_quantile,12.0,-2.9896153751051053,7.348438826408066,0.3333333333333333,15.851728359607408,2.3380542015131724,1953.6666666666667,2350.0833333333335
2025-11-14,2025-10-15,2025-11-13,active_fast_exec_baseline,12.0,-12.663217142285424,0.22766837295934414,0.08333333333333333,12.892894072631298,4.890885515244768,5380.75,4350.25
2025-11-14,2025-10-15,2025-11-13,active_fast_exec_state_top_quantile,12.0,-8.453261140980205,2.5124695178695604,0.16666666666666666,14.412082544299578,2.965730658849765,4174.083333333333,2756.25
2025-11-14,2025-10-15,2025-11-13,active_fast_exec_model_top_quantile,12.0,-8.970842781326454,1.6826272736000796,0.16666666666666666,14.092819750719983,2.6534700549265335,3173.0833333333335,2450.0833333333335
2025-11-15,2025-10-16,2025-11-14,active_fast_exec_baseline,12.0,-18.554507343759457,-5.336214386515064,0.08333333333333333,22.481424887256793,5.218292957244391,19852.916666666668,4003.0
2025-11-15,2025-10-16,2025-11-14,active_fast_exec_state_top_quantile,12.0,-12.498884073399255,-0.43005488304446526,0.25,13.751046567221648,4.06882919035479,7520.25,6734.916666666667
2025-11-15,2025-10-16,2025-11-14,active_fast_exec_model_top_quantile,12.0,-6.151025771739288,4.286522887714342,0.3333333333333333,11.450284371857892,2.4375486594536304,11585.083333333334,3167.4166666666665
2025-11-16,2025-10-17,2025-11-15,active_fast_exec_baseline,12.0,-11.469502977026385,1.2848893623555273,0.25,17.538770233138376,4.754392339381913,14126.0,6784.416666666667
2025-11-16,2025-10-17,2025-11-15,active_fast_exec_state_top_quantile,12.0,-12.20526920473378,0.40597995808161497,0.16666666666666666,14.750144222276475,4.611249162815394,24139.0,9836.333333333334
2025-11-16,2025-10-17,2025-11-15,active_fast_exec_model_top_quantile,12.0,-8.749565257942736,2.800461273157843,0.3333333333333333,14.781767050101587,3.55002653110058,5785.666666666667,4700.666666666667
2025-11-17,2025-10-18,2025-11-16,active_fast_exec_baseline,12.0,-28.71336187513469,-16.04167683033231,0.08333333333333333,25.777442755281303,4.6716850448023814,13769.166666666666,1921.0
2025-11-17,2025-10-18,2025-11-16,active_fast_exec_state_top_quantile,12.0,-24.260629765160914,-12.3391005423897,0.08333333333333333,18.974783185519243,3.921529222771214,25521.333333333332,46131.25
2025-11-17,2025-10-18,2025-11-16,active_fast_exec_model_top_quantile,12.0,-11.792339111044619,-1.7519694667642025,0.25,10.490938197957414,2.0403696442804162,2497.9166666666665,5008.5
2025-11-18,2025-10-19,2025-11-17,active_fast_exec_baseline,12.0,-15.3960476527461,-2.73675561683534,0.08333333333333333,20.793958133034735,4.659292035910762,1871.0833333333333,3030.4166666666665
2025-11-18,2025-10-19,2025-11-17,active_fast_exec_state_top_quantile,12.0,-10.649328625667641,1.2414260855881742,0.16666666666666666,15.044069221789394,3.890754711255814,9840.416666666666,5211.083333333333
2025-11-18,2025-10-19,2025-11-17,active_fast_exec_model_top_quantile,12.0,-10.044939764216492,0.6400880652034554,0.16666666666666666,19.887241592457155,2.6850278294199463,1697.3333333333333,1395.5833333333333
2025-11-19,2025-10-20,2025-11-18,active_fast_exec_baseline,12.0,-14.688496111245769,-2.2182516607681855,0.25,14.749728942270815,4.876630309611909,14549.75,15969.083333333334
2025-11-19,2025-10-20,2025-11-18,active_fast_exec_state_top_quantile,12.0,-13.668688287152074,-0.6672063235308819,0.08333333333333333,14.976243048764232,5.001481963621189,28968.916666666668,11024.583333333334
2025-11-19,2025-10-20,2025-11-18,active_fast_exec_model_top_quantile,12.0,-15.381021679700872,-4.956961788105121,0.16666666666666666,19.083950776042446,2.424059891595751,3414.5833333333335,2293.9166666666665
2025-11-20,2025-10-21,2025-11-19,active_fast_exec_baseline,12.0,-12.519676375754168,-0.08149635888326993,0.08333333333333333,19.195621308704574,4.438180016870897,11656.083333333334,13022.25
2025-11-20,2025-10-21,2025-11-19,active_fast_exec_state_top_quantile,12.0,-12.838670087398219,1.1994293147179114,0.25,15.25239081831581,6.0380994021161305,25042.25,18853.916666666668
2025-11-20,2025-10-21,2025-11-19,active_fast_exec_model_top_quantile,12.0,-12.786822758982126,-2.4355373497735493,0.25,14.082496666983447,2.3512854092085775,2634.1666666666665,7001.333333333333
2025-11-21,2025-10-22,2025-11-20,active_fast_exec_baseline,12.0,-16.126333729365943,-3.1924324464935316,0.0,23.275582397242477,4.933901282872408,4614.416666666667,2214.0833333333335
2025-11-21,2025-10-22,2025-11-20,active_fast_exec_state_top_quantile,12.0,-17.835836960222895,-4.280700642959508,0.08333333333333333,21.274690272908753,5.555136317263391,4479.75,3830.0833333333335
2025-11-21,2025-10-22,2025-11-20,active_fast_exec_model_top_quantile,12.0,-9.473071821160671,0.7984481956008205,0.16666666666666666,17.040785096880672,2.271520016761491,1733.5833333333333,2941.9166666666665
2025-11-22,2025-10-23,2025-11-21,active_fast_exec_baseline,12.0,-8.70839110547392,4.896767517880337,0.16666666666666666,10.926431097974438,5.605158623354256,1354.6666666666667,8415.083333333334
2025-11-22,2025-10-23,2025-11-21,active_fast_exec_state_top_quantile,12.0,-14.507637962822065,1.8937698318070384,0.08333333333333333,15.454579879448742,8.4014077946291,7434.5,11592.166666666666
2025-11-22,2025-10-23,2025-11-21,active_fast_exec_model_top_quantile,12.0,-2.707152719641686,7.989611047080441,0.3333333333333333,7.796273060468503,2.6967637667221265,1118.6666666666667,2559.5833333333335
2025-11-23,2025-10-24,2025-11-22,active_fast_exec_baseline,12.0,-13.40333143896269,-0.7375243305854364,0.25,13.431944291849206,4.665807108377254,4359.416666666667,13276.583333333334
2025-11-23,2025-10-24,2025-11-22,active_fast_exec_state_top_quantile,12.0,-4.153427073070405,8.965870977862185,0.3333333333333333,13.621840786577907,5.119298050932591,4916.416666666667,8115.666666666667
2025-11-23,2025-10-24,2025-11-22,active_fast_exec_model_top_quantile,12.0,-7.9616164129122895,3.1903157402164255,0.3333333333333333,17.412274114157928,3.1519321531287154,2581.1666666666665,3583.1666666666665
2025-11-24,2025-10-25,2025-11-23,active_fast_exec_baseline,12.0,-18.972097758769007,-5.264429893373871,0.0,19.74373146132145,5.707667865395135,6352.333333333333,5599.333333333333
2025-11-24,2025-10-25,2025-11-23,active_fast_exec_state_top_quantile,12.0,-14.050889628422226,0.4035736285141576,0.08333333333333333,16.82557470410323,6.454463256936383,20606.833333333332,29867.25
2025-11-24,2025-10-25,2025-11-23,active_fast_exec_model_top_quantile,12.0,-14.036864684629741,-3.0011792722329607,0.08333333333333333,12.625339026169636,3.0356854123967785,5144.0,6999.583333333333
2025-11-25,2025-10-26,2025-11-24,active_fast_exec_baseline,12.0,-11.689755498653815,1.7904767312599636,0.16666666666666666,7.617115916715249,5.480232229913779,5305.083333333333,18356.5
2025-11-25,2025-10-26,2025-11-24,active_fast_exec_state_top_quantile,12.0,-17.415697319768807,-4.091622713296254,0.08333333333333333,15.956157217867641,5.32407460647255,34478.416666666664,22169.666666666668
2025-11-25,2025-10-26,2025-11-24,active_fast_exec_model_top_quantile,12.0,-16.12355172461121,-4.9655951940877365,0.16666666666666666,11.161826554994073,3.1579565305234762,2620.9166666666665,8835.25
2025-11-26,2025-10-27,2025-11-25,active_fast_exec_baseline,12.0,-15.887883397996594,-3.1405503278814084,0.0,7.302095973933942,4.747333070115188,20195.083333333332,11594.666666666666
2025-11-26,2025-10-27,2025-11-25,active_fast_exec_state_top_quantile,12.0,-18.185264436384283,-4.892678369320577,0.16666666666666666,15.167322175002605,5.292586067063703,23045.0,23052.666666666668
2025-11-26,2025-10-27,2025-11-25,active_fast_exec_model_top_quantile,12.0,-13.591996481513275,-2.5240122078951095,0.08333333333333333,12.260110647557184,3.067984273618164,9744.333333333334,20817.75
2025-11-27,2025-10-28,2025-11-26,active_fast_exec_baseline,12.0,-13.852307459978194,-1.1797506034738612,0.08333333333333333,18.472896456565582,5.097334752550181,23741.25,12153.166666666666
2025-11-27,2025-10-28,2025-11-26,active_fast_exec_state_top_quantile,12.0,-11.495478363971102,1.7109502943002397,0.16666666666666666,15.45827729380324,5.206428658271344,27217.0,8348.25
2025-11-27,2025-10-28,2025-11-26,active_fast_exec_model_top_quantile,12.0,-8.379476870643709,1.745546445193017,0.08333333333333333,11.480795341211696,2.3182072536400637,9593.75,7405.25
2025-11-28,2025-10-29,2025-11-27,active_fast_exec_baseline,12.0,-15.82306188620854,-3.0793238682633173,0.08333333333333333,16.554063197181947,4.743738017945224,13111.083333333334,9351.083333333334
2025-11-28,2025-10-29,2025-11-27,active_fast_exec_state_top_quantile,12.0,-23.352312721930165,-10.846659687271293,0.08333333333333333,21.668200175490682,4.505653034658871,9195.25,13343.5
2025-11-28,2025-10-29,2025-11-27,active_fast_exec_model_top_quantile,12.0,-13.706181070244886,-2.8746176234196543,0.08333333333333333,14.871076580589653,2.8315634468252338,11130.166666666666,16318.833333333334
2025-11-29,2025-10-30,2025-11-28,active_fast_exec_baseline,12.0,-10.552560451635594,0.6041843192527067,0.3333333333333333,16.773401557707015,3.1567447708882983,15785.333333333334,11099.666666666666
2025-11-29,2025-10-30,2025-11-28,active_fast_exec_state_top_quantile,12.0,-14.519226541986308,-2.6378073949727865,0.16666666666666666,21.477194907005654,3.8814191470135193,22505.0,14843.5
2025-11-29,2025-10-30,2025-11-28,active_fast_exec_model_top_quantile,12.0,-2.9282543476705576,7.597418220672928,0.4166666666666667,13.522900113172957,2.5256725683434857,5393.25,6763.916666666667
2025-11-30,2025-10-31,2025-11-29,active_fast_exec_baseline,12.0,-2.223010965565345,9.055022036332424,0.3333333333333333,11.317266406999835,3.2780330018977684,26177.916666666668,19113.833333333332
2025-11-30,2025-10-31,2025-11-29,active_fast_exec_state_top_quantile,12.0,-12.840058915241036,-0.07052634001812175,0.16666666666666666,14.870412557574284,4.769532575222914,17370.916666666668,28270.25
2025-11-30,2025-10-31,2025-11-29,active_fast_exec_model_top_quantile,12.0,-6.505134256964056,3.6886376648354964,0.16666666666666666,10.710297306823767,2.1937719217995526,8763.166666666666,6807.666666666667
2025-12-01,2025-11-01,2025-11-30,active_fast_exec_baseline,12.0,0.07050493353851935,13.87436820273517,0.4166666666666667,12.272004313406692,5.8038632691966505,2196.1666666666665,3802.5
2025-12-01,2025-11-01,2025-11-30,active_fast_exec_state_top_quantile,12.0,-12.333877997202952,2.6304006846205223,0.08333333333333333,11.08941101264425,6.964278681823476,6549.416666666667,13357.166666666666
2025-12-01,2025-11-01,2025-11-30,active_fast_exec_model_top_quantile,12.0,6.426120861561828,18.096707386285605,0.5833333333333334,5.686963836024906,3.6705865247237757,2700.75,3888.5833333333335
2025-12-02,2025-11-02,2025-12-01,active_fast_exec_baseline,12.0,-12.538772010446293,-0.42470855891346676,0.25,19.458494859202386,4.114063451532824,17284.5,14114.166666666666
2025-12-02,2025-11-02,2025-12-01,active_fast_exec_state_top_quantile,12.0,-16.957271662784375,-2.034735026041346,0.08333333333333333,20.980222946530105,6.9225366367430325,31972.416666666668,22839.583333333332
2025-12-02,2025-11-02,2025-12-01,active_fast_exec_model_top_quantile,12.0,-6.984236788862705,3.863805013003263,0.3333333333333333,11.74975474165313,2.848041801865968,28088.5,20643.5
2025-12-03,2025-11-03,2025-12-02,active_fast_exec_baseline,12.0,-15.765390342457465,-3.5388567687557213,0.08333333333333333,23.996484216898168,4.226533573701741,4908.333333333333,7181.833333333333
2025-12-03,2025-11-03,2025-12-02,active_fast_exec_state_top_quantile,12.0,-18.335260742110133,-6.441646428927787,0.25,22.668539933487036,3.8936143131823475,13723.416666666666,9292.916666666666
2025-12-03,2025-11-03,2025-12-02,active_fast_exec_model_top_quantile,12.0,-17.161869547626363,-6.296385703303358,0.16666666666666666,21.084871741416748,2.8654838443230077,9570.916666666666,9965.0
2025-12-04,2025-11-04,2025-12-03,active_fast_exec_baseline,12.0,-11.3482834194278,0.3246134829505234,0.3333333333333333,12.640165317883607,3.6728969023783233,5753.333333333333,11943.833333333334
2025-12-04,2025-11-04,2025-12-03,active_fast_exec_state_top_quantile,12.0,-2.7744463817839082,9.30290752579203,0.3333333333333333,8.268603368658349,4.0773539075759375,7296.416666666667,27048.583333333332
2025-12-04,2025-11-04,2025-12-03,active_fast_exec_model_top_quantile,12.0,-7.496925378651575,2.852074091298228,0.3333333333333333,15.61304556247145,2.348999469949803,5155.166666666667,5981.583333333333
2025-12-05,2025-11-05,2025-12-04,active_fast_exec_baseline,12.0,-7.870372103253899,4.981025393349103,0.25,12.888142524431123,4.851397496603003,13467.333333333334,12504.083333333334
2025-12-05,2025-11-05,2025-12-04,active_fast_exec_state_top_quantile,12.0,-7.4484487053746875,5.745099334243018,0.4166666666666667,12.98979655457583,5.193548039617704,20064.583333333332,31930.5
2025-12-05,2025-11-05,2025-12-04,active_fast_exec_model_top_quantile,12.0,-19.91812413650692,-8.773702034706732,0.08333333333333333,18.759653090627648,3.1444221018001905,24593.166666666668,11523.166666666666
