symbol,day,month,entry_ts_ms,exit_ts_ms,gross_pnl_bps,entry_spread_bps,entry_spread_abs_bps,entry_spread_velocity_bps,ls_diff_signed,oi_diff_signed_bps,carry_diff_signed_bps,score
SEIUSDT,2026-01-17,2026-01,1768645260000,1768645320000,-4.958263,-12.381345,12.381345,4.147580,1.053934,328.691411,7.362101,70.473267
SEIUSDT,2026-01-17,2026-01,1768645380000,1768645440000,10.730226,-18.987864,18.987864,1.648256,1.053934,328.691411,6.698093,70.141263
CRVUSDT,2026-01-17,2026-01,1768649280000,1768649340000,-2.295148,-18.399264,18.399264,4.589242,0.153875,8.350494,15.125225,9.386587
CRVUSDT,2026-01-17,2026-01,1768649340000,1768649400000,27.595724,-20.694413,20.694413,2.295148,0.153875,8.350494,13.186268,8.417109
CRVUSDT,2026-01-17,2026-01,1768654140000,1768654200000,20.707110,-13.805798,13.805798,4.597695,0.168112,34.971398,4.065707,9.195245
CRVUSDT,2026-01-17,2026-01,1768663440000,1768663500000,-6.807327,-15.919945,15.919945,2.271174,0.188598,30.464727,4.301547,8.432317
CRVUSDT,2026-01-17,2026-01,1768664580000,1768664640000,13.586957,-13.586957,13.586957,4.520785,0.186959,10.142886,13.934851,9.182962
CRVUSDT,2026-01-17,2026-01,1768686060000,1768686120000,28.537457,-14.265335,14.265335,9.505697,0.237911,94.274292,8.234679,23.210109
CRVUSDT,2026-01-17,2026-01,1768686600000,1768686660000,16.591602,-18.966335,18.966335,4.734836,0.273781,11.111175,11.129493,8.060763
CRVUSDT,2026-01-17,2026-01,1768689600000,1768689660000,7.192508,-16.798656,16.798656,2.396352,0.318918,17.129091,12.619426,10.054449
CRVUSDT,2026-01-17,2026-01,1768691580000,1768691640000,7.189056,-19.193858,19.193858,2.394053,0.327129,6.037871,13.985897,8.527651
CRVUSDT,2026-01-17,2026-01,1768691640000,1768691700000,24.009604,-12.004802,12.004802,7.189056,0.327129,6.037871,17.376858,10.223132
CRVUSDT,2026-01-17,2026-01,1768693200000,1768693260000,16.798656,-16.798656,16.798656,7.192508,0.336815,9.689181,13.201639,8.875470
CRVUSDT,2026-01-17,2026-01,1768693920000,1768693980000,28.795394,-19.193858,19.193858,0.000000,0.349319,24.661715,17.824196,14.193759
CRVUSDT,2026-01-18,2026-01,1768696800000,1768696860000,14.505598,-16.920474,16.920474,9.679344,0.406244,24.434844,6.288330,8.437378
CRVUSDT,2026-01-18,2026-01,1768707900000,1768707960000,38.323373,-19.147918,19.147918,0.000000,0.528382,9.141061,16.840350,10.776769
CRVUSDT,2026-01-18,2026-01,1768711080000,1768711140000,-0.000000,-16.920474,16.920474,2.413704,0.527644,33.267754,8.596160,11.479275
CRVUSDT,2026-01-18,2026-01,1768711140000,1768711200000,19.336516,-16.920474,16.920474,0.000000,0.527644,33.267754,6.637180,10.499785
CRVUSDT,2026-01-18,2026-01,1768715100000,1768715160000,24.102193,-21.691974,21.691974,2.405571,0.553087,16.943917,13.300132,10.591937
CRVUSDT,2026-01-18,2026-01,1768715580000,1768715640000,28.913366,-16.879672,16.879672,4.812302,0.553797,26.078563,8.665998,10.102508
CRVUSDT,2026-01-18,2026-01,1768718400000,1768718460000,2.397502,-14.402304,14.402304,11.999036,0.572165,17.405096,9.647802,8.877085
CRVUSDT,2026-01-18,2026-01,1768718460000,1768718520000,2.398654,-12.004802,12.004802,2.397502,0.572165,17.405096,12.116276,10.111322
CRVUSDT,2026-01-18,2026-01,1768719000000,1768719060000,26.393282,-19.193858,19.193858,4.791554,0.572592,16.834214,10.583129,9.230999
CRVUSDT,2026-01-18,2026-01,1768720560000,1768720620000,26.520548,-19.286403,19.286403,9.657130,0.577298,19.056139,17.601258,13.189155
CRVUSDT,2026-01-18,2026-01,1768725060000,1768725120000,35.876597,-21.536253,21.536253,0.000000,0.605208,9.674913,13.949559,9.514970
CRVUSDT,2026-01-18,2026-01,1768726380000,1768726440000,-0.000000,-14.299333,14.299333,7.144551,0.612117,30.842706,4.470327,9.015822
CRVUSDT,2026-01-18,2026-01,1768726440000,1768726500000,9.539694,-14.299333,14.299333,0.000000,0.612117,30.842706,10.246861,11.904089
CRVUSDT,2026-01-18,2026-01,1768739880000,1768739940000,-0.000000,-16.758439,16.758439,4.782391,0.599816,213.338826,5.906574,46.220868
CRVUSDT,2026-01-18,2026-01,1768739940000,1768740000000,2.390623,-16.758439,16.758439,0.000000,0.599816,213.338826,11.281409,48.908286
CRVUSDT,2026-01-18,2026-01,1768741500000,1768741560000,14.367816,-14.367816,14.367816,9.573952,0.632187,42.595813,7.346565,12.824632
CRVUSDT,2026-01-18,2026-01,1768741920000,1768741980000,19.193858,-19.193858,19.193858,2.395202,0.607093,22.710888,10.213329,10.255935
CRVUSDT,2026-01-18,2026-01,1768744860000,1768744920000,14.366667,-16.758439,16.758439,4.777814,0.586618,10.368970,15.972250,10.646537
CRVUSDT,2026-01-18,2026-01,1768747560000,1768747620000,-2.384922,-14.333493,14.333493,7.151349,0.616086,14.139962,14.440923,10.664540
CRVUSDT,2026-01-18,2026-01,1768747680000,1768747740000,28.673837,-14.333493,14.333493,2.384922,0.616086,14.139962,11.596302,9.242229
CRVUSDT,2026-01-18,2026-01,1768751580000,1768751640000,33.385574,-31.004054,31.004054,4.757335,0.642023,25.680940,7.918683,9.737553
CRVUSDT,2026-01-18,2026-01,1768758600000,1768758660000,-0.000000,-19.147918,19.147918,4.780102,0.600930,25.935276,7.473420,9.524696
CRVUSDT,2026-01-18,2026-01,1768758660000,1768758720000,-0.000000,-19.147918,19.147918,0.000000,0.600930,25.935276,19.736314,15.656143
CRVUSDT,2026-01-18,2026-01,1768758720000,1768758780000,2.389479,-19.147918,19.147918,0.000000,0.600930,25.935276,13.575505,12.575738
CRVUSDT,2026-01-18,2026-01,1768758780000,1768758840000,23.940627,-16.758439,16.758439,2.389479,0.600930,25.935276,12.578944,12.077458
CRVUSDT,2026-01-18,2026-01,1768758960000,1768759020000,-7.168437,-14.367816,14.367816,11.976044,0.598870,62.653251,15.879817,21.069428
CRVUSDT,2026-01-18,2026-01,1768759020000,1768759080000,-0.000000,-21.536253,21.536253,7.168437,0.598870,62.653251,9.015722,17.637381
CRVUSDT,2026-01-18,2026-01,1768759080000,1768759140000,35.876597,-21.536253,21.536253,0.000000,0.598870,62.653251,14.904244,20.581642
CRVUSDT,2026-01-18,2026-01,1768767120000,1768767180000,9.569366,-16.758439,16.758439,2.390623,0.615048,18.296211,18.194143,13.371361
CRVUSDT,2026-01-18,2026-01,1768768680000,1768768740000,33.442541,-19.102197,19.102197,2.382644,0.624376,13.330601,14.638029,10.609511
CRVUSDT,2026-01-18,2026-01,1768771260000,1768771320000,7.161578,-26.309495,26.309495,4.773243,0.613849,55.955392,15.873230,19.741543
CRVUSDT,2026-01-18,2026-01,1768771320000,1768771380000,-4.775527,-19.147918,19.147918,7.161578,0.613849,55.955392,14.146477,18.878166
CRVUSDT,2026-01-18,2026-01,1768771380000,1768771440000,2.387192,-23.923445,23.923445,4.775527,0.613849,55.955392,4.951782,14.280819
CRVUSDT,2026-01-18,2026-01,1768771440000,1768771500000,-0.000000,-21.536253,21.536253,2.387192,0.613849,55.955392,15.820146,19.715001
CRVUSDT,2026-01-18,2026-01,1768772280000,1768772340000,33.512301,-21.536253,21.536253,0.000000,0.617603,5.087201,19.477849,11.373967
CRVUSDT,2026-01-18,2026-01,1768773000000,1768773060000,11.953119,-21.536253,21.536253,0.000000,0.621235,5.409188,17.609218,10.507682
CRVUSDT,2026-01-18,2026-01,1768776240000,1768776300000,23.975066,-26.372573,26.372573,0.000000,0.633984,5.312507,26.982171,15.187571
CRVUSDT,2026-01-19,2026-01,1768781160000,1768781220000,15.683543,-13.071895,13.071895,5.076925,1.009937,193.760389,25.389056,52.456543
CRVUSDT,2026-01-19,2026-01,1768781340000,1768781400000,-5.275289,-18.291090,18.291090,7.858121,1.009937,193.760389,8.036781,43.780406
CRVUSDT,2026-01-19,2026-01,1768782000000,1768782060000,21.058213,-15.806112,15.806112,7.958871,0.753011,14.795808,22.482220,14.953283
CRVUSDT,2026-01-19,2026-01,1768783260000,1768783320000,5.150575,-12.836970,12.836970,7.711394,0.748150,33.688977,4.431620,9.701755
CRVUSDT,2026-01-19,2026-01,1768783380000,1768783440000,5.117702,-12.804097,12.804097,5.117702,0.748150,33.688977,4.440343,9.706117
CRVUSDT,2026-01-19,2026-01,1768790040000,1768790100000,2.532283,-12.674271,12.674271,5.060717,0.848803,21.199981,14.166507,12.172052
GALAUSDT,2026-01-19,2026-01,1768792680000,1768792740000,-2.927124,-14.792899,14.792899,2.955078,0.215316,10.867660,11.421640,8.099668
GALAUSDT,2026-01-19,2026-01,1768792740000,1768792800000,16.243137,-17.720024,17.720024,2.927124,0.215316,10.867660,17.278591,11.028144
GALAUSDT,2026-01-19,2026-01,1768793400000,1768793460000,16.222670,-13.276294,13.276294,7.388747,0.245104,18.431485,16.648811,12.255807
GALAUSDT,2026-01-19,2026-01,1768794720000,1768794780000,5.865076,-17.564403,17.564403,7.310997,0.253061,9.569264,14.082468,9.208148
CRVUSDT,2026-01-19,2026-01,1768796340000,1768796400000,10.162598,-12.706480,12.706480,2.538712,0.802484,54.830032,6.015282,14.776131
CRVUSDT,2026-01-19,2026-01,1768796940000,1768797000000,-5.070978,-15.243902,15.243902,7.616137,0.844121,56.237456,5.988238,15.085732
CRVUSDT,2026-01-19,2026-01,1768798500000,1768798560000,5.076134,-15.243902,15.243902,2.536133,0.849921,32.081313,7.787786,11.160076
GALAUSDT,2026-01-19,2026-01,1768799160000,1768799220000,20.801937,-16.342297,16.342297,11.886631,0.345221,32.023847,7.327141,10.413561
GALAUSDT,2026-01-19,2026-01,1768801200000,1768801260000,1.472612,-14.947683,14.947683,7.445808,0.368820,36.360863,7.025498,11.153741
GALAUSDT,2026-01-19,2026-01,1768801260000,1768801320000,2.975596,-13.475071,13.475071,1.472612,0.368820,36.360863,9.984488,12.633236
CRVUSDT,2026-01-19,2026-01,1768801500000,1768801560000,7.577662,-15.166835,15.166835,2.523334,0.839444,18.764186,11.064549,10.124556
CRVUSDT,2026-01-19,2026-01,1768801740000,1768801800000,20.259575,-22.790580,22.790580,2.525876,0.839444,18.764186,16.632535,12.908549
GALAUSDT,2026-01-19,2026-01,1768802220000,1768802280000,7.490628,-14.970060,14.970060,7.479423,0.371755,40.523717,11.916136,14.434566
GALAUSDT,2026-01-19,2026-01,1768802460000,1768802520000,7.499571,-13.475071,13.475071,8.986069,0.375333,19.200797,13.326331,10.878658
CRVUSDT,2026-01-19,2026-01,1768804440000,1768804500000,7.639414,-12.738854,12.738854,2.545174,0.810804,38.560108,4.651538,10.848594
CRVUSDT,2026-01-19,2026-01,1768808340000,1768808400000,-2.558184,-23.082842,23.082842,2.559496,0.861532,7.014121,14.849593,9.689153
CRVUSDT,2026-01-19,2026-01,1768808880000,1768808940000,20.568195,-25.706941,25.706941,0.000000,0.862867,16.225184,17.825849,13.020828
CRVUSDT,2026-01-19,2026-01,1768809120000,1768809180000,30.781071,-23.082842,23.082842,0.000000,0.864680,6.400219,17.654072,10.971760
GALAUSDT,2026-01-19,2026-01,1768809180000,1768809240000,13.495277,-13.495277,13.495277,1.497227,0.453932,16.839655,8.969903,8.306815
CRVUSDT,2026-01-19,2026-01,1768809300000,1768809360000,12.830377,-15.400411,15.400411,5.154509,0.865317,17.021292,13.213479,10.876315
GALAUSDT,2026-01-19,2026-01,1768809480000,1768809540000,2.995802,-13.495277,13.495277,8.999548,0.455335,37.819643,17.743178,16.890853
CRVUSDT,2026-01-19,2026-01,1768809480000,1768809540000,5.130831,-12.836970,12.836970,2.564757,0.865317,17.021292,9.272934,8.906042
CRVUSDT,2026-01-19,2026-01,1768812000000,1768812060000,35.892198,-20.523345,20.523345,2.559496,0.836877,112.870458,13.844258,30.333097
CRVUSDT,2026-01-19,2026-01,1768812240000,1768812300000,30.764001,-20.523345,20.523345,10.277444,0.836877,112.870458,10.477849,28.649893
CRVUSDT,2026-01-19,2026-01,1768812420000,1768812480000,23.034267,-17.916560,17.916560,2.554269,0.842279,90.750569,12.702813,25.343799
CRVUSDT,2026-01-19,2026-01,1768814700000,1768814760000,-0.000000,-20.523345,20.523345,7.686375,0.836911,34.723712,14.857032,15.210169
CRVUSDT,2026-01-19,2026-01,1768814760000,1768814820000,-2.559496,-20.523345,20.523345,0.000000,0.836911,34.723712,11.560864,13.562086
CRVUSDT,2026-01-19,2026-01,1768814820000,1768814880000,-0.000000,-23.082842,23.082842,2.559496,0.836911,34.723712,13.252289,14.407798
CRVUSDT,2026-01-19,2026-01,1768814880000,1768814940000,28.213678,-23.082842,23.082842,0.000000,0.836911,34.723712,15.715067,15.639187
CRVUSDT,2026-01-19,2026-01,1768815840000,1768815900000,-5.122935,-15.400411,15.400411,0.000000,0.866095,25.692641,10.018533,11.013890
CRVUSDT,2026-01-19,2026-01,1768817340000,1768817400000,25.641026,-25.641026,25.641026,2.558184,0.862772,13.750715,13.295326,10.260578
GALAUSDT,2026-01-19,2026-01,1768819440000,1768819500000,22.521398,-12.015620,12.015620,9.009006,0.476761,9.182720,12.379856,8.503233
CRVUSDT,2026-01-19,2026-01,1768819800000,1768819860000,5.128172,-28.270368,28.270368,2.563427,0.856073,22.046024,21.146028,15.838292
CRVUSDT,2026-01-19,2026-01,1768819860000,1768819920000,2.566064,-23.142196,23.142196,5.128172,0.856073,22.046024,18.908589,14.719572
CRVUSDT,2026-01-19,2026-01,1768819920000,1768819980000,23.147487,-20.576132,20.576132,2.566064,0.856073,22.046024,15.962537,13.246546
CRVUSDT,2026-01-19,2026-01,1768820400000,1768820460000,-2.562125,-15.400411,15.400411,5.128197,0.845224,74.760764,12.204512,21.899633
CRVUSDT,2026-01-19,2026-01,1768820460000,1768820520000,20.527295,-17.962535,17.962535,2.562125,0.845224,74.760764,6.421336,19.008044
CRVUSDT,2026-01-19,2026-01,1768822620000,1768822680000,2.556886,-15.360983,15.360983,0.000000,0.853393,55.526619,3.835044,13.876238
CRVUSDT,2026-01-19,2026-01,1768822680000,1768822740000,23.044753,-12.804097,12.804097,2.556886,0.853393,55.526619,7.367035,15.642234
CRVUSDT,2026-01-19,2026-01,1768822980000,1768823040000,12.771337,-28.054068,28.054068,0.071731,0.887776,11.813216,14.260063,10.380451
CRVUSDT,2026-01-19,2026-01,1768823100000,1768823160000,-0.064911,-25.445293,25.445293,10.162562,0.892538,63.224916,10.840035,18.957539
CRVUSDT,2026-01-19,2026-01,1768823160000,1768823220000,38.249058,-25.510204,25.510204,0.064911,0.892538,63.224916,10.718867,18.896955
CRVUSDT,2026-01-19,2026-01,1768823340000,1768823400000,12.751829,-20.418581,20.418581,2.546461,0.892538,63.224916,11.408702,19.241872
GALAUSDT,2026-01-19,2026-01,1768825200000,1768825260000,9.067093,-15.105740,15.105740,1.508520,0.581258,22.264930,8.186886,9.127687
GALAUSDT,2026-01-19,2026-01,1768826100000,1768826160000,10.593907,-12.106538,12.106538,9.081734,0.570671,30.929082,11.699536,12.606255
CRVUSDT,2026-01-19,2026-01,1768826100000,1768826160000,2.555577,-17.916560,17.916560,5.107231,0.903898,11.416566,16.361273,11.367848
CRVUSDT,2026-01-19,2026-01,1768826160000,1768826220000,5.115081,-15.360983,15.360983,2.555577,0.903898,11.416566,9.833018,8.103721
CRVUSDT,2026-01-19,2026-01,1768827420000,1768827480000,2.559496,-23.082842,23.082842,10.245871,0.902747,12.194719,9.825194,8.254288
CRVUSDT,2026-01-19,2026-01,1768827480000,1768827540000,2.560810,-20.523345,20.523345,2.559496,0.902747,12.194719,19.121299,12.902340
CRVUSDT,2026-01-19,2026-01,1768827540000,1768827600000,-2.560810,-17.962535,17.962535,2.560810,0.902747,12.194719,17.315377,11.999380
GALAUSDT,2026-01-19,2026-01,1768828380000,1768828440000,4.526928,-15.105740,15.105740,4.526928,0.586864,35.252881,11.749771,13.512325
GALAUSDT,2026-01-19,2026-01,1768831140000,1768831200000,1.518139,-13.679891,13.679891,3.036740,0.592793,12.056502,10.303576,8.155881
GALAUSDT,2026-01-19,2026-01,1768831680000,1768831740000,13.674348,-18.231541,18.231541,7.604548,0.604920,55.510928,7.547725,15.480968
CRVUSDT,2026-01-19,2026-01,1768832400000,1768832460000,-2.562125,-15.400411,15.400411,2.562125,0.888072,10.287231,12.387930,9.139483
CRVUSDT,2026-01-19,2026-01,1768832460000,1768832520000,25.641061,-17.962535,17.962535,2.562125,0.888072,10.287231,11.804086,8.847561
CRVUSDT,2026-01-19,2026-01,1768832700000,1768832760000,15.400411,-15.400411,15.400411,7.682431,0.879652,57.799189,9.781390,17.330184
GALAUSDT,2026-01-19,2026-01,1768832760000,1768832820000,27.167099,-16.613805,16.613805,2.996011,0.613612,28.571384,12.338335,12.497056
CRVUSDT,2026-01-19,2026-01,1768832880000,1768832940000,25.621317,-33.307712,33.307712,2.554252,0.879652,57.799189,6.847902,15.863441
GALAUSDT,2026-01-19,2026-01,1768832940000,1768833000000,-1.484047,-12.051823,12.051823,0.000000,0.613612,28.571384,9.207926,10.931851
CRVUSDT,2026-01-19,2026-01,1768833480000,1768833540000,-5.117680,-20.523345,20.523345,0.000000,0.866095,6.146361,12.419735,8.305235
CRVUSDT,2026-01-19,2026-01,1768833540000,1768833600000,15.395124,-25.641026,25.641026,5.117680,0.866095,6.146361,12.019494,8.105114
CRVUSDT,2026-01-19,2026-01,1768833840000,1768833900000,10.230114,-30.753460,30.753460,2.555562,0.870085,18.690017,18.555543,13.885860
CRVUSDT,2026-01-19,2026-01,1768834920000,1768834980000,-2.550365,-12.771392,12.771392,2.589591,0.904095,9.891655,11.978247,8.871550
CRVUSDT,2026-01-19,2026-01,1768835220000,1768835280000,-2.550351,-25.575448,25.575448,2.550351,0.903465,15.330637,15.291240,11.615212
CRVUSDT,2026-01-19,2026-01,1768835280000,1768835340000,-5.096792,-28.125799,28.125799,2.550351,0.903465,15.330637,18.895223,13.417204
CRVUSDT,2026-01-19,2026-01,1768835340000,1768835400000,7.647144,-33.222591,33.222591,5.096792,0.903465,15.330637,18.213625,13.076405
CRVUSDT,2026-01-19,2026-01,1768836240000,1768836300000,-5.104619,-20.470829,20.470829,2.554269,0.912899,22.583710,11.149768,11.004525
CRVUSDT,2026-01-19,2026-01,1768836960000,1768837020000,15.329546,-25.575448,25.575448,0.000000,0.909395,6.565974,18.248489,11.346834
CRVUSDT,2026-01-19,2026-01,1768837380000,1768837440000,-0.000000,-25.641026,25.641026,2.556872,0.901089,18.941626,20.490000,14.934415
CRVUSDT,2026-01-19,2026-01,1768839180000,1768839240000,2.564745,-25.706941,25.706941,2.564745,0.903071,10.658599,17.703200,11.886390
CRVUSDT,2026-01-19,2026-01,1768839240000,1768839300000,5.133449,-23.142196,23.142196,2.564745,0.903071,10.658599,16.698115,11.383848
CRVUSDT,2026-01-19,2026-01,1768840560000,1768840620000,5.117680,-25.641026,25.641026,0.000000,0.891614,35.958955,14.590807,15.378809
CRVUSDT,2026-01-19,2026-01,1768840620000,1768840680000,-2.559496,-20.523345,20.523345,5.117680,0.891614,35.958955,19.128304,17.647557
CRVUSDT,2026-01-19,2026-01,1768840680000,1768840740000,5.120306,-23.082842,23.082842,2.559496,0.891614,35.958955,12.896680,14.531745
CRVUSDT,2026-01-19,2026-01,1768840740000,1768840800000,-5.120306,-17.962535,17.962535,5.120306,0.891614,35.958955,12.438668,14.302739
CRVUSDT,2026-01-19,2026-01,1768841400000,1768841460000,-2.556872,-25.641026,25.641026,2.558184,0.895011,11.170916,16.060655,11.159522
CRVUSDT,2026-01-19,2026-01,1768841460000,1768841520000,-2.555562,-28.197898,28.197898,2.556872,0.895011,11.170916,19.897398,13.077893
CRVUSDT,2026-01-19,2026-01,1768841520000,1768841580000,40.994115,-30.753460,30.753460,2.555562,0.895011,11.170916,22.691015,14.474702
CRVUSDT,2026-01-19,2026-01,1768842600000,1768842660000,-0.000000,-17.916560,17.916560,0.000000,0.875083,9.919436,13.097747,9.407843
CRVUSDT,2026-01-19,2026-01,1768842660000,1768842720000,-2.554269,-17.916560,17.916560,0.000000,0.875083,9.919436,11.366947,8.542443
CRVUSDT,2026-01-19,2026-01,1768842720000,1768842780000,-7.654970,-20.470829,20.470829,2.554269,0.875083,9.919436,15.834923,10.776431
CRVUSDT,2026-01-19,2026-01,1768842780000,1768842840000,2.550351,-28.125799,28.125799,7.654970,0.875083,9.919436,20.635510,13.176725
CRVUSDT,2026-01-19,2026-01,1768842840000,1768842900000,-0.000000,-25.575448,25.575448,2.550351,0.875083,9.919436,22.550187,14.134063
CRVUSDT,2026-01-19,2026-01,1768842900000,1768842960000,-0.000000,-25.575448,25.575448,0.000000,0.875231,15.437743,20.222957,14.074257
CRVUSDT,2026-01-19,2026-01,1768842960000,1768843020000,2.551656,-25.575448,25.575448,0.000000,0.875231,15.437743,23.132273,15.528916
CRVUSDT,2026-01-19,2026-01,1768843020000,1768843080000,23.023791,-23.023791,23.023791,2.551656,0.875231,15.437743,14.974863,11.450211
CRVUSDT,2026-01-19,2026-01,1768844400000,1768844460000,-2.559496,-20.523345,20.523345,5.122935,0.888797,12.774933,12.761415,9.824491
CRVUSDT,2026-01-19,2026-01,1768844460000,1768844520000,2.559496,-23.082842,23.082842,2.559496,0.888797,12.774933,17.453001,12.170284
CRVUSDT,2026-01-19,2026-01,1768844520000,1768844580000,28.221575,-20.523345,20.523345,2.559496,0.888797,12.774933,12.868042,9.877805
CRVUSDT,2026-01-19,2026-01,1768844820000,1768844880000,46.122312,-30.753460,30.753460,5.112434,0.890664,5.986715,19.681045,11.928529
CRVUSDT,2026-01-19,2026-01,1768849620000,1768849680000,-2.533558,-20.314881,20.314881,5.070978,0.912688,18.057129,15.649432,12.348830
CRVUSDT,2026-01-19,2026-01,1768849680000,1768849740000,25.387154,-22.848439,22.848439,2.533558,0.912688,18.057129,15.570637,12.309432
CRVUSDT,2026-01-19,2026-01,1768851000000,1768851060000,20.216060,-17.690169,17.690169,2.522059,0.914194,19.822891,13.672276,11.714911
CRVUSDT,2026-01-19,2026-01,1768852260000,1768852320000,2.531000,-15.205271,15.205271,0.000000,0.900793,11.749333,15.706200,11.103759
CRVUSDT,2026-01-19,2026-01,1768852320000,1768852380000,25.348542,-12.674271,12.674271,2.531000,0.900793,11.749333,12.907068,9.704193
CRVUSDT,2026-01-19,2026-01,1768852500000,1768852560000,5.060717,-17.734989,17.734989,5.060717,0.899810,8.297777,19.960784,12.539757
CRVUSDT,2026-01-19,2026-01,1768852560000,1768852620000,22.811119,-12.674271,12.674271,5.060717,0.899810,8.297777,14.366783,9.742756
CRVUSDT,2026-01-19,2026-01,1768852740000,1768852800000,22.800845,-17.734989,17.734989,0.000000,0.899810,8.297777,17.733399,11.426065
CRVUSDT,2026-01-19,2026-01,1768854300000,1768854360000,-0.000000,-22.733013,22.733013,2.519512,0.908828,5.177728,20.967017,12.427883
CRVUSDT,2026-01-19,2026-01,1768854360000,1768854420000,-7.554720,-22.733013,22.733013,0.000000,0.908828,5.177728,15.747140,9.817944
CRVUSDT,2026-01-19,2026-01,1768854420000,1768854480000,5.035208,-30.287733,30.287733,7.554720,0.908828,5.177728,16.267996,10.078372
CRVUSDT,2026-01-19,2026-01,1768854480000,1768854540000,25.252525,-25.252525,25.252525,5.035208,0.908828,5.177728,21.435201,12.661974
CRVUSDT,2026-01-19,2026-01,1768857300000,1768857360000,-2.541287,-17.825312,17.825312,0.000000,0.869463,20.129249,11.975546,10.883086
CRVUSDT,2026-01-19,2026-01,1768857360000,1768857420000,10.172919,-20.366599,20.366599,2.541287,0.869463,20.129249,8.222932,9.006779
CRVUSDT,2026-01-19,2026-01,1768858800000,1768858860000,35.709101,-20.418581,20.418581,0.000000,0.864637,6.957454,13.065652,8.788954
CRVUSDT,2026-01-19,2026-01,1768861200000,1768861260000,41.237124,-20.629190,20.629190,5.149314,0.897163,24.380851,6.547191,9.046928
CRVUSDT,2026-01-19,2026-01,1768866840000,1768866900000,-5.173284,-18.148820,18.148820,5.173284,0.921922,23.767977,9.812394,10.581715
CRVUSDT,2026-01-20,2026-01,1768869840000,1768869900000,-0.000000,-18.148820,18.148820,7.757915,0.965279,26.994970,15.006925,13.867736
CRVUSDT,2026-01-20,2026-01,1768869900000,1768869960000,25.926886,-18.148820,18.148820,0.000000,0.939553,38.954754,12.434794,14.947901
CRVUSDT,2026-01-20,2026-01,1768871400000,1768871460000,13.003901,-13.003901,13.003901,2.598074,0.986622,26.896097,4.643079,8.687381
CRVUSDT,2026-01-20,2026-01,1768872300000,1768872360000,12.936599,-18.101888,18.101888,10.335903,0.937631,22.355787,17.609399,14.213488
CRVUSDT,2026-01-20,2026-01,1768873560000,1768873620000,31.090769,-25.906736,25.906736,5.170603,0.926322,13.215280,15.119994,11.129375
CRVUSDT,2026-01-20,2026-01,1768874700000,1768874760000,-2.585971,-20.736133,20.736133,7.753896,0.958471,19.435950,16.707694,13.199508
CRVUSDT,2026-01-20,2026-01,1768874760000,1768874820000,5.173284,-23.322104,23.322104,2.585971,0.958471,19.435950,7.937031,8.814176
CRVUSDT,2026-01-20,2026-01,1768874820000,1768874880000,-5.173284,-18.148820,18.148820,5.173284,0.958471,19.435950,10.868051,10.279686
CRVUSDT,2026-01-20,2026-01,1768874880000,1768874940000,31.100170,-23.322104,23.322104,5.173284,0.958471,19.435950,8.183726,8.937524
CRVUSDT,2026-01-20,2026-01,1768875060000,1768875120000,2.532083,-23.322104,23.322104,5.173284,0.955418,14.766954,11.079728,9.448673
CRVUSDT,2026-01-20,2026-01,1768875120000,1768875180000,-2.592676,-20.790021,20.790021,2.532083,0.955418,14.766954,9.264256,8.540937
CRVUSDT,2026-01-20,2026-01,1768875180000,1768875240000,-0.000000,-23.382697,23.382697,2.592676,0.955418,14.766954,23.997580,15.907599
CRVUSDT,2026-01-20,2026-01,1768876500000,1768876560000,-0.000000,-18.148820,18.148820,7.769993,1.007362,11.555566,12.321297,9.479123
CRVUSDT,2026-01-20,2026-01,1768879320000,1768879380000,-2.579301,-20.682523,20.682523,0.000000,0.982271,39.636419,15.963737,16.891423
GALAUSDT,2026-01-20,2026-01,1768879320000,1768879380000,22.393633,-14.925373,14.925373,1.490532,0.678636,26.434467,14.022337,12.976698
CRVUSDT,2026-01-20,2026-01,1768879380000,1768879440000,-0.000000,-23.261825,23.261825,2.579301,0.982271,39.636419,16.106139,16.962624
CRVUSDT,2026-01-20,2026-01,1768879440000,1768879500000,2.579301,-23.261825,23.261825,0.000000,0.982271,39.636419,18.075675,17.947392
CRVUSDT,2026-01-20,2026-01,1768879500000,1768879560000,-0.000000,-20.682523,20.682523,2.579301,0.979575,5.395359,14.913769,9.515531
CRVUSDT,2026-01-20,2026-01,1768879680000,1768879740000,5.162606,-20.682523,20.682523,2.580635,0.979575,5.395359,14.944187,9.530741
CRVUSDT,2026-01-20,2026-01,1768880160000,1768880220000,-5.167924,-23.322104,23.322104,2.584632,1.003283,35.804645,11.536397,13.932411
CRVUSDT,2026-01-20,2026-01,1768880220000,1768880280000,5.167924,-28.490028,28.490028,5.167924,1.003283,35.804645,10.641871,13.485148
CRVUSDT,2026-01-20,2026-01,1768880280000,1768880340000,5.173284,-23.322104,23.322104,5.167924,1.003283,35.804645,19.711290,18.019857
CRVUSDT,2026-01-20,2026-01,1768880340000,1768880400000,-0.000000,-18.148820,18.148820,5.173284,1.003283,35.804645,13.658889,14.993657
CRVUSDT,2026-01-20,2026-01,1768881480000,1768881540000,25.913449,-23.322104,23.322104,2.584632,1.009194,8.522653,17.454203,11.440826
GALAUSDT,2026-01-20,2026-01,1768882920000,1768882980000,24.063321,-16.538866,16.538866,6.007800,0.673423,37.465336,8.570294,12.451638
