ts,density,avg_clustering,n_components,eigvec_dispersion
2025-10-31 03:55:00+00:00,0.7793138760880697,0.8705413792750186,1,69510526793.64911
2025-10-31 04:55:00+00:00,0.7987711213517665,0.8823050262441311,1,70372599468.90688
2025-10-31 05:55:00+00:00,0.8433179723502304,0.9065300823300597,1,72308045818.84221
2025-10-31 06:55:00+00:00,0.8714797747055811,0.9162986012924597,1,73506123741.29115
2025-10-31 07:55:00+00:00,0.7132616487455197,0.8174149321818502,1,66499641141.54306
2025-10-31 08:55:00+00:00,0.6682027649769585,0.796232831856808,1,64364740060.720215
2025-10-31 09:55:00+00:00,0.6564260112647209,0.7727929185651375,1,63795235633.639336
2025-10-31 10:55:00+00:00,0.5069124423963134,0.6278361084460724,1,56061191058.13883
2025-10-31 11:55:00+00:00,0.48899129544290837,0.6173154225549449,1,55060734507.78584
2025-10-31 12:55:00+00:00,0.6912442396313364,0.8209732160418305,1,65465219401.4768
2025-10-31 13:55:00+00:00,0.7506400409626216,0.8590226570355584,1,68219691164.58249
2025-10-31 14:55:00+00:00,0.7250384024577573,0.8482794529844275,1,67046083082.0183
2025-10-31 15:55:00+00:00,0.7434715821812596,0.8531392340124291,1,67892784830.10508
2025-10-31 16:55:00+00:00,0.8914490527393754,0.9303276944065247,1,74343018441.39249
2025-10-31 17:55:00+00:00,0.9257552483358935,0.956675251109666,1,75760094456.74571
2025-10-31 18:55:00+00:00,0.8809523809523809,0.9286893753156806,1,74497660456.61328
2025-10-31 19:55:00+00:00,0.902281746031746,0.9453042060985548,1,75394292023.12756
2025-10-31 20:55:00+00:00,0.9315476190476191,0.9667830966292701,1,76606661573.9891
2025-10-31 21:55:00+00:00,0.9484126984126984,0.9696234741820837,1,77297180180.50067
2025-10-31 22:55:00+00:00,0.9250992063492064,0.9634776045592647,1,76341309864.213
2025-10-31 23:55:00+00:00,0.8323412698412699,0.9212664624134607,1,72412616271.64726
2025-11-01 00:55:00+00:00,0.8100198412698413,0.9169376930732935,1,71435763762.99915
2025-11-01 01:55:00+00:00,0.7896825396825397,0.8853440511745669,1,70533444974.76555
2025-11-01 02:55:00+00:00,0.7182539682539683,0.8347124475190711,1,67268120235.368515
2025-11-01 03:55:00+00:00,0.7589285714285714,0.8792618574925197,1,69146429893.77959
2025-11-01 04:55:00+00:00,0.7663690476190477,0.8822426353885017,1,69484170547.95454
