a,b,c,cancel_delay_s,fee_model,slip_entry_bp,slip_exit_bp,split,n_signals,n_trades,trigger_rate,net_mean_bp,net_median_bp,net_total_bp,gross_mean_bp,pf,hit_rate_tp,pct_sl,pct_time,pct_double,max_dd_bp,p5_net_bp,p95_net_bp,weeks_positive,weeks_total,mean_time_to_entry_min,mean_time_in_trade_min,mean_MAE_bp,mean_MFE_bp
1.5000,4,1.5000,0,T,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,1.5000,60,M,0,0,test_fwd,1601,30,0.0187,95.5175,-38.2713,2865.5252,115.5175,1.5140,0.0000,0.0667,0.9333,0.0000,-2288.5041,-617.2107,1633.9165,4,4,867.3667,554.2000,-312.0749,594.9152
1.5000,4,1.5000,60,M,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,1.5000,60,M,5,5,test_fwd,1601,30,0.0187,85.5175,-48.2713,2565.5252,115.5175,1.4473,0.0000,0.0667,0.9333,0.0000,-2368.5041,-627.2107,1623.9165,4,4,867.3667,554.2000,-312.0749,594.9152
1.5000,4,1.5000,60,M,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,1.5000,60,M,10,10,test_fwd,1601,30,0.0187,75.5175,-58.2713,2265.5252,115.5175,1.3834,0.0000,0.0667,0.9333,0.0000,-2448.5041,-637.2107,1613.9165,3,4,867.3667,554.2000,-312.0749,594.9152
1.5000,4,1.5000,60,M,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,1.5000,60,T,0,0,test_fwd,1601,30,0.0187,95.5175,-38.2713,2865.5252,115.5175,1.5140,0.0000,0.0667,0.9333,0.0000,-2288.5041,-617.2107,1633.9165,4,4,867.3667,554.2000,-312.0749,594.9152
1.5000,4,1.5000,60,T,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,1.5000,60,T,5,5,test_fwd,1601,30,0.0187,85.5175,-48.2713,2565.5252,115.5175,1.4473,0.0000,0.0667,0.9333,0.0000,-2368.5041,-627.2107,1623.9165,4,4,867.3667,554.2000,-312.0749,594.9152
1.5000,4,1.5000,60,T,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,1.5000,60,T,10,10,test_fwd,1601,30,0.0187,75.5175,-58.2713,2265.5252,115.5175,1.3834,0.0000,0.0667,0.9333,0.0000,-2448.5041,-637.2107,1613.9165,3,4,867.3667,554.2000,-312.0749,594.9152
1.5000,4,1.5000,60,T,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,1.5000,300,M,0,0,test_fwd,1601,30,0.0187,95.5175,-38.2713,2865.5252,115.5175,1.5140,0.0000,0.0667,0.9333,0.0000,-2288.5041,-617.2107,1633.9165,4,4,867.3667,554.2000,-312.0749,594.9152
1.5000,4,1.5000,300,M,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,1.5000,300,M,5,5,test_fwd,1601,30,0.0187,85.5175,-48.2713,2565.5252,115.5175,1.4473,0.0000,0.0667,0.9333,0.0000,-2368.5041,-627.2107,1623.9165,4,4,867.3667,554.2000,-312.0749,594.9152
1.5000,4,1.5000,300,M,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,1.5000,300,M,10,10,test_fwd,1601,30,0.0187,75.5175,-58.2713,2265.5252,115.5175,1.3834,0.0000,0.0667,0.9333,0.0000,-2448.5041,-637.2107,1613.9165,3,4,867.3667,554.2000,-312.0749,594.9152
1.5000,4,1.5000,300,M,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,1.5000,300,T,0,0,test_fwd,1601,30,0.0187,95.5175,-38.2713,2865.5252,115.5175,1.5140,0.0000,0.0667,0.9333,0.0000,-2288.5041,-617.2107,1633.9165,4,4,867.3667,554.2000,-312.0749,594.9152
1.5000,4,1.5000,300,T,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,1.5000,300,T,5,5,test_fwd,1601,30,0.0187,85.5175,-48.2713,2565.5252,115.5175,1.4473,0.0000,0.0667,0.9333,0.0000,-2368.5041,-627.2107,1623.9165,4,4,867.3667,554.2000,-312.0749,594.9152
1.5000,4,1.5000,300,T,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,1.5000,300,T,10,10,test_fwd,1601,30,0.0187,75.5175,-58.2713,2265.5252,115.5175,1.3834,0.0000,0.0667,0.9333,0.0000,-2448.5041,-637.2107,1613.9165,3,4,867.3667,554.2000,-312.0749,594.9152
1.5000,4,1.5000,300,T,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,0,M,0,0,test_fwd,1601,30,0.0187,112.1231,-38.2713,3363.6936,132.1231,1.6625,0.0000,0.0000,1.0000,0.0000,-2121.7555,-577.1774,1633.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,0,M,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,0,M,5,5,test_fwd,1601,30,0.0187,102.1231,-48.2713,3063.6936,132.1231,1.5849,0.0000,0.0000,1.0000,0.0000,-2201.7555,-587.1774,1623.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,0,M,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,0,M,10,10,test_fwd,1601,30,0.0187,92.1231,-58.2713,2763.6936,132.1231,1.5108,0.0000,0.0000,1.0000,0.0000,-2281.7555,-597.1774,1613.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,0,M,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,0,T,0,0,test_fwd,1601,30,0.0187,112.1231,-38.2713,3363.6936,132.1231,1.6625,0.0000,0.0000,1.0000,0.0000,-2121.7555,-577.1774,1633.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,0,T,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,0,T,5,5,test_fwd,1601,30,0.0187,102.1231,-48.2713,3063.6936,132.1231,1.5849,0.0000,0.0000,1.0000,0.0000,-2201.7555,-587.1774,1623.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,0,T,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,0,T,10,10,test_fwd,1601,30,0.0187,92.1231,-58.2713,2763.6936,132.1231,1.5108,0.0000,0.0000,1.0000,0.0000,-2281.7555,-597.1774,1613.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,0,T,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,60,M,0,0,test_fwd,1601,30,0.0187,112.1231,-38.2713,3363.6936,132.1231,1.6625,0.0000,0.0000,1.0000,0.0000,-2121.7555,-577.1774,1633.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,60,M,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,60,M,5,5,test_fwd,1601,30,0.0187,102.1231,-48.2713,3063.6936,132.1231,1.5849,0.0000,0.0000,1.0000,0.0000,-2201.7555,-587.1774,1623.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,60,M,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,60,M,10,10,test_fwd,1601,30,0.0187,92.1231,-58.2713,2763.6936,132.1231,1.5108,0.0000,0.0000,1.0000,0.0000,-2281.7555,-597.1774,1613.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,60,M,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,60,T,0,0,test_fwd,1601,30,0.0187,112.1231,-38.2713,3363.6936,132.1231,1.6625,0.0000,0.0000,1.0000,0.0000,-2121.7555,-577.1774,1633.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,60,T,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,60,T,5,5,test_fwd,1601,30,0.0187,102.1231,-48.2713,3063.6936,132.1231,1.5849,0.0000,0.0000,1.0000,0.0000,-2201.7555,-587.1774,1623.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,60,T,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,60,T,10,10,test_fwd,1601,30,0.0187,92.1231,-58.2713,2763.6936,132.1231,1.5108,0.0000,0.0000,1.0000,0.0000,-2281.7555,-597.1774,1613.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,60,T,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,300,M,0,0,test_fwd,1601,30,0.0187,112.1231,-38.2713,3363.6936,132.1231,1.6625,0.0000,0.0000,1.0000,0.0000,-2121.7555,-577.1774,1633.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,300,M,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,300,M,5,5,test_fwd,1601,30,0.0187,102.1231,-48.2713,3063.6936,132.1231,1.5849,0.0000,0.0000,1.0000,0.0000,-2201.7555,-587.1774,1623.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,300,M,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,300,M,10,10,test_fwd,1601,30,0.0187,92.1231,-58.2713,2763.6936,132.1231,1.5108,0.0000,0.0000,1.0000,0.0000,-2281.7555,-597.1774,1613.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,300,M,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,300,T,0,0,test_fwd,1601,30,0.0187,112.1231,-38.2713,3363.6936,132.1231,1.6625,0.0000,0.0000,1.0000,0.0000,-2121.7555,-577.1774,1633.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,300,T,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,300,T,5,5,test_fwd,1601,30,0.0187,102.1231,-48.2713,3063.6936,132.1231,1.5849,0.0000,0.0000,1.0000,0.0000,-2201.7555,-587.1774,1623.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,300,T,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.0000,300,T,10,10,test_fwd,1601,30,0.0187,92.1231,-58.2713,2763.6936,132.1231,1.5108,0.0000,0.0000,1.0000,0.0000,-2281.7555,-597.1774,1613.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.0000,300,T,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,0,M,0,0,test_fwd,1601,30,0.0187,112.1231,-38.2713,3363.6936,132.1231,1.6625,0.0000,0.0000,1.0000,0.0000,-2121.7555,-577.1774,1633.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,0,M,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,0,M,5,5,test_fwd,1601,30,0.0187,102.1231,-48.2713,3063.6936,132.1231,1.5849,0.0000,0.0000,1.0000,0.0000,-2201.7555,-587.1774,1623.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,0,M,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,0,M,10,10,test_fwd,1601,30,0.0187,92.1231,-58.2713,2763.6936,132.1231,1.5108,0.0000,0.0000,1.0000,0.0000,-2281.7555,-597.1774,1613.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,0,M,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,0,T,0,0,test_fwd,1601,30,0.0187,112.1231,-38.2713,3363.6936,132.1231,1.6625,0.0000,0.0000,1.0000,0.0000,-2121.7555,-577.1774,1633.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,0,T,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,0,T,5,5,test_fwd,1601,30,0.0187,102.1231,-48.2713,3063.6936,132.1231,1.5849,0.0000,0.0000,1.0000,0.0000,-2201.7555,-587.1774,1623.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,0,T,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,0,T,10,10,test_fwd,1601,30,0.0187,92.1231,-58.2713,2763.6936,132.1231,1.5108,0.0000,0.0000,1.0000,0.0000,-2281.7555,-597.1774,1613.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,0,T,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,60,M,0,0,test_fwd,1601,30,0.0187,112.1231,-38.2713,3363.6936,132.1231,1.6625,0.0000,0.0000,1.0000,0.0000,-2121.7555,-577.1774,1633.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,60,M,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,60,M,5,5,test_fwd,1601,30,0.0187,102.1231,-48.2713,3063.6936,132.1231,1.5849,0.0000,0.0000,1.0000,0.0000,-2201.7555,-587.1774,1623.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,60,M,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,60,M,10,10,test_fwd,1601,30,0.0187,92.1231,-58.2713,2763.6936,132.1231,1.5108,0.0000,0.0000,1.0000,0.0000,-2281.7555,-597.1774,1613.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,60,M,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,60,T,0,0,test_fwd,1601,30,0.0187,112.1231,-38.2713,3363.6936,132.1231,1.6625,0.0000,0.0000,1.0000,0.0000,-2121.7555,-577.1774,1633.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,60,T,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,60,T,5,5,test_fwd,1601,30,0.0187,102.1231,-48.2713,3063.6936,132.1231,1.5849,0.0000,0.0000,1.0000,0.0000,-2201.7555,-587.1774,1623.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,60,T,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,60,T,10,10,test_fwd,1601,30,0.0187,92.1231,-58.2713,2763.6936,132.1231,1.5108,0.0000,0.0000,1.0000,0.0000,-2281.7555,-597.1774,1613.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,60,T,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,300,M,0,0,test_fwd,1601,30,0.0187,112.1231,-38.2713,3363.6936,132.1231,1.6625,0.0000,0.0000,1.0000,0.0000,-2121.7555,-577.1774,1633.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,300,M,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,300,M,5,5,test_fwd,1601,30,0.0187,102.1231,-48.2713,3063.6936,132.1231,1.5849,0.0000,0.0000,1.0000,0.0000,-2201.7555,-587.1774,1623.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,300,M,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,300,M,10,10,test_fwd,1601,30,0.0187,92.1231,-58.2713,2763.6936,132.1231,1.5108,0.0000,0.0000,1.0000,0.0000,-2281.7555,-597.1774,1613.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,300,M,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,300,T,0,0,test_fwd,1601,30,0.0187,112.1231,-38.2713,3363.6936,132.1231,1.6625,0.0000,0.0000,1.0000,0.0000,-2121.7555,-577.1774,1633.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,300,T,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,300,T,5,5,test_fwd,1601,30,0.0187,102.1231,-48.2713,3063.6936,132.1231,1.5849,0.0000,0.0000,1.0000,0.0000,-2201.7555,-587.1774,1623.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,300,T,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,4,2.5000,300,T,10,10,test_fwd,1601,30,0.0187,92.1231,-58.2713,2763.6936,132.1231,1.5108,0.0000,0.0000,1.0000,0.0000,-2281.7555,-597.1774,1613.9165,4,4,867.3667,572.6333,-312.3260,594.9152
1.5000,4,2.5000,300,T,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,5,1.5000,0,M,0,0,test_fwd,1601,30,0.0187,95.5175,-38.2713,2865.5252,115.5175,1.5140,0.0000,0.0667,0.9333,0.0000,-2288.5041,-617.2107,1633.9165,4,4,867.3667,554.2000,-312.0749,594.9152
1.5000,5,1.5000,0,M,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,5,1.5000,0,M,5,5,test_fwd,1601,30,0.0187,85.5175,-48.2713,2565.5252,115.5175,1.4473,0.0000,0.0667,0.9333,0.0000,-2368.5041,-627.2107,1623.9165,4,4,867.3667,554.2000,-312.0749,594.9152
1.5000,5,1.5000,0,M,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,5,1.5000,0,M,10,10,test_fwd,1601,30,0.0187,75.5175,-58.2713,2265.5252,115.5175,1.3834,0.0000,0.0667,0.9333,0.0000,-2448.5041,-637.2107,1613.9165,3,4,867.3667,554.2000,-312.0749,594.9152
1.5000,5,1.5000,0,M,10,10,test_rev,1100,37,0.0336,-124.4678,-108.1037,-4605.3080,-84.4678,0.4057,0.0000,0.0000,1.0000,0.0000,-5184.1431,-573.1477,434.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,5,1.5000,0,T,0,0,test_fwd,1601,30,0.0187,95.5175,-38.2713,2865.5252,115.5175,1.5140,0.0000,0.0667,0.9333,0.0000,-2288.5041,-617.2107,1633.9165,4,4,867.3667,554.2000,-312.0749,594.9152
1.5000,5,1.5000,0,T,0,0,test_rev,1100,37,0.0336,-104.4678,-88.1037,-3865.3080,-84.4678,0.4676,0.0000,0.0000,1.0000,0.0000,-4604.1431,-553.1477,454.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,5,1.5000,0,T,5,5,test_fwd,1601,30,0.0187,85.5175,-48.2713,2565.5252,115.5175,1.4473,0.0000,0.0667,0.9333,0.0000,-2368.5041,-627.2107,1623.9165,4,4,867.3667,554.2000,-312.0749,594.9152
1.5000,5,1.5000,0,T,5,5,test_rev,1100,37,0.0336,-114.4678,-98.1037,-4235.3080,-84.4678,0.4354,0.0000,0.0000,1.0000,0.0000,-4894.1431,-563.1477,444.3031,0,4,972.3514,467.6486,-309.9990,471.5146
1.5000,5,1.5000,0,T,10,10,test_fwd,1601,30,0.0187,75.5175,-58.2713,2265.5252,115.5175,1.3834,0.0000,0.0667,0.9333,0.0000,-2448.5041,-637.2107,1613.9165,3,4,867.3667,554.2000,-312.0749,594.9152
