symbol,file,mid_price,bid_depth_usd,ask_depth_usd,total_depth_usd,spread_bps,fr_abs_bps,ob_source,bid_levels,ask_levels,entry_slip_500,exit_slip_500,rt_slip_500,filled_pct_500,net_pnl_ml_loso_p50_500,dollar_pnl_ml_loso_p50_500,net_pnl_fixed_10s_500,dollar_pnl_fixed_10s_500,net_pnl_fixed_5s_500,dollar_pnl_fixed_5s_500,entry_slip_1000,exit_slip_1000,rt_slip_1000,filled_pct_1000,net_pnl_ml_loso_p50_1000,dollar_pnl_ml_loso_p50_1000,net_pnl_fixed_10s_1000,dollar_pnl_fixed_10s_1000,net_pnl_fixed_5s_1000,dollar_pnl_fixed_5s_1000,entry_slip_2000,exit_slip_2000,rt_slip_2000,filled_pct_2000,net_pnl_ml_loso_p50_2000,dollar_pnl_ml_loso_p50_2000,net_pnl_fixed_10s_2000,dollar_pnl_fixed_10s_2000,net_pnl_fixed_5s_2000,dollar_pnl_fixed_5s_2000,entry_slip_3000,exit_slip_3000,rt_slip_3000,filled_pct_3000,net_pnl_ml_loso_p50_3000,dollar_pnl_ml_loso_p50_3000,net_pnl_fixed_10s_3000,dollar_pnl_fixed_10s_3000,net_pnl_fixed_5s_3000,dollar_pnl_fixed_5s_3000,entry_slip_5000,exit_slip_5000,rt_slip_5000,filled_pct_5000,net_pnl_ml_loso_p50_5000,dollar_pnl_ml_loso_p50_5000,net_pnl_fixed_10s_5000,dollar_pnl_fixed_10s_5000,net_pnl_fixed_5s_5000,dollar_pnl_fixed_5s_5000,entry_slip_7500,exit_slip_7500,rt_slip_7500,filled_pct_7500,net_pnl_ml_loso_p50_7500,dollar_pnl_ml_loso_p50_7500,net_pnl_fixed_10s_7500,dollar_pnl_fixed_10s_7500,net_pnl_fixed_5s_7500,dollar_pnl_fixed_5s_7500,entry_slip_10000,exit_slip_10000,rt_slip_10000,filled_pct_10000,net_pnl_ml_loso_p50_10000,dollar_pnl_ml_loso_p50_10000,net_pnl_fixed_10s_10000,dollar_pnl_fixed_10s_10000,net_pnl_fixed_5s_10000,dollar_pnl_fixed_5s_10000,entry_slip_15000,exit_slip_15000,rt_slip_15000,filled_pct_15000,net_pnl_ml_loso_p50_15000,dollar_pnl_ml_loso_p50_15000,net_pnl_fixed_10s_15000,dollar_pnl_fixed_10s_15000,net_pnl_fixed_5s_15000,dollar_pnl_fixed_5s_15000,entry_slip_20000,exit_slip_20000,rt_slip_20000,filled_pct_20000,net_pnl_ml_loso_p50_20000,dollar_pnl_ml_loso_p50_20000,net_pnl_fixed_10s_20000,dollar_pnl_fixed_10s_20000,net_pnl_fixed_5s_20000,dollar_pnl_fixed_5s_20000,entry_slip_30000,exit_slip_30000,rt_slip_30000,filled_pct_30000,net_pnl_ml_loso_p50_30000,dollar_pnl_ml_loso_p50_30000,net_pnl_fixed_10s_30000,dollar_pnl_fixed_10s_30000,net_pnl_fixed_5s_30000,dollar_pnl_fixed_5s_30000,entry_slip_50000,exit_slip_50000,rt_slip_50000,filled_pct_50000,net_pnl_ml_loso_p50_50000,dollar_pnl_ml_loso_p50_50000,net_pnl_fixed_10s_50000,dollar_pnl_fixed_10s_50000,net_pnl_fixed_5s_50000,dollar_pnl_fixed_5s_50000
SOLAYERUSDT,SOLAYERUSDT_20260228_080000.jsonl,0.09534500000000001,125600.69900000002,113399.31179999995,239000.0108,7.3417588756621335,52.179899999999996,ob200,200,200,6.63482581014562,7.250987226290857,13.885813036436478,100.0,9.714186963563524,0.4857093481781761,2.714186963563524,0.1357093481781762,0.7141869635635221,0.03570934817817611,8.618903230331163,8.420457415020005,17.039360645351167,100.0,6.560639354648835,0.6560639354648835,-0.43936064535116515,-0.04393606453511652,-2.439360645351167,-0.2439360645351167,11.355273885782111,11.165123270236734,22.520397156018845,100.0,1.0796028439811565,0.21592056879623128,-5.9203971560188435,-1.1840794312037688,-7.920397156018845,-1.5840794312037692,13.671991619713571,13.379404481459783,27.051396101173353,100.0,-3.4513961011733514,-1.0354188303520053,-10.451396101173351,-3.1354188303520054,-12.451396101173353,-3.735418830352006,17.329932933837398,17.386130857479117,34.716063791316515,100.0,-11.116063791316513,-5.558031895658257,-18.116063791316513,-9.058031895658257,-20.116063791316513,-10.058031895658257,20.918749291615253,20.84960802047527,41.76835731209052,100.0,-18.16835731209052,-13.62626798406789,-25.16835731209052,-18.87626798406789,-27.16835731209052,-20.37626798406789,24.276511537725938,23.715803968854903,47.99231550658084,100.0,-24.392315506580836,-24.392315506580836,-31.392315506580836,-31.39231550658084,-33.392315506580836,-33.392315506580836,30.385690428837844,29.87651043488845,60.26220086372629,100.0,-36.66220086372629,-54.99330129558943,-43.66220086372629,-65.49330129558943,-45.66220086372629,-68.49330129558943,35.11523520496209,35.9237737512812,71.0390089562433,100.0,-47.43900895624329,-94.87801791248658,-54.43900895624329,-108.8780179124866,-56.43900895624329,-112.8780179124866,42.888059277681215,46.42110136991933,89.30916064760055,100.0,-65.70916064760056,-197.12748194280167,-72.70916064760056,-218.12748194280164,-74.70916064760056,-224.12748194280164,59.60964003542739,66.55459705119772,126.1642370866251,100.0,-102.5642370866251,-512.8211854331255,-109.5642370866251,-547.8211854331255,-111.56423708662511,-557.8211854331256
SOLAYERUSDT,SOLAYERUSDT_20260228_090000.jsonl,0.10505500000000001,69281.92017999999,51787.55000999999,121069.47018999998,4.759411736710139,200.0,ob200,200,200,5.438243085272153,5.532029050556268,10.97027213582842,100.0,12.629727864171581,0.6314863932085791,5.629727864171581,0.28148639320857904,3.6297278641715796,0.18148639320857898,7.081785945962903,6.6194264995446135,13.701212445507515,100.0,9.898787554492486,0.9898787554492486,2.898787554492486,0.2898787554492486,0.8987875544924844,0.08987875544924843,9.845114174454118,8.176529176151156,18.021643350605274,100.0,5.578356649394728,1.1156713298789456,-1.4216433506052724,-0.2843286701210545,-3.421643350605274,-0.6843286701210548,12.246282635114836,9.135240648319567,21.381523283434404,100.0,2.218476716565597,0.665543014969679,-4.781523283434403,-1.4344569850303208,-6.781523283434405,-2.0344569850303214,16.628516140635092,11.80591912699594,28.43443526763103,100.0,-4.834435267631029,-2.4172176338155147,-11.83443526763103,-5.917217633815515,-13.834435267631031,-6.917217633815516,20.557975874421494,15.783070666156112,36.34104654057761,100.0,-12.741046540577607,-9.555784905433205,-19.741046540577607,-14.805784905433203,-21.741046540577607,-16.305784905433203,25.574084502486986,19.30747964807396,44.88156415056095,100.0,-21.281564150560946,-21.281564150560946,-28.281564150560946,-28.281564150560943,-30.281564150560946,-30.281564150560943,38.62326500322112,25.916131370332444,64.53939637355356,100.0,-40.939396373553556,-61.40909456033034,-47.939396373553556,-71.90909456033033,-49.939396373553556,-74.90909456033033,55.88332907834365,33.38620166247376,89.2695307408174,100.0,-65.66953074081741,-131.33906148163481,-72.66953074081741,-145.33906148163481,-74.66953074081741,-149.33906148163481,81.66370187969325,52.106587202937845,133.7702890826311,100.0,-110.17028908263111,-330.5108672478933,-117.17028908263111,-351.5108672478933,-119.17028908263111,-357.5108672478933,120.44160349064678,91.51594634620615,211.95754983685293,100.0,-188.35754983685294,-941.7877491842646,-195.35754983685294,-976.7877491842646,-197.35754983685294,-986.7877491842646
SOLAYERUSDT,SOLAYERUSDT_20260228_100000.jsonl,0.09675,133837.77333,112649.19873000003,246486.97206000003,6.201550387597363,17.2367,ob200,200,200,5.735602688691769,3.636217915874205,9.371820604565974,100.0,14.228179395434028,0.7114089697717014,7.228179395434028,0.3614089697717014,5.228179395434026,0.26140896977170125,6.485428655720682,5.919304531639579,12.40473318736026,100.0,11.19526681263974,1.119526681263974,4.1952668126397406,0.419526681263974,2.1952668126397388,0.2195266812639739,7.551594357099698,9.3253696514404,16.8769640085401,100.0,6.723035991459902,1.3446071982919805,-0.27696400854009795,-0.05539280170801959,-2.2769640085400997,-0.45539280170801993,10.024465413105508,11.416828220959612,21.44129363406512,100.0,2.158706365934883,0.6476119097804649,-4.841293634065117,-1.4523880902195352,-6.841293634065119,-2.0523880902195355,13.711213298903749,14.785961813722052,28.4971751126258,100.0,-4.897175112625799,-2.4485875563128996,-11.8971751126258,-5.9485875563129,-13.897175112625801,-6.948587556312901,18.370009606968647,18.995123729895813,37.36513333686446,100.0,-13.765133336864459,-10.323850002648344,-20.76513333686446,-15.573850002648344,-22.76513333686446,-17.073850002648342,23.0965068927759,22.168831322610217,45.265338215386116,100.0,-21.665338215386114,-21.665338215386114,-28.665338215386114,-28.665338215386118,-30.665338215386114,-30.665338215386118,30.12766834403955,27.61340403706505,57.7410723811046,100.0,-34.1410723811046,-51.211608571656896,-41.1410723811046,-61.711608571656896,-43.1410723811046,-64.7116085716569,35.31345974361619,31.60790372887622,66.92136347249242,100.0,-43.321363472492415,-86.64272694498483,-50.321363472492415,-100.64272694498483,-52.321363472492415,-104.64272694498483,45.07753318632989,38.958060527555055,84.03559371388494,100.0,-60.435593713884934,-181.3067811416548,-67.43559371388494,-202.30678114165482,-69.43559371388494,-208.30678114165482,62.99419517612315,55.846733286745206,118.84092846286836,100.0,-95.24092846286837,-476.20464231434187,-102.24092846286837,-511.20464231434187,-104.24092846286837,-521.2046423143419
SOLAYERUSDT,SOLAYERUSDT_20260228_110000.jsonl,0.09816,142591.74303999988,128227.21094000006,270818.95397999993,6.112469437653269,28.338399999999996,ob200,200,200,4.311661875801082,6.486280841152926,10.797942716954008,100.0,12.802057283045993,0.6401028641522997,5.802057283045993,0.2901028641522997,3.8020572830459916,0.19010286415229957,5.425738143649635,7.792884459291985,13.21862260294162,100.0,10.381377397058381,1.038137739705838,3.3813773970583814,0.33813773970583816,1.3813773970583796,0.13813773970583795,7.572747571501573,9.34695777162334,16.91970534312491,100.0,6.680294656875091,1.3360589313750182,-0.31970534312490884,-0.06394106862498176,-2.3197053431249106,-0.46394106862498213,9.025495806579352,10.294150610103943,19.319646416683295,100.0,4.280353583316707,1.284106074995012,-2.719646416683293,-0.815893925004988,-4.719646416683295,-1.4158939250049885,11.02360132095742,13.255669883756243,24.279271204713663,100.0,-0.6792712047136611,-0.33963560235683055,-7.679271204713661,-3.8396356023568305,-9.679271204713663,-4.839635602356831,13.543182805583555,16.78787146431397,30.331054269897525,100.0,-6.731054269897523,-5.0482907024231425,-13.731054269897523,-10.298290702423142,-15.731054269897525,-11.798290702423143,15.756846843236167,20.14294559299825,35.899792436234414,100.0,-12.299792436234412,-12.299792436234412,-19.299792436234412,-19.299792436234412,-21.299792436234412,-21.299792436234412,20.656865842998098,25.765007338137778,46.42187318113588,100.0,-22.821873181135878,-34.23280977170382,-29.821873181135878,-44.73280977170382,-31.821873181135878,-47.73280977170382,25.399382724724187,30.70328056410787,56.10266328883206,100.0,-32.50266328883206,-65.00532657766412,-39.50266328883206,-79.00532657766412,-41.50266328883206,-83.00532657766412,33.00827671723362,38.88349643135806,71.89177314859168,100.0,-48.29177314859168,-144.87531944577503,-55.29177314859168,-165.87531944577503,-57.29177314859168,-171.87531944577503,47.53332230901368,52.57800816777267,100.11133047678635,100.0,-76.51133047678636,-382.55665238393175,-83.51133047678636,-417.55665238393175,-85.51133047678636,-427.5566523839318
SOLAYERUSDT,SOLAYERUSDT_20260228_140000.jsonl,0.09731999999999999,137987.44899000003,90941.30016000003,228928.74915000005,4.110152075626631,17.288500000000003,ob200,200,200,4.936634924604732,4.894006281001204,9.830641205605936,100.0,13.769358794394066,0.6884679397197033,6.769358794394066,0.3384679397197033,4.769358794394064,0.2384679397197032,6.136383709984233,5.529576819425119,11.665960529409352,100.0,11.93403947059065,1.193403947059065,4.934039470590649,0.49340394705906493,2.9340394705906476,0.29340394705906475,8.381268923422205,6.16413245953072,14.545401382952925,100.0,9.054598617047077,1.8109197234094154,2.054598617047077,0.4109197234094154,0.05459861704707514,0.010919723409415027,10.155965498406669,6.774391963446313,16.93035746185298,100.0,6.66964253814702,2.0008927614441063,-0.3303574618529801,-0.09910723855589403,-2.330357461852982,-0.6991072385558946,13.006829159170547,7.352706700993982,20.359535860164527,100.0,3.240464139835474,1.620232069917737,-3.759535860164526,-1.879767930082263,-5.759535860164528,-2.879767930082264,17.28893695438767,7.641889137108842,24.930826091496513,100.0,-1.3308260914965118,-0.9981195686223838,-8.330826091496512,-6.248119568622384,-10.330826091496514,-7.748119568622386,21.44999023182828,7.79427009919534,29.24426033102362,100.0,-5.64426033102362,-5.64426033102362,-12.64426033102362,-12.64426033102362,-14.644260331023622,-14.644260331023622,28.12727244502736,11.56316726789415,39.69043971292151,100.0,-16.09043971292151,-24.135659569382263,-23.09043971292151,-34.63565956938226,-25.09043971292151,-37.63565956938226,32.98023242423872,16.81567493436973,49.79590735860845,100.0,-26.19590735860845,-52.3918147172169,-33.19590735860845,-66.3918147172169,-35.19590735860845,-70.3918147172169,42.70566598559299,28.1368704367556,70.84253642234859,100.0,-47.242536422348586,-141.72760926704578,-54.242536422348586,-162.72760926704578,-56.242536422348586,-168.72760926704578,64.91216076200678,52.752436051576254,117.66459681358303,100.0,-94.06459681358302,-470.3229840679151,-101.06459681358302,-505.3229840679151,-103.06459681358304,-515.3229840679152
SOPHUSDT,SOPHUSDT_20260228_010000.jsonl,0.0095655,99802.48918000002,118150.73649000001,217953.22567,7.317965605561718,35.7325,ob200,200,200,7.733291504323351,7.7030284396197395,15.43631994394309,100.0,8.163680056056911,0.4081840028028456,1.1636800560569114,0.058184002802845566,-0.8363199439430904,-0.041815997197154516,13.019723845184737,9.423425273908006,22.443149119092745,100.0,1.1568508809072569,0.11568508809072568,-5.843149119092743,-0.5843149119092743,-7.843149119092745,-0.7843149119092745,20.504320586145184,11.939261870984204,32.44358245712939,100.0,-8.843582457129386,-1.7687164914258775,-15.843582457129386,-3.168716491425877,-17.843582457129386,-3.568716491425877,26.59989219502638,16.090759947181837,42.69065214220822,100.0,-19.09065214220822,-5.727195642662466,-26.09065214220822,-7.827195642662466,-28.09065214220822,-8.427195642662467,33.70834654655893,24.457912925810906,58.16625947236983,100.0,-34.56625947236983,-17.283129736184915,-41.56625947236983,-20.783129736184915,-43.56625947236983,-21.783129736184915,44.84052305336139,42.970125789078914,87.8106488424403,100.0,-64.21064884244029,-48.15798663183022,-71.21064884244029,-53.40798663183022,-73.2106488424403,-54.907986631830234,58.61929484293453,58.984891562015136,117.60418640494967,100.0,-94.00418640494968,-94.00418640494968,-101.00418640494968,-101.00418640494968,-103.00418640494968,-103.00418640494968,81.8956949038501,85.78493131036042,167.68062621421052,100.0,-144.08062621421053,-216.1209393213158,-151.08062621421053,-226.6209393213158,-153.08062621421053,-229.6209393213158,97.23498106308867,118.96439935295604,216.1993804160447,100.0,-192.5993804160447,-385.1987608320894,-199.5993804160447,-399.1987608320894,-201.5993804160447,-403.1987608320894,135.18336039082502,155.5335237780169,290.71688416884194,100.0,-267.1168841688419,-801.3506525065258,-274.1168841688419,-822.3506525065258,-276.1168841688419,-828.3506525065258,209.86688630748844,205.5689058066143,415.43579211410275,100.0,-391.83579211410273,-1959.178960570514,-398.83579211410273,-1994.178960570514,-400.83579211410273,-2004.178960570514
SOPHUSDT,SOPHUSDT_20260228_040000.jsonl,0.0100715,56557.98167,90736.31389,147294.29556,8.936106836122054,113.7492,ob200,200,200,10.749017342992396,9.496052615398847,20.24506995839124,100.0,3.3549300416087604,0.167746502080438,-3.6450699583912396,-0.182253497919562,-5.645069958391241,-0.28225349791956206,12.759322578888524,12.467186865450767,25.226509444339293,100.0,-1.6265094443392911,-0.1626509444339291,-8.626509444339291,-0.8626509444339292,-10.626509444339293,-1.0626509444339294,16.905017255654567,15.231037000122196,32.13605425577676,100.0,-8.536054255776762,-1.7072108511553525,-15.536054255776762,-3.1072108511553522,-17.53605425577676,-3.5072108511553526,21.60198496775074,23.003560783526567,44.605545751277305,100.0,-21.005545751277303,-6.301663725383191,-28.005545751277303,-8.401663725383191,-30.005545751277303,-9.00166372538319,30.69547000728924,37.43920865955659,68.13467866684583,100.0,-44.53467866684583,-22.267339333422914,-51.53467866684583,-25.767339333422914,-53.53467866684583,-26.767339333422914,43.71512223095892,53.07434397653738,96.7894662074963,100.0,-73.18946620749631,-54.89209965562223,-80.18946620749631,-60.14209965562223,-82.18946620749631,-61.64209965562223,58.84272288975843,67.32839227556593,126.17111516532435,100.0,-102.57111516532436,-102.57111516532436,-109.57111516532436,-109.57111516532434,-111.57111516532436,-111.57111516532434,83.35268993657914,93.06002603856626,176.4127159751454,100.0,-152.8127159751454,-229.2190739627181,-159.8127159751454,-239.7190739627181,-161.8127159751454,-242.7190739627181,103.58282512098515,116.38859070263078,219.97141582361593,100.0,-196.37141582361593,-392.74283164723187,-203.37141582361593,-406.74283164723187,-205.37141582361593,-410.74283164723187,151.00936723584175,145.1918884177202,296.20125565356193,100.0,-272.6012556535619,-817.8037669606857,-279.6012556535619,-838.8037669606857,-281.6012556535619,-844.8037669606857,221.9019365881115,183.9553246349928,405.8572612231043,100.0,-382.25726122310425,-1911.286306115521,-389.25726122310425,-1946.286306115521,-391.25726122310425,-1956.286306115521
SOPHUSDT,SOPHUSDT_20260228_050000.jsonl,0.009843000000000001,132999.80027000007,125142.63732999997,258142.43760000003,4.063801686476476,22.2185,ob200,200,200,2.0319008432391192,8.164119817616944,10.196020660856064,100.0,13.403979339143937,0.6701989669571969,6.4039793391439375,0.32019896695719685,4.403979339143936,0.22019896695719676,2.3266059575298477,11.290007353862364,13.616613311392213,100.0,9.983386688607789,0.9983386688607788,2.983386688607789,0.2983386688607789,0.9833866886077871,0.09833866886077872,3.195279292342887,15.321555688549912,18.5168349808928,100.0,5.083165019107202,1.0166330038214404,-1.9168349808927978,-0.38336699617855957,-3.9168349808927996,-0.78336699617856,4.168243298610832,19.156755705651264,23.324999004262096,100.0,0.27500099573790493,0.08250029872137148,-6.724999004262095,-2.0174997012786284,-8.724999004262097,-2.617499701278629,11.675701920410832,25.562358115510474,37.23806003592131,100.0,-13.638060035921306,-6.819030017960654,-20.638060035921306,-10.319030017960653,-22.638060035921306,-11.319030017960653,23.44029019312139,33.88634530269172,57.32663549581311,100.0,-33.726635495813106,-25.294976621859828,-40.726635495813106,-30.544976621859828,-42.726635495813106,-32.04497662185983,32.528126376476486,43.09233735838299,75.62046373485947,100.0,-52.02046373485947,-52.02046373485947,-59.02046373485947,-59.020463734859476,-61.02046373485947,-61.020463734859476,48.87020362206766,58.353116410008795,107.22332003207646,100.0,-83.62332003207646,-125.4349800481147,-90.62332003207646,-135.93498004811468,-92.62332003207646,-138.93498004811468,60.5906033294634,69.62246558637952,130.2130689158429,100.0,-106.61306891584292,-213.22613783168583,-113.61306891584292,-227.22613783168583,-115.61306891584292,-231.22613783168583,78.48960938775829,103.65760566473436,182.14721505249264,100.0,-158.54721505249265,-475.6416451574779,-165.54721505249265,-496.6416451574779,-167.54721505249265,-502.6416451574779,99.76726522309309,154.75412823570431,254.5213934587974,100.0,-230.9213934587974,-1154.606967293987,-237.9213934587974,-1189.606967293987,-239.9213934587974,-1199.606967293987
SOPHUSDT,SOPHUSDT_20260228_060000.jsonl,0.009867,142993.31678000002,132192.14710999996,275185.46389,8.107834194790035,28.8495,ob200,200,200,6.586836711339748,6.019247382064648,12.606084093404396,100.0,10.993915906595605,0.5496957953297802,3.993915906595605,0.19969579532978024,1.9939159065956034,0.09969579532978017,9.049062161144876,8.340031888288292,17.38909404943317,100.0,6.210905950566833,0.6210905950566833,-0.7890940494331673,-0.07890940494331673,-2.789094049433169,-0.2789094049433169,13.095550821278437,9.743954989670154,22.83950581094859,100.0,0.7604941890514105,0.1520988378102821,-6.2395058109485895,-1.247901162189718,-8.239505810948591,-1.6479011621897182,16.374931434893256,10.212016887897827,26.58694832279108,100.0,-2.986948322791079,-0.8960844968373238,-9.98694832279108,-2.9960844968373235,-11.986948322791081,-3.596084496837324,21.337458130128994,10.586497924746222,31.923956054875216,100.0,-8.323956054875215,-4.161978027437607,-15.323956054875215,-7.661978027437607,-17.323956054875218,-8.661978027437609,28.2777747131889,10.773748950341462,39.05152366353036,100.0,-15.45152366353036,-11.58864274764777,-22.45152366353036,-16.838642747647768,-24.45152366353036,-18.338642747647768,36.549925913938665,10.86737709010326,47.417303004041926,100.0,-23.817303004041925,-23.817303004041925,-30.817303004041925,-30.817303004041925,-32.817303004041925,-32.817303004041925,52.10517009844801,12.339355123772386,64.44452522222039,100.0,-40.84452522222039,-61.26678783333058,-47.84452522222039,-71.76678783333058,-49.84452522222039,-74.76678783333058,64.83634100089932,22.376114914054803,87.21245591495412,100.0,-63.61245591495412,-127.22491182990824,-70.61245591495413,-141.22491182990825,-72.61245591495413,-145.22491182990825,84.03689788677774,49.373889394799484,133.41078728157723,100.0,-109.81078728157723,-329.4323618447317,-116.81078728157723,-350.4323618447317,-118.81078728157723,-356.4323618447317,130.07798051190045,106.30059763809066,236.3785781499911,100.0,-212.77857814999112,-1063.8928907499555,-219.77857814999112,-1098.8928907499555,-221.77857814999112,-1108.8928907499555
SOPHUSDT,SOPHUSDT_20260228_090000.jsonl,0.009548000000000001,113467.22332000006,98223.76638999999,211690.98971000005,4.189359028067444,79.6513,ob200,200,200,6.878350771723295,3.6561211179492865,10.53447188967258,100.0,13.06552811032742,0.653276405516371,6.065528110327421,0.30327640551637103,4.065528110327419,0.20327640551637094,8.320690262891283,6.025719138013813,14.346409400905095,100.0,9.253590599094906,0.9253590599094906,2.253590599094906,0.2253590599094906,0.25359059909490433,0.025359059909490434,12.972754364943698,9.763896210349001,22.7366505752927,100.0,0.8633494247073017,0.17266988494146035,-6.136650575292698,-1.2273301150585398,-8.1366505752927,-1.6273301150585402,20.305111065071962,13.348540400137598,33.65365146520956,100.0,-10.053651465209562,-3.0160954395628687,-17.053651465209562,-5.116095439562868,-19.053651465209562,-5.716095439562869,34.43149289232184,21.517162163243714,55.94865505556555,100.0,-32.34865505556555,-16.174327527782776,-39.34865505556555,-19.674327527782776,-41.34865505556555,-20.674327527782776,47.76992176544109,34.56647080057221,82.3363925660133,100.0,-58.7363925660133,-44.052294424509974,-65.73639256601331,-49.30229442450998,-67.73639256601331,-50.80229442450998,58.115574740540104,48.878727954699954,106.99430269524007,100.0,-83.39430269524007,-83.39430269524007,-90.39430269524007,-90.39430269524007,-92.39430269524007,-92.39430269524007,73.48228178353088,72.96027308478516,146.44255486831605,100.0,-122.84255486831606,-184.2638323024741,-129.84255486831606,-194.7638323024741,-131.84255486831606,-197.7638323024741,84.01077990765805,99.11774222513341,183.12852213279146,100.0,-159.52852213279147,-319.05704426558293,-166.52852213279147,-333.05704426558293,-168.52852213279147,-337.05704426558293,103.78393830645552,145.37265405610214,249.15659236255766,100.0,-225.55659236255767,-676.669777087673,-232.55659236255767,-697.669777087673,-234.55659236255767,-703.669777087673,150.87403345504174,192.85005812280633,343.72409157784807,100.0,-320.12409157784805,-1600.6204578892402,-327.12409157784805,-1635.6204578892402,-329.12409157784805,-1645.6204578892402
SOPHUSDT,SOPHUSDT_20260228_130000.jsonl,0.009642000000000001,89184.73114000002,111819.05904999992,201003.79018999994,2.0742584526034693,30.4077,ob200,200,200,3.377536672298207,2.5309744108984362,5.908511083196643,100.0,17.691488916803358,0.884574445840168,10.691488916803358,0.5345744458401679,8.691488916803356,0.43457444584016786,5.68765767003083,4.87549027447106,10.563147944501889,100.0,13.036852055498112,1.3036852055498114,6.036852055498112,0.6036852055498112,4.036852055498111,0.4036852055498111,10.791134101245587,7.608691883621731,18.39982598486732,100.0,5.200174015132681,1.0400348030265363,-1.7998259848673186,-0.3599651969734637,-3.7998259848673204,-0.7599651969734641,15.897844191819562,8.866880362544205,24.764724554363767,100.0,-1.1647245543637652,-0.34941736630912956,-8.164724554363765,-2.4494173663091297,-10.164724554363767,-3.04941736630913,25.61956549129437,11.410156993058097,37.02972248435247,100.0,-13.429722484352467,-6.714861242176235,-20.429722484352467,-10.214861242176234,-22.429722484352467,-11.214861242176234,36.748429729772575,18.40307769047641,55.15150742024899,100.0,-31.55150742024899,-23.66363056518674,-38.55150742024899,-28.91363056518674,-40.55150742024899,-30.41363056518674,45.71549119339045,23.961830360221906,69.67732155361236,100.0,-46.07732155361236,-46.07732155361236,-53.07732155361236,-53.07732155361236,-55.07732155361236,-55.07732155361236,58.6910230676679,36.99158031431834,95.68260338198624,100.0,-72.08260338198625,-108.12390507297937,-79.08260338198625,-118.62390507297937,-81.08260338198625,-121.62390507297937,70.91345510740089,48.45630983742667,119.36976494482757,100.0,-95.76976494482756,-191.5395298896551,-102.76976494482756,-205.5395298896551,-104.76976494482757,-209.53952988965514,89.38478652307352,76.14132343617614,165.52610995924965,100.0,-141.92610995924966,-425.778329877749,-148.92610995924966,-446.778329877749,-150.92610995924966,-452.778329877749,143.96277191235816,124.41237886219844,268.3751507745566,100.0,-244.77515077455658,-1223.875753872783,-251.77515077455658,-1258.875753872783,-253.77515077455658,-1268.875753872783
SPACEUSDT,SPACEUSDT_20260227_200000.jsonl,0.0083885,49802.97900999999,39089.53599999998,88892.51500999997,1.1921082434296955,15.811399999999999,ob200,200,200,8.507304207537748,5.075644042024219,13.582948249561968,100.0,10.017051750438034,0.5008525875219016,3.017051750438034,0.15085258752190167,1.017051750438032,0.0508525875219016,10.527027261686568,5.816064891894031,16.3430921535806,100.0,7.256907846419402,0.7256907846419401,0.2569078464194021,0.02569078464194021,-1.7430921535805997,-0.17430921535805996,16.64525389864523,6.937954953573536,23.583208852218768,100.0,0.016791147781233917,0.0033582295562467833,-6.983208852218766,-1.3966417704437533,-8.983208852218768,-1.7966417704437536,20.41049570187458,9.265869444601412,29.676365146475995,100.0,-6.076365146475993,-1.822909543942798,-13.076365146475993,-3.9229095439427977,-15.076365146475995,-4.522909543942799,25.28554358900471,13.22642219542956,38.51196578443427,100.0,-14.911965784434265,-7.455982892217132,-21.911965784434265,-10.955982892217133,-23.911965784434265,-11.955982892217133,32.49105228495746,17.99315248385703,50.48420476881449,100.0,-26.88420476881449,-20.16315357661087,-33.88420476881449,-25.41315357661087,-35.88420476881449,-26.913153576610867,38.57077110207528,24.046840497608507,62.617611599683784,100.0,-39.01761159968378,-39.01761159968378,-46.01761159968378,-46.01761159968378,-48.01761159968378,-48.01761159968378,52.220383757030504,38.44069186097617,90.66107561800668,100.0,-67.06107561800667,-100.59161342701,-74.06107561800667,-111.09161342700999,-76.06107561800668,-114.09161342701002,69.6521083601164,52.15322690316355,121.80533526327994,100.0,-98.20533526327995,-196.4106705265599,-105.20533526327995,-210.4106705265599,-107.20533526327995,-214.4106705265599,121.28364392141391,103.05194450940346,224.33558843081738,100.0,-200.7355884308174,-602.2067652924521,-207.7355884308174,-623.2067652924521,-209.7355884308174,-629.2067652924521,234.4818458556221,162.19711120990019,396.6789570655223,78.17907199999996,-373.0789570655223,-1865.3947853276115,-380.0789570655223,-1900.3947853276115,-382.0789570655223,-1910.3947853276115
