symbol,settle_id,bottom_t_s,bottom_t_ms,pct_of_window_elapsed,drop_bps,drop_rate_bps_per_s,fr_bps,fr_abs_bps,depth_20,spread_bps,ob_bid_depth,ob_ask_depth,velocity_2s_at_bottom,price_range_2s_at_bottom,price_std_2s_at_bottom,velocity_1s_after_bottom,max_recovery_1s,sell_ratio_at_bottom,trade_count_at_bottom,vol_rate_at_bottom,avg_size_at_bottom,sell_ratio_change,vol_surge,trade_surge,spread_at_bottom,ob1_imbalance_at_bottom,ob1_bid_qty_at_bottom,ob1_ask_qty_at_bottom,bounce_count_to_bottom,new_low_count,recovery_5s_bps,net_5s_bps,profitable_5s,recovery_10s_bps,net_10s_bps,profitable_10s,recovery_15s_bps,net_15s_bps,profitable_15s,recovery_20s_bps,net_20s_bps,profitable_20s,recovery_30s_bps,net_30s_bps,profitable_30s,max_recovery_bps,max_recovery_t_ms
ENSOUSDT,ENSOUSDT_20260228_000000,16.5,16500,0.275,113.85328606490441,6.900199155448752,0.0,0.0,8998.601279999997,0.6817794443511916,2773.3696099999997,137.88888000000003,-11.589855467684103,25.224979547312515,7.465684101099571,6.135805835832954,25.22497954731473,0.4964467154254511,192,4087.3633100000006,29.274479166666662,0.37661331341719906,6.31315482569513,6.114649681528663,0.6817562039813811,0.9225154407636159,171.2,6.9,17,25,26.588491955277235,10.972945098928525,1.0,31.360785383147686,15.745238526798977,1.0,33.406053995091995,17.790507138743283,1.0,41.58712844286927,25.97158158652056,1.0,29.99727297518406,14.381726118835351,1.0,43.63239705481358,20030
ENSOUSDT,ENSOUSDT_20260228_010000,3.9,3900,0.065,48.74416085573152,12.498502783520903,0.0,0.0,9540.294359999998,0.677025151484303,3982.0599199999992,1108.60183,-8.801029043395971,13.540044682147645,3.8091135908511364,6.093020106966442,8.124026809288587,0.6307998819290154,111,1571.69859,19.251351351351357,0.0690518456457726,1.441897319275988,2.2745901639344264,0.677002234107298,-0.8170705086225716,41.9,416.2,4,8,12.863042448040261,-1.6261226161037066,0.0,26.403087130187906,11.913922066043938,1.0,21.664071491436232,7.174906427292265,1.0,21.664071491436232,7.174906427292265,1.0,15.57105138446979,1.0818863203258224,1.0,41.29713628054921,8540
ENSOUSDT,ENSOUSDT_20260228_020000,21.0,21000,0.35,36.30883058162726,1.728991932458441,0.0,0.0,9931.484240000002,0.6850488097276176,614.50136,912.6289899999999,-8.90593957662444,8.90593957662444,2.7019614912192043,6.165650476125382,8.220867301501624,1.0,27,327.761495,16.68148148148148,0.0,0.686880881250571,0.9246575342465754,0.6850722751249502,-0.9634243307712697,6.9,370.4,3,10,,,,,,,,,,6.8507227512515385,-8.357926438706206,0.0,17.81187915325222,2.6032299632944755,1.0,19.182023703502306,23157
ESPUSDT,ESPUSDT_20260227_110000,17.1,17100,0.285,19.56799879581417,1.1443274149598928,0.0,0.0,9562.7998,0.7525303834149829,290.9452,1739.7728,-6.773538044706482,9.031384059607904,2.3012312099723866,0.0,6.020922706404532,0.7903447187239993,119,2500.47195,316.6386554621849,0.13089176163102678,6.387158650371215,6.9186046511627906,0.7526153383013473,0.9672131147540983,4800.0,80.0,7,10,,,,,,,22.578460149017545,7.632266038460133,1.0,36.87815157672803,21.93195746617062,1.0,34.620305561826605,19.674111451269194,1.0,60.96184240234837,26753
FLOWUSDT,FLOWUSDT_20260228_160000,17.6,17600,0.29333333333333333,26.54632333421891,1.5083138258078925,0.0,0.0,3146.522591000001,2.653575693247463,1226.7226970000002,6839.78664,0.0,0.0,0.0,5.309264666842893,5.309264666842893,0.5,0,0.0,0.0,0.0,0.0,1.0,5.309264666843426,-0.36172459851520516,2054.8,4383.8,0,5,5.309264666842893,-12.878575484918443,0.0,,,,,,,,,,,,,5.309264666842893,950
HOLOUSDT,HOLOUSDT_20260227_120000,5.9,5900,0.09833333333333333,165.5130905808011,28.053066200135778,0.0,0.0,3445.24328,1.5047776691008954,703.90897,414.16574,-55.672585013540896,70.71922961179645,23.698415622608493,15.04664459825554,18.05597351790533,0.9626325333210717,76,7041.22833,2827.9473684210525,-0.00794841806302271,14.333868645218448,1.9289340101522843,1.5046644598269636,-0.30038022813688214,920.0,1710.0,10,17,33.10261811615979,13.93514050956762,1.0,24.074631357206016,4.9071537506138485,1.0,21.065302437556227,1.8978248309640593,1.0,,,,21.065302437556227,1.8978248309640593,1.0,48.14926271441533,18257
HOLOUSDT,HOLOUSDT_20260228_040000,5.3,5300,0.08833333333333333,33.57850975375665,6.335567878067293,0.0,0.0,4029.9755200000004,1.5991045014785514,520.19475,808.61391,-7.994883274703433,19.187719859290468,6.178557209494236,-6.395906619762748,12.791813239525496,0.7674332725977293,58,2545.28903,1406.8275862068965,-0.20743687579183678,2.9435364854446373,1.336405529953917,1.5989766549413276,-0.09101796407185629,759.0,911.0,7,5,19.187719859289356,1.769928248495674,1.0,78.34985609210032,60.93206448130665,1.0,,,,70.354972817398,52.937181206604315,1.0,,,,79.9488327470399,8793
HOLOUSDT,HOLOUSDT_20260301_040000,3.9,3900,0.065,8.207485226526812,2.1044833914171313,0.0,0.0,5142.84726,3.2824552765467234,1715.8092000000001,1253.73335,-1.6414970453049182,3.2829940906109467,0.9999583823879109,-3.2829940906109467,3.2829940906109467,0.7685618477371717,16,302.9262,621.9375,-0.4139762929302623,14.811654008173916,10.0,1.641497045305821,0.24356435643564356,1256.0,764.0,2,3,9.84898227183062,-7.208106093666674,0.0,9.84898227183062,-7.208106093666674,0.0,11.490479317136648,-5.566609048360646,0.0,9.84898227183062,-7.208106093666674,0.0,,,,13.131976362442677,4728
KERNELUSDT,KERNELUSDT_20260227_080000,13.9,13900,0.23166666666666666,9.216589861750224,0.6630640188309513,0.0,0.0,4171.511390000001,2.303351376253153,278.56709,478.56731,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,2.303351376253153,0.0,0.0,0.0,0,1,5.760368663593196,-13.065670901072622,0.0,,,,,,,,,,,,,23.041474654376117,21570
MIRAUSDT,MIRAUSDT_20260226_200000,4.2,4200,0.07,338.009680859791,80.47849544280737,0.0,0.0,2578.7786029999997,4.924086992203898,1147.228779,558.934783,-54.96759373205373,86.14324390844195,21.721510394934334,33.63688571662914,49.224710804823815,0.7496539266630883,424,13158.489514500001,524.9094339622642,0.3377896953323465,4.298654380162393,3.266563944530046,4.924086992203898,0.0,0.0,0.0,11,18,54.96759373205373,38.65177740263512,1.0,107.47395192386543,91.15813559444682,1.0,45.12265157108783,28.806835241669212,1.0,83.68200836820105,67.36619203878244,1.0,23.791943555664375,7.47612722624576,1.0,123.88218885880596,10104
MIRAUSDT,MIRAUSDT_20260227_040000,13.1,13100,0.21833333333333332,21.688355021688423,1.6555996199762155,0.0,0.0,3058.8326210000005,6.673340006673068,798.0834330000001,486.814564,-17.517517517516843,23.356690023357274,8.061291141287255,-1.6683350016688525,15.015015015015234,0.45703985632523786,22,395.9097560000001,300.0272727272727,0.6554512424317818,1.9998458393757266,4.583333333333334,6.673340006673068,0.0,0.0,0.0,11,3,,,,12.51251251251251,-4.859070543025954,0.0,4.170837504170468,-13.200745551367996,0.0,5.83917250583932,-11.532410549699144,0.0,-3.336670003336593,-20.70825305887506,0.0,25.85919252585778,2347
MOVEUSDT,MOVEUSDT_20260228_040000,15.5,15500,0.25833333333333336,44.7828034034925,2.889213122805968,0.0,0.0,8340.54003,4.475274110539089,12200.17943,13070.797570000002,-4.478280340348697,4.478280340348697,2.1939003517983386,-13.434841021047198,13.434841021047198,0.39217593889022007,5,65.81467,1181.8,1.0,0.2116933086730648,3.125,4.478280340350677,-0.8780264961169484,534.0,8222.0,3,6,,,,8.956560680698502,-9.436691379257438,0.0,13.434841021047198,-4.958411038908741,0.0,-13.434841021047191,-31.828093081003132,0.0,-4.478280340349805,-22.871532400305746,0.0,13.434841021047198,40
NEWTUSDT,NEWTUSDT_20260227_080000,2.1,2100,0.035,25.690430314708745,12.233538245099401,0.0,0.0,2758.39437,2.5687130747485547,1731.1399199999998,860.6620800000001,-23.121387283236984,23.121387283236984,5.931418274864329,-8.991650610148396,11.560693641620157,0.9459591781757092,22,601.0610849999998,702.4545454545455,0.06438627449394585,0.48108024412070616,0.3254437869822486,2.5687130747485547,0.0,0.0,0.0,1,3,38.53564547206201,23.43769174455805,1.0,87.34746307000663,72.24950934250268,1.0,159.28066795118934,144.18271422368537,1.0,208.09248554913174,192.99453182162776,1.0,196.5317919075149,181.43383818001092,1.0,210.66152858060462,21098
POWERUSDT,POWERUSDT_20260226_170000,25.3,25300,0.4216666666666667,299.3968272173253,11.833866688431831,0.0,0.0,63873.82141999999,6.512943824556785,901.74662,508.77802,-15.69187619578912,44.62540207174516,9.81973663551831,25.649179695442797,34.25103873964554,0.4860825235759063,533,29987.38473,60.328330206378986,-0.18399399963491941,3.1235727159803517,1.7731204258150364,6.512943824556785,0.0,0.0,0.0,94,10,61.30779536959287,45.08869719614683,1.0,55.886017547792676,39.66691937434664,1.0,-11.312747955103362,-27.531846128549397,0.0,25.388517300163358,9.16941912671732,1.0,-17.307983046517222,-33.52708121996326,0.0,96.23655633696274,3921
POWERUSDT,POWERUSDT_20260226_180000,24.4,24400,0.4066666666666667,113.11325957523488,4.635789326853889,0.0,0.0,7546.0328199999985,4.374355063035595,1805.3428700000002,454.8208,-28.700379295207853,39.280126956972026,12.57502414236675,10.523472408243705,11.648977478644355,0.7570975754484397,174,8253.084335000001,53.92528735632184,-0.05086516963495458,1.015337017141543,0.7618213660245183,4.374355063035595,0.0,0.0,0.0,68,11,49.97242512577604,34.067282238098684,1.0,8.159911760402537,-7.745231127274822,0.0,13.168409323685012,-2.7367335639923467,0.0,18.79593467568607,2.8907917880087113,1.0,35.56596022465163,19.660817336974276,1.0,82.72462267442492,6659
POWERUSDT,POWERUSDT_20260226_190000,27.8,27800,0.4633333333333333,301.5415979235181,10.846820069191299,0.0,0.0,2602.7489399999986,5.35008995494396,243.96357000000003,1671.1084,-64.20697554670451,92.6324859974159,26.167434775013376,15.289877155557576,44.345898004434275,0.7649995984798363,397,14743.655575,40.141057934508815,0.258196234318386,1.0812683000478158,1.2635264162953532,5.35008995494396,0.0,0.0,0.0,75,37,36.359432960980655,19.520227146614943,1.0,-5.6220510503257515,-22.461256864691464,0.0,26.533979256208056,9.694773441842344,1.0,6.672901713936653,-10.166304100429059,0.0,13.661058626958095,-3.1781471874076184,0.0,87.48331774571463,3276
POWERUSDT,POWERUSDT_20260226_200000,29.6,29600,0.49333333333333335,62.45005475478682,2.1097991471211763,0.0,0.0,9992.001709999995,0.059194189498746635,439.1426,38.85955,-34.62870334744017,47.59226921597027,14.685041086726105,1.3022760233227757,20.00769526741108,0.9078769136381255,138,4441.113310000001,38.268115942028984,0.30134287594320297,3.2685874883857986,2.307692307692308,0.059194189498746635,0.0,0.0,0.0,56,13,-44.15899606357465,-60.6339292859842,0.0,-52.20942966229548,-68.68436288470504,0.0,-9.411903986740185,-25.886837209149746,0.0,-23.618551513896463,-40.09348473630602,0.0,-10.418208186580017,-26.893141408989578,0.0,20.00769526741108,291
POWERUSDT,POWERUSDT_20260226_210000,10.8,10800,0.18,45.534559064431825,4.21616287633628,0.0,0.0,4297.26679,5.889019755993682,574.0056000000001,734.6095600000001,-24.43317803457301,24.43317803457301,6.014422617111904,4.553455906444178,5.441935107700637,0.8388347471484605,82,2009.484205,27.317073170731707,-0.22825168415850294,1.499383124907728,2.1025641025641026,5.889019755993682,0.0,0.0,0.0,19,3,23.65575873347403,7.690628374205287,1.0,13.16059816862225,-2.8045321906464924,0.0,18.880183026716015,2.915052667447272,1.0,7.441013310530714,-8.52411704873803,0.0,34.09538934824541,18.13025898897667,1.0,39.204144755474736,26738
POWERUSDT,POWERUSDT_20260226_220000,26.9,26900,0.4483333333333333,169.91192251881282,6.316428346424269,0.0,0.0,5385.2649999999985,0.056243760456943806,37.33232,778.8051800000001,-53.150204164276175,133.7472862461886,28.54437531865825,20.078966017614817,35.99590546575325,0.7829701003374906,1784,84714.67493000001,54.36042600896861,0.6252346026819584,27.002522964588,14.52768729641694,0.056243760456943806,0.0,0.0,0.0,41,17,34.308597397045844,18.63501246173428,1.0,11.529938469498887,-4.143646465812675,0.0,16.366888266459142,0.6933033311475798,1.0,14.679580197752841,-0.9940047375587211,0.0,16.14191385729825,0.46832892198668663,1.0,68.84216920325369,8121
POWERUSDT,POWERUSDT_20260226_230000,1.2,1200,0.02,85.05278177217468,70.8773181434789,0.0,0.0,2310.94332,1.3377479014080798,89.64645,2497.5150100000005,-73.06959167976522,84.7183671649454,19.562745169997747,7.022706751831365,10.97994627071941,0.4041343971896433,565,31438.75323,62.24424778761062,0.6828734445088465,12.841121309074449,10.053380782918149,1.3377479014080798,0.0,0.0,0.0,4,2,2.9539956971980104,-15.111138611721923,0.0,10.757003199233225,-7.308131109686709,0.0,27.254790489247284,9.18965618032735,1.0,29.149806596884268,11.084672287964334,1.0,37.120021402534675,19.05488709361474,1.0,42.13624051098597,29495
POWERUSDT,POWERUSDT_20260227_000000,9.4,9400,0.15666666666666668,42.89765288556402,4.563580094208938,0.0,0.0,4599.43702,0.05571108232741689,1250.2800399999999,944.24123,6.128236126510256,10.473712652580016,2.59638227323079,-8.858086764680365,11.197958740257754,0.7465453516535718,56,2880.5876899999994,57.5,-0.3342237085079304,2.7883880497537055,1.8543046357615895,0.05571108232741689,0.0,0.0,0.0,14,7,33.31532003320481,17.207054011990884,1.0,34.59667849601944,18.488412474805514,1.0,73.31598856805566,57.20772254684173,1.0,55.54410380117836,39.43583777996442,1.0,67.9677097667375,51.85944374552357,1.0,81.83980790765432,15309
POWERUSDT,POWERUSDT_20260227_010000,4.7,4700,0.07833333333333334,116.48496453462553,24.784035007367134,0.0,0.0,5216.540850000003,0.051473559319753816,200.07876000000002,250.6577,-22.03074008874094,22.082213780536534,5.770887032507582,13.846423093157867,27.332530343739947,0.7494927137819154,140,4487.29912,33.30714285714286,0.32572274131657786,0.8386519543482723,1.0869565217391304,0.051473559319753816,0.0,0.0,0.0,10,5,40.406848059956204,24.252437069237512,1.0,61.45958800457096,45.30517701385227,1.0,71.13664206224169,54.982231071523,1.0,94.91748767205044,78.76307668133175,1.0,77.36495876957238,61.210547778853694,1.0,106.85938416875152,20122
POWERUSDT,POWERUSDT_20260227_020000,9.3,9300,0.155,151.89730943768853,16.333044025557907,0.0,0.0,4516.835550000001,0.051160970319298234,392.80069999999995,140.73429,-57.14695003095292,84.1600114600871,22.19682963995327,18.929607440870683,26.91073922675203,0.8489379467685336,477,24899.3028,54.14675052410902,-0.030025526476043507,8.628737904725625,6.893063583815029,0.051160970319298234,0.0,0.0,0.0,11,9,48.39840172719879,32.520558009433095,1.0,53.61683404873641,37.738990330970715,1.0,40.26378663774422,24.385942919978525,1.0,15.143685952696558,-0.7341577650691362,0.0,-2.558055059576077,-18.43589877734177,0.0,53.6679951499286,8462
POWERUSDT,POWERUSDT_20260227_030000,3.6,3600,0.06,71.87701390765633,19.965837196571204,0.0,0.0,9097.91334,0.05199437420789674,386.57439000000005,744.4925000000001,-8.367461488888452,12.369290896617755,3.6227276851830807,9.458869509177966,9.458869509177966,0.8716328796228097,96,4647.03129,50.645833333333336,0.7261141266922216,2.0362766736382265,1.7582417582417582,0.05199437420789674,0.0,0.0,0.0,5,2,3.7419703552799035,-10.91126420344419,0.0,20.424921522566038,5.771686963841943,1.0,38.874914246511686,24.221679687787592,1.0,58.20842774878821,43.55519319006412,1.0,45.68322142070036,31.029986861976273,1.0,74.21574537970544,21544
POWERUSDT,POWERUSDT_20260227_040000,3.4,3400,0.056666666666666664,103.70955473641087,30.50281021659143,0.0,0.0,14984.231960000003,0.048758724764631944,32.81163,1642.81777,-21.74633822869754,28.76757747742542,6.94952383821032,-37.64164375012147,63.727497903379735,0.6050187392250213,188,8691.075795,45.22872340425532,-0.5111835013755924,1.1251933122637567,0.9188660801564028,0.048758724764631944,0.0,0.0,0.0,5,7,49.09991613519683,32.06015553627063,1.0,75.28328750024406,58.243526901317864,1.0,58.802878708091875,41.763118109165674,1.0,58.41280986094045,41.37304926201425,1.0,55.19474187194118,38.15498127301498,1.0,85.3763189202883,26468
POWERUSDT,POWERUSDT_20260227_050000,12.1,12100,0.20166666666666666,49.22420029645824,4.06811572698002,0.0,0.0,11560.370490000003,1.770399427402609,608.80033,286.70354,-17.251235664020868,17.251235664020868,5.286233099209955,-0.40472107129762946,2.9342277669008894,0.7090153395916056,150,5321.933080000001,36.04666666666667,-0.21231223068598182,6.332362393396416,2.8735632183908044,1.770399427402609,0.0,0.0,0.0,17,11,8.853273434615836,-6.59706567329444,0.0,26.40804990210799,10.957710794197713,1.0,11.079239326746702,-4.371099781163575,0.0,13.153434817142482,-2.2969042907677943,0.0,-10.573337987624946,-26.023677095535223,0.0,29.898769142042703,9628
POWERUSDT,POWERUSDT_20260227_060000,29.3,29300,0.48833333333333334,67.06279465506282,2.288832582084055,0.0,0.0,3587.252360000001,3.959192436269484,302.98601,161.43029,0.05579267442156777,18.411582559209045,4.502907556663464,13.50182721008619,11.325912907634844,0.8521306351876133,208,7729.594135,41.75,0.1880886773401942,6.668615000954709,5.226130653266332,3.959192436269484,0.0,0.0,0.0,28,15,-9.540547326135624,-26.223160286575173,0.0,-69.68505035288786,-86.3676633133274,0.0,-49.26493151449108,-65.94754447493062,0.0,-22.03810639662906,-38.7207193570686,0.0,8.42469383769972,-8.257919122739828,0.0,25.72042290847287,24401
POWERUSDT,POWERUSDT_20260227_070000,9.8,9800,0.16333333333333333,94.75559030832193,9.668937786563461,0.0,0.0,11947.714870000002,2.9318507579376325,1038.56326,245.02490999999998,-9.937119212850561,12.815082700725625,3.6616722322679576,2.9865658836436495,13.140889888030301,0.9456214065960988,77,3845.856465,54.714285714285715,0.1376589979326086,1.6117862309023268,1.1257309941520466,2.9318507579376325,0.0,0.0,0.0,13,15,26.770490557020963,11.406298729402668,1.0,31.33179117931318,15.967599351694883,1.0,26.390382171830325,11.02619034421203,1.0,18.625310874358377,3.261119046740082,1.0,24.65274383952942,9.288552011911126,1.0,40.50869362178133,8029
POWERUSDT,POWERUSDT_20260227_080000,7.9,7900,0.13166666666666665,9.086571164603763,1.150198881595413,0.0,0.0,9186.897570000001,4.569710940396361,789.57187,248.21756000000002,-18.528483101010185,32.69135100561593,6.735088478372542,-0.6599185762001802,21.87883894941067,0.8002344402236138,387,17123.064199999997,44.90180878552972,0.26003247785598105,2.4027222122343743,2.471264367816092,4.569710940396361,0.0,0.0,0.0,22,3,122.33875143405349,105.78900614494526,1.0,95.73895651644126,79.18921122733303,1.0,119.5467882270529,102.99704293794467,1.0,146.5019239164633,129.95217862735507,1.0,171.83264464907364,155.2828993599654,1.0,247.46946607510867,7221
POWERUSDT,POWERUSDT_20260227_090000,29.3,29300,0.48833333333333334,713.7305169568964,24.35940330910909,0.0,0.0,2289.67433,0.06818096592019085,118.79885,243.52358,-11.113686880395164,48.068400310909965,11.978145251015963,-139.70518047809242,211.2282328556048,0.545054498365315,518,11939.479675,33.11389961389961,-0.0836251830784035,1.0057298709568403,0.9934790947449176,0.06818096592019085,0.0,0.0,0.0,113,20,6.068209400952355,-12.792065951398868,0.0,4.568202582738763,-14.29207276961246,0.0,-88.50040227455497,-107.3606776269062,0.0,-31.50014318246906,-50.36041853482028,0.0,40.977458988450394,22.11718363609917,1.0,211.2282328556048,29
ROBOUSDT,ROBOUSDT_20260228_080000,11.3,11300,0.18833333333333332,41.407867494823726,3.6644130526392678,0.0,0.0,4167.6399,2.5883266468236212,2809.5110999999997,469.8475,-5.1759834368536595,5.1759834368536595,2.145849372642308,-7.763975155278274,10.351966873705102,1.0,4,87.11335,1130.0,0.0,0.6227672105477022,1.6666666666666667,2.5879917184272934,-0.7873754152823921,320.0,2690.0,3,7,5.175983436852555,-13.42928490194059,0.0,15.52795031055765,-3.077318028235495,0.0,23.29192546583814,4.686657127044996,1.0,,,,51.75983436852883,33.15456602973569,1.0,80.22774327122062,24434
ROBOUSDT,ROBOUSDT_20260228_120000,17.0,17000,0.2833333333333333,40.54054054054013,2.3847376788553016,0.0,0.0,2144.4121999999998,2.701607456435532,1193.0733,1329.9898999999998,0.0,0.0,0.0,-8.108108108109136,8.108108108109136,0.5,0,0.0,0.0,0.0,0.0,0.0,2.7027027027035304,0.152317880794702,870.0,640.0,3,4,21.6216216216214,2.795309720765637,1.0,32.43243243243322,13.606120531577453,1.0,35.135135135134774,16.30882323427901,1.0,,,,,,,37.83783783783856,18662
SAHARAUSDT,SAHARAUSDT_20260227_090000,6.5,6500,0.10833333333333334,48.60895645878549,7.478300993659307,0.0,0.0,4330.987080000001,7.245626746713655,1046.0644160000002,624.110531,-8.273864929154719,8.79098148722668,2.035345065906088,3.1026993484328855,16.030613300237476,0.621199351618552,123,1932.488358,1632.2682926829268,0.41988793879051706,1.8865019840918735,1.9967532467532467,7.245626746713655,0.0,0.0,0.0,9,9,17.58196297445336,-0.1590467909947284,0.0,31.026993484331022,13.285983718882932,1.0,11.89368083565956,-5.847328929788531,0.0,13.445030509875444,-4.295979255572646,0.0,60.50263729444505,42.76162752899697,1.0,104.97466128865375,28470
SAHARAUSDT,SAHARAUSDT_20260227_100000,2.9,2900,0.04833333333333333,144.76614699332035,49.91936103217943,0.0,0.0,3096.2656159999997,5.10831959504985,771.5802180000001,204.690244,-14.383815887156771,52.43132887899014,11.931606026032696,15.311804008909533,48.71937639198353,0.7181849123686868,2656,100491.391971,3554.022590361446,0.05678496217424189,29.29025956822463,15.660377358490567,11.59985152190085,-0.9322707134491012,1330.0,37944.0,9,6,89.55085374907301,72.58502620587112,1.0,107.18262806236223,90.21680051916033,1.0,103.47067557535338,86.50484803215147,1.0,76.0950259836679,59.12919844046599,1.0,96.04677060133793,79.08094305813603,1.0,143.83815887156757,7362
SAHARAUSDT,SAHARAUSDT_20260227_110000,23.9,23900,0.3983333333333333,153.42695451687317,6.419537845894276,0.0,0.0,6515.470951000001,7.548435796360251,564.366885,675.431239,-29.763152378956534,44.43512890379475,14.383557191887743,-3.772793963530148,14.252777195555865,0.8375875761674649,293,8017.487109500001,2326.580204778157,0.13955029202114533,0.7865362148597763,0.6890874882408279,4.6111926220920525,-0.020626097132826215,20085.0,20931.0,54,10,44.85432823307379,27.61489152240386,1.0,48.62712219660504,31.38768548593512,1.0,67.49109201425352,50.251655303583604,1.0,49.88472018444767,32.64528347377775,1.0,-38.98553762313961,-56.22497433380953,0.0,69.58708866065756,14238
SAHARAUSDT,SAHARAUSDT_20260227_120000,28.1,28100,0.4683333333333333,312.8383604021656,11.133037736731872,0.0,0.0,9001.702956,0.38652571362214433,337.44529800000004,1895.7144,-50.27068832173296,58.77803557617909,15.141729592387135,36.349574632635836,39.44315545243546,0.832807944209072,432,19560.610778000002,3604.6018518518517,-0.002169940350453481,1.0335304562544247,0.96730855351545,8.50734725444748,0.15149329101139808,7981.0,5881.0,82,25,9.280742459396606,-4.9457884859521455,0.0,-9.667440061872355,-23.893971007221108,0.0,-69.21887084300192,-83.44540178835067,0.0,-26.682134570765754,-40.9086655161145,0.0,-56.07115235885527,-70.29768330420401,0.0,47.17710750193339,1728
SAHARAUSDT,SAHARAUSDT_20260227_130000,2.5,2500,0.041666666666666664,95.5089566177092,38.20358264708368,0.0,0.0,19138.612845,4.2444821731747,1397.626267,3124.1192570000003,-44.5708464215988,65.79505900331073,19.741458406428897,75.98268104253347,76.83164954580214,0.4626145730356445,795,81622.0228315,8765.186163522012,0.42320471278094035,16.83814111039205,10.488126649076518,2.122421258171972,0.5782077613231003,14600.0,3902.0,6,9,59.00331097716261,43.49642091724339,1.0,96.35792512097785,80.85103506105864,1.0,64.52160624840775,49.01471618848853,1.0,107.81899991510357,92.31210985518436,1.0,135.83496052296474,120.32807046304552,1.0,154.08778334323748,29881
SAHARAUSDT,SAHARAUSDT_20260227_140000,5.7,5700,0.095,58.95420369104731,10.342842752815317,0.0,0.0,16150.274481000002,2.563554795984845,1980.5590879999997,1645.1076110000001,-5.126452494874641,17.515379357484484,4.297299859059718,10.252904989747073,13.670539986330162,0.5680568171118683,276,10921.0878835,3398.1521739130435,0.020468339332802343,2.73147762167479,2.810590631364562,4.699248120301005,-0.8991284137129576,868.0,16342.0,15,4,40.58441558441705,25.60927886009993,1.0,32.8947368421062,17.919600117789077,1.0,91.84894053315129,76.87380380883417,1.0,103.38345864661869,88.40832192230158,1.0,167.89131920710855,152.9161824827914,1.0,222.14627477785353,21692
SAHARAUSDT,SAHARAUSDT_20260227_150000,5.5,5500,0.09166666666666666,66.3900414937757,12.070916635231946,0.0,0.0,15856.795301,2.621346498317559,318.040478,2311.0925100000004,-5.678095654072514,18.344616728543926,3.7955562864069385,12.229744485696692,19.6549464948681,0.7188462516365522,191,5362.8534575,2467.4816753926702,0.3809572090254449,2.414558139381902,3.2263513513513513,1.7471063550995984,-0.7179437060203284,1443.0,8789.0,6,8,21.83882943874282,6.332704919232912,1.0,44.987988643809814,29.481864124299904,1.0,37.99956322341092,22.493438703901006,1.0,34.068573924438404,18.562449404928493,1.0,37.99956322341092,22.493438703901006,1.0,70.32103079275043,25322
SAHARAUSDT,SAHARAUSDT_20260227_160000,3.5,3500,0.058333333333333334,57.643228020768376,16.469493720219536,0.0,0.0,14222.237625999998,4.841016613489094,828.8201859999999,2642.6847390000003,-0.8800492827598703,44.442488779371516,10.135245562558024,10.56059139311727,28.601601689693943,0.21542902742129647,698,61767.779924,7814.183381088826,0.12144893475922919,18.669073156652136,8.971722365038561,2.20012320690026,0.7813535257927118,5646.0,693.0,10,7,47.522661269030486,31.889011216558128,1.0,56.76317873800962,41.12952868553727,1.0,39.6022177241917,23.96856767171935,1.0,39.162193082811214,23.52854303033886,1.0,26.841503124174213,11.207853071701859,1.0,87.1248789932244,11554
SAHARAUSDT,SAHARAUSDT_20260227_170000,23.5,23500,0.39166666666666666,69.32773109243784,2.9501162166994828,0.0,0.0,15286.626837000002,3.361203310785707,1340.9072959999999,931.6557969999999,-13.865546218487786,27.73109243697558,6.4099364373877386,-8.403361344537778,14.705882352941131,0.5631731151110435,155,6974.380363,3801.2,0.0007988176527848889,1.9700393220557517,1.4875239923224568,0.420168067227311,-0.8698815984213123,2110.0,30322.0,30,9,13.445378151261124,-2.0984265857955786,0.0,16.806722689076686,1.2629179520199831,1.0,23.109243697478917,7.565438960422213,1.0,21.00840336134558,5.464598624288875,1.0,-4.621848739495547,-20.16565347655225,0.0,26.47058823529447,2770
SAHARAUSDT,SAHARAUSDT_20260227_180000,3.6,3600,0.06,39.48876905439214,10.969102515108927,0.0,0.0,13974.026055,2.5473380317578886,1781.0853699999998,841.940532,-13.162923018130712,14.861364697890124,3.4248108518849363,2.5476625196374485,8.492208398793721,0.7581016192034623,87,2479.0952735,2426.885057471264,0.25065325507583713,0.7574381052285415,0.8161350844277674,0.42461041994012994,-0.7688806225833292,2361.0,18070.0,9,4,19.956689737167245,4.512256941696305,1.0,22.079741836864564,6.635309041393623,1.0,37.36571695469482,21.921284159223877,1.0,91.71585070697708,76.27141791150615,1.0,74.3068234894495,58.86239069397856,1.0,120.58935926287484,23373
SAHARAUSDT,SAHARAUSDT_20260227_190000,3.2,3200,0.05333333333333334,44.501746797537265,13.906795874230395,0.0,0.0,23462.742079999996,0.4158436427907267,1280.3297989999999,574.707958,-7.0703709865249635,14.556646148727872,3.092157126819446,14.140741973048819,16.220262851438513,0.6310011523482666,99,6733.391912500002,5677.515151515152,0.48159261819916194,1.151592322329562,0.9032846715328468,0.41590417567833976,-0.9610176213949799,688.0,34610.0,2,3,38.26318416236818,23.787794809490606,1.0,40.34270504075788,25.867315687880307,1.0,69.87190151389044,55.39651216101287,1.0,113.12593578439612,98.65054643151855,1.0,133.08933621693495,118.61394686405738,1.0,158.8753951089672,27861
