feature,timeframe,fwd_ret_1_corr,fwd_ret_1_pval,fwd_ret_1_scorr,fwd_ret_1_spval,fwd_ret_2_corr,fwd_ret_2_pval,fwd_ret_2_scorr,fwd_ret_2_spval,fwd_ret_3_corr,fwd_ret_3_pval,fwd_ret_3_scorr,fwd_ret_3_spval,fwd_ret_5_corr,fwd_ret_5_pval,fwd_ret_5_scorr,fwd_ret_5_spval,fwd_ret_10_corr,fwd_ret_10_pval,fwd_ret_10_scorr,fwd_ret_10_spval
volume_surprise_z,1h,-0.04223908258199031,0.2537218871550006,-0.018639168311116193,0.6146311279083247,0.03628279298726229,0.32727270117848356,0.044476202735179375,0.22973564935799012,-0.03636965925998234,0.32644739013583873,-0.011028757229099954,0.7661008265406449,0.013348012858375669,0.7191865093166643,0.021317944823981808,0.5657875032991436,-0.03926634476256771,0.29170020689258735,0.012686588158223365,0.7334432732140705
range_surprise_z,1h,-0.03004579044443218,0.4176043724655474,-0.01335301991353729,0.7187151250266364,0.032593434055811235,0.37953898326227553,0.06247837229572391,0.09185969870877995,-0.011835155370597983,0.7498839556815428,0.011631826548531423,0.7540412550339746,0.029268715497422555,0.43102586142766164,0.022556185842418176,0.5439885910041491,-0.04526078522471677,0.22481233904990663,-0.010861690506286154,0.770933073850948
consecutive_direction_z,1h,-0.09062956527272181,0.014039653845079499,-0.030853147760096757,0.40390862824031504,-0.07379983183827994,0.04578512326059849,-0.03681078726175341,0.31961435345166894,-0.08110976673325201,0.02821160640063435,-0.07322706467740193,0.047650934541922686,-0.01359715092617464,0.7137964206109237,-0.029381413566863218,0.4279801256190642,0.04216399807583969,0.2568592850886644,0.05993699122081036,0.10684925072225114
return_reversal_z,1h,-0.11778127248829076,0.001400781307884861,-0.08718279604752587,0.01823296208611111,-0.037087311101355123,0.3163215659710239,-0.009353100851171092,0.8005573397849969,-0.07907618118727976,0.03254328673680367,-0.04552064225749837,0.2189693967143353,0.022137253306532795,0.5506721101114864,0.007280970903497541,0.844413346013289,0.019099477587466118,0.6079001214077999,0.07644897388081824,0.03973555759927675
ofi_persistence_z,1h,0.008033965228424266,0.8282122692786329,0.026201550591562792,0.47906571896477046,-0.022135335303075692,0.550158694394525,-0.04317681281590394,0.24364761103110205,0.029420884039573613,0.4273595510885695,0.027246063512973377,0.4623254668564478,-0.006861571695917229,0.8533707170272968,-0.02214363997949509,0.5508315499493149,-0.032328779852112854,0.3853941446388102,-0.02712117171956047,0.46653763939059445
close_to_poc_bps_z,1h,0.027153150788868652,0.46262785048814214,-0.01849469929118292,0.6168953734824922,-0.020435819922687656,0.5806796330283449,-0.06872919633793997,0.0629143584989504,0.008246250884769449,0.8237464854969836,0.0022188021900919506,0.9522127554830971,0.008003573104693375,0.8290832196462863,-0.010252522343088632,0.7821329842209055,-0.011572020987545145,0.7557557907012731,-0.02979552185461536,0.423095455869667
value_area_width_bps_z,1h,-0.0203133367120811,0.5826922251499268,0.005612258174102433,0.8793511591266245,0.04652028325202287,0.20838434211336082,0.07675044185834073,0.03775930401933892,0.019249155508704516,0.6030958894672541,0.016110042210843847,0.6634545893958419,0.015549680561456853,0.674898523165371,-0.008380754871769246,0.8211613971471813,-0.03167520748757095,0.39442330866816805,-0.02406534735463189,0.5176611253924135
low_volume_node_pct_z,1h,0.031832354387952545,0.3891475198903266,0.03464337510210303,0.3486273685350263,0.042538367953949836,0.25004595772812355,0.047239460193930764,0.2014291835171589,-0.012694626869429338,0.7316839949344142,-0.028308283720924112,0.44442693021433033,-0.03888939127901315,0.29402633702079595,-0.017810324488484762,0.6309273979128365,0.0037359867285517434,0.9200098641561861,0.009176749920094972,0.8051633245176054
high_volume_node_pct_z,1h,-0.08584149415057568,0.02001929759478017,-0.0900555693838178,0.01466178864898274,-0.04953213191244511,0.18038673763434887,-0.009122242609251579,0.8052495577599967,-0.02860307894369364,0.439696323546433,0.02140093791065027,0.5632035457534502,-0.012545484406445137,0.7350672212271223,-0.0025750645339332463,0.9446272126214097,-0.033359585434678415,0.36975409972359835,-0.03220193063141503,0.3866042721859596
volume_profile_skew_z,1h,0.024826360840920506,0.5018614840959514,0.017708964029162305,0.6319394790762549,-0.030487986243973305,0.40981809716832013,-0.03785855913869327,0.30602458932833004,-0.012431113093477934,0.737045709804306,-0.009456175015954466,0.7984064417755083,-0.002085330988932304,0.9551457975550788,-0.02548528368749204,0.49176384590053157,-0.00838969917699458,0.8215796366952728,-0.004110188638843447,0.9120289321559075
close_to_fair_price_bps_z,1h,0.041325933284896116,0.2634860071380736,-0.024997915645509985,0.4989099953031332,-0.0213080751721265,0.5646320269353139,-0.08933847607304253,0.01554361417792496,0.01892700167743358,0.6091759261427836,0.010917784417615517,0.7680778531840566,0.020011369207342884,0.5893315674180224,-0.018075208011222768,0.6258557541634642,-0.010683092689687722,0.7739875732554911,-0.018074595869500526,0.6270569854874548
close_to_fair_value_bps_z,1h,0.03782169076666421,0.306165350970078,-0.022413695396265945,0.5443269818164854,-0.02723697144409769,0.4615535558760307,-0.09088082875031438,0.013839555158473413,0.01513838271583278,0.682613079308116,0.012819134089514449,0.7291551693235273,0.020885484899366008,0.5731699165408847,-0.0057142751381581034,0.8775088950905675,-0.012529036527340522,0.7362784205581911,-0.024126216878775808,0.5166022840357638
fvg_bullish_size_bps_z,1h,-0.04475002198088448,0.26901016232148867,-0.02317665820002963,0.5671434383011766,0.00712305749618538,0.8604065335735844,0.040507995144116835,0.31708097899216536,-0.010464044479586843,0.7961414239841915,0.003542955322811738,0.9302987565131899,-0.09288630921883864,0.02155309204760595,-0.020116366659519835,0.6194117049652623,0.019613582315833045,0.6284778395975493,-0.01478164357825787,0.7153723094822441
fvg_bearish_size_bps_z,1h,-0.012516909553438116,0.7633619582022813,0.018289752746957735,0.6599787470446203,-0.0017491274647533509,0.9664718140969979,-0.03160475364132414,0.44743929468953125,0.01532832634030433,0.7128276301244186,-0.020490146719285205,0.6226990799672545,0.00785723863855671,0.8506172080612822,-0.029518842888529625,0.47914181260461974,-0.0989300178450555,0.017947747487521266,-0.016057970414904525,0.7015452414692402
fvg_bullish_count_10_z,1h,-0.022861709290192603,0.5541069318047233,-0.04784262229911522,0.21548517692684538,-0.02622142362083739,0.49772019851370874,-0.042980116186727216,0.26623248763236507,-0.03376453521349769,0.38288649108290196,-0.04566352418893719,0.23784922296426547,-0.006966831352768519,0.8573664621452464,-0.003409130562795595,0.9299191294081406,0.10249067627453497,0.008266454892856618,0.09130948684028832,0.01869356545745429
fvg_bearish_count_10_z,1h,0.03557090627946054,0.36083443565258905,0.05442869652707898,0.16187117078391974,0.04328840081717067,0.2664152149450071,0.03066741312987701,0.4311943156606918,0.011201423162764436,0.7739336989538047,0.010240972444261252,0.7928561938569891,0.002491889902086805,0.9491300330767126,0.018300825391353533,0.6393623828184918,-0.06256205476607529,0.11022021101081583,-0.03997651622592692,0.30772607792482004
close_vs_prev_fair_value_bps_z,1h,0.04494470933161762,0.22390839771556265,-0.011310985765774393,0.7596582128241334,-0.03580608738719814,0.33300990510659756,-0.08883925826422721,0.0161333282697534,-0.01931003216164074,0.6019500266871286,-0.0017635197186935017,0.9620100059456411,-0.029501549702669938,0.4260929133782231,-0.0426547455200267,0.24972537074184067,0.031201673645847635,0.40153363435233097,-0.01317870857731264,0.7231510257453301
close_vs_prev_poc_bps_z,1h,0.04939577915340415,0.18129211742799808,-0.00013541666113494032,0.997077742983832,-0.03706741518945929,0.31624996398345523,-0.08970877600166388,0.01511849900329328,-0.028931646599428557,0.43445791542814916,-0.006747579325115404,0.855387159713637,-0.02727928333817514,0.46177966210897947,-0.034438112318541325,0.35281257262064103,0.03186129823804677,0.3916500080524453,-0.007689020655646333,0.8362605315104086
fair_value_change_bps_z,1h,0.016679906243662,0.6518739015514421,-0.028267579377491508,0.44445907707274046,-0.033799003471259,0.36083631338973066,-0.057101297155805246,0.12244766225681722,-0.03938374219975778,0.2872658983547006,-0.010048706137759033,0.7860718836003511,-0.047675384569158236,0.19821902009005996,-0.07279353637317021,0.04929729500801851,0.02970680512281813,0.42447814372665393,-0.01768796575183939,0.6344459856644673
poc_migration_bps_z,1h,0.02048791489520832,0.5794559119133664,-0.009039627315141276,0.8068489417608906,-0.03806145223859192,0.3034378763272462,-0.06985673265478631,0.058706986204813384,-0.046937784755598705,0.2046358495398329,-0.011645973255849137,0.753095908004713,-0.04012989041436324,0.2788847395574094,-0.06773554741039493,0.0673878433221425,0.02808454093882204,0.4502228731940516,-0.009421959948293968,0.800065831073643
value_area_overlap_pct_z,1h,0.07113071840902173,0.05423646561229888,0.06462126719372492,0.08039543616897066,-0.009152251425114208,0.8047528854962784,-0.01682567558127638,0.6494824962997079,0.011948908125738733,0.7470577175197051,0.02346052600727011,0.5265350251849853,-0.01280412172258488,0.7299949997770164,-0.011171668094408076,0.7633177900702468,0.009528582525860039,0.7979888791500043,0.01126172483033763,0.7622648149168232
market_momentum_z,1h,0.06454081017316621,0.08056630288899773,0.03626725225332186,0.3264860678710845,-0.0209526149734112,0.5711459787132677,-0.07146718541767229,0.05310427849988807,0.005580337824051679,0.8801950389753597,-0.005280279274997924,0.8865923275133022,0.0014345009321946618,0.969136205344185,-0.03321218929994882,0.37022425085922606,0.05676469220881999,0.12675350266406038,0.004991300979800953,0.8932730281541922
market_force_z,1h,0.020738546040440745,0.5748245095407716,-0.021033219262181758,0.5694017097967532,0.03324047560716467,0.3688315688353794,-0.014226915335475036,0.700577358394842,0.04955868362381856,0.18045139314211134,0.031498075750057294,0.3947966324502603,0.002754671956364727,0.9407718882911708,0.047004764093799986,0.20461101526478165,-0.039526586813081965,0.2878432374108558,0.014903082680841213,0.688709033078742
market_impulse_z,1h,0.06654466805417736,0.07157973412682868,0.020318340673270402,0.582599345138713,-0.04768474764905993,0.1972083847000076,-0.07054775808728889,0.05624564615989339,0.01007513519396795,0.7855229385180158,0.004133032308228282,0.9111162889667827,-0.02586017503276386,0.4854131378907114,-0.040173872419269244,0.2783577898612508,-0.0016012913984906688,0.965668276190911,-0.04364631437078137,0.2404973748191501
kinetic_energy_z,1h,-0.03390468152916307,0.3590071732273103,-0.029048914546321192,0.43196689572696245,-0.013749031205012339,0.7101734334086397,0.06862489808601281,0.06331580892314471,-0.000608030782817872,0.9868973588575951,0.0069182681839240825,0.8517707579668542,0.05443811848542021,0.1417226627663525,0.010204586044691653,0.7831261607891415,-0.010763733223573674,0.7723283383536866,0.02805118330291956,0.45076134685424674
potential_energy_z,1h,-0.011706881435980032,0.7515181408182786,0.031171549847100556,0.3990725565742812,-0.017954116447677873,0.627464415608205,0.025085877711990688,0.49769436369254594,-0.003166594220805669,0.9318419671671831,0.01436662333105289,0.697977623458495,0.06666107218113781,0.07186079585428687,0.011571325795705153,0.7549533617318855,-0.05649627899833928,0.12856174818933017,-0.041163795071552385,0.2683260102993333
total_energy_z,1h,-0.011074427686539809,0.7645348966756603,0.03015248826407903,0.4146731664179272,-0.01804000960959267,0.6258184230804019,0.025553071722157008,0.4897193600161487,-0.004449708251813431,0.9043374508019311,0.014360657328638895,0.6980968898332758,0.06605702983783007,0.07448013035526713,0.0109898282660517,0.7669025424667902,-0.056297883892812615,0.12991110696305813,-0.04044797198679323,0.2767448514611821
market_inertia_z,1h,-0.013084511931315233,0.7234121337604728,0.037732908122488584,0.30730295104933947,0.02442159469033568,0.5091513999367996,0.06572947135868841,0.07533090546007622,-0.027753661435468046,0.4534051027858058,0.005492883125125458,0.8820587983712105,0.05369595121484887,0.14724147255153022,0.028180852178753345,0.4471046330038386,-0.029427524255698452,0.4288480263445813,-0.02929332466317866,0.4309570871092976
market_temperature_z,1h,-0.08183993520594703,0.026610492819499516,0.009507068939370433,0.7970734264815418,0.017274318060095637,0.6405563446829288,0.054755150179427725,0.13860108584153188,-0.01075381373999671,0.7714636139863524,0.006826269367211823,0.8537195646162983,0.005426362064625977,0.883635575916947,-0.0018893657069921522,0.95935706284927,-0.006251596582391418,0.8665513563197826,-0.013077658239507248,0.7251876496227476
market_pressure_z,1h,-0.024535975494912002,0.5068783143788544,0.038576208741634796,0.2966100120974878,0.014117578971135018,0.7027687323213088,0.026379474640289863,0.47578240526481563,-0.035567491112606875,0.3365744398952057,-0.014361055062133159,0.6980889385101079,0.04091341533347437,0.26959853954946283,0.026635939931252746,0.4724134934113887,-0.025117040786310364,0.49952546137317055,-0.005944871041945808,0.8730419636281421
pv_work_z,1h,-0.013861914326684238,0.7077118199866098,0.03722468218619997,0.31386870296583014,0.024608105686886386,0.5059207432715146,0.06758636416293781,0.06742958101175371,-0.02739832337108333,0.459210553867755,0.0054059324643019645,0.8839124624532793,0.05392281882570532,0.14553734044876546,0.028860134821610418,0.436224907993526,-0.02972906018664628,0.42413104168480503,-0.029484372466065945,0.42795641748559066
heat_capacity_z,1h,0.07008762760090392,0.057703643079384935,0.0611641326555268,0.09775999557587234,-0.0013330103135452721,0.9712597872986084,0.04067241811246551,0.27144554846887037,0.0031620634780992127,0.931939250685571,0.013915715928091371,0.707012502774198,0.09914717057628611,0.007344060392189579,0.06982410787086103,0.05934720526568703,-0.011250499821480981,0.7623350786412172,-0.011672337430663692,0.7537066025281067
boltzmann_entropy_z,1h,-0.003196107020576107,0.9311142962154133,0.021062866786647604,0.5688574657209221,0.03901414284050642,0.29148625839497233,0.071882672114511,0.0517334537143799,0.0097175986249667,0.7929580681058213,0.010855248474363154,0.7693686143258538,0.03257985951517153,0.37940984468795297,0.020697052079595542,0.576636088756221,-0.030505175681349257,0.4121302735396415,-0.03203815287917887,0.38902532753981767
temperature_change_z,1h,0.00961534260333954,0.7948135840151868,0.01098085739457282,0.7664664506453202,-0.016396103144173592,0.6576356588608557,0.011486915246503113,0.7561990772660832,-0.0223088743807563,0.5467607099777817,-0.02797406520620355,0.4498250547709639,-0.05107270960866969,0.16806637492820425,-0.04105251947431402,0.2679722927706044,0.03130739684734908,0.3999395310499891,0.0157343783703783,0.6723271772283876
heating_rate_z,1h,-0.013962847529976658,0.7056822851941728,0.018562703490085646,0.6156007229965299,0.00303109613965229,0.9347071911687727,0.028259737809490513,0.4448969335613011,-0.010689497227336888,0.7727928493151311,-0.02611025545718654,0.48059932451976906,-0.047251621365435675,0.202240924888131,-0.03241263405255518,0.3818622529960227,0.03912918782026002,0.2927212738481441,0.01635888142408865,0.6601212678610866
ofi_field_gradient_z,1h,-0.0234139073957323,0.5265080801638221,-0.036313893241145825,0.3258638979761166,-0.023133462743102448,0.531754810308987,-0.052977692240143016,0.15189355343805094,0.02929942916772575,0.42863719201590755,0.007405797663242292,0.8414587892514085,0.07581372767930103,0.04057845191235497,0.05212290478236296,0.1594788798027852,0.04189443164143339,0.2599157456365045,0.033508121972071814,0.36762554629719246
temporal_dipole_z,1h,-0.02807788532420593,0.44752269820540297,-0.06301259663230523,0.08801727271065361,0.019325852325271516,0.601403401615467,-0.009961778027115838,0.7877363110238345,0.014657611314284263,0.6921695674083584,0.013775010055773557,0.7098403649743977,0.05770511048373621,0.11929664974195711,0.03701735662624085,0.31790016821604866,-0.033538565578711974,0.36719022668286233,-0.03777144485608435,0.30980331269031613
dipole_strength_z,1h,-0.012339064095938147,0.7385770919685458,-0.05234619417353316,0.15655890872803735,0.02111852373559683,0.5681011935100649,-0.001618649149029252,0.9651048786487049,0.01707834643536575,0.6445782503640151,0.026471336280212178,0.4745493923459386,0.05055217001715362,0.1724491865681654,0.026822009269689417,0.46932418990800473,-0.003700603912519718,0.9207649334408102,-0.012558582587159457,0.7356797031371252
price_dipole_z,1h,0.07975143256878536,0.030740172212929136,0.05753181020820104,0.1193968264927431,0.031166417096993044,0.3994727037717518,-0.02076894168079299,0.5745257946527319,0.05421855346273109,0.14278970461103907,0.027181137593057018,0.4627792601018139,-0.07021300080963834,0.05794147551002104,-0.061803229978016086,0.09520360889315184,-0.033064624410816826,0.3740035434253936,-0.03022217533760858,0.41648273793715773
vwap_flux_z,1h,0.03827644080595675,0.3003822183660052,0.07392167181692517,0.045279953623943714,0.008919639972791426,0.8094909868846987,0.03136373057083228,0.3964935577485238,-0.020033624815293347,0.5884057772504937,-0.034207925831147505,0.35538152625329034,-0.04652449050899621,0.2092797843366696,-0.048216374086358905,0.19316977553562026,-0.028611873780477592,0.44175889913585853,-0.025013721621906727,0.5012920867964912
vwap_flux_normalized_z,1h,0.02599675793000935,0.4819099814394319,0.044196189837924095,0.23172542424138676,0.006236084461729463,0.866151339874467,-0.003900169601206508,0.9160478829308072,-0.019665410706685,0.5952804863957897,-0.04517126603129862,0.22221264847041503,-0.07249389600183057,0.05024206690784445,-0.0733213600551977,0.047669241089087176,-0.018224712689851753,0.6241980377758399,-0.0009253868111832399,0.9801556144549657
market_viscosity_z,1h,-0.01812882569121948,0.6238811375591999,-0.03849879744694455,0.29758109454042775,0.011530350105229417,0.7553065519114285,-0.010529918607143312,0.7759444251349163,0.03287507872592807,0.3744484221673455,0.007967519736683294,0.8296112080243212,-0.045789232946084106,0.21657566455395685,-0.03208732118067966,0.3866607774526557,0.02527777947123426,0.49678360776865554,0.020353125113165987,0.5842854929836069
reynolds_number_z,1h,-0.05008211771799673,0.17529505725510916,0.005037848767128027,0.8916190396019025,-0.013286789082867073,0.719499270304117,0.07624918257044885,0.03903190889873792,-0.0043499724241317685,0.9064716921494876,0.018489039214472678,0.6174849602134105,0.06130809336329386,0.09788960512641291,0.04869348523649152,0.18879553804745808,-0.019533026528309926,0.5995238156675604,-0.009681056919145559,0.7946888755771726
turbulence_z,1h,-0.063998327094808,0.08315044612021354,-0.07788078463372146,0.03489378441842813,0.0006518281703494291,0.9859440265217638,-0.02792417349500791,0.45032383665370745,-0.0055891614831286365,0.8800070333353,-0.006726071121540838,0.8558430729006143,-0.11970773978196746,0.0011934476018046402,-0.10321815588844137,0.005246742457937188,-0.013652316694044426,0.713631934634213,0.023791355771819577,0.5224411184636037
flow_velocity_z,1h,0.04087627315391461,0.2687210729317462,0.01315665795928685,0.7219500624726212,-0.04697383543705895,0.2039780954611132,-0.07234285806217565,0.05024976741699611,0.03520619626447307,0.34150883609748267,0.014194618892224715,0.7014191404621621,-0.026580633085809848,0.4733339014158583,-0.04631881849054797,0.21130250966172054,-0.029905788075839827,0.42138058326931405,-0.04558607778892162,0.22021292915232435
bernoulli_z,1h,-0.02653899332830089,0.4728146571552452,0.03736266303957376,0.3120770921575384,0.00866292463549186,0.8148732663402416,0.02852257062314046,0.44067239986298234,-0.029189858956955923,0.43036655765501586,-0.00989903596437813,0.7891826052387344,0.04577172697815791,0.21675157320698862,0.030634240567881645,0.40853912834801,-0.02911087684063674,0.43383401763879925,-0.0034155895888866674,0.9268496809977675
wave_amplitude_z,1h,-0.010943904395797899,0.7672296643426904,0.018063399122060026,0.6251339419672828,0.03138734217553587,0.39613795568474913,0.08312994209329364,0.02440369379459255,-0.0024510405263132445,0.947217886339599,0.008503664486954539,0.8183390033599647,0.0370534558527225,0.3174281361647337,0.019455242835987298,0.5997218226554408,-0.031475381628247305,0.3974144667557833,-0.03144230542141832,0.397910892044567
wave_frequency_z,1h,0.003094325347219151,0.9333028065638508,0.04375454186343492,0.2364274118373346,0.03303349186373118,0.3718222328220866,0.06701127646008259,0.06980042449053865,-0.02606906833492588,0.48129207207591884,0.0012414486151424546,0.9732514464182264,0.05045282723903114,0.17329523554924173,0.033097438315369175,0.371880872929208,-0.026646326390957754,0.4737669334849084,-0.023766478935775246,0.5228762319563327
zero_crossing_rate_z,1h,-0.002099008331546453,0.954728103423258,-0.019074176391694477,0.6059018556787015,0.005750921442083574,0.8764777247970061,0.01871198392703912,0.6130058914500064,-0.03180477364119502,0.39020767442643606,-0.016894953964336705,0.6481363082777192,-0.0008859122202252989,0.980936349715618,0.01722157790469792,0.6422619932173125,0.022063666020580963,0.5530944902368788,0.014980106403581004,0.6871848867780661
wave_wavelength_z,1h,-0.017416333708025204,0.6375818807108022,-0.03966324417808877,0.28319721769565687,-0.048385647307886345,0.1906961598832754,-0.06515837520447547,0.0779073866244645,-0.015084504821645653,0.6836815436092005,-0.011461730863351222,0.7568780493111218,-0.02471962377065273,0.5048712660898476,-0.02657180893745138,0.47348084254127776,0.020029181863142256,0.59028320906006,0.03368068534108819,0.365162270025687
standing_wave_ratio_z,1h,0.010973822573380806,0.766611727863779,0.03716751132018803,0.31461301216116777,0.040997758877063514,0.2676269661436397,0.012549550810616494,0.7344593039175185,-0.06517711738870209,0.07802540454121318,-0.0013902009419981267,0.9700478150844933,0.0052515555917677405,0.8873588067657242,-0.013941180403585692,0.70688512530732,0.018307519355839616,0.6226234093052517,-0.0071316535695898,0.8479797556585158
wave_energy_z,1h,-0.010660569861277003,0.7730889895029849,0.015568212482624376,0.6736912332734026,0.017140247753404808,0.6431517456307233,0.06901046340295304,0.06184220131084933,-0.04043007679101689,0.27464274811384004,-0.004162342207267307,0.9104885956647488,0.04260879437195923,0.2502363114477885,0.015125305684515457,0.683283750288959,-0.023070328764989805,0.5351272439363945,-0.008408653989976839,0.8211833283496045
vwap_gravity_z,1h,0.019937767870554058,0.5896828650104587,-0.05865796095584894,0.11232120525646806,0.04639739263076814,0.2095899903364207,0.006598669772233702,0.8584487039414905,-0.020173429764608626,0.5858051829696341,-0.05855870009435156,0.11342470482906693,0.026591007475089915,0.4731611774533478,-0.08468010348256128,0.022130500185576663,0.017293832964666158,0.6420159717673009,-0.026873438309382817,0.4700047067973584
escape_velocity_z,1h,-0.007189139375467522,0.8458299281491689,0.038318575698937735,0.29985008432068666,0.016449481238635315,0.6565923506736627,0.05547856504862285,0.1334545072972202,-0.02870861322069424,0.4380098415355303,0.00811917857753553,0.8264189895431518,0.06188874027924693,0.09474575836556073,0.04082175277656125,0.27067383966067615,-0.03183611539445006,0.39202461420993495,-0.03466741402140352,0.35127543835193453
orbital_energy_z,1h,0.022313563801303768,0.5461271738664074,-0.046474406364841014,0.20852253765628753,-0.019904118325821167,0.5905651981427278,-0.04260265181428683,0.2493302884006502,-0.002837433959440548,0.9389122058445161,-0.0005456903541336426,0.988240649188699,-0.08040425310663885,0.029840711526421405,-0.01451453431497865,0.6954205148065967,0.04095267434717435,0.2707905537804679,0.017209102402818956,0.6436482600507629
binding_energy_z,1h,-0.022372651197564902,0.5450645290651289,0.026220170497542057,0.4781510538936864,-0.026136615787288296,0.4798554617251532,0.0010374674787812625,0.9776299001605173,-0.05254142722023277,0.15558261986986383,-0.018889618032967393,0.6098832294931664,0.05962226368463354,0.1074903705681981,0.0402903199909865,0.27696589498278823,-0.021235658480487918,0.5680909176486404,-0.019810054335418475,0.594356264485807
centripetal_accel_z,1h,-0.020275296859178366,0.5833985195207705,0.003988745168526984,0.9140900355030919,0.035277792670216676,0.3401966151897169,0.08202937158216031,0.02636353727046633,0.003139148920658058,0.9324312845968459,0.008790736285162432,0.8123186595002818,0.028321398646660074,0.444841018321114,0.013598130484362517,0.7137767083911902,-0.03210090139950987,0.38809665723226805,-0.032741474566584106,0.37869355511843195
anchor_dist_100_bps_z,1h,-0.06230938355919359,0.09162736545636642,-0.04510922434777912,0.22221583794680647,0.006877639784973404,0.8525314620761182,-0.014547000972780015,0.6941763832164388,0.03597733459323564,0.33103268283788356,0.031812407590064526,0.3900938659504314,-0.027421149617102986,0.459452831594622,-0.03749838535030938,0.31164793083406267,-0.06660072262361265,0.07310490650434791,-0.060387196931646944,0.10423667160699658
anchor_dist_500_bps_z,1h,-0.06432436797255452,0.08158942155840433,-0.04591398621966676,0.21406803941325434,0.08090143612928646,0.028511466946713034,0.0779831295825492,0.03477873850721513,0.021468205841337913,0.561977196361812,0.029798499339288177,0.42081147899104454,0.011227852308322754,0.7620045209641577,-0.00937452307586004,0.8003785862958478,-0.052193669825804534,0.16035172777234596,-0.07405711280700455,0.04622358930138052
anchor_dist_1k_bps_z,1h,0.025032524863718375,0.498315684109915,-0.0005784908727273804,0.987516794896778,-0.012478373012860169,0.7359090870934506,0.006573501686901584,0.8589829406482781,0.04815444912921624,0.19313146234187267,0.06419534858021227,0.08262406653214574,-0.009833668354069278,0.790822894002433,-0.022196372403652936,0.5493335999107241,0.06802481917936466,0.06716256277429299,0.06520760349472313,0.07932662850726854
round_level_magnet_pct_z,1h,0.01176397327783223,0.7503465155735447,-0.024565371312105514,0.5063692650407192,0.023334594158258122,0.5281923254007422,0.0060109675568754545,0.8709400846557909,-0.0035961027557105014,0.9226244343712424,-0.020488659654339613,0.5799610266982239,0.04597955070492403,0.21466987096506684,-0.004339576851117306,0.9068215931613169,-0.021669930280159243,0.5602014342990824,-0.042583569637034364,0.25215170146146676
drift_from_open_bps_z,1h,0.05953074737249535,0.1070678542734539,0.01871075903959318,0.612786200879464,-0.038595110334275914,0.29670360889982056,-0.08871323501854485,0.016285263851670343,0.005148578169908111,0.8894025685616622,0.008518411221126574,0.8180294774552842,-0.010311534030303096,0.7809108270441514,-0.037259845198762506,0.31473820724089563,0.045203511962217016,0.22411329668179297,0.002115129367419847,0.9546619801436249
sell_urgency_ratio_z,1h,-0.0005479257264989039,0.9881763080487527,-0.027119306782007777,0.4631860092492385,-0.05523724335043863,0.13515467480799362,-0.07862567750444235,0.03330623701556441,0.010522238035010907,0.7762527172342294,-0.02131083597675682,0.564848192903803,-0.005491518152607502,0.8822484574720901,-0.0260270810781256,0.4826000472034784,-0.06635970423079611,0.07415186101447623,-0.0831585079566513,0.025147646563165028
panic_sell_ratio_z,1h,-0.03730637064199333,0.31280720625634023,-0.01817364421559577,0.6230235669811941,0.04809404105654725,0.19338608745984284,0.06505224876233046,0.07839397322294724,-0.018910305822833956,0.6094917688588894,-0.011467513296460174,0.7567592582003514,0.008145641333338678,0.8260973255880532,0.026320066253270075,0.47768343037210037,0.03710560785062795,0.3184157760324716,0.04258514412032831,0.25213414959037644
fomo_buy_ratio_z,1h,0.039735066515288464,0.28232568726837437,0.01756822173799281,0.6346505823692996,-0.052725297512137156,0.1538570737997668,-0.07181716196503878,0.05194761006107432,0.01562859173742802,0.6729210134208955,0.008820933435842511,0.8116860145612178,-0.011568419309823948,0.7550129444384971,-0.026551850903305408,0.47381327924040706,-0.04084205350257346,0.272088062057497,-0.04051381687814601,0.275963025298081
contrarian_ratio_z,1h,0.018869600941834763,0.6097729567383742,0.011548803216377088,0.7547651606247933,0.04521666968950766,0.22143130471262817,0.052300865751665586,0.15720229412830808,0.023928073828357495,0.518038382467115,0.0063010775854749936,0.8648613940425718,0.0030521136070170655,0.9343903070551477,-0.020564810823979162,0.5790745069596035,0.017491970963316783,0.6382056921507205,-0.016750046053636346,0.6525214189794105
loss_aversion_ratio_z,1h,-0.03534291292597262,0.33897506457279225,-0.016956062565987175,0.6464991386488848,0.058478130478331475,0.11367533191769515,0.06975036245394559,0.059093674767696655,-0.022132024940896864,0.5499447871779657,-0.011301780808887739,0.7601662380234919,0.011532209667501719,0.7557553607850238,0.025171816078540875,0.4971079976502617,0.026464605407885634,0.4767890955370831,0.03841333020535986,0.3016473745744533
down_move_vol_pct_z,1h,-0.040074232400726495,0.27823460458567056,-0.017619111091656293,0.6336697392545685,0.05085449026449388,0.16901573896309308,0.06904867257850568,0.061697723534971716,-0.01796658443182101,0.6274611885094984,-0.010669721096729918,0.7732016983912484,0.011626914508549645,0.753814078387218,0.025938426688426164,0.4840931562943369,0.03751791944125169,0.3130643373852487,0.03961119709539322,0.2868117603107377
vol_price_feedback_z,1h,-0.058409487849677394,0.11385329160802639,-0.032154105829372434,0.384369685367994,0.03201565252200507,0.3867460530172951,0.026519635890323457,0.47344035768472315,-0.009686337461717109,0.793609062275325,-0.009295031761008184,0.8017697614072038,-0.045385813310773154,0.22065551617332654,-0.032524115251015076,0.38022627368938455,-0.055886380772163194,0.13274484349531152,-0.03939439074581699,0.28945982178813917
