symbol,state,horizon,threshold,n_state,p_up,p_down,p_big,skew_ratio,p_up_base,p_down_base,uplift_up,uplift_down
BTRUSDT,S01_fund_high,12h,100bp,192,0.40625,0.3489583333333333,0.7552083333333334,1.164179104477612,0.4331761006289308,0.38233752620545075,0.9378402903811253,0.9126970527758738
BTRUSDT,S01_fund_high,12h,200bp,192,0.3541666666666667,0.328125,0.6822916666666666,1.0793650793650795,0.35718029350104824,0.307520964360587,0.9915627292736611,1.0670004260758414
BTRUSDT,S01_fund_high,12h,300bp,192,0.3541666666666667,0.3177083333333333,0.671875,1.1147540983606559,0.28865303983228513,0.23833857442348008,1.226963231956423,1.3330126443100605
BTRUSDT,S01_fund_high,24h,100bp,192,0.3958333333333333,0.5,0.8958333333333334,0.7916666666666666,0.46607905982905984,0.40197649572649574,0.8492836676217764,1.2438538205980065
BTRUSDT,S01_fund_high,24h,200bp,192,0.3802083333333333,0.421875,0.8020833333333334,0.9012345679012346,0.4099893162393162,0.34294871794871795,0.9273615635179153,1.230140186915888
BTRUSDT,S01_fund_high,24h,300bp,192,0.3697916666666667,0.3697916666666667,0.7395833333333334,1.0,0.3473557692307692,0.2899305555555556,1.0645905420991928,1.2754491017964071
BTRUSDT,S03_oi_surge,12h,100bp,248,0.3870967741935484,0.4879032258064516,0.875,0.793388429752066,0.4331761006289308,0.38233752620545075,0.8936244950529828,1.2761060381613567
BTRUSDT,S03_oi_surge,12h,200bp,248,0.3629032258064516,0.43951612903225806,0.8024193548387096,0.8256880733944955,0.35718029350104824,0.307520964360587,1.0160225309445483,1.429223304974092
BTRUSDT,S03_oi_surge,12h,300bp,248,0.35080645161290325,0.4112903225806452,0.7620967741935484,0.8529411764705882,0.28865303983228513,0.23833857442348008,1.2153222145754323,1.7256557129936692
BTRUSDT,S03_oi_surge,24h,100bp,245,0.5510204081632653,0.33877551020408164,0.889795918367347,1.6265060240963853,0.46607905982905984,0.40197649572649574,1.1822466522425588,0.8427744253847719
BTRUSDT,S03_oi_surge,24h,200bp,245,0.5102040816326531,0.3224489795918367,0.8326530612244898,1.5822784810126584,0.4099893162393162,0.34294871794871795,1.244432626470784,0.9402250619874117
BTRUSDT,S03_oi_surge,24h,300bp,245,0.4816326530612245,0.2979591836734694,0.7795918367346939,1.6164383561643834,0.3473557692307692,0.2899305555555556,1.386568745145117,1.027691555664182
BTRUSDT,S09_stall_fund,12h,100bp,40,0.575,0.225,0.8,2.5555555555555554,0.4331761006289308,0.38233752620545075,1.327404718693285,0.5884852638793694
BTRUSDT,S09_stall_fund,12h,200bp,40,0.475,0.2,0.675,2.3749999999999996,0.35718029350104824,0.307520964360587,1.3298606016140864,0.6503621644652748
BTRUSDT,S09_stall_fund,12h,300bp,40,0.3,0.2,0.5,1.4999999999999998,0.28865303983228513,0.23833857442348008,1.0393100317748525,0.8391423859263332
BTRUSDT,S09_stall_fund,24h,100bp,40,0.25,0.5,0.75,0.5,0.46607905982905984,0.40197649572649574,0.5363896848137536,1.2438538205980065
BTRUSDT,S09_stall_fund,24h,200bp,40,0.175,0.4,0.575,0.43749999999999994,0.4099893162393162,0.34294871794871795,0.42684039087947884,1.1663551401869159
BTRUSDT,S09_stall_fund,24h,300bp,40,0.125,0.325,0.45,0.3846153846153846,0.3473557692307692,0.2899305555555556,0.35986159169550175,1.1209580838323352
CAKEUSDT,S06_compress_vol,12h,100bp,115,0.20869565217391303,0.46956521739130436,0.6782608695652174,0.4444444444444444,0.2921907756813417,0.41483228511530396,0.7142444921037239,1.131939904968552
CAKEUSDT,S06_compress_vol,12h,200bp,115,0.13043478260869565,0.17391304347826086,0.30434782608695654,0.75,0.1906446540880503,0.25091719077568136,0.6841774988794262,0.6931093200136224
CAKEUSDT,S06_compress_vol,12h,300bp,115,0.12173913043478261,0.11304347826086956,0.23478260869565218,1.0769230769230769,0.10783542976939203,0.129979035639413,1.128934439220244,0.8697054698457224
CAKEUSDT,S06_compress_vol,24h,100bp,105,0.14285714285714285,0.6571428571428571,0.8,0.21739130434782608,0.29740918803418803,0.4794337606837607,0.4803387003656424,1.3706645443692798
CAKEUSDT,S06_compress_vol,24h,200bp,105,0.14285714285714285,0.3142857142857143,0.45714285714285713,0.45454545454545453,0.21848290598290598,0.33814102564102566,0.6538595878449179,0.9294515910629654
CAKEUSDT,S06_compress_vol,24h,300bp,105,0.14285714285714285,0.26666666666666666,0.4095238095238095,0.5357142857142857,0.15558226495726496,0.234241452991453,0.9182096873083997,1.1384264538198403
CAKEUSDT,S07_compress_oi,12h,100bp,17,0.0,0.8235294117647058,0.8235294117647058,0.0,0.2921907756813417,0.41483228511530396,0.0,1.985210508713909
CAKEUSDT,S07_compress_oi,12h,200bp,17,0.0,0.5882352941176471,0.5882352941176471,0.0,0.1906446540880503,0.25091719077568136,0.0,2.3443403471048994
CAKEUSDT,S07_compress_oi,12h,300bp,17,0.0,0.47058823529411764,0.47058823529411764,0.0,0.10783542976939203,0.129979035639413,0.0,3.620493358633776
CAKEUSDT,S07_compress_oi,24h,100bp,17,0.0,1.0,1.0,0.0,0.29740918803418803,0.4794337606837607,0.0,2.0857938718662954
CAKEUSDT,S07_compress_oi,24h,200bp,17,0.0,0.8823529411764706,0.8823529411764706,0.0,0.21848290598290598,0.33814102564102566,0.0,2.6094229160858653
CAKEUSDT,S07_compress_oi,24h,300bp,17,0.0,0.11764705882352941,0.11764705882352941,0.0,0.15558226495726496,0.234241452991453,0.0,0.5022469649205178
CAKEUSDT,S03_oi_surge,12h,100bp,309,0.3106796116504854,0.44983818770226536,0.7605177993527508,0.6906474820143884,0.2921907756813417,0.41483228511530396,1.0632765901867733,1.0843856754717907
CAKEUSDT,S03_oi_surge,12h,200bp,309,0.2168284789644013,0.34627831715210355,0.5631067961165048,0.6261682242990655,0.1906446540880503,0.25091719077568136,1.1373436092483236,1.3800501913863468
CAKEUSDT,S03_oi_surge,12h,300bp,309,0.09385113268608414,0.21359223300970873,0.3074433656957929,0.4393939393939394,0.10783542976939203,0.129979035639413,0.8703181587608677,1.643282179768243
CAKEUSDT,S03_oi_surge,24h,100bp,309,0.22653721682847897,0.5598705501618123,0.7864077669902912,0.4046242774566474,0.29740918803418803,0.4794337606837607,0.7617021462108893,1.1677745625659193
CAKEUSDT,S03_oi_surge,24h,200bp,309,0.21359223300970873,0.44660194174757284,0.6601941747572816,0.47826086956521735,0.21848290598290598,0.33814102564102566,0.9776153060982268,1.3207564533198362
CAKEUSDT,S03_oi_surge,24h,300bp,309,0.20388349514563106,0.37540453074433655,0.5792880258899676,0.5431034482758621,0.15558226495726496,0.234241452991453,1.3104546022750947,1.602639182561911
CAKEUSDT,S09_stall_fund,12h,100bp,77,0.4805194805194805,0.0,0.4805194805194805,480519.48051948054,0.2921907756813417,0.41483228511530396,1.6445402131500786,0.0
CAKEUSDT,S09_stall_fund,12h,200bp,77,0.2987012987012987,0.0,0.2987012987012987,298701.2987012987,0.1906446540880503,0.25091719077568136,1.5667960905074307,0.0
CAKEUSDT,S09_stall_fund,12h,300bp,77,0.2077922077922078,0.0,0.2077922077922078,207792.2077922078,0.10783542976939203,0.129979035639413,1.9269381893926245,0.0
CAKEUSDT,S09_stall_fund,24h,100bp,77,0.45454545454545453,0.44155844155844154,0.8961038961038961,1.0294117647058825,0.29740918803418803,0.4794337606837607,1.5283504102543168,0.920999891473429
CAKEUSDT,S09_stall_fund,24h,200bp,77,0.2597402597402597,0.19480519480519481,0.45454545454545453,1.333333333333333,0.21848290598290598,0.33814102564102566,1.188835614263487,0.5761063580968794
CAKEUSDT,S09_stall_fund,24h,300bp,77,0.23376623376623376,0.05194805194805195,0.2857142857142857,4.5,0.15558226495726496,0.234241452991453,1.5025249428682905,0.22177138710776112
CAKEUSDT,S10_thin_move,12h,100bp,238,0.19327731092436976,0.4957983193277311,0.6890756302521008,0.3898305084745763,0.2921907756813417,0.41483228511530396,0.6614764291366771,1.195177755246129
CAKEUSDT,S10_thin_move,12h,200bp,238,0.13025210084033614,0.3319327731092437,0.46218487394957986,0.3924050632911393,0.1906446540880503,0.25091719077568136,0.6832192670882786,1.3228777672949072
CAKEUSDT,S10_thin_move,12h,300bp,238,0.046218487394957986,0.14705882352941177,0.19327731092436976,0.3142857142857143,0.10783542976939203,0.129979035639413,0.428602060508286,1.1314041745730552
CAKEUSDT,S10_thin_move,24h,100bp,238,0.11764705882352941,0.40756302521008403,0.5252100840336135,0.28865979381443296,0.29740918803418803,0.4794337606837607,0.3955730473599408,0.8500924603824817
CAKEUSDT,S10_thin_move,24h,200bp,238,0.08823529411764706,0.2689075630252101,0.35714285714285715,0.32812500000000006,0.21848290598290598,0.33814102564102566,0.40385445131597875,0.7952526982356923
CAKEUSDT,S10_thin_move,24h,300bp,238,0.0546218487394958,0.15966386554621848,0.21428571428571427,0.34210526315789475,0.15558226495726496,0.234241452991453,0.351080174559094,0.6816208809635599
CCUSDT,S06_compress_vol,12h,100bp,53,0.22641509433962265,0.49056603773584906,0.7169811320754716,0.46153846153846156,0.2974318658280922,0.3480083857442348,0.7612334801762115,1.4096385542168675
CCUSDT,S06_compress_vol,12h,200bp,53,0.16981132075471697,0.32075471698113206,0.49056603773584906,0.5294117647058824,0.17596960167714884,0.21737421383647798,0.9650037230081906,1.4755877034358047
CCUSDT,S06_compress_vol,12h,300bp,53,0.07547169811320754,0.24528301886792453,0.32075471698113206,0.30769230769230765,0.10796645702306079,0.1332547169811321,0.6990291262135923,1.8407079646017697
CCUSDT,S06_compress_vol,24h,100bp,53,0.20754716981132076,0.6415094339622641,0.8490566037735849,0.3235294117647059,0.33199786324786323,0.40691773504273504,0.6251461011855068,1.5765089076171426
CCUSDT,S06_compress_vol,24h,200bp,53,0.20754716981132076,0.5094339622641509,0.7169811320754716,0.40740740740740744,0.22729700854700854,0.29594017094017094,0.9131099926834135,1.7214086233907773
CCUSDT,S06_compress_vol,24h,300bp,53,0.20754716981132076,0.4339622641509434,0.6415094339622641,0.4782608695652174,0.15050747863247863,0.21060363247863248,1.3789824379300533,2.0605640037807635
CCUSDT,S07_compress_oi,12h,100bp,111,0.2702702702702703,0.2072072072072072,0.4774774774774775,1.3043478260869565,0.2974318658280922,0.3480083857442348,0.9086796047148471,0.5954086616737219
CCUSDT,S07_compress_oi,12h,200bp,111,0.15315315315315314,0.04504504504504504,0.1981981981981982,3.4,0.17596960167714884,0.21737421383647798,0.8703386931235032,0.20722349836273887
CCUSDT,S07_compress_oi,12h,300bp,111,0.04504504504504504,0.02702702702702703,0.07207207207207207,1.6666666666666665,0.10796645702306079,0.1332547169811321,0.41721332983468906,0.20282229131786653
CCUSDT,S07_compress_oi,24h,100bp,111,0.36036036036036034,0.18018018018018017,0.5405405405405406,2.0,0.33199786324786323,0.40691773504273504,1.0854297579961296,0.4427926449587099
CCUSDT,S07_compress_oi,24h,200bp,111,0.27927927927927926,0.02702702702702703,0.3063063063063063,10.333333333333332,0.22729700854700854,0.29594017094017094,1.2286975577222345,0.09132598302273393
CCUSDT,S07_compress_oi,24h,300bp,111,0.16216216216216217,0.02702702702702703,0.1891891891891892,6.0,0.15050747863247863,0.21060363247863248,1.0774359097340465,0.1283312481790605
CCUSDT,S03_oi_surge,12h,100bp,278,0.37050359712230213,0.4172661870503597,0.7877697841726619,0.8879310344827586,0.2974318658280922,0.3480083857442348,1.245675530060533,1.1990118748374794
CCUSDT,S03_oi_surge,12h,200bp,278,0.2302158273381295,0.2733812949640288,0.5035971223021583,0.8421052631578947,0.17596960167714884,0.21737421383647798,1.3082704350294896,1.2576528289122773
CCUSDT,S03_oi_surge,12h,300bp,278,0.10431654676258993,0.1618705035971223,0.26618705035971224,0.6444444444444445,0.10796645702306079,0.1332547169811321,0.9661940350632117,1.214745018144776
CCUSDT,S03_oi_surge,24h,100bp,278,0.31654676258992803,0.44964028776978415,0.7661870503597122,0.704,0.33199786324786323,0.40691773504273504,0.9534602406570318,1.104990638273759
CCUSDT,S03_oi_surge,24h,200bp,278,0.16906474820143885,0.30935251798561153,0.4784172661870504,0.5465116279069767,0.22729700854700854,0.29594017094017094,0.7438054256946969,1.045321143806976
CCUSDT,S03_oi_surge,24h,300bp,278,0.08992805755395683,0.20863309352517986,0.29856115107913667,0.43103448275862066,0.15050747863247863,0.21060363247863248,0.5974989307577895,0.9906433762311647
CCUSDT,S09_stall_fund,12h,100bp,133,0.41353383458646614,0.2857142857142857,0.6992481203007519,1.4473684210526316,0.2974318658280922,0.3480083857442348,1.3903481169885066,0.8209982788296041
CCUSDT,S09_stall_fund,12h,200bp,133,0.20300751879699247,0.19548872180451127,0.39849624060150374,1.0384615384615385,0.17596960167714884,0.21737421383647798,1.1536510673556564,0.8993188214659614
CCUSDT,S09_stall_fund,12h,300bp,133,0.13533834586466165,0.11278195488721804,0.24812030075187969,1.2,0.10796645702306079,0.1332547169811321,1.2535221549018176,0.8463636968527513
CCUSDT,S09_stall_fund,24h,100bp,127,0.4330708661417323,0.12598425196850394,0.5590551181102362,3.4375,0.33199786324786323,0.40691773504273504,1.3044387150721204,0.3096061958451452
CCUSDT,S09_stall_fund,24h,200bp,127,0.2283464566929134,0.06299212598425197,0.29133858267716534,3.625,0.22729700854700854,0.29594017094017094,1.004617078564357,0.21285425964353732
CCUSDT,S09_stall_fund,24h,300bp,127,0.07874015748031496,0.047244094488188976,0.12598425196850394,1.6666666666666667,0.15050747863247863,0.21060363247863248,0.5231644181123323,0.22432706374607422
CCUSDT,S10_thin_move,12h,100bp,43,0.3488372093023256,0.3023255813953488,0.6511627906976745,1.153846153846154,0.2974318658280922,0.3480083857442348,1.17283065259707,0.8687307369010927
CCUSDT,S10_thin_move,12h,200bp,43,0.046511627906976744,0.23255813953488372,0.27906976744186046,0.2,0.17596960167714884,0.21737421383647798,0.2643162652167137,1.0698515496866983
CCUSDT,S10_thin_move,12h,300bp,43,0.0,0.11627906976744186,0.11627906976744186,0.0,0.10796645702306079,0.1332547169811321,0.0,0.8726075324140768
CCUSDT,S10_thin_move,24h,100bp,43,0.3023255813953488,0.37209302325581395,0.6744186046511628,0.8125,0.33199786324786323,0.40691773504273504,0.9106250818537297,0.9144182993565917
CCUSDT,S10_thin_move,24h,200bp,43,0.27906976744186046,0.2558139534883721,0.5348837209302325,1.0909090909090908,0.22729700854700854,0.29594017094017094,1.2277758041155413,0.8644110486105281
CCUSDT,S10_thin_move,24h,300bp,43,0.2558139534883721,0.18604651162790697,0.4418604651162791,1.375,0.15050747863247863,0.21060363247863248,1.6996760281463446,0.8833964990930675
COAIUSDT,S07_compress_oi,12h,100bp,21,0.42857142857142855,0.5714285714285714,1.0,0.75,0.37447589098532497,0.40002620545073375,1.1444566630010995,1.4284778438070282
COAIUSDT,S07_compress_oi,12h,200bp,21,0.42857142857142855,0.5714285714285714,1.0,0.75,0.2859014675052411,0.28668763102725364,1.4990179389812752,1.9932097153303736
COAIUSDT,S07_compress_oi,12h,300bp,21,0.42857142857142855,0.3333333333333333,0.7619047619047619,1.2857142857142858,0.20872641509433962,0.19654088050314467,2.053268765133172,1.6959999999999997
COAIUSDT,S07_compress_oi,24h,100bp,21,0.0,0.5714285714285714,0.5714285714285714,0.0,0.37740384615384615,0.46981837606837606,0.0,1.216275481198733
COAIUSDT,S07_compress_oi,24h,200bp,21,0.0,0.38095238095238093,0.38095238095238093,0.0,0.31997863247863245,0.40544871794871795,0.0,0.9395821569734613
COAIUSDT,S07_compress_oi,24h,300bp,21,0.0,0.2857142857142857,0.2857142857142857,0.0,0.27737713675213677,0.328258547008547,0.0,0.8703940485877019
COAIUSDT,S01_fund_high,12h,100bp,682,0.40175953079178883,0.4149560117302053,0.8167155425219942,0.9681978798586571,0.37447589098532497,0.40002620545073375,1.072858201190669,1.0373220705944732
COAIUSDT,S01_fund_high,12h,200bp,682,0.3387096774193548,0.3064516129032258,0.6451612903225806,1.1052631578947367,0.2859014675052411,0.28668763102725364,1.1847077259690724,1.068939081205402
COAIUSDT,S01_fund_high,12h,300bp,682,0.25513196480938416,0.12609970674486803,0.3812316715542522,2.0232558139534884,0.20872641509433962,0.19654088050314467,1.2223271534370495,0.6415953079178885
COAIUSDT,S01_fund_high,24h,100bp,658,0.4513677811550152,0.4513677811550152,0.9027355623100304,1.0,0.37740384615384615,0.46981837606837606,1.1959808723597856,0.9607282391383609
COAIUSDT,S01_fund_high,24h,200bp,658,0.3890577507598784,0.42249240121580545,0.8115501519756839,0.920863309352518,0.31997863247863245,0.40544871794871795,1.215886660137717,1.0420365943030143
COAIUSDT,S01_fund_high,24h,300bp,658,0.3556231003039514,0.3662613981762918,0.7218844984802432,0.9709543568464731,0.27737713675213677,0.328258547008547,1.2820923327279672,1.1157710942001924
COAIUSDT,S03_oi_surge,12h,100bp,223,0.43946188340807174,0.3811659192825112,0.820627802690583,1.1529411764705881,0.37447589098532497,0.40002620545073375,1.1735385214032201,0.9528523733914593
COAIUSDT,S03_oi_surge,12h,200bp,223,0.38565022421524664,0.30493273542600896,0.6905829596412556,1.2647058823529411,0.2859014675052411,0.28668763102725364,1.3488920766318802,1.063641058853428
COAIUSDT,S03_oi_surge,12h,300bp,223,0.3542600896860987,0.2242152466367713,0.57847533632287,1.58,0.20872641509433962,0.19654088050314467,1.697246079400066,1.1408071748878923
COAIUSDT,S03_oi_surge,24h,100bp,223,0.3721973094170404,0.4798206278026906,0.852017937219731,0.7757009345794393,0.37740384615384615,0.46981837606837606,0.9862043357801834,1.0212896136971423
COAIUSDT,S03_oi_surge,24h,200bp,223,0.3542600896860987,0.47085201793721976,0.8251121076233184,0.7523809523809524,0.31997863247863245,0.40544871794871795,1.107136707666739,1.1613109059004947
COAIUSDT,S03_oi_surge,24h,300bp,223,0.3452914798206278,0.43946188340807174,0.7847533632286996,0.7857142857142857,0.27737713675213677,0.328258547008547,1.244844776551209,1.3387675276483488
COAIUSDT,S09_stall_fund,12h,100bp,123,0.37398373983739835,0.5284552845528455,0.9024390243902439,0.7076923076923076,0.37447589098532497,0.40002620545073375,0.9986857601256207,1.321051664496337
COAIUSDT,S09_stall_fund,12h,200bp,123,0.3333333333333333,0.3902439024390244,0.7235772357723578,0.8541666666666666,0.2859014675052411,0.28668763102725364,1.1659028414298809,1.3612163909573285
COAIUSDT,S09_stall_fund,12h,300bp,123,0.2845528455284553,0.17886178861788618,0.4634146341463415,1.5909090909090908,0.20872641509433962,0.19654088050314467,1.3632814294244637,0.9100487804878048
COAIUSDT,S09_stall_fund,24h,100bp,115,0.3565217391304348,0.5391304347826087,0.8956521739130435,0.6612903225806451,0.37740384615384615,0.46981837606837606,0.9446690667405151,1.1475294757396741
COAIUSDT,S09_stall_fund,24h,200bp,115,0.3217391304347826,0.4782608695652174,0.8,0.6727272727272726,0.31997863247863245,0.40544871794871795,1.0055019234956812,1.1795841209829867
COAIUSDT,S09_stall_fund,24h,300bp,115,0.2782608695652174,0.41739130434782606,0.6956521739130435,0.6666666666666667,0.27737713675213677,0.328258547008547,1.0031860333675242,1.271532175328121
COAIUSDT,S10_thin_move,12h,100bp,104,0.3557692307692308,0.33653846153846156,0.6923076923076923,1.0571428571428572,0.37447589098532497,0.40002620545073375,0.950045755504118,0.8412910378190431
COAIUSDT,S10_thin_move,12h,200bp,104,0.28846153846153844,0.22115384615384615,0.5096153846153846,1.3043478260869565,0.2859014675052411,0.28668763102725364,1.0089543820066276,0.7714104907889187
COAIUSDT,S10_thin_move,12h,300bp,104,0.19230769230769232,0.11538461538461539,0.3076923076923077,1.6666666666666667,0.20872641509433962,0.19654088050314467,0.9213385484571927,0.587076923076923
COAIUSDT,S10_thin_move,24h,100bp,104,0.5865384615384616,0.28846153846153844,0.875,2.0333333333333337,0.37740384615384615,0.46981837606837606,1.5541401273885351,0.6139852188743604
COAIUSDT,S10_thin_move,24h,200bp,104,0.4807692307692308,0.25961538461538464,0.7403846153846154,1.8518518518518516,0.31997863247863245,0.40544871794871795,1.5025041736227047,0.6403162055335969
COAIUSDT,S10_thin_move,24h,300bp,104,0.4326923076923077,0.22115384615384615,0.6538461538461539,1.956521739130435,0.27737713675213677,0.328258547008547,1.5599422243620606,0.6737184703010577
CYBERUSDT,S06_compress_vol,12h,100bp,137,0.2116788321167883,0.6058394160583942,0.8175182481751825,0.34939759036144574,0.3426362683438155,0.4516509433962264,0.6177945876540453,1.341388576547045
CYBERUSDT,S06_compress_vol,12h,200bp,137,0.058394160583941604,0.4744525547445255,0.5328467153284672,0.12307692307692308,0.24266247379454928,0.3633385744234801,0.2406394349765887,1.3058138830905945
CYBERUSDT,S06_compress_vol,12h,300bp,137,0.0,0.40875912408759124,0.40875912408759124,0.0,0.16273584905660377,0.27620545073375263,0.0,1.4799096940400835
CYBERUSDT,S06_compress_vol,24h,100bp,135,0.21481481481481482,0.7333333333333333,0.9481481481481482,0.292929292929293,0.38488247863247865,0.45072115384615385,0.5581309275965765,1.6270222222222221
CYBERUSDT,S06_compress_vol,24h,200bp,135,0.21481481481481482,0.7185185185185186,0.9333333333333333,0.29896907216494845,0.3154380341880342,0.3920940170940171,0.6810047981936213,1.8325158946412354
CYBERUSDT,S06_compress_vol,24h,300bp,135,0.14814814814814814,0.7111111111111111,0.8592592592592593,0.20833333333333331,0.26282051282051283,0.3406784188034188,0.5636856368563685,2.0873382987063898
CYBERUSDT,S07_compress_oi,12h,100bp,22,0.5,0.18181818181818182,0.6818181818181818,2.75,0.3426362683438155,0.4516509433962264,1.4592734225621415,0.40256349394730595
CYBERUSDT,S07_compress_oi,12h,200bp,22,0.5,0.0,0.5,500000.0,0.24266247379454928,0.3633385744234801,2.060475161987041,0.0
CYBERUSDT,S07_compress_oi,12h,300bp,22,0.5,0.0,0.5,500000.0,0.16273584905660377,0.27620545073375263,3.0724637681159424,0.0
CYBERUSDT,S07_compress_oi,24h,100bp,22,0.5,0.5,1.0,1.0,0.38488247863247865,0.45072115384615385,1.2990978487161693,1.1093333333333333
CYBERUSDT,S07_compress_oi,24h,200bp,22,0.5,0.5,1.0,1.0,0.3154380341880342,0.3920940170940171,1.5850973751058426,1.2752043596730245
CYBERUSDT,S07_compress_oi,24h,300bp,22,0.5,0.5,1.0,1.0,0.26282051282051283,0.3406784188034188,1.9024390243902438,1.4676597412779302
CYBERUSDT,S03_oi_surge,12h,100bp,110,0.23636363636363636,0.6545454545454545,0.8909090909090909,0.3611111111111111,0.3426362683438155,0.4516509433962264,0.6898383452111941,1.4492285782103014
CYBERUSDT,S03_oi_surge,12h,200bp,110,0.19090909090909092,0.6181818181818182,0.8090909090909091,0.3088235294117647,0.24266247379454928,0.3633385744234801,0.7867268800314157,1.7013933055765005
CYBERUSDT,S03_oi_surge,12h,300bp,110,0.16363636363636364,0.5909090909090909,0.7545454545454545,0.2769230769230769,0.16273584905660377,0.27620545073375263,1.0055335968379446,2.1393824391926857
CYBERUSDT,S03_oi_surge,24h,100bp,110,0.16363636363636364,0.7818181818181819,0.9454545454545454,0.20930232558139533,0.38488247863247865,0.45072115384615385,0.42515929594347357,1.7345939393939394
CYBERUSDT,S03_oi_surge,24h,200bp,110,0.10909090909090909,0.7727272727272727,0.8818181818181818,0.1411764705882353,0.3154380341880342,0.3920940170940171,0.3458394272958202,1.9707703740401288
CYBERUSDT,S03_oi_surge,24h,300bp,110,0.1,0.7545454545454545,0.8545454545454545,0.13253012048192772,0.26282051282051283,0.3406784188034188,0.3804878048780488,2.21483197320124
CYBERUSDT,S09_stall_fund,12h,100bp,50,0.0,0.92,0.92,0.0,0.3426362683438155,0.4516509433962264,0.0,2.0369712793733683
CYBERUSDT,S09_stall_fund,12h,200bp,50,0.0,0.92,0.92,0.0,0.24266247379454928,0.3633385744234801,0.0,2.5320735665344394
CYBERUSDT,S09_stall_fund,12h,300bp,50,0.0,0.9,0.9,0.0,0.16273584905660377,0.27620545073375263,0.0,3.2584440227703984
CYBERUSDT,S09_stall_fund,24h,100bp,50,0.0,1.0,1.0,0.0,0.38488247863247865,0.45072115384615385,0.0,2.2186666666666666
CYBERUSDT,S09_stall_fund,24h,200bp,50,0.0,1.0,1.0,0.0,0.3154380341880342,0.3920940170940171,0.0,2.550408719346049
CYBERUSDT,S09_stall_fund,24h,300bp,50,0.0,1.0,1.0,0.0,0.26282051282051283,0.3406784188034188,0.0,2.9353194825558604
CYBERUSDT,S10_thin_move,12h,100bp,35,0.42857142857142855,0.34285714285714286,0.7714285714285715,1.25,0.3426362683438155,0.4516509433962264,1.2508057907675498,0.7591197314434912
CYBERUSDT,S10_thin_move,12h,200bp,35,0.22857142857142856,0.34285714285714286,0.5714285714285714,0.6666666666666666,0.24266247379454928,0.3633385744234801,0.9419315026226472,0.9436299005718406
CYBERUSDT,S10_thin_move,12h,300bp,35,0.11428571428571428,0.11428571428571428,0.22857142857142856,1.0,0.16273584905660377,0.27620545073375263,0.7022774327122153,0.4137706695581458
CYBERUSDT,S10_thin_move,24h,100bp,34,0.47058823529411764,0.11764705882352941,0.5882352941176471,4.0,0.38488247863247865,0.45072115384615385,1.2226803282034533,0.26101960784313727
CYBERUSDT,S10_thin_move,24h,200bp,34,0.29411764705882354,0.08823529411764706,0.38235294117647056,3.333333333333333,0.3154380341880342,0.3920940170940171,0.9324102206504956,0.22503606347171023
CYBERUSDT,S10_thin_move,24h,300bp,34,0.2647058823529412,0.08823529411764706,0.35294117647058826,3.0,0.26282051282051283,0.3406784188034188,1.007173601147776,0.2589987778725759
DOGEUSDT,S07_compress_oi,12h,100bp,27,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.5,0.2969077568134172,0.4375,0.7484554280670785,1.0158730158730158
DOGEUSDT,S07_compress_oi,12h,200bp,27,0.0,0.2962962962962963,0.2962962962962963,0.0,0.20427148846960166,0.2797431865828092,0.0,1.0591725214676033
DOGEUSDT,S07_compress_oi,12h,300bp,27,0.0,0.0,0.0,0.0,0.14111635220125787,0.15828092243186584,0.0,0.0
DOGEUSDT,S07_compress_oi,24h,100bp,27,0.2962962962962963,0.4074074074074074,0.7037037037037037,0.7272727272727273,0.30275106837606836,0.5073450854700855,0.9786796059403029,0.8030183381591646
DOGEUSDT,S07_compress_oi,24h,200bp,27,0.2962962962962963,0.2962962962962963,0.5925925925925926,1.0,0.22102029914529914,0.3936965811965812,1.3405840886203424,0.7526006331976481
DOGEUSDT,S07_compress_oi,24h,300bp,27,0.2962962962962963,0.0,0.2962962962962963,296296.2962962963,0.17935363247863248,0.280849358974359,1.6520228344502357,0.0
DOGEUSDT,S01_fund_high,12h,100bp,107,0.0,0.9252336448598131,0.9252336448598131,0.0,0.2969077568134172,0.4375,0.0,2.114819759679573
DOGEUSDT,S01_fund_high,12h,200bp,107,0.0,0.8785046728971962,0.8785046728971962,0.0,0.20427148846960166,0.2797431865828092,0.0,3.140397032108385
DOGEUSDT,S01_fund_high,12h,300bp,107,0.0,0.7289719626168224,0.7289719626168224,0.0,0.14111635220125787,0.15828092243186584,0.0,4.6055579624930365
DOGEUSDT,S01_fund_high,24h,100bp,107,0.0,1.0,1.0,0.0,0.30275106837606836,0.5073450854700855,0.0,1.9710450118452223
DOGEUSDT,S01_fund_high,24h,200bp,107,0.0,1.0,1.0,0.0,0.22102029914529914,0.3936965811965812,0.0,2.5400271370420624
DOGEUSDT,S01_fund_high,24h,300bp,107,0.0,0.9906542056074766,0.9906542056074766,0.0,0.17935363247863248,0.280849358974359,0.0,3.527350780593811
DOGEUSDT,S03_oi_surge,12h,100bp,262,0.37404580152671757,0.3511450381679389,0.7251908396946565,1.065217391304348,0.2969077568134172,0.4375,1.259804747242678,0.8026172300981461
DOGEUSDT,S03_oi_surge,12h,200bp,262,0.2862595419847328,0.1946564885496183,0.48091603053435117,1.4705882352941175,0.20427148846960166,0.2797431865828092,1.4013680721151256,0.69583996281531
