symbol,state,target,variant,nS_test,p0_test,pS_test,uplift_test
INITUSDT,S08_stall_oi,big_A_k3.0_24h,normal,40,0.03859508547008547,0.075,1.9432525951557091
INITUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,37,0.03859508547008547,0.02702702702702703,0.7002712054615169
INITUSDT,S08_stall_oi,big_B_24h,normal,40,0.40731837606837606,0.6,1.473049180327869
INITUSDT,S08_stall_oi,big_B_24h,leaked,37,0.40731837606837606,0.5405405405405406,1.3270713336287108
IPUSDT,S03_oi_surge,big_A_k3.0_24h,normal,221,0.0,0.0,0.0
IPUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,221,0.0,0.0,0.0
IPUSDT,S03_oi_surge,big_B_24h,normal,221,0.25600961538461536,0.4479638009049774,1.7497928748964378
IPUSDT,S03_oi_surge,big_B_24h,leaked,221,0.25600961538461536,0.45248868778280543,1.767467550400442
IPUSDT,S07_compress_oi,big_A_k3.0_24h,normal,83,0.0,0.0,0.0
IPUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,84,0.0,0.0,0.0
IPUSDT,S07_compress_oi,big_B_24h,normal,83,0.25600961538461536,0.25301204819277107,0.9882911929407772
IPUSDT,S07_compress_oi,big_B_24h,leaked,84,0.25600961538461536,0.2619047619047619,1.0230270511960655
IPUSDT,S08_stall_oi,big_A_k3.0_24h,normal,16,0.0,0.0,0.0
IPUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,18,0.0,0.0,0.0
IPUSDT,S08_stall_oi,big_B_24h,normal,16,0.25600961538461536,0.5625,2.1971830985915495
IPUSDT,S08_stall_oi,big_B_24h,leaked,18,0.25600961538461536,0.6111111111111112,2.387063119457486
JELLYJELLYUSDT,S03_oi_surge,big_A_k3.0_24h,normal,303,0.009348290598290598,0.066006600660066,7.06082036775106
JELLYJELLYUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,303,0.009348290598290598,0.06930693069306931,7.413861386138615
JELLYJELLYUSDT,S03_oi_surge,big_B_24h,normal,303,0.26335470085470086,0.6402640264026402,2.4311851063402483
JELLYJELLYUSDT,S03_oi_surge,big_B_24h,leaked,303,0.26335470085470086,0.636963696369637,2.4186532243488044
JELLYJELLYUSDT,S07_compress_oi,big_A_k3.0_24h,normal,14,0.009348290598290598,0.5,53.48571428571429
JELLYJELLYUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,15,0.009348290598290598,0.5333333333333333,57.05142857142857
JELLYJELLYUSDT,S07_compress_oi,big_B_24h,normal,14,0.26335470085470086,0.5,1.8985801217038538
JELLYJELLYUSDT,S07_compress_oi,big_B_24h,leaked,15,0.26335470085470086,0.5333333333333333,2.025152129817444
JELLYJELLYUSDT,S08_stall_oi,big_A_k3.0_24h,normal,29,0.009348290598290598,0.0,0.0
JELLYJELLYUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,29,0.009348290598290598,0.0,0.0
JELLYJELLYUSDT,S08_stall_oi,big_B_24h,normal,29,0.26335470085470086,0.6551724137931034,2.487794642232636
JELLYJELLYUSDT,S08_stall_oi,big_B_24h,leaked,29,0.26335470085470086,0.6896551724137931,2.6187312023501437
NOTUSDT,S03_oi_surge,big_A_k3.0_24h,normal,172,0.0,0.0,0.0
NOTUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,172,0.0,0.0,0.0
NOTUSDT,S03_oi_surge,big_B_24h,normal,172,0.21754807692307693,0.27906976744186046,1.282795837080817
NOTUSDT,S03_oi_surge,big_B_24h,leaked,172,0.21754807692307693,0.28488372093023256,1.3095207503533342
NOTUSDT,S07_compress_oi,big_A_k3.0_24h,normal,59,0.0,0.0,0.0
NOTUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,59,0.0,0.0,0.0
NOTUSDT,S07_compress_oi,big_B_24h,normal,59,0.21754807692307693,0.03389830508474576,0.15581983331772636
NOTUSDT,S07_compress_oi,big_B_24h,leaked,59,0.21754807692307693,0.03389830508474576,0.15581983331772636
NOTUSDT,S08_stall_oi,big_A_k3.0_24h,normal,20,0.0,0.0,0.0
NOTUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,16,0.0,0.0,0.0
NOTUSDT,S08_stall_oi,big_B_24h,normal,20,0.21754807692307693,0.2,0.9193370165745857
NOTUSDT,S08_stall_oi,big_B_24h,leaked,16,0.21754807692307693,0.25,1.149171270718232
POWERUSDT,S03_oi_surge,big_A_k3.0_24h,normal,381,0.001736111111111111,0.015748031496062992,9.070866141732283
POWERUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,381,0.001736111111111111,0.01837270341207349,10.582677165354331
POWERUSDT,S03_oi_surge,big_B_24h,normal,381,0.6310096153846154,0.8582677165354331,1.3601499812523434
POWERUSDT,S03_oi_surge,big_B_24h,leaked,381,0.6310096153846154,0.8661417322834646,1.372628421447319
POWERUSDT,S07_compress_oi,big_A_k3.0_24h,normal,41,0.001736111111111111,0.0,0.0
POWERUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,41,0.001736111111111111,0.0,0.0
POWERUSDT,S07_compress_oi,big_B_24h,normal,41,0.6310096153846154,0.24390243902439024,0.38652729384436696
POWERUSDT,S07_compress_oi,big_B_24h,leaked,41,0.6310096153846154,0.24390243902439024,0.38652729384436696
POWERUSDT,S08_stall_oi,big_A_k3.0_24h,normal,41,0.001736111111111111,0.0,0.0
POWERUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,36,0.001736111111111111,0.0,0.0
POWERUSDT,S08_stall_oi,big_B_24h,normal,41,0.6310096153846154,0.8292682926829268,1.3141927990708477
POWERUSDT,S08_stall_oi,big_B_24h,leaked,36,0.6310096153846154,0.8611111111111112,1.3646560846560847
SOLUSDT,S03_oi_surge,big_A_k3.0_24h,normal,223,0.0,0.0,0.0
SOLUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,223,0.0,0.0,0.0
SOLUSDT,S03_oi_surge,big_B_24h,normal,223,0.3060897435897436,0.42152466367713004,1.3771276970394195
SOLUSDT,S03_oi_surge,big_B_24h,leaked,223,0.3060897435897436,0.4260089686098655,1.3917779916887751
SOLUSDT,S07_compress_oi,big_A_k3.0_24h,normal,34,0.0,0.0,0.0
SOLUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,35,0.0,0.0,0.0
SOLUSDT,S07_compress_oi,big_B_24h,normal,34,0.3060897435897436,0.5882352941176471,1.9217739451801663
SOLUSDT,S07_compress_oi,big_B_24h,leaked,35,0.3060897435897436,0.5714285714285714,1.8668661181750184
SOLUSDT,S08_stall_oi,big_A_k3.0_24h,normal,29,0.0,0.0,0.0
SOLUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,24,0.0,0.0,0.0
SOLUSDT,S08_stall_oi,big_B_24h,normal,29,0.3060897435897436,0.3103448275862069,1.0139014262502257
SOLUSDT,S08_stall_oi,big_B_24h,leaked,24,0.3060897435897436,0.2916666666666667,0.9528795811518325
TRUMPUSDT,S03_oi_surge,big_A_k3.0_24h,normal,126,0.0,0.0,0.0
TRUMPUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,126,0.0,0.0,0.0
TRUMPUSDT,S03_oi_surge,big_B_24h,normal,126,0.14035790598290598,0.1984126984126984,1.4136196819355715
TRUMPUSDT,S03_oi_surge,big_B_24h,leaked,126,0.14035790598290598,0.20634920634920634,1.4701644692129943
TRUMPUSDT,S07_compress_oi,big_A_k3.0_24h,normal,0,,,
TRUMPUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,0,,,
TRUMPUSDT,S07_compress_oi,big_B_24h,normal,0,,,
TRUMPUSDT,S07_compress_oi,big_B_24h,leaked,0,,,
TRUMPUSDT,S08_stall_oi,big_A_k3.0_24h,normal,18,0.0,0.0,0.0
TRUMPUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,18,0.0,0.0,0.0
TRUMPUSDT,S08_stall_oi,big_B_24h,normal,18,0.14035790598290598,0.2222222222222222,1.58325404376784
TRUMPUSDT,S08_stall_oi,big_B_24h,leaked,18,0.14035790598290598,0.2222222222222222,1.58325404376784
VIRTUALUSDT,S03_oi_surge,big_A_k3.0_24h,normal,237,0.0,0.0,0.0
VIRTUALUSDT,S03_oi_surge,big_A_k3.0_24h,leaked,237,0.0,0.0,0.0
VIRTUALUSDT,S03_oi_surge,big_B_24h,normal,237,0.31490384615384615,0.3755274261603376,1.1925145746771026
VIRTUALUSDT,S03_oi_surge,big_B_24h,leaked,237,0.31490384615384615,0.3670886075949367,1.16571649434728
VIRTUALUSDT,S07_compress_oi,big_A_k3.0_24h,normal,9,0.0,0.0,0.0
VIRTUALUSDT,S07_compress_oi,big_A_k3.0_24h,leaked,9,0.0,0.0,0.0
VIRTUALUSDT,S07_compress_oi,big_B_24h,normal,9,0.31490384615384615,0.0,0.0
VIRTUALUSDT,S07_compress_oi,big_B_24h,leaked,9,0.31490384615384615,0.0,0.0
VIRTUALUSDT,S08_stall_oi,big_A_k3.0_24h,normal,32,0.0,0.0,0.0
VIRTUALUSDT,S08_stall_oi,big_A_k3.0_24h,leaked,31,0.0,0.0,0.0
VIRTUALUSDT,S08_stall_oi,big_B_24h,normal,32,0.31490384615384615,0.53125,1.6870229007633588
VIRTUALUSDT,S08_stall_oi,big_B_24h,leaked,31,0.31490384615384615,0.4838709677419355,1.5365673479438562
