,tgt_ret_1,tgt_ret_2,tgt_ret_3,tgt_ret_5,tgt_ret_10,tgt_ret_magnitude_1,tgt_ret_magnitude_3,tgt_ret_magnitude_5,tgt_cum_ret_3,tgt_cum_ret_5,tgt_cum_ret_10,tgt_max_drawdown_long_3,tgt_max_drawup_long_3,tgt_max_drawdown_short_3,tgt_max_drawup_short_3,tgt_max_drawdown_long_5,tgt_max_drawup_long_5,tgt_max_drawdown_short_5,tgt_max_drawup_short_5,tgt_max_drawdown_long_10,tgt_max_drawup_long_10,tgt_max_drawdown_short_10,tgt_max_drawup_short_10,tgt_sharpe_5,tgt_sharpe_10,tgt_ret_risk_adj_1,tgt_ret_risk_adj_3,tgt_ret_risk_adj_5,tgt_realized_vol_5,tgt_realized_vol_10,tgt_range_bps_1,tgt_range_bps_3,tgt_range_bps_5,tgt_trend_strength_5,tgt_trend_strength_10,tgt_best_long_entry_pct,tgt_best_short_entry_pct,tgt_slippage_long_bps,tgt_slippage_short_bps,tgt_fwd_spread_bps_1,tgt_fwd_spread_bps_3,tgt_recovery_time_5,tgt_recovery_time_10,tgt_inventory_cost_3,tgt_inventory_cost_5,tgt_inventory_cost_10,tgt_relative_ret_1,tgt_relative_ret_3,tgt_relative_ret_5,tgt_alpha_1,tgt_alpha_3,tgt_alpha_5,tgt_kelly_5,tgt_kelly_10,tgt_optimal_horizon,tgt_pnl_long_bps_1,tgt_pnl_short_bps_1,tgt_pnl_long_bps_3,tgt_pnl_short_bps_3,tgt_pnl_long_bps_5,tgt_pnl_short_bps_5,tgt_pnl_long_bps_10,tgt_pnl_short_bps_10
sell_volume,0.018000493508436816,0.010753767779435293,0.010680749495750765,0.01655097087722419,0.007067792993643542,0.2693459708473807,0.19434778057195012,0.16529343535046004,0.023306889557828135,0.020152936411411505,0.024391718309983768,-0.231735562644066,0.2444486763162164,-0.2444486763162164,0.231735562644066,-0.21507551893451518,0.22150111339165157,-0.22150111339165157,0.21507551893451518,-0.18060298019575416,0.19525708835111052,-0.19525708835111052,0.18060298019575416,0.02301701938942198,0.0288896157509322,0.010428243909627008,0.003890572199505503,0.012377286400914924,0.3620844861196089,0.35899377579148606,0.5314204986486866,0.3846627826586453,0.3343159107749328,0.022327750522006275,0.025858705810547295,-0.01687744089448662,0.016877439141575388,0.004194702386430856,-0.004194702386430856,0.48912451222014125,0.4940458721059874,-0.011277712246720731,-0.023387528793120574,0.3641666985477871,0.3805726713991844,0.3714698755610952,0.016589325563207493,0.011961058494246042,0.01850464943980501,0.016589325563207493,0.011961058494246042,0.01850464943980501,0.01523820953799134,0.020782118177912118,0.007650213095766474,0.018000493508436816,-0.018000493508436816,0.023306889557828135,-0.023306889557828135,0.020152936411411505,-0.020152936411411505,0.024391718309983768,-0.024391718309983768
net_volume_delta,-0.03523603527394288,-0.02180050317624839,-0.003760081646907933,-0.007641858470948209,-0.007737545848929342,-0.048302881990470434,-0.029380045586566723,-0.019576715483315188,-0.020458652483713695,-0.010862375200357585,0.002959943230118773,0.025379812134494775,-0.04684703774980025,0.04684703774980025,-0.025379812134494775,0.023847952821420017,-0.0320552519017254,0.0320552519017254,-0.023847952821420017,0.02394448653004087,-0.02051865469544823,0.02051865469544823,-0.02394448653004087,-0.022026800181473932,-0.0031477860942084935,-0.02904833617836362,-0.0010082421150991528,-0.004875823886089635,-0.043536034288399354,-0.03962025083287575,-0.08629284496876666,-0.044587095941708885,-0.033109752549620834,-0.0010601165438493799,0.014645107740327646,0.02435558790915405,-0.024355591361603042,-0.007944388046267622,0.007944388046267622,-0.08493460426272145,-0.07447402781069747,0.008508489907186757,0.0011166891906912429,-0.0642017777483567,-0.05545440111803869,-0.04704578284664051,-0.048983199163169996,-0.024783895304064132,-0.02941889213733837,-0.048983199163169996,-0.024783895304064132,-0.02941889213733837,-0.008471930661581518,0.001384709251919626,0.00469614304162975,-0.03523603527394288,0.03523603527394288,-0.020458652483713695,0.020458652483713695,-0.010862375200357585,0.010862375200357585,0.002959943230118773,-0.002959943230118773
buy_sell_volume_ratio,-0.030653289229632244,-0.021376119246994875,-0.0013392816229333296,-0.007416709247038274,-0.0031889377897587274,-0.03767163231467474,-0.018609459885138156,-0.013936492349241566,-0.01883311385892069,-0.009520202816891126,0.0022045144997212235,0.016577511708113227,-0.03758631480098189,0.03758631480098189,-0.016577511708113227,0.015056149178209759,-0.02383139983329672,0.02383139983329672,-0.015056149178209759,0.015215971010140475,-0.013365604880602296,0.013365604880602296,-0.015215971010140475,-0.01997342031516438,-0.0027635373344764994,-0.02822758082389023,0.00046094955553899734,-0.008335224796486938,-0.02913664557631003,-0.025132197425505258,-0.06892788945785748,-0.030703070511693468,-0.02087205207512631,-0.0005397072395760859,0.01374454472669921,0.02176694605726843,-0.021766903758924972,-0.004376558094041087,0.004376558094041087,-0.06908280956166107,-0.057592792235842134,0.005734563959835225,-0.0023200777163757957,-0.04794692836595403,-0.03981716590592611,-0.03180749228677576,-0.03933408179541927,-0.015595519200265034,-0.02167974731341057,-0.03933408179541927,-0.015595519200265034,-0.02167974731341057,-0.002254062304299038,0.002510429307488743,0.006327367653222053,-0.030653289229632244,0.030653289229632244,-0.01883311385892069,0.01883311385892069,-0.009520202816891126,0.009520202816891126,0.0022045144997212235,-0.0022045144997212235
buy_trades,0.0038397053134449854,0.001487146858932617,0.006963484019902724,0.010733585054956255,0.0020805496339454015,0.3018984124204808,0.2320483950025243,0.1969115181518155,0.008021658872845172,0.0040966214970078905,0.008875216779837795,-0.27155933887996586,0.2678439894090149,-0.2678439894090149,0.27155933887996586,-0.25380148083112525,0.24320759271803283,-0.24320759271803283,0.25380148083112525,-0.21980466893835288,0.21385245852380147,-0.21385245852380147,0.21980466893835288,0.007193578492165576,0.01592829384170661,-0.004337925564290059,0.0011273430277278325,0.005908304701163407,0.4198459963681776,0.4169501079103092,0.5903645417677478,0.453222576099731,0.395628638998114,0.014096595710807605,0.01606211366134745,-0.009095504297125648,0.009095526743131039,0.0039827011191583715,-0.0039827011191583715,0.5386852453508905,0.5610968897012691,-0.0014361260136023634,-0.016161936824072153,0.41728001435348966,0.43958815012543184,0.4362629853488613,-0.0006257362416318482,0.003834971789601944,0.008165439640291688,-0.0006257362416318482,0.003834971789601944,0.008165439640291688,0.0006913538813951339,0.01316087257804602,-0.0009807311914351797,0.0038397053134449854,-0.0038397053134449854,0.008021658872845172,-0.008021658872845172,0.0040966214970078905,-0.0040966214970078905,0.008875216779837795,-0.008875216779837795
sell_trades,0.008339216341156992,0.003980127812093471,0.0015466135541856987,0.012922291580250024,-0.0024648298658975784,0.3003271714568541,0.2209075047981723,0.1889316113140825,0.005992255374408365,0.004357628978667292,0.003249219149655504,-0.2657488847945053,0.2599653712239649,-0.2599653712239649,0.2657488847945053,-0.24726254912456558,0.23350115479787692,-0.23350115479787692,0.24726254912456558,-0.21386049999910567,0.20028956104380052,-0.20028956104380052,0.21386049999910567,0.009058172696221794,0.011953699210740507,-0.00021462023975586745,-0.005745249986253161,0.007868316766972175,0.4055573325297065,0.3995647298414703,0.5833487323344809,0.4365831189899098,0.37759646144223075,0.012659855009809966,0.010224717088738127,-0.012641882121639057,0.012641906776379823,0.0015320966690611521,-0.0015320966690611521,0.5343575839440516,0.5471588579673334,0.00013083341988083885,-0.012237660300994149,0.4072521652114969,0.4264826319633003,0.4195689497340781,0.006146012359975134,0.0018306299488038554,0.013740461762778104,0.006146012359975134,0.0018306299488038554,0.013740461762778104,-0.0002148195813065827,0.009446020822827186,-0.009336338506339659,0.008339216341156992,-0.008339216341156992,0.005992255374408365,-0.005992255374408365,0.004357628978667292,-0.004357628978667292,0.003249219149655504,-0.003249219149655504
buy_sell_trade_ratio,-0.012783499614557915,-0.01100725204562608,0.01177970423101218,-0.014599420734391683,0.014311756264772055,-0.04296418419984631,-0.008557726134061418,-0.011575802008472002,0.0031523497324338727,-6.375414067398539e-05,0.015442547930861137,0.030254474605825424,-0.019274870557725456,0.019274870557725456,-0.030254474605825424,0.025824007574455375,-0.00891908418431986,0.00891908418431986,-0.025824007574455375,0.022875466374320214,0.0005182097730929338,-0.0005182097730929338,-0.022875466374320214,-0.008710368512709569,0.008274979126690245,-0.009069949336430565,0.01676046357811744,-0.014072453594953151,-0.022633876717889106,-0.01889440308203976,-0.07540206708800008,-0.026986229744910488,-0.014612167132880037,0.0005240497877563345,0.01338869133984712,0.011404771396841078,-0.01140477569920753,0.010988798157983284,-0.010988798157983284,-0.07510092666193387,-0.054098790957946646,-0.008560795163218933,-0.007833672957216799,-0.036523026719353084,-0.032353018599084224,-0.025004835018724345,-0.015620153542879094,0.004627926524493395,-0.020309709885921633,-0.015620153542879094,0.004627926524493395,-0.020309709885921633,0.004138526461720947,0.008829839456039785,0.020855973441950008,-0.012783499614557915,0.012783499614557915,0.0031523497324338727,-0.0031523497324338727,-6.375414067398539e-05,6.375414067398539e-05,0.015442547930861137,-0.015442547930861137
order_flow_imbalance,-0.030653289229632244,-0.021376119246994875,-0.0013392816229333296,-0.007416709247038274,-0.0031889377897587274,-0.03767163231467474,-0.018609459885138156,-0.013936492349241566,-0.01883311385892069,-0.009520202816891126,0.0022045144997212235,0.016577511708113227,-0.03758631480098189,0.03758631480098189,-0.016577511708113227,0.015056149178209759,-0.02383139983329672,0.02383139983329672,-0.015056149178209759,0.015215971010140475,-0.013365604880602296,0.013365604880602296,-0.015215971010140475,-0.01997342031516438,-0.0027635373344764994,-0.02822758082389023,0.00046094955553899734,-0.008335224796486938,-0.02913664557631003,-0.025132197425505258,-0.06892788945785748,-0.030703070511693468,-0.02087205207512631,-0.0005397072395760859,0.01374454472669921,0.02176694605726843,-0.021766903758924972,-0.004376558094041087,0.004376558094041087,-0.06908280956166107,-0.057592792235842134,0.005734563959835225,-0.0023200777163757957,-0.04794692836595403,-0.03981716590592611,-0.03180749228677576,-0.03933408179541927,-0.015595519200265034,-0.02167974731341057,-0.03933408179541927,-0.015595519200265034,-0.02167974731341057,-0.002254062304299038,0.002510429307488743,0.006327367653222053,-0.030653289229632244,0.030653289229632244,-0.01883311385892069,0.01883311385892069,-0.009520202816891126,0.009520202816891126,0.0022045144997212235,-0.0022045144997212235
trade_imbalance,-0.012783499614557915,-0.01100725204562608,0.01177970423101218,-0.014599420734391683,0.014311756264772055,-0.04296418419984631,-0.008557726134061418,-0.011575802008472002,0.0031523497324338727,-6.375414067398539e-05,0.015442547930861137,0.030254474605825424,-0.019274870557725456,0.019274870557725456,-0.030254474605825424,0.025824007574455375,-0.00891908418431986,0.00891908418431986,-0.025824007574455375,0.022875466374320214,0.0005182097730929338,-0.0005182097730929338,-0.022875466374320214,-0.008710368512709569,0.008274979126690245,-0.009069949336430565,0.01676046357811744,-0.014072453594953151,-0.022633876717889106,-0.01889440308203976,-0.07540206708800008,-0.026986229744910488,-0.014612167132880037,0.0005240497877563345,0.01338869133984712,0.011404771396841078,-0.01140477569920753,0.010988798157983284,-0.010988798157983284,-0.07510092666193387,-0.054098790957946646,-0.008560795163218933,-0.007833672957216799,-0.036523026719353084,-0.032353018599084224,-0.025004835018724345,-0.015620153542879094,0.004627926524493395,-0.020309709885921633,-0.015620153542879094,0.004627926524493395,-0.020309709885921633,0.004138526461720947,0.008829839456039785,0.020855973441950008,-0.012783499614557915,0.012783499614557915,0.0031523497324338727,-0.0031523497324338727,-6.375414067398539e-05,6.375414067398539e-05,0.015442547930861137,-0.015442547930861137
avg_trade_size,0.011579767464561947,0.008847739898636166,0.008238763128900132,0.0064903190258858694,0.013528376449525328,-0.10199041612408291,-0.0928814238829824,-0.08751524483670976,0.02379973057162406,0.027479872922578457,0.040291284673894034,0.0963693292462919,-0.07769732503454464,0.07769732503454464,-0.0963693292462919,0.09373321820034905,-0.06575651643443045,0.06575651643443045,-0.09373321820034905,0.09548010715073138,-0.04971440335560943,0.04971440335560943,-0.09548010715073138,0.02039518568109327,0.030734066869038637,0.015592611114146521,0.007858645285314164,0.009216606219160144,-0.14617356893286743,-0.14546511783454566,-0.17721840593356314,-0.1613037186083553,-0.14323612345873887,0.015209071525835186,0.032188066692713985,0.0010010448699141125,-0.0010010931968521181,-0.002041795970579282,0.002041795970579282,-0.16066356854661837,-0.1761382500940624,-0.018437427305737757,-0.02540132178954445,-0.145271141759404,-0.15761037990612498,-0.1679191771895938,0.022246511499425504,0.01851005812017576,0.017614741411245197,0.022246511499425504,0.01851005812017576,0.017614741411245197,0.02776477751028186,0.023586737322692453,0.024940453926541966,0.011579767464561947,-0.011579767464561947,0.02379973057162406,-0.02379973057162406,0.027479872922578457,-0.027479872922578457,0.040291284673894034,-0.040291284673894034
median_trade_size,0.008189898345401188,0.010140028920074045,0.003578789067221982,0.010173630423600206,0.013145788990599093,-0.13059971012295304,-0.10951818191866437,-0.09364602112620245,0.01843476696981213,0.015363191347258739,0.021319387640064164,0.12089613520474375,-0.10538487127036014,0.10538487127036014,-0.12089613520474375,0.11192208985017127,-0.09411717220558553,0.09411717220558553,-0.11192208985017127,0.09916181508309556,-0.07414538329513051,0.07414538329513051,-0.09916181508309556,0.014497565031839707,0.017397906806435725,0.011895269882269008,0.005897263505048063,0.01505906072571884,-0.17941621493931129,-0.17729113526795715,-0.2507045820020255,-0.20348584393780858,-0.1625604364955475,0.006866059729622312,0.015105149861397785,0.005611523347378047,-0.005611586035180888,-0.004644474305094376,0.004644474305094376,-0.22933570522405852,-0.23937709208407718,-0.014145703777830875,-0.011298820716520785,-0.1797036212916642,-0.19155523178012798,-0.19398732684545308,0.026168773874393224,0.022102141418044695,0.029489351037448583,0.026168773874393224,0.022102141418044695,0.029489351037448583,0.015235737888632346,0.005085519374298108,0.027368727946639824,0.008189898345401188,-0.008189898345401188,0.01843476696981213,-0.01843476696981213,0.015363191347258739,-0.015363191347258739,0.021319387640064164,-0.021319387640064164
