,max_|spearman|,max_|auc-0.5|,max_mi,max_|spearman|_norm,max_|auc-0.5|_norm,max_mi_norm,composite
dominant_freq_power_pct_z,0.28303620565958076,0.42153110047846876,0.01471873597067308,0.5940390420539517,0.8430622009569375,0.10013346844071315,0.5124115704838675
sell_volume_z,0.26447056045865147,0.43130850842521323,0.01727479887179939,0.5550732918433999,0.8626170168504265,0.11752269563742226,0.5117376681104162
garman_klass_vol_z,0.23650886911076446,0.44295818597878095,0.022442006408258663,0.4963870318866614,0.8859163719575619,0.1526758782075556,0.5116597606839263
kinetic_energy,0.2754352030465588,0.42981069273975453,0.012764754295130132,0.5780859865062813,0.8596213854795091,0.0868402778548123,0.5081825499468675
kyle_lambda,0.19089185803437528,0.4699316628701594,0.026960093204780655,0.4006456213556887,0.9398633257403188,0.18341300825414134,0.5079739851167163
total_notional_z,0.26386365414752716,0.42648221343873516,0.016936479763042023,0.5537995111875413,0.8529644268774703,0.11522106689245763,0.5073283349858231
buy_volume_z,0.2687259289836466,0.4263990014562097,0.014314171576789825,0.5640044992000128,0.8527980029124194,0.0973811644352699,0.504727888849234
max_down_sweep,0.2975146173787307,0.3662870159453303,0.022841881902671002,0.6244264683129477,0.7325740318906606,0.15539628302219008,0.5041322610752661
max_up_sweep,0.29689202710132295,0.38838268792710706,0.016503073152911885,0.6231197700016079,0.7767653758542141,0.11227254555177092,0.5040525638025309
flash_event_count_z,0.23580686045966737,0.4029332223840233,0.031063033268839746,0.4949136495480327,0.8058664447680466,0.21132584127439497,0.5040353118634914
max_drawup,0.3473824016182147,0.3610478359908884,0.008569238452909467,0.7290894414118929,0.7220956719817768,0.05829763981737602,0.5031609177370152
potential_energy,0.31176785451730654,0.33023743357222957,0.028546648433084965,0.6543412960511028,0.6604748671444591,0.1942065490989122,0.5030075707648247
eigen_ratio,0.2657239254016602,0.328541710006241,0.04182782687204689,0.5577038659367525,0.657083420012482,0.28456012733572994,0.4997824710949881
close,0.12354174192335239,0.2735763097949886,0.10183230571210089,0.25929056621855745,0.5471526195899772,0.692778373807694,0.4997405198720762
hilbert_std_freq,0.20513084308273113,0.479498861047836,0.014434819777227936,0.4305305366732692,0.958997722095672,0.09820194977954604,0.49591006951616246
value_area_low,0.12310954658323599,0.2726651480637813,0.10036604569674257,0.258383470586659,0.5453302961275626,0.6828032168875412,0.49550566120058753
mi_side_return,0.18063489367153748,0.4763097949886105,0.022370115149043635,0.37911820838644467,0.952619589977221,0.15218679265359808,0.49464153033908786
realized_vol_z,0.2533402983038185,0.41279384231329314,0.01834533781486325,0.5317129932806831,0.8255876846265863,0.12480571081504538,0.4940354629074382
market_temperature_z,0.2533402983038185,0.41279384231329314,0.01834533781486325,0.5317129932806831,0.8255876846265863,0.12480571081504538,0.4940354629074382
donchian_position_20,0.20837165397606386,0.4170842824601367,0.030618081547171272,0.43733238096052923,0.8341685649202734,0.20829877704360059,0.4932665743081344
sr_position_20,0.20837165397606386,0.4170842824601367,0.030613151807810546,0.43733238096052923,0.8341685649202734,0.2082652393878072,0.49325539508953664
total_energy,0.3143567043356489,0.33495160195467355,0.02119788132675371,0.6597747983216897,0.6699032039093471,0.14421193403236302,0.4912966454211333
te_volume_to_price,0.2209061442918407,0.4143507972665148,0.026268469725527765,0.46363988675282414,0.8287015945330296,0.17870780408643192,0.4903497617907619
trade_rate_std,0.267368611861813,0.4105471187851051,0.012766562902829293,0.5611557492991354,0.8210942375702102,0.08685258204739557,0.4897008563055804
orbital_energy,0.27916198303676265,0.28258945481411474,0.04650622375439495,0.5859077872902744,0.5651789096282295,0.31638786767329286,0.48915818819726553
boltzmann_entropy_z,0.22344194720160082,0.44008737258165176,0.016725220414416597,0.46896205367433563,0.8801747451633035,0.113783842163341,0.48764021366699345
range_atr_ratio_20,0.2192731597889,0.43592677345537756,0.019041998838141616,0.4602125635679502,0.8718535469107551,0.12954518604765458,0.48720376550878663
ms_score_5,0.1063815313142085,0.4674259681093394,0.044141445344560104,0.22327455530594498,0.9348519362186788,0.3002999736624019,0.48614215506234193
ms_bullish_5,0.10683507646889334,0.4674259681093394,0.0430917812172531,0.22422646012882563,0.9348519362186788,0.29315897256186796,0.4840791229697908
temporal_clustering_z,0.21319092503529838,0.4662870159453303,0.00941308376097183,0.44744711224289124,0.9325740318906606,0.06403842881529447,0.48135319098294876
dist_to_resistance_10_bps,0.2150226189969484,0.42072892938496587,0.02211643596691104,0.4512914887027117,0.8414578587699317,0.15046098029927957,0.4810701092573077
avg_sell_size,0.2068926703611968,0.411617312072893,0.027213328977868656,0.4342282762833848,0.823234624145786,0.18513580403926114,0.4808662348228106
ms_bearish_5,0.1059403646470474,0.46697038724373574,0.04196245438588875,0.22234863056873408,0.9339407744874715,0.2854760157608906,0.48058847360569873
is_swing_low,0.330388603460743,0.20605367172872896,0.04896531300895823,0.6934226985130556,0.4121073434574579,0.3331173705840954,0.47954913751820305
range_surprise,0.17532806230812334,0.44919908466819225,0.024653104864410302,0.3679801809665322,0.8983981693363845,0.16771826757574027,0.4780322059595523
volume_surprise_z,0.1663161297621843,0.4380410022779043,0.030592851919855057,0.3490658524474336,0.8760820045558086,0.20812713661906462,0.47775833120743566
range_atr_ratio_14,0.20378117466925247,0.4425837320574163,0.017100314792007687,0.42769783995319777,0.8851674641148326,0.11633565782846628,0.4764003206321655
effective_spread_bps_z,0.20228423519225222,0.4244435198668608,0.022364918843902792,0.4245560493442624,0.8488870397337216,0.15215144151625412,0.475198176864746
range_atr_ratio_10,0.1824547888106921,0.4440399417516122,0.022699792277059316,0.3829378213669915,0.8880798835032244,0.154429628883527,0.47514911125124765
dist_to_resistance_5_bps,0.21773911299168763,0.3738041002277904,0.03129237375784388,0.45699289176745267,0.7476082004555809,0.212886074344927,0.4724957221893202
centripetal_accel_z,0.2047157244508963,0.4339712918660287,0.017518845551121487,0.4296592817968153,0.8679425837320573,0.1191829768266936,0.4722616141185221
sweep_count,0.29159467563340863,0.32893696692323693,0.021505902260143817,0.6120016390752495,0.6578739338464739,0.14630744036348767,0.47206100442840365
path_length_over_range,0.3558335828936899,0.29179954441913436,0.01242905063454014,0.7468268599071992,0.5835990888382687,0.08455644234270733,0.4716607970293918
max_up_sweep_z,0.1702151432706225,0.4380410022779043,0.02653167341586027,0.35724913855427815,0.8760820045558086,0.18049841290446508,0.4712765186715173
fair_value,0.12346800157008946,0.2694760820045558,0.09039642727858155,0.259135799273774,0.5389521640091116,0.6149786106693194,0.4710221913174017
volume_per_second_std_z,0.1780980437385892,0.4835990888382688,0.010456914568733211,0.37379384396284954,0.9671981776765376,0.07113974508692798,0.4707105889087717
max_sell_run,0.18592033432044106,0.4168564920273349,0.026979133932854005,0.390211340774193,0.8337129840546698,0.18354254479501142,0.46915562320795806
dist_to_swing_high_bps,0.1879949123307512,0.3674259681093394,0.040816701445007375,0.394565484552509,0.7348519362186788,0.2776813100079514,0.46903291025971305
volume_surprise,0.19906551820687493,0.4228624921988766,0.020393145121491152,0.4178005759581614,0.8457249843977532,0.1387372093295547,0.46742092322848977
eigen_sum,0.17027119438660565,0.38473804100227793,0.04038350185253137,0.35736677916201276,0.7694760820045559,0.27473419703519636,0.4671923527339217
ew_impulse_correction_ratio,0.05653329182709769,0.479498861047836,0.047246695521060644,0.11865260291652312,0.958997722095672,0.3214253930712886,0.46635857269449454
fib_size_ratio_pct,0.11870626642074994,0.4485193621867882,0.03633789017512434,0.24914182489852954,0.8970387243735763,0.247211376459423,0.4644639752438429
volume_entropy,0.19765337514355283,0.4599088838268792,0.008259478549594412,0.4148367568572654,0.9198177676537584,0.056190303048471536,0.4636149425198319
reynolds_number,0.2341221446810169,0.39814853338880796,0.014736014062070257,0.4913777522766907,0.7962970667776159,0.10025101353582744,0.46264194419671134
fib_respect_score_z,0.1948605461713742,0.4214894944872062,0.019550132004451548,0.40897514122619333,0.8429789889744124,0.1330020818350208,0.46165207067854214
vwap_buy,0.1234539942355181,0.26765375854214124,0.08676369753910684,0.2591064005486494,0.5353075170842825,0.5902646794291562,0.46155953235402936
energy_ratio,0.14524013685981305,0.4175785313085084,0.03561593712093014,0.3048313609452447,0.8351570626170168,0.24229983626250176,0.46076275327492106
bullish_patterns_5,0.10557368314803382,0.4929384965831435,0.02523189060171127,0.22157903600076947,0.985876993166287,0.1716558219605351,0.4597039503758638
vwap,0.12348730294398597,0.26810933940774484,0.08575444830383905,0.2591763091782687,0.5362186788154897,0.5833986260771657,0.4595978713569748
inter_trade_entropy,0.21252042906262378,0.43784064905346365,0.007857117228180499,0.44603986900918385,0.8756812981069273,0.05345298683056799,0.458391384648893
donchian_width_change_20_z,0.05545114227937661,0.4580865603644647,0.05020869025814756,0.11638137730003602,0.9161731207289294,0.34157622715912145,0.4580435750626956
zero_crossing_rate_z,0.17336073859871212,0.4571753986332574,0.013850452569109883,0.3638511435205092,0.9143507972665148,0.09422642392539207,0.45747612157080536
vwap_sell,0.12342560279666737,0.26810933940774484,0.08482786325039626,0.2590468123306046,0.5362186788154897,0.5770949478678808,0.45745347967132505
rle_compression_ratio_z,0.17332523272795736,0.4571753986332574,0.013602677920302675,0.3637766234660826,0.9143507972665148,0.09254078087654738,0.45688940053638155
poc_price,0.12341638585477362,0.2694760820045558,0.08387730709077346,0.2590274677265442,0.5389521640091116,0.5706281911164611,0.45620260761737236
range_atr_ratio_10_z,0.1425078660874793,0.4244435198668608,0.032338937791300815,0.2990968454317726,0.8488870397337216,0.22000598510520902,0.4559966234235677
fib_size_max_med_dist_z,0.12329491693074966,0.4977220956719818,0.016243007703146795,0.2587725276099667,0.9954441913439636,0.11050328659105178,0.454906668514994
fair_price,0.12336392428388804,0.27129840546697037,0.0827703993065878,0.25891736088971434,0.5425968109339407,0.5630977539990769,0.4548706419409107
gap_abs_bps,0.05444111871395512,0.46810933940774485,0.045157058931591276,0.11426153037141894,0.9362186788154897,0.3072093245242949,0.45256317790373446
std_trade_size,0.1937107447394918,0.4257403189066059,0.014543709031087815,0.40656192720095596,0.8514806378132118,0.09894273748622383,0.4523284341667972
spectral_centroid,0.17784652474618629,0.43029612756264235,0.018041999648463758,0.37326595354346936,0.8605922551252847,0.12274206195467124,0.45220009020780844
twap,0.12355313735981431,0.26765375854214124,0.08233570141903623,0.25931448306744204,0.5353075170842825,0.5601404479307353,0.4515874826941533
max_trade_size_z,0.10801543445890086,0.48815489749430524,0.02214043757031181,0.2267038065447401,0.9763097949886105,0.15062426631795986,0.45121262261710343
range_atr_ratio_14_z,0.161046169705609,0.4179529852298731,0.02636277702627865,0.33800521087200264,0.8359059704597462,0.17934938887620486,0.45108685673598453
bullish_patterns_5_z,0.05793417719205387,0.4863325740318907,0.037889860390306396,0.12159279425454178,0.9726651480637813,0.257769630977508,0.450675857765277
trade_rate_std_z,0.1775447327767646,0.4334851936218679,0.016326049153216893,0.3726325497285862,0.8669703872437358,0.11106822833852474,0.45022372177028225
donchian_mid_dist_bps_20,0.2256452567379787,0.2612756264236902,0.05210686162378764,0.47358638038648937,0.5225512528473804,0.35448973297341824,0.45020912206909597
return_autocorr_1,0.17846590581735208,0.43211845102505697,0.01637081281078956,0.37456591634266057,0.8642369020501139,0.11137276130261721,0.4500585265651306
equal_lows_10,0.15703324895606385,0.41366742596810935,0.0281372768740078,0.3295828551795816,0.8273348519362187,0.19142154132561873,0.4494464161471397
low,0.12345279705671736,0.26219790241678065,0.08294679320766285,0.2591038878985582,0.5243958048335613,0.5642977845697472,0.44926582576728896
inter_trade_skew,0.13735783211220007,0.44537133347201996,0.024805495039551317,0.2882879058401369,0.8907426669440399,0.16875499768786142,0.44926185682401276
volume_entropy_z,0.10803407917701532,0.5,0.017334064572319896,0.22674293825392294,1.0,0.11792588787923644,0.44822294204438645
value_area_width_bps_z,0.20119000190985417,0.41670480549199085,0.013049897642103403,0.42225946227214384,0.8334096109839817,0.08878014500047736,0.4481497394188676
high,0.12294089215424973,0.2640091116173121,0.08120652240804915,0.25802949708987727,0.5280182232346242,0.5524584967709428,0.4461687390318148
max_monotonic_run,0.27364419979931603,0.3140628250468067,0.01976063675466344,0.574327012099356,0.6281256500936134,0.13443417293332988,0.44562894504209977
gap_bps_z,0.05450579288309851,0.4890660592255125,0.035831750096186,0.11439726912397195,0.978132118451025,0.24376803990376122,0.44543247582625267
wavelet_energy_s1,0.1815488497308638,0.41890660592255125,0.01621004771746737,0.381036427932585,0.8378132118451025,0.1102790555366723,0.44304289843812
wavelet_energy_s4,0.21002119377765227,0.37835990888382687,0.019124909909986165,0.4407944505614198,0.7567198177676537,0.13010924081516137,0.442541169714745
range_surprise_z,0.13970972834513132,0.4251092157270647,0.02702907098902152,0.2932240877040966,0.8502184314541295,0.18388227306024663,0.4424415974061575
anchor_dist_100_bps_z,0.11431065004621607,0.4571753986332574,0.02532762961417312,0.23991626404040625,0.9143507972665148,0.17230714687063572,0.4421914027258522
wavelet_energy_s5,0.19645198628995658,0.36469248291571754,0.02693622056415368,0.4123152706676753,0.7293849658314351,0.1832505995859255,0.441650278695012
price_clustering_z,0.03738404485063115,0.46605922551252843,0.04609423095724541,0.07846198382789536,0.9321184510250569,0.31358502727766563,0.4413884873768726
fractal_dimension,0.24471824025271702,0.3387243735763098,0.019383565798415603,0.5136169370066312,0.6774487471526196,0.13186891034742687,0.44097819816889255
dist_to_equal_low_bps,0.115126961787965,0.4826879271070615,0.016862269134359842,0.24162954677734755,0.965375854214123,0.11471620236741153,0.44057386778629404
max_trades_per_second,0.19443269447485942,0.39977220956719817,0.01634425910260262,0.40807716207420996,0.7995444191343963,0.11119211298430927,0.4396045647309718
pivot_r1,0.12201085352740931,0.25740994072047424,0.0804216617586464,0.2560775233002556,0.5148198814409485,0.5471189880506343,0.4393387975972794
volume_skewness,0.1222140864516735,0.47175398633257404,0.01729811191893571,0.25650407046711854,0.9435079726651481,0.11768129731859467,0.4392311134836205
size_gini_z,0.07382078881701336,0.49817767653758543,0.02417715070844917,0.15493576367847722,0.9963553530751709,0.16448028976636042,0.43859046884000286
wavelet_entropy,0.19456478591670417,0.3956719817767654,0.01705158625129055,0.40835439683078156,0.7913439635535308,0.11600415125047049,0.438567503878261
gap_bps,0.06286378827305156,0.48451025056947605,0.031435579394053725,0.13193910820907698,0.9690205011389521,0.2138603208483307,0.4382733100654533
pivot_pp,0.12260060227018497,0.26409788721690225,0.07772769256333145,0.25731529349080273,0.5281957744338045,0.5287915664611167,0.4381008781285747
atr_10,0.343065896914426,0.17016263869889037,0.03713474831125829,0.7200299208700438,0.34032527739778073,0.25263250563690665,0.4376625679682437
lh_count_5,0.097387637693452,0.4824601366742597,0.021054392597680494,0.2043980870521441,0.9649202733485194,0.14323576161151935,0.4375180406707276
