,tgt_ret_1,tgt_ret_3,tgt_ret_5,tgt_cum_ret_5,tgt_cum_ret_10,tgt_sharpe_5,tgt_sharpe_10,tgt_profitable_long_3,tgt_profitable_long_5,tgt_profitable_short_3,tgt_profitable_short_5
micro_fear_greed_z,0.0,0.01829999974306773,0.0,0.0026012133204753596,0.0068655002410595856,0.0,0.0,0.0,0.0,0.0,0.0
micro_fear_score_z,0.0,0.007210245649383218,0.021168013492273374,0.0,0.000878621244376987,0.0,0.0064840982755765,0.0,0.00979326492812671,0.0,0.012629735758429295
micro_greed_score_z,0.007958316006463129,0.0,0.0,0.01941914960142821,0.003375179838766229,0.00034164562834870793,0.0,0.00553952205536401,0.004089904071729933,0.0013186628737544837,0.0024628339460077697
shock_attention_ratio_z,0.0,0.0048456660202989,0.0,0.0,0.0077221700276224325,0.0,0.0,0.0,0.0035614955549152505,0.0,0.0019077191513270364
rubberneck_ratio_z,0.0,0.006219229165182583,0.0,0.010227398380745711,0.0,0.0007903492565812797,0.01886199832593416,0.004346561075797339,0.013101474011017356,0.006237065749834514,0.011330326070501773
surprise_magnitude_z,0.013432050450479238,0.0012489850539862957,0.004623602325120935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activity_centroid_z,0.005247119460842775,0.0,0.0,0.011198375465341748,0.017699835014617804,0.0,0.0031905543719314977,0.0,0.005538159087094652,0.0,0.00606992289548991
activity_centroid_vol_z,0.008219644872447418,0.020601199727880548,0.0,0.004494961887175464,0.001577497033634856,0.0003494743164962344,0.03510648279971118,0.0,0.00018689375997293922,0.0,0.0023259969524280777
buy_centroid_z,0.0,0.0,0.006877451254163169,0.004928887484088484,0.0016663876625564455,0.011151866641626818,0.0,0.007640187397635501,0.00605957372370014,0.00908693253258086,0.007161785341204041
sell_centroid_z,0.00718493634484485,0.0012962797343094579,0.0,0.0,0.0,0.01231641551081264,0.011738858635091276,0.008249531891936002,0.015850734948389178,0.008561285692167075,0.01453641569037778
centroid_buy_sell_gap_z,5.420815118561961e-06,0.0,0.0,0.003803582928152416,0.0,0.0,0.0,0.007065000765561713,0.011085320263077403,0.005061614946264559,0.0049061433414134825
activity_peak_to_mean_z,0.0,0.018779527890367298,0.014527989044001544,0.0,0.0025354609181151844,0.0029585003958452205,0.0,0.0,0.0,0.0005000016927363404,0.0
volume_peak_to_mean_z,0.0,0.01025202216758192,0.0,0.009127627117176296,0.02238415949053163,0.008776807753237748,0.0,0.008461070768817969,0.0,0.004597115213977876,0.0
arrival_time_kurtosis_z,0.008389817559555368,0.0,0.0,0.0,0.022727447948966528,0.0,0.007984747326149844,0.0,0.0,0.0,0.0025024085848541766
burstiness_z,0.02308377520199656,0.0026902117604663545,0.0032173342063748223,0.0014575522871007607,0.0,0.014313854808333026,0.0,0.0,0.013701206068039706,0.0,0.010682616200010653
trade_pct_q1_z,0.0,0.0,0.012202139839633475,0.0,0.008946222397031356,0.014183027023269013,0.0,0.0,0.011983693337633827,0.0,0.0068615251153190115
trade_pct_q2_z,0.0,0.0,0.027560731606076416,0.0,0.0,0.002139702680799438,0.0,0.007096959970533501,0.0,0.004593118292633758,0.0
