,tgt_ret_sign_1,tgt_ret_sign_3,tgt_ret_sign_5,tgt_ret_sign_10,tgt_vol_regime_5,tgt_vol_regime_10,tgt_vol_expansion_5,tgt_vol_expansion_10,tgt_mean_reversion_5,tgt_mean_reversion_10,tgt_regime_change_5,tgt_regime_change_10,tgt_breakout_up_3,tgt_breakout_down_3,tgt_breakout_any_3,tgt_breakout_up_5,tgt_breakout_down_5,tgt_breakout_any_5,tgt_breakout_up_10,tgt_breakout_down_10,tgt_breakout_any_10,tgt_consolidation_3,tgt_consolidation_5,tgt_fill_prob_long_1,tgt_fill_prob_short_1,tgt_fill_prob_long_3,tgt_fill_prob_short_3,tgt_fill_prob_long_5,tgt_fill_prob_short_5,tgt_tail_event_1,tgt_tail_event_3,tgt_tail_event_5,tgt_crash_3,tgt_crash_5,tgt_crash_10,tgt_liquidation_cascade_3,tgt_liquidation_cascade_5,tgt_mid_reversion_1,tgt_mid_reversion_3,tgt_adverse_selection_1,tgt_adverse_selection_3,tgt_adverse_selection_5,tgt_autocorr_break_5,tgt_profitable_long_1,tgt_profitable_short_1,tgt_profitable_long_3,tgt_profitable_short_3,tgt_profitable_long_5,tgt_profitable_short_5,tgt_profitable_long_10,tgt_profitable_short_10,tgt_optimal_action_1,tgt_optimal_action_3,tgt_optimal_action_5,tgt_best_side_1,tgt_best_side_3,tgt_best_side_5
volume_per_second_std,,,,,,,0.34773873728836296,0.2835314369872309,0.47274908592321757,0.4606544901065449,0.4350206204972876,0.3415789770827271,0.4305041189111748,0.4379738158637574,0.300641309155241,0.43155844259418763,0.4327572325529425,0.2510989010989011,0.43125150779797633,0.4222664211979749,0.1533935100548446,0.6990654984008529,0.7210343774147753,0.3194888178913738,0.6426287280558638,0.3821852189781022,0.5733455043359197,0.30536555707554336,0.5733455043359197,0.4429378566629798,0.39324593387828227,0.36314967173605917,0.3751969981238274,0.3625357244719181,0.33797460263348533,0.42902788001472214,0.4067465036628294,0.5079365079365079,0.4883401920438957,0.5017247605882866,0.5140898433447453,0.502285805772458,0.5019214321539902,0.5152579422545953,0.48858689467681904,0.5152173407987362,0.48176468050651733,0.5102372583844954,0.48753452488447435,0.5043369227885276,0.4953182024028344,,,,,,
side_switches,,,,,,,0.32475004360192117,0.22983525846647335,0.5094549817184644,0.4645357686453577,0.4432097814740661,0.3371935569327248,0.4372859957020057,0.43916429313650535,0.30575519681556834,0.43495789070724467,0.43126332298957426,0.24125310173697267,0.43173814220367923,0.4311914251177188,0.1425388482632541,0.7355535381130064,0.7861412115657627,0.36795983569146506,0.5778568165502839,0.45825729927007297,0.5194431766316749,0.4927800577595379,0.5194431766316749,0.4329737137318886,0.3779131207659146,0.34481509183079867,0.37174900979779024,0.35410227530689575,0.31345951955744433,0.41338217703349284,0.3747524914375416,0.49032738095238093,0.4922267946959305,0.5104610569399302,0.5263018985371926,0.5218870776278056,0.4959712052735309,0.5087922694088445,0.5024058847617331,0.5197240467174022,0.4811321146035201,0.5143059816173996,0.4896956498645562,0.5078956905709109,0.4925681457950398,,,,,,
side_switch_rate,,,,,,,0.571425816362124,0.5903476034791192,0.43858546617915906,0.39033485540334856,0.5142606567756729,0.5857102530584593,0.5137079154727794,0.5570415435203763,0.5639235957540911,0.5194805324273455,0.5488240054123609,0.5819567529244948,0.52233078367652,0.5496492461447422,0.5373057586837294,0.4229127798507462,0.4247740219598541,0.5190324052943861,0.4717744566990798,0.42586678832116787,0.4429027841168416,0.43167654658762733,0.4429027841168416,0.5416667322236889,0.5537501399697665,0.5595013712291199,0.5438607462997707,0.5347509618686737,0.5640599759042679,0.5167165071770334,0.5118952763771287,0.49145299145299143,0.4351978865010415,0.48885485029244136,0.5005548293391431,0.4878816208938658,0.51569298080926,0.5041374165026943,0.49411382621646066,0.5285885211134381,0.4722268310812605,0.522528617365482,0.4803614821798481,0.5216062985565808,0.47697894190042356,,,,,,
max_buy_run,,,,,,,0.394289657624299,0.3540675505829375,0.38574040219378425,0.45692541856925417,0.4785388538083748,0.3979288900083817,0.47517281518624643,0.44764854601769666,0.3906595532950022,0.47214296822662455,0.45085557955833744,0.4358383551931939,0.4617805734126139,0.4415231113156683,0.41716179159049366,0.6150461420575692,0.6101263320574335,0.49315381104518485,0.3796906610976962,0.570084397810219,0.30470104974897305,0.5212038303693571,0.30470104974897305,0.4346886854348555,0.42578977940764795,0.405956951716114,0.42450281425891184,0.42336700601277055,0.394106133564735,0.46897313213102687,0.4543655158881172,0.42679716117216115,0.42252197327643143,0.5017729127491148,0.5031480444029464,0.5126181787714966,0.4954501466129373,0.5001099604225467,0.5097921544816405,0.49530618882778354,0.5032515961400622,0.491010660711451,0.506991289106071,0.4982091604007415,0.5020595247609153,,,,,,
max_sell_run,,,,,,,0.39539102538302606,0.3728303698106224,0.6126885283363802,0.6350837138508371,0.47392063247599975,0.40882382319347876,0.4782745343839541,0.44749445216681416,0.43306335692171605,0.475741797460682,0.450426488730881,0.504147465437788,0.47042409922375017,0.44444395272030224,0.5042561700182816,0.6152027252132197,0.5992236778262979,0.5103605659516203,0.5948900345885271,0.5820027372262773,0.64518484710178,0.5580635354917161,0.64518484710178,0.45424014953294556,0.42631947749286153,0.40744078783345805,0.42992703773191576,0.42506082618843893,0.4088047238481891,0.47363705373573795,0.4563872074493388,0.5598099816849816,0.6173347558807092,0.49771650830417224,0.5122253345782757,0.5079478516080277,0.49273238808122527,0.4988207263363096,0.5136536971218258,0.49113345126634167,0.5080176172714964,0.49547790356240806,0.5059476582833164,0.49320322426110685,0.5080803464397028,,,,,,
cvd_final,,,,,,,0.5488333132093697,0.6072448877305533,0.5241087751371115,0.5100456621004567,0.5356161336139775,0.5383861063219015,0.6755900787965615,0.393993885337811,0.6313370743034055,0.6669717197817974,0.38883384235784646,0.6100850762141085,0.6629249625120033,0.3934348083371688,0.7026393967093236,0.4179887393390192,0.4157384944381548,0.4269283432222729,0.4717091953272858,0.5322764598540146,0.4952076677316294,0.5721234230126159,0.4952076677316294,0.5360419397116646,0.5460509279995521,0.5510579240422172,0.5280258494892642,0.5333321691957555,0.5407913239868751,0.5129439639308061,0.5200266387593949,0.45291514041514047,0.5117106132195295,0.48993661349173734,0.49200539475049276,0.5020734427611173,0.4872719291323942,0.5124064402782122,0.4908644489722349,0.5038342056614482,0.4892011667418832,0.508472801347736,0.4912426302650449,0.5177788423486285,0.4806085004928208,,,,,,
cvd_max,,,,,,,0.4588473329040222,0.4607028021096786,0.43972806215722116,0.415296803652968,0.49076697982442624,0.4475456326027195,0.5800170128939828,0.41102784689525884,0.5208701901813357,0.5685252974766325,0.4089046806105029,0.43906416164480677,0.5617972478843525,0.40889250797857546,0.42641681901279704,0.5350163246268655,0.5641022876345536,0.309812870835235,0.5402336357110227,0.38663321167883213,0.5309904153354632,0.2880376956984344,0.5309904153354632,0.5019674973528074,0.48695394294832317,0.4714501786753096,0.4689139045236606,0.4613535427616835,0.4483316998338092,0.47944423997055574,0.45727838692798023,0.44402472527472525,0.4667479550881471,0.4987783464714013,0.5154476605456998,0.5008880257954695,0.49719879952438095,0.5137350941385701,0.4930821987784933,0.514401711245565,0.4788951126921341,0.5138451283781706,0.4879976230944919,0.5202682718543667,0.4793556368043901,,,,,,
cvd_min,,,,,,,0.6000202916633127,0.6814344812164579,0.559300731261426,0.5570776255707762,0.5501052415421737,0.5891550097062923,0.6385100286532952,0.46154244762854557,0.6648330384785492,0.6294182856413691,0.46528139888711895,0.6585253456221197,0.6281580976438144,0.4740689976076918,0.7306901279707496,0.3422358075692964,0.349564217298327,0.557371063441351,0.45637277295568757,0.6123403284671532,0.5545413053400273,0.5669554643562852,0.5545413053400273,0.5407116975230459,0.5802061754660993,0.5922247153660767,0.5823952470293935,0.5924310685036758,0.6159287510120595,0.547563949208686,0.5670279944819713,0.4984737484737485,0.5803993293705227,0.49036251105216627,0.4904243178752983,0.5026093275475474,0.48494825239011286,0.5028170615421513,0.4951728640452919,0.4923871809253869,0.502422416310494,0.5010767094164492,0.5002456578318373,0.501495907187936,0.495862636191694,,,,,,
cvd_range,,,,,,,0.3471283103920148,0.2684230615014496,0.4049931444241317,0.39003044140030446,0.4392722076766432,0.3458037114082593,0.40811783667621776,0.4505686017642155,0.3062804068996019,0.41287842536765884,0.44803204966637034,0.26655441332860685,0.4082549278385627,0.43583126387715776,0.23000457038391225,0.7329024520255863,0.7561342031016945,0.3242355089000456,0.5589636494159107,0.3951870437956204,0.4153354632587859,0.3882048943608451,0.4153354632587859,0.45304832286781027,0.4052947063434298,0.37332834704562456,0.3738836772983114,0.355905960966467,0.32298740591236436,0.42435360691939644,0.38403220435733987,0.46100427350427353,0.40618808108520044,0.5052224339256879,0.511794999481274,0.49587509736761115,0.5088262530122996,0.5097790085968303,0.49731419700429347,0.5111383632978318,0.486703257320343,0.5084004943471717,0.49133475195198384,0.5073987211264085,0.49427012573590134,,,,,,
cvd_close_vs_range,,,,,,,0.5240980271807668,0.5574277303991118,0.4762340036563071,0.4146118721461187,0.5240472645755258,0.5207701628138259,0.6626280444126075,0.3810559110673931,0.5514187582927907,0.6518307174530258,0.3779055469555981,0.5421304501949664,0.649472448096272,0.393468315825144,0.6203153564899451,0.46590401785714286,0.4545617912915341,0.439890460976723,0.43255237225086474,0.4915602189781022,0.4024646280237334,0.5991792065663475,0.4024646280237334,0.5318646462516855,0.5299172253793181,0.5326057508518242,0.5113227016885554,0.517441691259073,0.5158602796189621,0.5148957949944792,0.5125374607553991,0.43543956043956045,0.44195498653660514,0.4886215613753253,0.4884195455960161,0.4979622275884438,0.4917841429469336,0.5099192600037012,0.4932641040996808,0.5123667860378824,0.48249762735936713,0.500192403110697,0.49625620783980456,0.5136581200141634,0.4848332733956685,,,,,,
realized_vol,,,,,,,0.29179244143926586,0.17882051539078403,0.5393624314442413,0.467351598173516,0.43304498862022345,0.30290233341874295,0.41937141833810887,0.4280845361593267,0.26796771340114994,0.4189166826171563,0.4213702538523785,0.230361573909961,0.4166430149337042,0.4167446400663575,0.12105804387568556,0.7569063166311301,0.798695347458084,0.47101780009128247,0.5769105266592705,0.5775547445255474,0.49557279780921953,0.6120991032071744,0.49557279780921953,0.4045272106221256,0.3467383545154247,0.31269924374636415,0.3425995413800292,0.3338484642115005,0.2849649604667289,0.39259523371365473,0.36249078346494146,0.5328525641025641,0.5320835238530712,0.5104236975048049,0.5230567486253761,0.5187314960061652,0.486079253521114,0.5145583450002034,0.49675103806472676,0.5191436470506239,0.4809558257453078,0.5137844569868926,0.48805239815159085,0.5171831455291496,0.4831108979994139,,,,,,
return_skewness,,,,,,,0.4897007231210926,0.43678482203442104,0.4494401279707496,0.49817351598173515,0.4866548590790082,0.4762345665608457,0.40133775071633243,0.5644616851776261,0.4388337571870853,0.4079826219414936,0.5654866073660763,0.49898971995746183,0.3995593682149091,0.5637565307990715,0.5621000914076782,0.5460254530916844,0.5323413661113807,0.2873573710634414,0.5444103635058409,0.30348996350364965,0.5623003194888179,0.2617419060647515,0.5623003194888179,0.505249544116467,0.5021695313812216,0.4879606083271004,0.5082051282051282,0.48432488751520647,0.4847300077090848,0.5203004232609496,0.5106436114546665,0.4370802808302808,0.4471371234059849,0.5079604654155407,0.5101732544869799,0.5019183182176771,0.5277285742402021,0.5014137175834599,0.4924500985528144,0.4899253570349916,0.5174032360827205,0.4943662873181001,0.5082403263929463,0.46764199870862927,0.5325145182343696,,,,,,
return_kurtosis,,,,,,,0.35410461777885105,0.3084788106841034,0.512739945155393,0.48447488584474885,0.4335694850865034,0.3513860238075592,0.43239881805157593,0.46603526067315826,0.36955440070765144,0.43330502121415126,0.4660110063582995,0.3744239631336405,0.42682508597404933,0.45945214624943737,0.3677445155393053,0.6310084621535181,0.6294427372544792,0.447740757644911,0.6483064674019448,0.5082116788321167,0.572706526700137,0.41282869737042105,0.572706526700137,0.4224274244429096,0.38489323806057896,0.3613446355854733,0.394765478424015,0.38462814535421797,0.35736740567992964,0.440126978284873,0.4187919203691371,0.5648656898656899,0.5441243712848651,0.5114033449147583,0.4954248366013072,0.4944955673369098,0.5096008119263934,0.49489078232898664,0.5092892153401837,0.4819167543420035,0.5120954896599326,0.4863443658302049,0.5117351410208743,0.48124554789527396,0.5183908734915688,,,,,,
return_autocorr_1,,,,,,,0.6072422791059594,0.6123234223675282,0.595292504570384,0.6419330289193302,0.5352601947396342,0.5726695126876659,0.5860807664756447,0.5077287839131474,0.6933187748783725,0.5772193112578556,0.5086792676169591,0.6908188585607942,0.5869106579439075,0.5148431849562759,0.7493144424131627,0.3771788379530917,0.384563408629396,0.5455043359196714,0.520524701429224,0.5554288321167883,0.58703788224555,0.6086031311749506,0.58703788224555,0.5632800957866764,0.5785807765522647,0.5989753178758415,0.5472086720867209,0.5548352454293048,0.5615477440273964,0.4907664703717336,0.4963460898106745,0.5310210622710623,0.5731341767007062,0.4865775851691344,0.4979927378358751,0.4942226476856164,0.494517773587541,0.5065598653586494,0.49958012264903984,0.5238656692145065,0.4770575605935915,0.5180405966407995,0.4850181919583576,0.517589719022724,0.4833223447614481,,,,,,
up_volatility,,,,,,,0.3221452480613915,0.23941594442045527,0.44749771480804384,0.3901826484018265,0.4338398617314373,0.33557280153563535,0.39752954871060175,0.4713471802643505,0.29878234188412206,0.4006174833317383,0.4681967674817522,0.3235377525700106,0.3943370655767948,0.45358517476999954,0.24194469835466176,0.6813016391257996,0.6805434255215915,0.5367412140575081,0.5175879396984925,0.5842837591240876,0.39762665449566403,0.5307797537619698,0.39762665449566403,0.4086620231316642,0.3657147556127876,0.33486910994764396,0.36393579320408587,0.35892107729291445,0.3303933570158482,0.41983575634891424,0.4060463443059652,0.5256410256410255,0.4805669867398263,0.5137976696014579,0.508627035999585,0.5004566634286838,0.5022098510470603,0.5020402845194812,0.5025038976745191,0.49192916717833657,0.5069262855398338,0.49710647330500346,0.503274884474425,0.5009452000583199,0.49861893630624154,,,,,,
down_volatility,,,,,,,0.31194659100056343,0.24162509252976372,0.4669218464351005,0.3858447488584475,0.4336490579598542,0.3331972570495477,0.4297448065902578,0.4444775763900948,0.3126451238390093,0.43079281908954603,0.44273091566247846,0.3278979085430698,0.42767891353399456,0.4316535755650753,0.252113802559415,0.6777418710021322,0.6828652038744226,0.5758101323596531,0.5095607909678261,0.640625,0.3950707439525331,0.5867153062775498,0.3950707439525331,0.40320558105286675,0.3556920455181681,0.3259561206681626,0.3514863456326871,0.3551245336173829,0.32231625067309216,0.40990752668384245,0.3949746099324517,0.5372786935286935,0.5042422394960119,0.5110754120953247,0.5044100010374519,0.5004135271920052,0.49721784605505537,0.5048743588062531,0.5035537987063957,0.494991719244211,0.5012551766704717,0.4992208297352982,0.5003576977213576,0.51175855533107,0.48741309038599856,,,,,,
vol_asymmetry,,,,,,,0.4780523021814377,0.43459398710751956,0.4762911334552103,0.5213850837138508,0.47426715950510806,0.47513234866218185,0.3749301575931232,0.5817547425905404,0.4148330384785493,0.38119078380706284,0.584739060734975,0.48580290677064863,0.3728920392997195,0.5802207195132436,0.4882312614259598,0.5588985874200426,0.5399428540622135,0.4146052031036056,0.5600078313646153,0.36119981751824815,0.5452304883614787,0.3616051071591427,0.5452304883614787,0.4939134238230023,0.48835976429091316,0.4813886811269011,0.5021117365019804,0.4778435515509223,0.4822100280083832,0.4979734081707766,0.49681583579107597,0.4993894993894994,0.4633440024386527,0.5075503418388314,0.5114713144517066,0.4992571442318141,0.5259409212897586,0.5040187422353419,0.48807191157574026,0.4857127921911975,0.5228710942684967,0.4931304193889144,0.5080726815212195,0.47359896690341796,0.5274081621780016,,,,,,
garman_klass_vol,,,,,,,0.32273135850170387,0.2240097387576337,0.4717207495429616,0.46978691019786906,0.44752126221400823,0.31711738316620564,0.4005990329512894,0.40564956240073674,0.21924756744803184,0.3944526190704054,0.4001065328950926,0.1812832328961361,0.390601274355372,0.4016258086052287,0.12208638025594151,0.8106126732409381,0.8610167664025016,0.3537197626654496,0.5518501598903609,0.44057937956204374,0.43048836147877684,0.5405076759385925,0.43048836147877684,0.4199997167936637,0.3756307387604278,0.34149006897698,0.39341046487387954,0.38047362937351936,0.32388809043259975,0.41244019138755983,0.3812300803919703,0.46916971916971917,0.4348422496570644,0.5088579220682183,0.5230359995850191,0.5170583077488442,0.48205227274994716,0.5117400386230797,0.501125902570181,0.5138432995575852,0.4875577397860309,0.5087287847520328,0.49465279253200195,0.505450001041428,0.49558042968645943,,,,,,
parkinson_vol,,,,,,,0.31481090182188953,0.22132059249892047,0.4732632541133455,0.46925418569254185,0.4460145113541078,0.3143032098079153,0.3969726002865329,0.4004630997500861,0.21047103051747015,0.3881741075701024,0.39508295585925823,0.16838000708968448,0.3836866902237927,0.39692717368764446,0.10511882998171847,0.8325326492537314,0.8855571728934174,0.38256503879507076,0.5431703974417543,0.47764598540145986,0.4074851665905979,0.5829153366773066,0.4074851665905979,0.41959221434314226,0.37372540031353224,0.33812432477353943,0.38870752553679383,0.37629000995337625,0.31961129167844976,0.41612762237762246,0.3842997811816193,0.4761523199023199,0.43855103388711075,0.5087641083755703,0.5192397551613238,0.5187364732642434,0.4829628783117155,0.5105026726606854,0.5019423999707623,0.5137420718816067,0.48657549974780323,0.5092490627101163,0.4934850879056674,0.5064755993418175,0.49421185300620685,,,,,,
price_path_length,,,,,,,0.33345575411199657,0.2394231733082475,0.5183957952468008,0.4666666666666667,0.4433205845611513,0.344428327607996,0.4385543517191977,0.44970494891266105,0.32948639982308714,0.43697961527418894,0.4433334795949709,0.26901807869549804,0.4325281100846259,0.4462160562824643,0.18624314442413165,0.7079266058102346,0.7534350459144248,0.39790050205385663,0.5950531880180122,0.4911040145985401,0.5193062528525787,0.516795865633075,0.5193062528525787,0.42822135407242845,0.37752033060858853,0.3497847585805701,0.3708651240358558,0.3633069656171966,0.3271586405668308,0.40718738498343765,0.3778890864332604,0.5128968253968254,0.5067825026672763,0.5107736308804789,0.5234625998547567,0.5174295282471839,0.49924267366127834,0.5074602959885608,0.5042332441526576,0.5109288551979582,0.4904036641535481,0.5058722426722673,0.49685209406703135,0.49831413634375454,0.5020786715149578,,,,,,
efficiency_ratio,,,,,,,0.5019931108964555,0.54575404046635,0.48057586837294336,0.521689497716895,0.5187321388846108,0.5078366910880168,0.462759670487106,0.4751172522384518,0.43866790137107475,0.45955753341627587,0.471876438168573,0.4600673520028358,0.4490553497854788,0.4718157770955456,0.5840950639853748,0.5973680703624733,0.6050389059607886,0.4783204016430854,0.5076029498140051,0.5028512773722629,0.4188954815152899,0.5833713330293357,0.4188954815152899,0.501128891923742,0.5213707589160741,0.5149339316878584,0.5182134667500521,0.5276526329881666,0.5197811627159221,0.5248343761501656,0.552039232708591,0.49538308913308915,0.4561296550322613,0.49920839508017756,0.4844867724867725,0.4965486862942074,0.4894659080705593,0.5018510696037026,0.498026867166754,0.5016586403629593,0.4968649619050148,0.5060326478574272,0.4928369163966644,0.5011476536627023,0.4989019752790432,,,,,,
path_length_over_range,,,,,,,0.3979480265099681,0.31162385879958054,0.5812385740402195,0.4906392694063927,0.453875113369954,0.4088325089137204,0.5080345630372494,0.5029132374345329,0.4624751216275984,0.5140623504641593,0.4961024675018546,0.38511166253101736,0.5188421530645551,0.4915877238679527,0.21069469835466179,0.5322344749466952,0.5487411720308373,0.5505248744865359,0.5161521895190236,0.6330976277372262,0.5842081241442263,0.5759233926128591,0.5842081241442263,0.45106430514538715,0.41560347964839595,0.4007919886977478,0.38029810298102984,0.37369980384281815,0.3625439204763362,0.41841415163783585,0.3927626415184093,0.5305631868131867,0.6061575979271452,0.5020402402626784,0.5246984126984127,0.5145497696773824,0.5033091079602707,0.5113234338523742,0.49353239368298474,0.5252811972081075,0.4769007672091109,0.5182384019986652,0.4833475527168429,0.5124109058340797,0.4877510722182264,,,,,,
uptick_pct,,,,,,,0.5362952453781964,0.554422922706804,0.4333866544789763,0.39550989345509896,0.5139680339510926,0.5062298328433139,0.661631446991404,0.37116890413362436,0.582844980097302,0.6489087871247647,0.3798091591758599,0.5559730591988656,0.6415272397008529,0.39931189528467453,0.5684986288848264,0.4516541178038379,0.46759394037414415,0.31392058420812413,0.425569405468903,0.31808850364963503,0.5230488361478777,0.28438972488220093,0.5230488361478777,0.5346086009764326,0.5234851772017244,0.5320103049945982,0.5134354805086513,0.518060139347268,0.5065430372244196,0.5272014170040485,0.5175129031490819,0.37870115995116,0.431793933851547,0.48827951499151107,0.4784703807448906,0.4944881014497923,0.4979624747066608,0.5039764178462861,0.4958689218496532,0.5220219979356192,0.4721488491863336,0.5093338364349158,0.49379879959632444,0.5108570952490055,0.48644576307307064,,,,,,
downtick_pct,,,,,,,0.4637047546218036,0.44557707729319596,0.5666133455210238,0.604490106544901,0.4860319660489074,0.49377016715668604,0.338368553008596,0.6288310958663756,0.41715501990269793,0.35109121287523526,0.6201908408241401,0.4440269408011343,0.35847276029914715,0.6006881047153254,0.4315013711151737,0.5483458821961621,0.5324060596258559,0.6860794157918758,0.574430594531097,0.681911496350365,0.4769511638521222,0.7156102751177991,0.4769511638521222,0.4653913990235675,0.47651482279827556,0.4679896950054018,0.4865645194913487,0.481939860652732,0.4934569627755804,0.47279858299595146,0.48248709685091806,0.6212988400488401,0.5682060661484529,0.5117204850084889,0.5215296192551094,0.5055118985502076,0.5020375252933392,0.4960235821537139,0.5041310781503469,0.4779780020643808,0.5278511508136664,0.4906661635650842,0.5062012004036756,0.48914290475099453,0.5135542369269293,,,,,,
net_tick_direction,,,,,,,0.5362952453781964,0.554422922706804,0.4333866544789763,0.39550989345509896,0.5139680339510926,0.5062298328433139,0.661631446991404,0.37116890413362436,0.582844980097302,0.6489087871247647,0.3798091591758599,0.5559730591988656,0.6415272397008529,0.39931189528467453,0.5684986288848264,0.4516541178038379,0.46759394037414415,0.31392058420812413,0.425569405468903,0.31808850364963503,0.5230488361478777,0.28438972488220093,0.5230488361478777,0.5346086009764326,0.5234851772017244,0.5320103049945982,0.5134354805086513,0.518060139347268,0.5065430372244196,0.5272014170040485,0.5175129031490819,0.37870115995116,0.431793933851547,0.48827951499151107,0.4784703807448906,0.4944881014497923,0.4979624747066608,0.5039764178462861,0.4958689218496532,0.5220219979356192,0.4721488491863336,0.5093338364349158,0.49379879959632444,0.5108570952490055,0.48644576307307064,,,,,,
kyle_lambda,,,,,,,0.47859816469451827,0.4380571062858553,0.44709780621572215,0.41187214611872147,0.4898283621678046,0.48958799286033794,0.49116672636103154,0.4904002712779062,0.41334033613445376,0.48839103422975094,0.4893921196270532,0.3679014533853244,0.49525073202113523,0.47982343450487314,0.1793875685557587,0.5483325559701493,0.5705932035868959,0.5621177544500229,0.3432095542648307,0.6427919708029197,0.2952989502510269,0.7001063991488068,0.2952989502510269,0.4703821240160547,0.4688925941996529,0.47332502285381867,0.47940796331040236,0.487853679547849,0.4682745983721822,0.4551688443135812,0.476013224241271,0.4342948717948718,0.44967738657724937,0.4990680896460401,0.4987181242867517,0.502820861015875,0.4821420635374124,0.5098205030959045,0.4922806525002014,0.5104654481730894,0.4884902041466458,0.5181394993197325,0.4858398178148404,0.5228901710024786,0.4763737379791684,,,,,,
amihud_illiquidity,,,,,,,0.4911840269392793,0.5174968000123373,0.5224520109689215,0.5425418569254186,0.5114875849205127,0.49984235417761425,0.4631635028653295,0.46579525609125266,0.39241486068111464,0.45966818993843106,0.4637487129826251,0.41988656504785543,0.45212416213735984,0.4681767374580841,0.41881855575868376,0.6250782915778251,0.6474023756896148,0.5529895025102693,0.49814005090387,0.5945483576642335,0.42628936558649017,0.6824745402036785,0.42628936558649017,0.48611580936437493,0.5061735415150328,0.5018839857059753,0.5191098603293726,0.5351685962247018,0.5219767022937433,0.5223845233713655,0.5498614546665399,0.5210622710622711,0.5010923131636438,0.49940847561051543,0.4876290071584189,0.5069984396295925,0.472532635323333,0.5056420070391269,0.4946329624070642,0.5088424864172373,0.4908147282911678,0.5080697105974636,0.4910998831465449,0.5108079398471184,0.4891129891579424,,,,,,
roll_spread,,,,,,,0.37971697322171244,0.36514027897723766,0.39939442413162707,0.35220700152207,0.4577763232198778,0.4168785258595606,0.4117868015759313,0.4835015032105159,0.2895877100840336,0.42051671611318475,0.481462868081867,0.2810971286777738,0.40846188050198434,0.47574563643996215,0.21020909506398539,0.6420950493070362,0.637763042032814,0.4984481971702419,0.5138027801344385,0.49914461678832117,0.39972615244180737,0.39930080559355524,0.39972615244180737,0.4247741036126115,0.40933327151335314,0.3902464057176099,0.44311965811965814,0.4397682493117037,0.4323886153476642,0.5044591921236659,0.4985082592046428,0.5074213980463981,0.4438093786516283,0.5082925492833216,0.49965390600684717,0.49896846326327293,0.5028202470062936,0.5009423400739763,0.49427288954526166,0.4839948257722344,0.5148265151716265,0.48630779677244823,0.5115654213363786,0.48456395409385344,0.5144441447561202,,,,,,
avg_notional_per_trade,,,,,,,0.4935636856368564,0.48422271143051016,0.2976462522851919,0.3117960426179604,0.49474904598114205,0.5012824465936776,0.4688977435530086,0.5529087373486221,0.5286170389208316,0.47585494624684976,0.5422759059122695,0.488833746898263,0.47590361445783136,0.5298772993723353,0.6180301645338209,0.4729977345415779,0.4697755494456125,0.3150159744408946,0.49246231155778897,0.21692518248175185,0.3635782747603834,0.1887824897400821,0.3635782747603834,0.5223866741978573,0.5087043698561111,0.4926842848832378,0.44421721909526785,0.421978044365283,0.4424065515598306,0.4579844497607655,0.443193440205499,0.4182692307692308,0.2979728699893309,0.5047326102207113,0.5102222222222222,0.47214767856535517,0.5311043450578334,0.4932608784053498,0.5079701941070982,0.5109757352282269,0.4892642159335262,0.5130854893147707,0.48552776597439845,0.4964204036574951,0.5031184235062202,,,,,,
volume_skewness,,,,,,,0.42140082910730103,0.3937208916784899,0.6188299817184644,0.6212328767123287,0.4745691941749234,0.4198963793575172,0.4678339899713467,0.46702800689831353,0.4274657231313578,0.47005893705936774,0.46527017415679317,0.45951790145338534,0.45868042251455765,0.4835421334533702,0.5235374771480804,0.5936650453091684,0.5855805344403112,0.5155636695572798,0.722965476734321,0.588161496350365,0.6753993610223643,0.5240918072655418,0.6753993610223643,0.47299234241534094,0.4456576129556016,0.43304412864622294,0.4807296226808422,0.46972805746183083,0.4530559354141406,0.48837182554287817,0.46751914660831506,0.6368666056166057,0.6368947822994463,0.5091368725171541,0.507258429297645,0.5167605018071595,0.49346749346749347,0.49303182877045987,0.510805923634651,0.48690180251642046,0.5153790251931296,0.47813793682362826,0.5223075569660593,0.4737705942388203,0.5264141959029276,,,,,,
volume_kurtosis,,,,,,,0.41773575223375997,0.3859194759731047,0.6093464351005484,0.6103500761035008,0.47403357461882023,0.4169145715985634,0.466294770773639,0.46522888164228593,0.42417624944714727,0.46877093501770506,0.46321298721707305,0.4473413683091102,0.45906476317519784,0.4823472437878382,0.5125685557586838,0.6025336487206823,0.5978183909285316,0.5065267001369238,0.7043659857730209,0.5833713503649636,0.6575079872204472,0.5286517707858337,0.6575079872204472,0.4733038693852377,0.44319764430882935,0.42973406465553066,0.47994371482176357,0.4670388996571615,0.44695161871409367,0.4857241442767758,0.4641670036152602,0.622214590964591,0.624803129604227,0.5105988717450591,0.5100479302832244,0.5191894037493685,0.49206621299644554,0.49486588562954215,0.509765990017634,0.48972207194798556,0.5126197934641217,0.4802946801163228,0.520521558134594,0.47552935785549144,0.5243888023122619,,,,,,
