,tgt_ret_1,tgt_ret_3,tgt_ret_5,tgt_cum_ret_5,tgt_cum_ret_10,tgt_sharpe_5,tgt_sharpe_10,tgt_profitable_long_3,tgt_profitable_long_5,tgt_profitable_short_3,tgt_profitable_short_5
breakout_down_count_10,0.005840612803445833,0.017030559166657522,0.0,0.006568101751174282,0.0,0.0016571408391015119,0.019291910284177316,0.0028505826228064635,0.009284700303302973,0.0041757168488811836,0.00874620831496875
breakout_net_10,0.017116433004753073,0.0264276884053376,0.0,0.028949675275719677,0.012004065091835159,0.029246484537361894,0.038280966146617246,0.0,0.0,0.0,0.0
failed_breakout_up_5,0.0032795315122660096,0.011692173372912285,0.003964313564237321,0.0,0.008233970945838331,0.0,0.0,0.0,0.0,0.0,0.0
failed_breakout_down_5,0.002162066217932024,0.0,0.0016118837579310874,0.0,0.0,0.006013254277101421,0.0,0.006587935226325836,0.013544621613902574,0.005834439397270685,0.010968172931792974
failed_breakout_up_10,0.004531953309081516,0.003901310830496385,0.009427153383933184,0.0,0.004246625535040849,0.0009370168999291995,0.0,0.005633204264607894,0.006832057647472745,0.001469547034012031,0.00876654002932531
failed_breakout_down_10,0.0013585597328196197,0.0,0.0,0.0016811784230201798,7.287196441096988e-05,0.0030964376453346265,0.0,0.011081153900848406,0.0,0.010334648173824235,0.0
equal_highs_10,0.0,0.009900912825992148,0.0074842100245930965,0.012575151960673825,0.0,0.021794402622692388,0.0,0.0,0.0,0.0,0.0
equal_lows_10,0.020560968506085242,0.0,0.002154064038760062,0.0,0.0,0.0,0.0,0.0,0.010745640171902604,0.0,0.011419511275943428
liq_pool_above_10,0.004524376101727956,0.006177745656910094,0.0,0.009338153543891448,0.0006882117275814892,0.012381759817345017,0.0007112763522232335,0.0,0.004194878510070943,0.0,0.005385260080408294
liq_pool_below_10,7.493028186766892e-05,0.0033368931496426946,0.0,0.0,0.0031388601564090735,0.005132483835352808,0.0,0.0,0.0,0.0,0.0
equal_highs_20,0.008247166414752538,0.0,0.008403951710751034,0.0,0.0,0.034348058667459824,0.0009160984787612847,0.007385709469999835,0.0,0.010052992405904959,0.00010468660246809591
equal_lows_20,0.0072453915117391965,0.0,0.0020883234124107197,0.005224314975328603,0.0025515331871228675,0.005830562748582846,0.0,0.0010462554053582984,0.0,0.0027210443419862784,0.0
liq_pool_above_20,0.002361814226710557,0.00037687045142575926,0.00241934243180264,0.009897535081566655,0.015069510390205654,0.008190302801936333,0.015396109469369534,0.0019628450113193807,0.017585781277457357,0.005420279765222968,0.014399082840988342
