vol_1m,vol_range,vol_expanding,vol_ratio,vwap_distance,drift_5m,trend_slope,high_5m,low_5m,range_5m,price_position,trade_rate,volume_5m,buy_imbalance,timestamp,datetime,classification,ret_30s,flow_impact,imbalance,direction,hour
24.47455733822762,37.249483417995584,True,2.357499466489211,-34.12246746084217,-125.4586341578871,-0.4544896588435141,169.11,166.41,161.81229773462883,0.16666666666667193,64.85544570350649,300844.4,-0.5524437217378818,1754035541369,2025-08-01 08:05:41,Continuation,20.376363418434817,95.3841595775898,0.7553054668312623,Sell,8
24.271315867805406,37.249483417995584,True,2.357499466489211,-33.36554489842727,-124.86684814770892,-0.45471024472648014,169.11,166.41,161.8026008269921,0.17037037037037225,65.0135973967834,302275.0,-0.5513396741377885,1754035541703,2025-08-01 08:05:41,Continuation,23.970755678073093,96.08055148137392,0.7535252333618104,Sell,8
24.678520403111243,37.249483417995584,True,2.357499466489211,-35.10598209113173,-126.64220617824515,-0.45495611245993367,169.11,166.41,161.83169503716235,0.1592592592592608,65.13528946234835,302735.0,-0.5519242902208201,1754035541850,2025-08-01 08:05:41,Continuation,23.37568928314641,96.3517747139934,0.7540047104211389,Sell,8
25.501241405007605,37.249483417995584,True,2.357499466489211,-36.098481553616914,-127.82577819860319,-0.45528750168879273,169.11,166.41,161.85109699076952,0.15185185185184963,65.31633058524581,304424.9,-0.5535102417706305,1754035541862,2025-08-01 08:05:41,Continuation,22.17959477280929,97.27257260193709,0.7553285231521403,Sell,8
25.501241405007605,37.249483417995584,True,2.357499466489211,-37.03533110885438,-129.00935021895955,-0.455759023987446,169.11,166.41,161.8705035971233,0.144444444444449,65.557677667517,306549.9,-0.5456831008589466,1754035541873,2025-08-01 08:05:41,Continuation,20.983213429257955,98.011909650925,0.74630270445639,Sell,8
24.883187318116757,37.249483417995584,True,2.357499466489211,-34.552186386281086,-126.64220617824515,-0.4557830860446297,169.11,166.41,161.83169503716235,0.1592592592592608,65.65165856997379,307373.6,-0.5415409781451628,1754035541886,2025-08-01 08:05:41,Continuation,23.37568928314641,98.51076562041747,0.7281819719423813,Sell,8
23.867071382374263,37.249483417995584,True,2.357499466489211,-31.303111263773076,-123.68327612735256,-0.4559268616114788,169.11,166.41,161.7832104979338,0.17777777777777287,65.91477274623747,309839.7,-0.5335955979817951,1754035541980,2025-08-01 08:05:41,Continuation,25.16627718856657,171.69464163041144,0.6844038434736128,Sell,8
23.266591945851264,37.249483417995584,True,2.357499466489211,-29.47388678983963,-121.90791809681633,-0.4559352566521178,169.11,166.41,161.7541337167516,0.18888888888888433,65.96869112915326,310209.7,-0.5322970235940397,1754035542296,2025-08-01 08:05:42,Continuation,25.760843517851573,170.43050148843753,0.6952114152122241,Sell,8
23.266591945851264,37.249483417995584,True,2.357499466489211,-29.46894257018032,-121.90791809681633,-0.45604258414772597,169.11,166.41,161.7541337167516,0.18888888888888433,66.2076553747666,310261.9,-0.5320392223473136,1754035542301,2025-08-01 08:05:42,Continuation,25.760843517851573,170.27261277765209,0.6942402335725616,Sell,8
23.266591945851264,37.249483417995584,True,2.357499466489211,-29.46894257018032,-121.90791809681633,-0.45604258414772597,169.11,166.41,161.7541337167516,0.18888888888888433,66.2076553747666,310261.9,-0.5320392223473136,1754035542301,2025-08-01 08:05:42,Continuation,25.760843517851573,170.27833753148758,0.6941832732544376,Sell,8
