timestamp,datetime,date,hour,flow_impact,imbalance,max_run,direction,pre_vol_15m,pre_range_15m,pre_vol_5m,pre_range_5m,pre_vol_2m,pre_drift_2m,pre_vol_30s,pre_range_30s,pre_imbalance_30s,pre_vol_10s,pre_range_10s,regime_pred,classification,ret_5s,ret_15s,ret_30s,ret_60s,ret_120s,ret_300s
1753820354141,2025-07-29 20:19:14,2025-07-29,20,121.49213887979012,0.9534044816137368,,Buy,0.6789539946057783,72.09303655805404,1.0802328086110151,65.45086920533606,1.5468166631563984,61.1722833945053,1.8943143972557857,35.98987319797588,0.930399606870234,1.5570552559344972,32.110088321961015,NO_TRADE,Continuation,,,15.476453681185118,,,
1753902009004,2025-07-30 19:00:09,2025-07-30,19,72.06080502426485,0.7788229561579684,,Sell,0.5003168592697428,160.66910396297936,0.4934661406711633,66.43750282398369,0.5699227245381502,-10.794227928644345,0.3044262143865226,7.391694785141259,0.6274782940559106,0.4021650970676774,0.5687376299576477,NO_TRADE,Reversal,,,-21.10667427267405,,,
1753902009007,2025-07-30 19:00:09,2025-07-30,19,72.35376819868681,0.7797125922623414,,Sell,0.5030751976667404,160.6692076764186,0.4934661406711633,66.43750282398369,0.5699227245381502,-10.794227928644345,0.3044262143865226,7.391694785141259,0.6274782940559106,0.4021650970676774,0.5687376299576477,NO_TRADE,Reversal,,,-23.393814903571645,,,
1753902009033,2025-07-30 19:00:09,2025-07-30,19,72.79660291178989,0.7761351181244392,,Sell,0.5042510916578378,160.6692768277972,0.4934661406711633,66.43750282398369,0.5699227245381502,-10.794227928644345,0.3044262143865226,7.391694785141259,0.6274782940559106,0.4021650970676774,0.5687376299576477,NO_TRADE,Reversal,,,-21.67959835691439,,,
1753902009207,2025-07-30 19:00:09,2025-07-30,19,73.37860405366828,0.7627616149296663,,Sell,0.5042510916578378,160.6692768277972,0.4886387476348739,66.4375163437562,0.5698086581690571,-10.226691665245063,0.3251515164807421,7.39168964224649,0.6233818848268544,0.3283664267453007,0.5687352039993077,NO_TRADE,Reversal,,,-17.10863986313153,,,
1753902009285,2025-07-30 19:00:09,2025-07-30,19,73.96445903511277,0.7536564420729641,,Sell,0.5093154239084369,160.66931093233634,0.4886387476348739,66.4375163437562,0.5541281384428952,-10.226691665245063,0.308810323594038,7.391671037391662,0.6424570101301895,0.3597073981046118,0.5687357816065591,NO_TRADE,Reversal,,,-17.10863986313153,,,
1753902009285,2025-07-30 19:00:09,2025-07-30,19,74.48665429631755,0.7553834553183983,,Sell,0.5093154239084369,160.66931093233634,0.4886387476348739,66.4375163437562,0.5541281384428952,-10.226691665245063,0.308810323594038,7.391671037391662,0.6424570101301895,0.3597073981046118,0.5687357816065591,NO_TRADE,Reversal,,,-19.96577296063857,,,
1753902009285,2025-07-30 19:00:09,2025-07-30,19,75.57522123893825,0.7589068520057414,,Sell,0.5093154239084369,160.66931093233634,0.4886387476348739,66.4375163437562,0.5541281384428952,-10.226691665245063,0.308810323594038,7.391671037391662,0.6424570101301895,0.3597073981046118,0.5687357816065591,NO_TRADE,Reversal,,,-22.82453637660517,,,
1753902009285,2025-07-30 19:00:09,2025-07-30,19,77.11033399942937,0.7637065351189762,,Sell,0.5093154239084369,160.66931093233634,0.4886387476348739,66.4375163437562,0.5541281384428952,-10.226691665245063,0.308810323594038,7.391671037391662,0.6424570101301895,0.3597073981046118,0.5687357816065591,NO_TRADE,Reversal,,,-26.25720646155648,,,
1753902009285,2025-07-30 19:00:09,2025-07-30,19,78.48322866114798,0.7678399791944587,,Sell,0.5093154239084369,160.66931093233634,0.4886387476348739,66.4375163437562,0.5541281384428952,-10.226691665245063,0.308810323594038,7.391671037391662,0.6424570101301895,0.3597073981046118,0.5687357816065591,NO_TRADE,Reversal,,,-28.54695974878675,,,
